B1";F1";P1;B2";F2";P2;B3";F3";P3;B4";F4";P4;B5";F5";P5;B6";F6";P6;B7";F7";P7;B8";F8";P8;B9";F9";P9;B10";F10";P10
AdaptableKDTree->MergeByDistance";0.0"; {DESCRY_DENSITY=60.0, DESCRY_K=12.0} {DESCRY_DENSITY=60.0, DESCRY_K=12.0};ASH->AttractionTree->DensityTree";99.86533777281512"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=20.666666} {DHC_MINPTS=6.6666665, DHC_THRESHOLD=60.0, DHC_SIGMA=5.666667} {DHC_MINPTS=6.6666665, DHC_THRESHOLD=60.0, DHC_SIGMA=5.666667};ASH->AttractionTree->DensityTree";99.86533777281512"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=20.666666} {DHC_MINPTS=6.6666665, DHC_THRESHOLD=60.0, DHC_SIGMA=5.666667} {DHC_MINPTS=6.6666665, DHC_THRESHOLD=60.0, DHC_SIGMA=5.666667};ASH->AttractionTree->DensityTree";99.86533777281512"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=20.666666} {DHC_MINPTS=6.6666665, DHC_THRESHOLD=60.0, DHC_SIGMA=5.666667} {DHC_MINPTS=6.6666665, DHC_THRESHOLD=60.0, DHC_SIGMA=5.666667};ASH->AttractionTree->DensityTree";99.86533777281512"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=20.666666} {DHC_MINPTS=6.6666665, DHC_THRESHOLD=60.0, DHC_SIGMA=5.666667} {DHC_MINPTS=6.6666665, DHC_THRESHOLD=60.0, DHC_SIGMA=5.666667};AttractionTree->DensityTree";99.99999840697755"; {DHC_MINPTS=13.333333, DHC_THRESHOLD=60.0, DHC_SIGMA=8.777778} {DHC_MINPTS=13.333333, DHC_THRESHOLD=60.0, DHC_SIGMA=8.777778};AttractionTree->DensityTree";99.99999840697755"; {DHC_MINPTS=13.333333, DHC_THRESHOLD=60.0, DHC_SIGMA=8.777778} {DHC_MINPTS=13.333333, DHC_THRESHOLD=60.0, DHC_SIGMA=8.777778};AttractionTree->DensityTree";99.99999840697755"; {DHC_MINPTS=13.333333, DHC_THRESHOLD=60.0, DHC_SIGMA=8.777778} {DHC_MINPTS=13.333333, DHC_THRESHOLD=60.0, DHC_SIGMA=8.777778};AttractionTree->DensityTree";99.99999840697755"; {DHC_MINPTS=13.333333, DHC_THRESHOLD=60.0, DHC_SIGMA=8.777778} {DHC_MINPTS=13.333333, DHC_THRESHOLD=60.0, DHC_SIGMA=8.777778};AttractionTree->DensityTree";99.99999840697755"; {DHC_MINPTS=13.333333, DHC_THRESHOLD=60.0, DHC_SIGMA=8.777778} {DHC_MINPTS=13.333333, DHC_THRESHOLD=60.0, DHC_SIGMA=8.777778}
CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=13.666667} {DBSCAN_NUM_PTS=13.666667, DBSCAN_MAX_DIST=28.222223};AttractionTree->DensityTree";92.13502389407259"; {DHC_MINPTS=20.0, DHC_THRESHOLD=60.0, DHC_SIGMA=5.666667} {DHC_MINPTS=20.0, DHC_THRESHOLD=60.0, DHC_SIGMA=5.666667};AttractionTree->DensityTree";94.61001378042539"; {DHC_MINPTS=6.6666665, DHC_THRESHOLD=26.666666, DHC_SIGMA=8.777778} {DHC_MINPTS=6.6666665, DHC_THRESHOLD=26.666666, DHC_SIGMA=8.777778};ASH->AttractionTree->DensityTree";97.22271345968713"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=53.444443} {DHC_MINPTS=20.0, DHC_THRESHOLD=60.0, DHC_SIGMA=2.5555556} {DHC_MINPTS=20.0, DHC_THRESHOLD=60.0, DHC_SIGMA=2.5555556};AttractionTree->DensityTree";95.83309450692903"; {DHC_MINPTS=6.6666665, DHC_THRESHOLD=26.666666, DHC_SIGMA=15.0} {DHC_MINPTS=6.6666665, DHC_THRESHOLD=26.666666, DHC_SIGMA=15.0};AttractionTree->DensityTree";94.8001934666365"; {DHC_MINPTS=11.666666, DHC_THRESHOLD=15.555555, DHC_SIGMA=5.666667} {DHC_MINPTS=11.666666, DHC_THRESHOLD=15.555555, DHC_SIGMA=5.666667};ASH->AttractionTree->DensityTree";91.07212133338753"; {DENCLUE_EPSILON=2.311111, DENCLUE_SIGMA=14.111111} {DHC_MINPTS=8.333333, DHC_THRESHOLD=15.555555, DHC_SIGMA=10.333334} {DHC_MINPTS=8.333333, DHC_THRESHOLD=15.555555, DHC_SIGMA=10.333334};AttractionTree->DensityTree";99.99903952387812"; {DHC_MINPTS=16.666666, DHC_THRESHOLD=54.444443, DHC_SIGMA=11.888889} {DHC_MINPTS=16.666666, DHC_THRESHOLD=54.444443, DHC_SIGMA=11.888889};AdaptableKDTree->MergeByOverlap";90.1941932430908"; {DESCRY_DENSITY=7.5555553, DESCRY_K=20.0} {PHC_RADIUS=18.0, PHC_GRID=39.333336};AttractionTree->DensityTree";93.85162240245732"; {DHC_MINPTS=18.333332, DHC_THRESHOLD=60.0, DHC_SIGMA=7.2222223} {DHC_MINPTS=18.333332, DHC_THRESHOLD=60.0, DHC_SIGMA=7.2222223}
CandidatesByNpts->ClusterByConnectiveness";72.08061171063405"; {DBCLASD_PTS=11.555555} {DBSCAN_NUM_PTS=7.3333335, DBSCAN_MAX_DIST=6.4444447};AdaptableKDTree->MergeByOverlap";90.1941932430908"; {DESCRY_DENSITY=20.666666, DESCRY_K=4.0} {PHC_RADIUS=7.3333335, PHC_GRID=28.666668};AdaptableKDTree->MergeByOverlap";90.1941932430908"; {DESCRY_DENSITY=7.5555553, DESCRY_K=14.0} {PHC_RADIUS=18.0, PHC_GRID=34.0};AdaptableKDTree->MergeByOverlap";90.1941932430908"; {DESCRY_DENSITY=46.888885, DESCRY_K=6.0} {PHC_RADIUS=18.0, PHC_GRID=39.333336};AttractionTree->DensityTree";94.3269950725878"; {DHC_MINPTS=13.333333, DHC_THRESHOLD=32.22222, DHC_SIGMA=8.777778} {DHC_MINPTS=13.333333, DHC_THRESHOLD=32.22222, DHC_SIGMA=8.777778};CandidatesByDistance->ClustersByDistribution";82.63545217362328"; {DBSCAN_NUM_PTS=7.3333335, DBSCAN_MAX_DIST=50.0} {DBCLASD_PTS=5.2222223};AttractionTree->DensityTree";86.91096945489603"; {DHC_MINPTS=18.333332, DHC_THRESHOLD=37.77778, DHC_SIGMA=4.111111} {DHC_MINPTS=18.333332, DHC_THRESHOLD=37.77778, DHC_SIGMA=4.111111};AttractionTree->DensityTree";71.05133108732954"; {DHC_MINPTS=6.6666665, DHC_THRESHOLD=54.444443, DHC_SIGMA=2.5555556} {DHC_MINPTS=6.6666665, DHC_THRESHOLD=54.444443, DHC_SIGMA=2.5555556};AttractionTree->DensityTree";80.55780088368539"; {DHC_MINPTS=11.666666, DHC_THRESHOLD=26.666666, DHC_SIGMA=2.5555556} {DHC_MINPTS=11.666666, DHC_THRESHOLD=26.666666, DHC_SIGMA=2.5555556};DistanceInformation->CandidatesByNpts->ClustersByDistribution";75.04819319520135"; {DPCI_DC_PERCENT=22.777779, DISTANCE_INFO=3.0} {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0}
CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=17.88889} {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=39.111115};AdaptableKDTree->MergeByDistance";90.1941932430908"; {DESCRY_DENSITY=33.77778, DESCRY_K=10.0} {DESCRY_DENSITY=33.77778, DESCRY_K=10.0};AdaptableKDTree->MergeByOverlap";90.1941932430908"; {DESCRY_DENSITY=46.888885, DESCRY_K=8.0} {PHC_RADIUS=7.3333335, PHC_GRID=50.0};AdaptableKDTree->MergeByDistance";90.1941932430908"; {DESCRY_DENSITY=27.222221, DESCRY_K=14.0} {DESCRY_DENSITY=27.222221, DESCRY_K=14.0};AttractionTree->DensityTree";91.64526292849666"; {DHC_MINPTS=16.666666, DHC_THRESHOLD=15.555555, DHC_SIGMA=15.0} {DHC_MINPTS=16.666666, DHC_THRESHOLD=15.555555, DHC_SIGMA=15.0};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=6.733333, DENCLUE_SIGMA=7.5555553};CandidatesBySNN->DistanceInformation->ClusterByDensityPeak";76.76080309271161"; {K_THRESHOLD=23.333334} {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=2.3333335} {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=2.3333335};DistanceInformation->ClusterByDensityPeak";70.0898176290622"; {DPCI_DC_PERCENT=44.555557, DISTANCE_INFO=1.6666667} {DPCI_DC_PERCENT=44.555557, DISTANCE_INFO=1.6666667};CandidatesByDistance->ClustersByDistribution";70.05753133158323"; {DBSCAN_NUM_PTS=9.444445, DBSCAN_MAX_DIST=22.777779} {DBCLASD_PTS=13.666667};CandidatesByDistance->ClusterByConnectiveness";73.76571423890533"; {DBSCAN_NUM_PTS=3.1111112, DBSCAN_MAX_DIST=39.111115} {DBSCAN_NUM_PTS=3.1111112, DBSCAN_MAX_DIST=39.111115}
CandidatesByDistance->ClustersByDistribution";61.968110814010494"; {DBSCAN_NUM_PTS=5.2222223, DBSCAN_MAX_DIST=33.666668} {DBCLASD_PTS=7.3333335};ASH->AttractionTree->DensityTree";89.47946935485912"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=20.666666} {DHC_MINPTS=15.0, DHC_THRESHOLD=21.11111, DHC_SIGMA=13.444445} {DHC_MINPTS=15.0, DHC_THRESHOLD=21.11111, DHC_SIGMA=13.444445};AttractionTree->DensityTree";71.05133108732954"; {DHC_MINPTS=11.666666, DHC_THRESHOLD=48.888885, DHC_SIGMA=2.5555556} {DHC_MINPTS=11.666666, DHC_THRESHOLD=48.888885, DHC_SIGMA=2.5555556};DistanceInformation->ClusterByDensityPeak";67.66891363874166"; {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=2.7777777} {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=2.7777777};DistanceInformation->ClusterByDensityPeak";67.66891363874166"; {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=2.5555556} {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=2.5555556};ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=40.333332} {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=40.333332};DistanceInformation->ClusterByDensityPeak";71.83358698537945"; {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=1.8888888} {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=1.8888888};CandidatesByNpts->ClustersByDistribution";65.35273811680254"; {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0};ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=15.577778, DENCLUE_SIGMA=60.0} {DENCLUE_EPSILON=15.577778, DENCLUE_SIGMA=60.0};DistanceInformation->CandidatesByNpts->ClustersByDistribution";59.019233452226"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=3.0} {DBCLASD_PTS=11.555555} {DBCLASD_PTS=11.555555}
ASH->AttractionTree->DensityTree";99.86533777281512"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=20.666666} {DHC_MINPTS=6.6666665, DHC_THRESHOLD=60.0, DHC_SIGMA=5.666667} {DHC_MINPTS=6.6666665, DHC_THRESHOLD=60.0, DHC_SIGMA=5.666667};DistanceInformation->ClusterByDensityPeak";66.60887419686307"; {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=3.0} {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=3.0};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=60.0, DESCRY_K=20.0} {AMR_SLICES=10.555555, AMR_LAMBDA=3.6666667, AMR_DENSITY=3.1111112};CandidatesByDistance->ClustersByDistribution";0.0"; {DBSCAN_NUM_PTS=5.2222223, DBSCAN_MAX_DIST=22.777779} {DBCLASD_PTS=20.0};DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_SLICES=11.222222, CLIQUE_THRESHOLD=0.066666745} {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=60.0};ASH->ClustersByDistribution";0.0"; {DENCLUE_EPSILON=6.733333, DENCLUE_SIGMA=33.77778} {DBCLASD_PTS=20.0};DistanceInformation->CandidatesByNpts->ClustersByDistribution";57.5339465886439"; {DPCI_DC_PERCENT=44.555557, DISTANCE_INFO=1.6666667} {DBCLASD_PTS=9.444445} {DBCLASD_PTS=9.444445};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";0.0"; {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=3.0} {DBCLASD_PTS=20.0} {DBSCAN_NUM_PTS=7.3333335, DBSCAN_MAX_DIST=44.555557};CandidatesBySNN->MergeByDistance";0.0"; {K_THRESHOLD=50.0} {DESCRY_DENSITY=14.111111, DESCRY_K=10.0};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=13.333333} {AMR_SLICES=13.333333, AMR_LAMBDA=14.333334, AMR_DENSITY=20.0} {DESCRY_DENSITY=40.333332, DESCRY_K=14.0}
ASH->AttractionTree->DensityTree";99.20306480621308"; {DENCLUE_EPSILON=6.733333, DENCLUE_SIGMA=33.77778} {DHC_MINPTS=20.0, DHC_THRESHOLD=48.888885, DHC_SIGMA=2.5555556} {DHC_MINPTS=20.0, DHC_THRESHOLD=48.888885, DHC_SIGMA=2.5555556};ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=40.333332} {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=40.333332};CandidatesByDistance->ClustersByDistribution";0.0"; {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=11.888889} {DBCLASD_PTS=3.1111112};DenseAreas->AMRTree->MergeByOverlap";0.0"; {CLIQUE_SLICES=15.333334, CLIQUE_THRESHOLD=0.033333424} {AMR_SLICES=18.88889, AMR_LAMBDA=19.666668, AMR_DENSITY=3.1111112} {PHC_RADIUS=50.0, PHC_GRID=7.3333335};CandidatesByNpts->ClustersByDistribution";0.0"; {DBCLASD_PTS=5.2222223} {DBCLASD_PTS=5.2222223};ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=14.111111} {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=14.111111};CandidatesBySNN->MergeByOverlap";0.0"; {K_THRESHOLD=32.22222} {PHC_RADIUS=39.333336, PHC_GRID=34.0};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=15.777779} {DBSCAN_NUM_PTS=17.88889, DBSCAN_MAX_DIST=39.111115};CandidatesBySNN->MergeByDistance";0.0"; {K_THRESHOLD=50.0} {DESCRY_DENSITY=20.666666, DESCRY_K=14.0};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=14.111111, DESCRY_K=8.0} {AMR_SLICES=21.666666, AMR_LAMBDA=3.6666667, AMR_DENSITY=7.3333335}
DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.10000007} {DENCLUE_EPSILON=13.366667, DENCLUE_SIGMA=60.0};CandidatesByNpts->ClustersByDistribution";0.0"; {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0};DenseAreas->AMRTree->ClustersAMR";0.0"; {CLIQUE_SLICES=23.555555, CLIQUE_THRESHOLD=0.23333336} {AMR_SLICES=18.88889, AMR_LAMBDA=19.666668, AMR_DENSITY=9.444445} {AMR_SLICES=18.88889, AMR_LAMBDA=19.666668, AMR_DENSITY=9.444445};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=20.666666};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=2.311111, DENCLUE_SIGMA=60.0};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=16.11111} {AMR_SLICES=16.11111, AMR_LAMBDA=9.0, AMR_DENSITY=13.666667} {DESCRY_DENSITY=27.222221, DESCRY_K=8.0};Equally Sized Grid->AMRTree->MergeByOverlap";0.0"; {AMR_SLICES=10.555555} {AMR_SLICES=10.555555, AMR_LAMBDA=11.666667, AMR_DENSITY=13.666667} {PHC_RADIUS=28.666668, PHC_GRID=28.666668};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=10.555555} {AMR_SLICES=10.555555, AMR_LAMBDA=6.3333335, AMR_DENSITY=3.1111112} {DESCRY_DENSITY=33.77778, DESCRY_K=20.0};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=20.666666};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";0.0"; {DPCI_DC_PERCENT=22.777779, DISTANCE_INFO=1.6666667} {DBCLASD_PTS=20.0} {DBSCAN_NUM_PTS=11.555555, DBSCAN_MAX_DIST=28.222223}
DistanceInformation->ClusterByDensityPeak";67.66891363874166"; {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=2.5555556} {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=2.5555556};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=13.366667, DENCLUE_SIGMA=46.888885};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";0.0"; {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=3.0} {DBCLASD_PTS=17.88889} {DBSCAN_NUM_PTS=15.777779, DBSCAN_MAX_DIST=6.4444447};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=4.522222, DENCLUE_SIGMA=46.888885};ASH->ClustersByDistribution";0.0"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=60.0} {DBCLASD_PTS=20.0};DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_SLICES=19.444445, CLIQUE_THRESHOLD=0.26666668} {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=14.111111};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=30.0} {AMR_SLICES=30.0, AMR_LAMBDA=22.333334, AMR_DENSITY=15.777779} {DESCRY_DENSITY=60.0, DESCRY_K=20.0};DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.3} {DENCLUE_EPSILON=2.311111, DENCLUE_SIGMA=46.888885};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=44.555557} {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=44.555557};CandidatesBySNN->DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";0.0"; {K_THRESHOLD=14.444445} {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=2.5555556} {DBCLASD_PTS=20.0} {DBSCAN_NUM_PTS=17.88889, DBSCAN_MAX_DIST=22.777779}
DenseAreas->ClusterByPartition";0.0"; {CLIQUE_SLICES=27.666668, CLIQUE_THRESHOLD=0.066666745} {CLIQUE_SLICES=27.666668, CLIQUE_THRESHOLD=0.066666745};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=4.522222, DENCLUE_SIGMA=46.888885};DenseAreas->AMRTree->MergeByDistance";0.0"; {CLIQUE_SLICES=19.444445, CLIQUE_THRESHOLD=0.23333336} {AMR_SLICES=30.0, AMR_LAMBDA=25.0, AMR_DENSITY=3.1111112} {DESCRY_DENSITY=60.0, DESCRY_K=18.0};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=17.88889, DBSCAN_MAX_DIST=50.0} {DBSCAN_NUM_PTS=17.88889, DBSCAN_MAX_DIST=50.0};DenseAreas->AMRTree->MergeByOverlap";0.0"; {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.3} {AMR_SLICES=30.0, AMR_LAMBDA=25.0, AMR_DENSITY=20.0} {PHC_RADIUS=7.3333335, PHC_GRID=7.3333335};DenseAreas->AMRTree->MergeByOverlap";0.0"; {CLIQUE_SLICES=7.111111, CLIQUE_THRESHOLD=0.3} {AMR_SLICES=24.444443, AMR_LAMBDA=25.0, AMR_DENSITY=20.0} {PHC_RADIUS=34.0, PHC_GRID=50.0};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=15.577778, DENCLUE_SIGMA=14.111111};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=17.788889, DENCLUE_SIGMA=20.666666};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=50.0} {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=50.0};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";0.0"; {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=2.1111112} {DBCLASD_PTS=15.777779} {DBSCAN_NUM_PTS=9.444445, DBSCAN_MAX_DIST=50.0}
