B1";F1";P1;B2";F2";P2;B3";F3";P3;B4";F4";P4;B5";F5";P5;B6";F6";P6;B7";F7";P7;B8";F8";P8;B9";F9";P9;B10";F10";P10
ClustersByAttractors";0.0"; {DENCLUE_SIGMA=7.5555553, DENCLUE_EPSILON=6.733333};AttractionTree->DensityTree";99.88043934083544"; {DHC_SIGMA=7.2222223, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0} {DHC_SIGMA=7.2222223, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0};ASH->AttractionTree->DensityTree";99.92182792189223"; {DENCLUE_SIGMA=20.666666, DENCLUE_EPSILON=20.0} {DHC_SIGMA=13.444445, DHC_THRESHOLD=48.888885, DHC_MINPTS=11.666666} {DHC_SIGMA=13.444445, DHC_THRESHOLD=48.888885, DHC_MINPTS=11.666666};ASH->AttractionTree->DensityTree";99.92182792189223"; {DENCLUE_SIGMA=20.666666, DENCLUE_EPSILON=20.0} {DHC_SIGMA=13.444445, DHC_THRESHOLD=48.888885, DHC_MINPTS=11.666666} {DHC_SIGMA=13.444445, DHC_THRESHOLD=48.888885, DHC_MINPTS=11.666666};AttractionTree->DensityTree";99.92657274071996"; {DHC_SIGMA=15.0, DHC_THRESHOLD=60.0, DHC_MINPTS=11.666666} {DHC_SIGMA=15.0, DHC_THRESHOLD=60.0, DHC_MINPTS=11.666666};AttractionTree->DensityTree";99.92657274071996"; {DHC_SIGMA=15.0, DHC_THRESHOLD=60.0, DHC_MINPTS=11.666666} {DHC_SIGMA=15.0, DHC_THRESHOLD=60.0, DHC_MINPTS=11.666666};AttractionTree->DensityTree";99.92657274071996"; {DHC_SIGMA=15.0, DHC_THRESHOLD=60.0, DHC_MINPTS=11.666666} {DHC_SIGMA=15.0, DHC_THRESHOLD=60.0, DHC_MINPTS=11.666666};AttractionTree->DensityTree";99.92657274071996"; {DHC_SIGMA=15.0, DHC_THRESHOLD=60.0, DHC_MINPTS=13.333333} {DHC_SIGMA=15.0, DHC_THRESHOLD=60.0, DHC_MINPTS=13.333333};AttractionTree->DensityTree";99.92657274071996"; {DHC_SIGMA=15.0, DHC_THRESHOLD=60.0, DHC_MINPTS=13.333333} {DHC_SIGMA=15.0, DHC_THRESHOLD=60.0, DHC_MINPTS=13.333333};AttractionTree->DensityTree";99.92657274071996"; {DHC_SIGMA=15.0, DHC_THRESHOLD=60.0, DHC_MINPTS=13.333333} {DHC_SIGMA=15.0, DHC_THRESHOLD=60.0, DHC_MINPTS=13.333333}
AttractionTree->DensityTree";99.88043934083544"; {DHC_SIGMA=7.2222223, DHC_THRESHOLD=60.0, DHC_MINPTS=8.333333} {DHC_SIGMA=7.2222223, DHC_THRESHOLD=60.0, DHC_MINPTS=8.333333};AttractionTree->DensityTree";99.83958282661071"; {DHC_SIGMA=7.2222223, DHC_THRESHOLD=26.666666, DHC_MINPTS=11.666666} {DHC_SIGMA=7.2222223, DHC_THRESHOLD=26.666666, DHC_MINPTS=11.666666};AttractionTree->DensityTree";99.89800173901827"; {DHC_SIGMA=15.0, DHC_THRESHOLD=26.666666, DHC_MINPTS=20.0} {DHC_SIGMA=15.0, DHC_THRESHOLD=26.666666, DHC_MINPTS=20.0};AttractionTree->DensityTree";99.42446108047746"; {DHC_SIGMA=2.5555556, DHC_THRESHOLD=60.0, DHC_MINPTS=13.333333} {DHC_SIGMA=2.5555556, DHC_THRESHOLD=60.0, DHC_MINPTS=13.333333};ASH->AttractionTree->DensityTree";98.05754835284293"; {DENCLUE_SIGMA=53.444443, DENCLUE_EPSILON=17.788889} {DHC_SIGMA=10.333334, DHC_THRESHOLD=15.555555, DHC_MINPTS=18.333332} {DHC_SIGMA=10.333334, DHC_THRESHOLD=15.555555, DHC_MINPTS=18.333332};AttractionTree->DensityTree";99.9066463727876"; {DHC_SIGMA=15.0, DHC_THRESHOLD=54.444443, DHC_MINPTS=6.6666665} {DHC_SIGMA=15.0, DHC_THRESHOLD=54.444443, DHC_MINPTS=6.6666665};AttractionTree->DensityTree";99.88043934083544"; {DHC_SIGMA=7.2222223, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0} {DHC_SIGMA=7.2222223, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0};AttractionTree->DensityTree";99.91279727537542"; {DHC_SIGMA=13.444445, DHC_THRESHOLD=26.666666, DHC_MINPTS=10.0} {DHC_SIGMA=13.444445, DHC_THRESHOLD=26.666666, DHC_MINPTS=10.0};AttractionTree->DensityTree";99.90692748317966"; {DHC_SIGMA=15.0, DHC_THRESHOLD=37.77778, DHC_MINPTS=10.0} {DHC_SIGMA=15.0, DHC_THRESHOLD=37.77778, DHC_MINPTS=10.0};AttractionTree->DensityTree";99.79977624513772"; {DHC_SIGMA=7.2222223, DHC_THRESHOLD=15.555555, DHC_MINPTS=8.333333} {DHC_SIGMA=7.2222223, DHC_THRESHOLD=15.555555, DHC_MINPTS=8.333333}
DenseAreas->ClusterByPartition";95.77940708111387"; {CLIQUE_SLICES=15.333334, CLIQUE_THRESHOLD=0.23333336} {CLIQUE_SLICES=15.333334, CLIQUE_THRESHOLD=0.23333336};AttractionTree->DensityTree";99.81030931684401"; {DHC_SIGMA=4.111111, DHC_THRESHOLD=43.333332, DHC_MINPTS=8.333333} {DHC_SIGMA=4.111111, DHC_THRESHOLD=43.333332, DHC_MINPTS=8.333333};AttractionTree->DensityTree";99.87754069241976"; {DHC_SIGMA=11.888889, DHC_THRESHOLD=26.666666, DHC_MINPTS=15.0} {DHC_SIGMA=11.888889, DHC_THRESHOLD=26.666666, DHC_MINPTS=15.0};AdaptableKDTree->MergeByOverlap";96.83772233983163"; {DESCRY_DENSITY=7.5555553, DESCRY_K=18.0} {PHC_GRID=50.0, PHC_RADIUS=34.0};CandidatesByNpts->ClustersByDistribution";94.5297098729525"; {DBCLASD_PTS=3.1111112} {DBCLASD_PTS=3.1111112};ASH->AttractionTree->DensityTree";99.85082418748281"; {DENCLUE_SIGMA=33.77778, DENCLUE_EPSILON=2.311111} {DHC_SIGMA=2.5555556, DHC_THRESHOLD=32.22222, DHC_MINPTS=18.333332} {DHC_SIGMA=2.5555556, DHC_THRESHOLD=32.22222, DHC_MINPTS=18.333332};AttractionTree->DensityTree";99.8482952323366"; {DHC_SIGMA=5.666667, DHC_THRESHOLD=48.888885, DHC_MINPTS=18.333332} {DHC_SIGMA=5.666667, DHC_THRESHOLD=48.888885, DHC_MINPTS=18.333332};AttractionTree->DensityTree";99.90955777262309"; {DHC_SIGMA=13.444445, DHC_THRESHOLD=37.77778, DHC_MINPTS=20.0} {DHC_SIGMA=13.444445, DHC_THRESHOLD=37.77778, DHC_MINPTS=20.0};ASH->AttractionTree->DensityTree";99.51000366065793"; {DENCLUE_SIGMA=33.77778, DENCLUE_EPSILON=2.311111} {DHC_SIGMA=5.666667, DHC_THRESHOLD=21.11111, DHC_MINPTS=13.333333} {DHC_SIGMA=5.666667, DHC_THRESHOLD=21.11111, DHC_MINPTS=13.333333};ASH->AttractionTree->DensityTree";98.27814313026856"; {DENCLUE_SIGMA=60.0, DENCLUE_EPSILON=20.0} {DHC_SIGMA=4.111111, DHC_THRESHOLD=21.11111, DHC_MINPTS=13.333333} {DHC_SIGMA=4.111111, DHC_THRESHOLD=21.11111, DHC_MINPTS=13.333333}
DenseAreas->ClusterByPartition";0.0"; {CLIQUE_SLICES=35.88889, CLIQUE_THRESHOLD=0.3} {CLIQUE_SLICES=35.88889, CLIQUE_THRESHOLD=0.3};CandidatesByDistance->ClusterByConnectiveness";94.5823901634057"; {DBSCAN_MAX_DIST=17.333334, DBSCAN_NUM_PTS=7.3333335} {DBSCAN_MAX_DIST=17.333334, DBSCAN_NUM_PTS=7.3333335};CandidatesByNpts->ClusterByConnectiveness";94.56366794816692"; {DBCLASD_PTS=20.0} {DBSCAN_MAX_DIST=33.666668, DBSCAN_NUM_PTS=13.666667};AdaptableKDTree->MergeByDistance";94.68455908452306"; {DESCRY_DENSITY=53.444443, DESCRY_K=18.0} {DESCRY_DENSITY=53.444443, DESCRY_K=18.0};CandidatesByNpts->ClustersByDistribution";91.93631054152276"; {DBCLASD_PTS=7.3333335} {DBCLASD_PTS=7.3333335};AttractionTree->DensityTree";99.8405171883964"; {DHC_SIGMA=15.0, DHC_THRESHOLD=21.11111, DHC_MINPTS=20.0} {DHC_SIGMA=15.0, DHC_THRESHOLD=21.11111, DHC_MINPTS=20.0};AttractionTree->DensityTree";99.82205641356765"; {DHC_SIGMA=7.2222223, DHC_THRESHOLD=21.11111, DHC_MINPTS=20.0} {DHC_SIGMA=7.2222223, DHC_THRESHOLD=21.11111, DHC_MINPTS=20.0};AttractionTree->DensityTree";99.9066463727876"; {DHC_SIGMA=15.0, DHC_THRESHOLD=48.888885, DHC_MINPTS=8.333333} {DHC_SIGMA=15.0, DHC_THRESHOLD=48.888885, DHC_MINPTS=8.333333};AdaptableKDTree->MergeByOverlap";97.17710255234094"; {DESCRY_DENSITY=27.222221, DESCRY_K=12.0} {PHC_GRID=50.0, PHC_RADIUS=28.666668};AdaptableKDTree->MergeByOverlap";96.83772233983163"; {DESCRY_DENSITY=60.0, DESCRY_K=16.0} {PHC_GRID=7.3333335, PHC_RADIUS=7.3333335}
DenseAreas->ClusterByPartition";0.0"; {CLIQUE_SLICES=15.333334, CLIQUE_THRESHOLD=0.033333424} {CLIQUE_SLICES=15.333334, CLIQUE_THRESHOLD=0.033333424};CandidatesByDistance->ClustersByDistribution";93.93853852702951"; {DBSCAN_MAX_DIST=33.666668, DBSCAN_NUM_PTS=20.0} {DBCLASD_PTS=15.777779};CandidatesByDistance->ClustersByDistribution";94.5301723610224"; {DBSCAN_MAX_DIST=33.666668, DBSCAN_NUM_PTS=17.88889} {DBCLASD_PTS=13.666667};AdaptableKDTree->MergeByDistance";92.8327293505766"; {DESCRY_DENSITY=60.0, DESCRY_K=6.0} {DESCRY_DENSITY=60.0, DESCRY_K=6.0};CandidatesBySNN->DistanceInformation->CandidatesByNpts->ClustersByDistribution";91.37017888418038"; {K_THRESHOLD=45.555557} {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=1.2222222} {DBCLASD_PTS=7.3333335} {DBCLASD_PTS=7.3333335};ASH->AttractionTree->DensityTree";99.73516386255889"; {DENCLUE_SIGMA=20.666666, DENCLUE_EPSILON=13.366667} {DHC_SIGMA=11.888889, DHC_THRESHOLD=21.11111, DHC_MINPTS=10.0} {DHC_SIGMA=11.888889, DHC_THRESHOLD=21.11111, DHC_MINPTS=10.0};AttractionTree->DensityTree";99.7673197007609"; {DHC_SIGMA=8.777778, DHC_THRESHOLD=26.666666, DHC_MINPTS=6.6666665} {DHC_SIGMA=8.777778, DHC_THRESHOLD=26.666666, DHC_MINPTS=6.6666665};AttractionTree->DensityTree";99.87156593021867"; {DHC_SIGMA=7.2222223, DHC_THRESHOLD=54.444443, DHC_MINPTS=8.333333} {DHC_SIGMA=7.2222223, DHC_THRESHOLD=54.444443, DHC_MINPTS=8.333333};AdaptableKDTree->MergeByOverlap";96.83772233983163"; {DESCRY_DENSITY=40.333332, DESCRY_K=16.0} {PHC_GRID=7.3333335, PHC_RADIUS=34.0};CandidatesByDistance->ClusterByConnectiveness";96.8313787473776"; {DBSCAN_MAX_DIST=39.111115, DBSCAN_NUM_PTS=5.2222223} {DBSCAN_MAX_DIST=39.111115, DBSCAN_NUM_PTS=5.2222223}
CandidatesByDistance->ClustersByDistribution";0.0"; {DBSCAN_MAX_DIST=22.777779, DBSCAN_NUM_PTS=17.88889} {DBCLASD_PTS=7.3333335};CandidatesByDistance->ClustersByDistribution";91.36660325008215"; {DBSCAN_MAX_DIST=50.0, DBSCAN_NUM_PTS=17.88889} {DBCLASD_PTS=5.2222223};AdaptableKDTree->MergeByDistance";90.34565281077775"; {DESCRY_DENSITY=27.222221, DESCRY_K=12.0} {DESCRY_DENSITY=27.222221, DESCRY_K=12.0};AdaptableKDTree->MergeByDistance";92.8327293505766"; {DESCRY_DENSITY=60.0, DESCRY_K=6.0} {DESCRY_DENSITY=60.0, DESCRY_K=6.0};DenseAreas->ClusterByPartition";90.71313819733615"; {CLIQUE_SLICES=27.666668, CLIQUE_THRESHOLD=0.033333424} {CLIQUE_SLICES=27.666668, CLIQUE_THRESHOLD=0.033333424};AdaptableKDTree->MergeByDistance";92.64949010907728"; {DESCRY_DENSITY=53.444443, DESCRY_K=8.0} {DESCRY_DENSITY=53.444443, DESCRY_K=8.0};AttractionTree->DensityTree";99.33447858840435"; {DHC_SIGMA=2.5555556, DHC_THRESHOLD=26.666666, DHC_MINPTS=10.0} {DHC_SIGMA=2.5555556, DHC_THRESHOLD=26.666666, DHC_MINPTS=10.0};ASH->AttractionTree->DensityTree";98.55687454304645"; {DENCLUE_SIGMA=60.0, DENCLUE_EPSILON=4.522222} {DHC_SIGMA=10.333334, DHC_THRESHOLD=43.333332, DHC_MINPTS=11.666666} {DHC_SIGMA=10.333334, DHC_THRESHOLD=43.333332, DHC_MINPTS=11.666666};AdaptableKDTree->MergeByOverlap";96.83772233983163"; {DESCRY_DENSITY=33.77778, DESCRY_K=18.0} {PHC_GRID=7.3333335, PHC_RADIUS=50.0};AdaptableKDTree->MergeByDistance";93.55954828742658"; {DESCRY_DENSITY=60.0, DESCRY_K=16.0} {DESCRY_DENSITY=60.0, DESCRY_K=16.0}
DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_SLICES=15.333334, CLIQUE_THRESHOLD=0.20000005} {DENCLUE_SIGMA=60.0, DENCLUE_EPSILON=6.733333};DistanceInformation->ClusterByDensityPeak";72.8062958642207"; {DPCI_DC_PERCENT=11.888889, DISTANCE_INFO=2.5555556} {DPCI_DC_PERCENT=11.888889, DISTANCE_INFO=2.5555556};CandidatesByNpts->ClustersByDistribution";90.08243455562724"; {DBCLASD_PTS=7.3333335} {DBCLASD_PTS=7.3333335};CandidatesByNpts->ClusterByConnectiveness";91.33875247198682"; {DBCLASD_PTS=11.555555} {DBSCAN_MAX_DIST=33.666668, DBSCAN_NUM_PTS=5.2222223};CandidatesByNpts->ClustersByDistribution";89.09428217493586"; {DBCLASD_PTS=11.555555} {DBCLASD_PTS=11.555555};DistanceInformation->ClusterByDensityPeak";83.52061809259848"; {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=1.8888888} {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=1.8888888};CandidatesByDistance->ClustersByDistribution";94.52986968559411"; {DBSCAN_MAX_DIST=50.0, DBSCAN_NUM_PTS=17.88889} {DBCLASD_PTS=15.777779};CandidatesByNpts->ClusterByConnectiveness";96.02464573547181"; {DBCLASD_PTS=11.555555} {DBSCAN_MAX_DIST=22.777779, DBSCAN_NUM_PTS=11.555555};DenseAreas->ClusterByPartition";95.87957178284834"; {CLIQUE_SLICES=19.444445, CLIQUE_THRESHOLD=0.26666668} {CLIQUE_SLICES=19.444445, CLIQUE_THRESHOLD=0.26666668};DenseAreas->ClusterByPartition";93.21099897043578"; {CLIQUE_SLICES=11.222222, CLIQUE_THRESHOLD=0.20000005} {CLIQUE_SLICES=11.222222, CLIQUE_THRESHOLD=0.20000005}
CandidatesBySNN->MergeByOverlap";0.0"; {K_THRESHOLD=18.88889} {PHC_GRID=44.666668, PHC_RADIUS=50.0};DistanceInformation->ClusterByDensityPeak";59.32039111799241"; {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=2.5555556} {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=2.5555556};DistanceInformation->CandidatesByNpts->ClustersByDistribution";83.27059413050756"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=2.7777777} {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0};CandidatesByNpts->ClusterByConnectiveness";91.18009118565267"; {DBCLASD_PTS=9.444445} {DBSCAN_MAX_DIST=28.222223, DBSCAN_NUM_PTS=13.666667};CandidatesBySNN->DistanceInformation->ClusterByDensityPeak";83.52061809259848"; {K_THRESHOLD=36.666668} {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=3.0} {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=3.0};CandidatesByDistance->ClustersByDistribution";83.50353879125615"; {DBSCAN_MAX_DIST=6.4444447, DBSCAN_NUM_PTS=20.0} {DBCLASD_PTS=20.0};DistanceInformation->ClusterByDensityPeak";83.52061809259848"; {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=3.0} {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=3.0};CandidatesBySNN->DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";95.91633609208111"; {K_THRESHOLD=27.777779} {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=1.2222222} {DBCLASD_PTS=3.1111112} {DBSCAN_MAX_DIST=50.0, DBSCAN_NUM_PTS=20.0};CandidatesByNpts->ClusterByConnectiveness";95.57406639748449"; {DBCLASD_PTS=7.3333335} {DBSCAN_MAX_DIST=17.333334, DBSCAN_NUM_PTS=15.777779};AdaptableKDTree->MergeByDistance";92.7186573592648"; {DESCRY_DENSITY=60.0, DESCRY_K=10.0} {DESCRY_DENSITY=60.0, DESCRY_K=10.0}
DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_SLICES=23.555555, CLIQUE_THRESHOLD=0.16666673} {DENCLUE_SIGMA=20.666666, DENCLUE_EPSILON=11.155556};DistanceInformation->CandidatesByNpts->ClustersByDistribution";0.0"; {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=1.6666667} {DBCLASD_PTS=7.3333335} {DBCLASD_PTS=7.3333335};DistanceInformation->ClusterByDensityPeak";57.06689804536978"; {DPCI_DC_PERCENT=44.555557, DISTANCE_INFO=2.1111112} {DPCI_DC_PERCENT=44.555557, DISTANCE_INFO=2.1111112};CandidatesByDistance->ClustersByDistribution";83.50353879125615"; {DBSCAN_MAX_DIST=6.4444447, DBSCAN_NUM_PTS=9.444445} {DBCLASD_PTS=9.444445};DistanceInformation->ClusterByDensityPeak";78.0738444433815"; {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=2.1111112} {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=2.1111112};CandidatesBySNN->MergeByDistance";0.0"; {K_THRESHOLD=32.22222} {DESCRY_DENSITY=20.666666, DESCRY_K=6.0};CandidatesByDistance->ClustersByDistribution";83.06245157329074"; {DBSCAN_MAX_DIST=39.111115, DBSCAN_NUM_PTS=11.555555} {DBCLASD_PTS=13.666667};CandidatesByNpts->ClusterByConnectiveness";95.20879940290574"; {DBCLASD_PTS=3.1111112} {DBSCAN_MAX_DIST=50.0, DBSCAN_NUM_PTS=5.2222223};DenseAreas->ClusterByPartition";92.95398440201484"; {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.20000005} {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.20000005};CandidatesByNpts->ClustersByDistribution";91.4283658214995"; {DBCLASD_PTS=7.3333335} {DBCLASD_PTS=7.3333335}
CandidatesByDistance->ClustersByDistribution";94.52986968559411"; {DBSCAN_MAX_DIST=50.0, DBSCAN_NUM_PTS=20.0} {DBCLASD_PTS=11.555555};Equally Sized Grid->AMRTree->MergeByOverlap";0.0"; {AMR_SLICES=30.0} {AMR_LAMBDA=9.0, AMR_SLICES=30.0, AMR_DENSITY=11.555555} {PHC_GRID=7.3333335, PHC_RADIUS=18.0};ClustersByAttractors";0.0"; {DENCLUE_SIGMA=60.0, DENCLUE_EPSILON=13.366667};ClustersByAttractors";0.0"; {DENCLUE_SIGMA=60.0, DENCLUE_EPSILON=4.522222};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=16.11111} {AMR_LAMBDA=17.0, AMR_SLICES=16.11111, AMR_DENSITY=3.1111112} {AMR_LAMBDA=17.0, AMR_SLICES=16.11111, AMR_DENSITY=3.1111112};ClustersByAttractors";0.0"; {DENCLUE_SIGMA=7.5555553, DENCLUE_EPSILON=17.788889};DistanceInformation->ClusterByDensityPeak";80.09369028237381"; {DPCI_DC_PERCENT=44.555557, DISTANCE_INFO=1.6666667} {DPCI_DC_PERCENT=44.555557, DISTANCE_INFO=1.6666667};DenseAreas->ClusterByPartition";94.20368114964137"; {CLIQUE_SLICES=19.444445, CLIQUE_THRESHOLD=0.20000005} {CLIQUE_SLICES=19.444445, CLIQUE_THRESHOLD=0.20000005};CandidatesByDistance->ClustersByDistribution";90.54634598379292"; {DBSCAN_MAX_DIST=50.0, DBSCAN_NUM_PTS=20.0} {DBCLASD_PTS=3.1111112};AdaptableKDTree->MergeByDistance";90.93007596462749"; {DESCRY_DENSITY=27.222221, DESCRY_K=16.0} {DESCRY_DENSITY=27.222221, DESCRY_K=16.0}
