B1";F1";P1;B2";F2";P2;B3";F3";P3;B4";F4";P4;B5";F5";P5;B6";F6";P6;B7";F7";P7;B8";F8";P8;B9";F9";P9;B10";F10";P10
Equally Sized Grid->AMRTree->MergeByOverlap";0.0"; {AMR_SLICES=30.0} {AMR_SLICES=30.0, AMR_LAMBDA=17.0, AMR_DENSITY=20.0} {PHC_RADIUS=34.0, PHC_GRID=50.0};AttractionTree->DensityTree";96.76494114846946"; {DHC_MINPTS=15.0, DHC_THRESHOLD=60.0, DHC_SIGMA=15.0} {DHC_MINPTS=15.0, DHC_THRESHOLD=60.0, DHC_SIGMA=15.0};AttractionTree->DensityTree";97.5396293768182"; {DHC_MINPTS=20.0, DHC_THRESHOLD=37.77778, DHC_SIGMA=15.0} {DHC_MINPTS=20.0, DHC_THRESHOLD=37.77778, DHC_SIGMA=15.0};AttractionTree->DensityTree";97.5396293768182"; {DHC_MINPTS=20.0, DHC_THRESHOLD=37.77778, DHC_SIGMA=15.0} {DHC_MINPTS=20.0, DHC_THRESHOLD=37.77778, DHC_SIGMA=15.0};AttractionTree->DensityTree";97.5396293768182"; {DHC_MINPTS=20.0, DHC_THRESHOLD=37.77778, DHC_SIGMA=15.0} {DHC_MINPTS=20.0, DHC_THRESHOLD=37.77778, DHC_SIGMA=15.0};AttractionTree->DensityTree";97.5396293768182"; {DHC_MINPTS=20.0, DHC_THRESHOLD=37.77778, DHC_SIGMA=15.0} {DHC_MINPTS=20.0, DHC_THRESHOLD=37.77778, DHC_SIGMA=15.0};AttractionTree->DensityTree";97.5396293768182"; {DHC_MINPTS=20.0, DHC_THRESHOLD=37.77778, DHC_SIGMA=15.0} {DHC_MINPTS=20.0, DHC_THRESHOLD=37.77778, DHC_SIGMA=15.0};AttractionTree->DensityTree";97.5396293768182"; {DHC_MINPTS=20.0, DHC_THRESHOLD=37.77778, DHC_SIGMA=15.0} {DHC_MINPTS=20.0, DHC_THRESHOLD=37.77778, DHC_SIGMA=15.0};AttractionTree->DensityTree";97.5396293768182"; {DHC_MINPTS=20.0, DHC_THRESHOLD=37.77778, DHC_SIGMA=15.0} {DHC_MINPTS=20.0, DHC_THRESHOLD=37.77778, DHC_SIGMA=15.0};AttractionTree->DensityTree";97.5396293768182"; {DHC_MINPTS=20.0, DHC_THRESHOLD=37.77778, DHC_SIGMA=15.0} {DHC_MINPTS=20.0, DHC_THRESHOLD=37.77778, DHC_SIGMA=15.0}
CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=17.88889} {DBSCAN_NUM_PTS=13.666667, DBSCAN_MAX_DIST=39.111115};AdaptableKDTree->MergeByOverlap";83.08044907407913"; {DESCRY_DENSITY=40.333332, DESCRY_K=10.0} {PHC_RADIUS=44.666668, PHC_GRID=12.666667};CandidatesByNpts->ClusterByConnectiveness";86.14355874570346"; {DBCLASD_PTS=3.1111112} {DBSCAN_NUM_PTS=13.666667, DBSCAN_MAX_DIST=33.666668};AttractionTree->DensityTree";97.38364550496642"; {DHC_MINPTS=18.333332, DHC_THRESHOLD=43.333332, DHC_SIGMA=15.0} {DHC_MINPTS=18.333332, DHC_THRESHOLD=43.333332, DHC_SIGMA=15.0};AdaptableKDTree->MergeByOverlap";83.08044907407913"; {DESCRY_DENSITY=46.888885, DESCRY_K=8.0} {PHC_RADIUS=39.333336, PHC_GRID=18.0};AttractionTree->DensityTree";97.38364550496642"; {DHC_MINPTS=8.333333, DHC_THRESHOLD=43.333332, DHC_SIGMA=15.0} {DHC_MINPTS=8.333333, DHC_THRESHOLD=43.333332, DHC_SIGMA=15.0};AttractionTree->DensityTree";96.40519713182424"; {DHC_MINPTS=18.333332, DHC_THRESHOLD=32.22222, DHC_SIGMA=15.0} {DHC_MINPTS=18.333332, DHC_THRESHOLD=32.22222, DHC_SIGMA=15.0};AttractionTree->DensityTree";96.40519713182424"; {DHC_MINPTS=11.666666, DHC_THRESHOLD=32.22222, DHC_SIGMA=15.0} {DHC_MINPTS=11.666666, DHC_THRESHOLD=32.22222, DHC_SIGMA=15.0};AttractionTree->DensityTree";95.3196568805901"; {DHC_MINPTS=16.666666, DHC_THRESHOLD=32.22222, DHC_SIGMA=10.333334} {DHC_MINPTS=16.666666, DHC_THRESHOLD=32.22222, DHC_SIGMA=10.333334};AdaptableKDTree->MergeByOverlap";84.57020223113621"; {DESCRY_DENSITY=14.111111, DESCRY_K=16.0} {PHC_RADIUS=23.333334, PHC_GRID=34.0}
DistanceInformation->CandidatesByNpts->ClustersByDistribution";0.0"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.4444444} {DBCLASD_PTS=3.1111112} {DBCLASD_PTS=3.1111112};CandidatesByDistance->ClustersByDistribution";81.65028311817308"; {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=33.666668} {DBCLASD_PTS=20.0};CandidatesByNpts->ClustersByDistribution";67.87548769639045"; {DBCLASD_PTS=11.555555} {DBCLASD_PTS=11.555555};DistanceInformation->ClusterByDensityPeak";90.1941932430908"; {DPCI_DC_PERCENT=77.22223, DISTANCE_INFO=3.0} {DPCI_DC_PERCENT=77.22223, DISTANCE_INFO=3.0};CandidatesByDistance->ClustersByDistribution";82.13565580733753"; {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=44.555557} {DBCLASD_PTS=11.555555};ASH->AttractionTree->DensityTree";97.29396148426727"; {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=60.0} {DHC_MINPTS=6.6666665, DHC_THRESHOLD=60.0, DHC_SIGMA=7.2222223} {DHC_MINPTS=6.6666665, DHC_THRESHOLD=60.0, DHC_SIGMA=7.2222223};AttractionTree->DensityTree";94.73810189256284"; {DHC_MINPTS=10.0, DHC_THRESHOLD=32.22222, DHC_SIGMA=8.777778} {DHC_MINPTS=10.0, DHC_THRESHOLD=32.22222, DHC_SIGMA=8.777778};AdaptableKDTree->MergeByDistance";86.09136766540996"; {DESCRY_DENSITY=7.5555553, DESCRY_K=6.0} {DESCRY_DENSITY=7.5555553, DESCRY_K=6.0};AttractionTree->DensityTree";94.78159958373578"; {DHC_MINPTS=10.0, DHC_THRESHOLD=26.666666, DHC_SIGMA=15.0} {DHC_MINPTS=10.0, DHC_THRESHOLD=26.666666, DHC_SIGMA=15.0};CandidatesByNpts->ClusterByConnectiveness";84.11163304361816"; {DBCLASD_PTS=3.1111112} {DBSCAN_NUM_PTS=7.3333335, DBSCAN_MAX_DIST=6.4444447}
AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=60.0, DESCRY_K=14.0} {AMR_SLICES=10.555555, AMR_LAMBDA=9.0, AMR_DENSITY=11.555555};DistanceInformation->ClusterByDensityPeak";72.85675192006396"; {DPCI_DC_PERCENT=22.777779, DISTANCE_INFO=2.1111112} {DPCI_DC_PERCENT=22.777779, DISTANCE_INFO=2.1111112};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=17.88889} {DBSCAN_NUM_PTS=3.1111112, DBSCAN_MAX_DIST=17.333334};CandidatesByDistance->ClusterByConnectiveness";89.51715163278082"; {DBSCAN_NUM_PTS=3.1111112, DBSCAN_MAX_DIST=33.666668} {DBSCAN_NUM_PTS=3.1111112, DBSCAN_MAX_DIST=33.666668};DistanceInformation->ClusterByDensityPeak";72.2398506207896"; {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=2.7777777} {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=2.7777777};AdaptableKDTree->MergeByOverlap";83.08044907407913"; {DESCRY_DENSITY=33.77778, DESCRY_K=20.0} {PHC_RADIUS=44.666668, PHC_GRID=18.0};CandidatesBySNN->DistanceInformation->ClusterByDensityPeak";90.1941932430908"; {K_THRESHOLD=14.444445} {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=1.2222222} {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=1.2222222};CandidatesByNpts->ClustersByDistribution";56.827608888707104"; {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0};CandidatesByDistance->ClustersByDistribution";79.4052738296173"; {DBSCAN_NUM_PTS=3.1111112, DBSCAN_MAX_DIST=6.4444447} {DBCLASD_PTS=13.666667};CandidatesByDistance->ClustersByDistribution";81.79981044704121"; {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=50.0} {DBCLASD_PTS=13.666667}
CandidatesByDistance->ClusterByConnectiveness";89.40002119993639"; {DBSCAN_NUM_PTS=5.2222223, DBSCAN_MAX_DIST=28.222223} {DBSCAN_NUM_PTS=5.2222223, DBSCAN_MAX_DIST=28.222223};CandidatesByDistance->ClustersByDistribution";59.69843985712278"; {DBSCAN_NUM_PTS=5.2222223, DBSCAN_MAX_DIST=28.222223} {DBCLASD_PTS=20.0};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=10.555555} {AMR_SLICES=10.555555, AMR_LAMBDA=3.6666667, AMR_DENSITY=13.666667} {DESCRY_DENSITY=14.111111, DESCRY_K=20.0};AdaptableKDTree->MergeByDistance";83.08044907407913"; {DESCRY_DENSITY=27.222221, DESCRY_K=16.0} {DESCRY_DENSITY=27.222221, DESCRY_K=16.0};DenseAreas->AMRTree->MergeByDistance";0.0"; {CLIQUE_SLICES=23.555555, CLIQUE_THRESHOLD=0.20000005} {AMR_SLICES=30.0, AMR_LAMBDA=3.6666667, AMR_DENSITY=7.3333335} {DESCRY_DENSITY=27.222221, DESCRY_K=20.0};DenseAreas->ClusterByPartition";64.59577736493138"; {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.066666745} {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.066666745};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";81.329519670764"; {DPCI_DC_PERCENT=22.777779, DISTANCE_INFO=1.6666667} {DBCLASD_PTS=7.3333335} {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=50.0};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=16.11111} {AMR_SLICES=16.11111, AMR_LAMBDA=3.6666667, AMR_DENSITY=5.2222223} {DESCRY_DENSITY=33.77778, DESCRY_K=18.0};CandidatesByDistance->ClustersByDistribution";77.03664924923977"; {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=44.555557} {DBCLASD_PTS=13.666667};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=15.777779} {DBSCAN_NUM_PTS=11.555555, DBSCAN_MAX_DIST=17.333334}
CandidatesBySNN->MergeByDistance";0.0"; {K_THRESHOLD=41.111115} {DESCRY_DENSITY=14.111111, DESCRY_K=20.0};DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_SLICES=7.111111, CLIQUE_THRESHOLD=0.033333424} {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=7.5555553};Equally Sized Grid->AMRTree->MergeByOverlap";0.0"; {AMR_SLICES=13.333333} {AMR_SLICES=13.333333, AMR_LAMBDA=25.0, AMR_DENSITY=15.777779} {PHC_RADIUS=39.333336, PHC_GRID=50.0};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=53.444443};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=53.444443};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=13.366667, DENCLUE_SIGMA=60.0};CandidatesByNpts->ClustersByDistribution";72.73173133227104"; {DBCLASD_PTS=3.1111112} {DBCLASD_PTS=3.1111112};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=27.222221} {AMR_SLICES=27.222221, AMR_LAMBDA=3.6666667, AMR_DENSITY=20.0} {AMR_SLICES=27.222221, AMR_LAMBDA=3.6666667, AMR_DENSITY=20.0};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=40.333332};CandidatesBySNN->ClusterByConnectiveness";0.0"; {K_THRESHOLD=50.0} {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=50.0}
AdaptableKDTree->MergeByOverlap";83.08044907407913"; {DESCRY_DENSITY=27.222221, DESCRY_K=10.0} {PHC_RADIUS=12.666667, PHC_GRID=34.0};CandidatesBySNN->SNNByConnectiveness";0.0"; {K_THRESHOLD=14.444445} {K_THRESHOLD=14.444445, SNN_NUM_PTS=30.0, SNN_MAX_DIST=100.0};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=21.666666} {AMR_SLICES=21.666666, AMR_LAMBDA=25.0, AMR_DENSITY=17.88889} {AMR_SLICES=21.666666, AMR_LAMBDA=25.0, AMR_DENSITY=17.88889};DenseAreas->AMRTree->ClustersAMR";0.0"; {CLIQUE_SLICES=15.333334, CLIQUE_THRESHOLD=0.20000005} {AMR_SLICES=30.0, AMR_LAMBDA=25.0, AMR_DENSITY=20.0} {AMR_SLICES=30.0, AMR_LAMBDA=25.0, AMR_DENSITY=20.0};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=40.333332, DESCRY_K=14.0} {AMR_SLICES=27.222221, AMR_LAMBDA=22.333334, AMR_DENSITY=5.2222223};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=13.366667, DENCLUE_SIGMA=27.222221};DistanceInformation->ClusterByDensityPeak";72.2398506207896"; {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=2.3333335} {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=2.3333335};CandidatesBySNN->MergeByDistance";0.0"; {K_THRESHOLD=18.88889} {DESCRY_DENSITY=40.333332, DESCRY_K=6.0};ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=4.522222, DENCLUE_SIGMA=40.333332} {DENCLUE_EPSILON=4.522222, DENCLUE_SIGMA=40.333332};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=13.366667, DENCLUE_SIGMA=20.666666}
AttractionTree->DensityTree";94.06594441689947"; {DHC_MINPTS=11.666666, DHC_THRESHOLD=37.77778, DHC_SIGMA=8.777778} {DHC_MINPTS=11.666666, DHC_THRESHOLD=37.77778, DHC_SIGMA=8.777778};DenseAreas->ClusterByPartition";0.0"; {CLIQUE_SLICES=7.111111, CLIQUE_THRESHOLD=0.16666673} {CLIQUE_SLICES=7.111111, CLIQUE_THRESHOLD=0.16666673};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=15.777779, DBSCAN_MAX_DIST=22.777779} {DBSCAN_NUM_PTS=15.777779, DBSCAN_MAX_DIST=22.777779};DenseAreas->ClusterByPartition";0.0"; {CLIQUE_SLICES=35.88889, CLIQUE_THRESHOLD=0.033333424} {CLIQUE_SLICES=35.88889, CLIQUE_THRESHOLD=0.033333424};DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_SLICES=15.333334, CLIQUE_THRESHOLD=0.26666668} {DENCLUE_EPSILON=2.311111, DENCLUE_SIGMA=46.888885};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=7.5555553, DESCRY_K=6.0} {AMR_SLICES=30.0, AMR_LAMBDA=17.0, AMR_DENSITY=9.444445};CandidatesByDistance->ClustersByDistribution";71.46574915476327"; {DBSCAN_NUM_PTS=17.88889, DBSCAN_MAX_DIST=39.111115} {DBCLASD_PTS=9.444445};DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_SLICES=27.666668, CLIQUE_THRESHOLD=0.3} {DENCLUE_EPSILON=2.311111, DENCLUE_SIGMA=60.0};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=11.555555, DBSCAN_MAX_DIST=44.555557} {DBSCAN_NUM_PTS=11.555555, DBSCAN_MAX_DIST=44.555557};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=7.3333335} {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=28.222223}
AttractionTree->DensityTree";95.438874343121"; {DHC_MINPTS=20.0, DHC_THRESHOLD=21.11111, DHC_SIGMA=15.0} {DHC_MINPTS=20.0, DHC_THRESHOLD=21.11111, DHC_SIGMA=15.0};DenseAreas->AMRTree->ClustersAMR";0.0"; {CLIQUE_SLICES=19.444445, CLIQUE_THRESHOLD=0.10000007} {AMR_SLICES=16.11111, AMR_LAMBDA=14.333334, AMR_DENSITY=15.777779} {AMR_SLICES=16.11111, AMR_LAMBDA=14.333334, AMR_DENSITY=15.777779};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=17.788889, DENCLUE_SIGMA=14.111111};DistanceInformation->CandidatesByNpts->ClustersByDistribution";0.0"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.2222222} {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=11.555555} {DBSCAN_NUM_PTS=5.2222223, DBSCAN_MAX_DIST=33.666668};CandidatesByDistance->ClustersByDistribution";0.0"; {DBSCAN_NUM_PTS=5.2222223, DBSCAN_MAX_DIST=11.888889} {DBCLASD_PTS=3.1111112};CandidatesByNpts->ClustersByDistribution";63.50441819577941"; {DBCLASD_PTS=17.88889} {DBCLASD_PTS=17.88889};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=11.555555, DBSCAN_MAX_DIST=6.4444447} {DBSCAN_NUM_PTS=11.555555, DBSCAN_MAX_DIST=6.4444447};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=15.577778, DENCLUE_SIGMA=20.666666};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=7.3333335, DBSCAN_MAX_DIST=50.0} {DBSCAN_NUM_PTS=7.3333335, DBSCAN_MAX_DIST=50.0}
CandidatesBySNN->ClustersByDistribution";0.0"; {K_THRESHOLD=50.0} {DBCLASD_PTS=15.777779};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=14.111111};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=13.366667, DENCLUE_SIGMA=27.222221};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";0.0"; {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=2.1111112} {DBCLASD_PTS=9.444445} {DBSCAN_NUM_PTS=11.555555, DBSCAN_MAX_DIST=50.0};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=17.88889} {DBSCAN_NUM_PTS=7.3333335, DBSCAN_MAX_DIST=33.666668};CandidatesBySNN->ClusterByConnectiveness";0.0"; {K_THRESHOLD=14.444445} {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=50.0};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=60.0};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=17.788889, DENCLUE_SIGMA=7.5555553};ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=4.522222, DENCLUE_SIGMA=33.77778} {DENCLUE_EPSILON=4.522222, DENCLUE_SIGMA=33.77778};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=13.366667, DENCLUE_SIGMA=40.333332}
