B1";F1";P1;B2";F2";P2;B3";F3";P3;B4";F4";P4;B5";F5";P5;B6";F6";P6;B7";F7";P7;B8";F8";P8;B9";F9";P9;B10";F10";P10
ClustersByAttractors";0.0"; {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=27.222221};AttractionTree->DensityTree";99.98759126527045"; {DHC_MINPTS=6.6666665, DHC_THRESHOLD=54.444443, DHC_SIGMA=8.777778} {DHC_MINPTS=6.6666665, DHC_THRESHOLD=54.444443, DHC_SIGMA=8.777778};AttractionTree->DensityTree";99.98759126527045"; {DHC_MINPTS=6.6666665, DHC_THRESHOLD=54.444443, DHC_SIGMA=8.777778} {DHC_MINPTS=6.6666665, DHC_THRESHOLD=54.444443, DHC_SIGMA=8.777778};AttractionTree->DensityTree";99.98759126527045"; {DHC_MINPTS=6.6666665, DHC_THRESHOLD=54.444443, DHC_SIGMA=8.777778} {DHC_MINPTS=6.6666665, DHC_THRESHOLD=54.444443, DHC_SIGMA=8.777778};AttractionTree->DensityTree";99.98759126527045"; {DHC_MINPTS=6.6666665, DHC_THRESHOLD=54.444443, DHC_SIGMA=8.777778} {DHC_MINPTS=6.6666665, DHC_THRESHOLD=54.444443, DHC_SIGMA=8.777778};AttractionTree->DensityTree";99.98759126527045"; {DHC_MINPTS=6.6666665, DHC_THRESHOLD=54.444443, DHC_SIGMA=8.777778} {DHC_MINPTS=6.6666665, DHC_THRESHOLD=54.444443, DHC_SIGMA=8.777778};AttractionTree->DensityTree";99.98759126527045"; {DHC_MINPTS=6.6666665, DHC_THRESHOLD=54.444443, DHC_SIGMA=8.777778} {DHC_MINPTS=6.6666665, DHC_THRESHOLD=54.444443, DHC_SIGMA=8.777778};AttractionTree->DensityTree";99.98759126527045"; {DHC_MINPTS=6.6666665, DHC_THRESHOLD=54.444443, DHC_SIGMA=8.777778} {DHC_MINPTS=6.6666665, DHC_THRESHOLD=54.444443, DHC_SIGMA=8.777778};AttractionTree->DensityTree";99.98759126527045"; {DHC_MINPTS=6.6666665, DHC_THRESHOLD=54.444443, DHC_SIGMA=8.777778} {DHC_MINPTS=6.6666665, DHC_THRESHOLD=54.444443, DHC_SIGMA=8.777778};AttractionTree->DensityTree";99.98759126527045"; {DHC_MINPTS=6.6666665, DHC_THRESHOLD=54.444443, DHC_SIGMA=8.777778} {DHC_MINPTS=6.6666665, DHC_THRESHOLD=54.444443, DHC_SIGMA=8.777778}
ASH->AttractionTree->DensityTree";98.41763705898443"; {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=20.666666} {DHC_MINPTS=11.666666, DHC_THRESHOLD=54.444443, DHC_SIGMA=11.888889} {DHC_MINPTS=11.666666, DHC_THRESHOLD=54.444443, DHC_SIGMA=11.888889};AttractionTree->DensityTree";91.91732802319542"; {DHC_MINPTS=6.6666665, DHC_THRESHOLD=15.555555, DHC_SIGMA=11.888889} {DHC_MINPTS=6.6666665, DHC_THRESHOLD=15.555555, DHC_SIGMA=11.888889};AttractionTree->DensityTree";99.39155524029802"; {DHC_MINPTS=11.666666, DHC_THRESHOLD=43.333332, DHC_SIGMA=15.0} {DHC_MINPTS=11.666666, DHC_THRESHOLD=43.333332, DHC_SIGMA=15.0};CandidatesBySNN->DistanceInformation->ClusterByDensityPeak";69.8078235486681"; {K_THRESHOLD=41.111115} {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=2.3333335} {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=2.3333335};AdaptableKDTree->MergeByOverlap";93.06624754718463"; {DESCRY_DENSITY=14.111111, DESCRY_K=6.0} {PHC_RADIUS=50.0, PHC_GRID=39.333336};AttractionTree->DensityTree";99.8172911843554"; {DHC_MINPTS=13.333333, DHC_THRESHOLD=60.0, DHC_SIGMA=11.888889} {DHC_MINPTS=13.333333, DHC_THRESHOLD=60.0, DHC_SIGMA=11.888889};AdaptableKDTree->MergeByDistance";93.06624754718463"; {DESCRY_DENSITY=14.111111, DESCRY_K=4.0} {DESCRY_DENSITY=14.111111, DESCRY_K=4.0};CandidatesBySNN->DistanceInformation->ClusterByDensityPeak";83.06347368139049"; {K_THRESHOLD=23.333334} {DPCI_DC_PERCENT=11.888889, DISTANCE_INFO=2.5555556} {DPCI_DC_PERCENT=11.888889, DISTANCE_INFO=2.5555556};AttractionTree->DensityTree";99.9327841194308"; {DHC_MINPTS=10.0, DHC_THRESHOLD=60.0, DHC_SIGMA=10.333334} {DHC_MINPTS=10.0, DHC_THRESHOLD=60.0, DHC_SIGMA=10.333334};AttractionTree->DensityTree";93.96276061487748"; {DHC_MINPTS=8.333333, DHC_THRESHOLD=15.555555, DHC_SIGMA=7.2222223} {DHC_MINPTS=8.333333, DHC_THRESHOLD=15.555555, DHC_SIGMA=7.2222223}
CandidatesBySNN->DistanceInformation->CandidatesByNpts->ClustersByDistribution";73.0972605968509"; {K_THRESHOLD=50.0} {DPCI_DC_PERCENT=44.555557, DISTANCE_INFO=1.4444444} {DBCLASD_PTS=3.1111112} {DBCLASD_PTS=3.1111112};DistanceInformation->CandidatesByNpts->ClustersByDistribution";70.81236326341997"; {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=2.3333335} {DBCLASD_PTS=9.444445} {DBCLASD_PTS=9.444445};CandidatesByNpts->ClusterByConnectiveness";79.81084487433255"; {DBCLASD_PTS=11.555555} {DBSCAN_NUM_PTS=17.88889, DBSCAN_MAX_DIST=17.333334};CandidatesBySNN->DistanceInformation->ClusterByDensityPeak";69.8078235486681"; {K_THRESHOLD=50.0} {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=2.7777777} {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=2.7777777};CandidatesByDistance->ClustersByDistribution";73.48629426058193"; {DBSCAN_NUM_PTS=11.555555, DBSCAN_MAX_DIST=17.333334} {DBCLASD_PTS=11.555555};DistanceInformation->CandidatesByNpts->ClustersByDistribution";71.31238648967768"; {DPCI_DC_PERCENT=22.777779, DISTANCE_INFO=1.4444444} {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0};DenseAreas->AMRTree->MergeByDistance";0.0"; {CLIQUE_SLICES=11.222222, CLIQUE_THRESHOLD=0.10000007} {AMR_SLICES=27.222221, AMR_LAMBDA=17.0, AMR_DENSITY=13.666667} {DESCRY_DENSITY=60.0, DESCRY_K=18.0};CandidatesByDistance->ClustersByDistribution";76.31697831550433"; {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=17.333334} {DBCLASD_PTS=17.88889};AttractionTree->DensityTree";99.58320115064937"; {DHC_MINPTS=8.333333, DHC_THRESHOLD=48.888885, DHC_SIGMA=13.444445} {DHC_MINPTS=8.333333, DHC_THRESHOLD=48.888885, DHC_SIGMA=13.444445};CandidatesByDistance->ClusterByConnectiveness";89.63048305269574"; {DBSCAN_NUM_PTS=5.2222223, DBSCAN_MAX_DIST=33.666668} {DBSCAN_NUM_PTS=5.2222223, DBSCAN_MAX_DIST=33.666668}
DenseAreas->ClusterByPartition";74.85110491557026"; {CLIQUE_SLICES=19.444445, CLIQUE_THRESHOLD=0.066666745} {CLIQUE_SLICES=19.444445, CLIQUE_THRESHOLD=0.066666745};CandidatesByNpts->ClustersByDistribution";66.86954739303859"; {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";78.91985443383956"; {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=3.0} {DBCLASD_PTS=9.444445} {DBSCAN_NUM_PTS=7.3333335, DBSCAN_MAX_DIST=17.333334};DistanceInformation->ClusterByDensityPeak";65.16171260873253"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=2.1111112} {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=2.1111112};DenseAreas->AMRTree->MergeByOverlap";0.0"; {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.16666673} {AMR_SLICES=30.0, AMR_LAMBDA=14.333334, AMR_DENSITY=7.3333335} {PHC_RADIUS=44.666668, PHC_GRID=12.666667};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=60.0, DESCRY_K=16.0} {AMR_SLICES=7.7777777, AMR_LAMBDA=14.333334, AMR_DENSITY=5.2222223};ASH->ClustersByDistribution";0.0"; {DENCLUE_EPSILON=2.311111, DENCLUE_SIGMA=46.888885} {DBCLASD_PTS=17.88889};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=53.444443};AttractionTree->DensityTree";93.44279714429172"; {DHC_MINPTS=20.0, DHC_THRESHOLD=21.11111, DHC_SIGMA=15.0} {DHC_MINPTS=20.0, DHC_THRESHOLD=21.11111, DHC_SIGMA=15.0};DenseAreas->ClusterByPartition";76.68804398066749"; {CLIQUE_SLICES=35.88889, CLIQUE_THRESHOLD=0.10000007} {CLIQUE_SLICES=35.88889, CLIQUE_THRESHOLD=0.10000007}
CandidatesBySNN->ClustersByDistribution";0.0"; {K_THRESHOLD=45.555557} {DBCLASD_PTS=17.88889};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=17.788889, DENCLUE_SIGMA=33.77778};DistanceInformation->ClusterByDensityPeak";78.09952675579952"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.6666667} {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.6666667};ASH->ClustersByDistribution";0.0"; {DENCLUE_EPSILON=15.577778, DENCLUE_SIGMA=33.77778} {DBCLASD_PTS=7.3333335};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=60.0};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=5.2222223, DBSCAN_MAX_DIST=50.0} {DBSCAN_NUM_PTS=5.2222223, DBSCAN_MAX_DIST=50.0};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=10.555555} {AMR_SLICES=10.555555, AMR_LAMBDA=11.666667, AMR_DENSITY=9.444445} {DESCRY_DENSITY=14.111111, DESCRY_K=16.0};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=11.555555, DBSCAN_MAX_DIST=50.0} {DBSCAN_NUM_PTS=11.555555, DBSCAN_MAX_DIST=50.0};ASH->AttractionTree->DensityTree";93.08664194219847"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=60.0} {DHC_MINPTS=16.666666, DHC_THRESHOLD=54.444443, DHC_SIGMA=4.111111} {DHC_MINPTS=16.666666, DHC_THRESHOLD=54.444443, DHC_SIGMA=4.111111};CandidatesByNpts->ClustersByDistribution";72.7645422610147"; {DBCLASD_PTS=3.1111112} {DBCLASD_PTS=3.1111112}
DistanceInformation->CandidatesByNpts->ClustersByDistribution";0.0"; {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=1.4444444} {DBCLASD_PTS=15.777779} {DBCLASD_PTS=15.777779};AdaptableKDTree->MergeByOverlap";0.0"; {DESCRY_DENSITY=60.0, DESCRY_K=6.0} {PHC_RADIUS=50.0, PHC_GRID=12.666667};CandidatesByNpts->ClustersByDistribution";72.64156237712574"; {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0};CandidatesByNpts->ClustersByDistribution";0.0"; {DBCLASD_PTS=13.666667} {DBCLASD_PTS=13.666667};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=16.11111} {AMR_SLICES=16.11111, AMR_LAMBDA=19.666668, AMR_DENSITY=20.0} {DESCRY_DENSITY=27.222221, DESCRY_K=6.0};ASH->ClustersByDistribution";0.0"; {DENCLUE_EPSILON=13.366667, DENCLUE_SIGMA=33.77778} {DBCLASD_PTS=7.3333335};CandidatesBySNN->SNNByConnectiveness";0.0"; {K_THRESHOLD=14.444445} {K_THRESHOLD=14.444445, SNN_NUM_PTS=23.777779, SNN_MAX_DIST=89.0};CandidatesByNpts->ClustersByDistribution";0.0"; {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0};AttractionTree->DensityTree";85.76605193594389"; {DHC_MINPTS=16.666666, DHC_THRESHOLD=37.77778, DHC_SIGMA=4.111111} {DHC_MINPTS=16.666666, DHC_THRESHOLD=37.77778, DHC_SIGMA=4.111111};DistanceInformation->ClusterByDensityPeak";65.16171260873253"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=2.3333335} {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=2.3333335}
ClustersByAttractors";0.0"; {DENCLUE_EPSILON=6.733333, DENCLUE_SIGMA=40.333332};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=14.111111};DistanceInformation->CandidatesByNpts->ClustersByDistribution";65.73998188776886"; {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=2.7777777} {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=2.311111, DENCLUE_SIGMA=46.888885};DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_SLICES=15.333334, CLIQUE_THRESHOLD=0.3} {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=60.0};DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.23333336} {DENCLUE_EPSILON=6.733333, DENCLUE_SIGMA=60.0};ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=4.522222, DENCLUE_SIGMA=40.333332} {DENCLUE_EPSILON=4.522222, DENCLUE_SIGMA=40.333332};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=15.577778, DENCLUE_SIGMA=60.0};DistanceInformation->CandidatesByNpts->ClustersByDistribution";50.258514653627174"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=3.0} {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0};CandidatesBySNN->MergeByOverlap";0.0"; {K_THRESHOLD=50.0} {PHC_RADIUS=18.0, PHC_GRID=7.3333335}
CandidatesByDistance->ClustersByDistribution";71.62008010468305"; {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=17.333334} {DBCLASD_PTS=20.0};CandidatesByNpts->ClustersByDistribution";0.0"; {DBCLASD_PTS=9.444445} {DBCLASD_PTS=9.444445};DenseAreas->AMRTree->MergeByOverlap";0.0"; {CLIQUE_SLICES=19.444445, CLIQUE_THRESHOLD=0.26666668} {AMR_SLICES=18.88889, AMR_LAMBDA=17.0, AMR_DENSITY=20.0} {PHC_RADIUS=28.666668, PHC_GRID=39.333336};AdaptableKDTree->MergeByOverlap";0.0"; {DESCRY_DENSITY=27.222221, DESCRY_K=14.0} {PHC_RADIUS=39.333336, PHC_GRID=12.666667};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=24.444443} {AMR_SLICES=24.444443, AMR_LAMBDA=3.6666667, AMR_DENSITY=17.88889} {DESCRY_DENSITY=7.5555553, DESCRY_K=16.0};CandidatesBySNN->MergeByDistance";0.0"; {K_THRESHOLD=50.0} {DESCRY_DENSITY=46.888885, DESCRY_K=14.0};DenseAreas->AMRTree->MergeByOverlap";0.0"; {CLIQUE_SLICES=23.555555, CLIQUE_THRESHOLD=0.26666668} {AMR_SLICES=7.7777777, AMR_LAMBDA=19.666668, AMR_DENSITY=17.88889} {PHC_RADIUS=39.333336, PHC_GRID=50.0};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=24.444443} {AMR_SLICES=24.444443, AMR_LAMBDA=25.0, AMR_DENSITY=20.0} {DESCRY_DENSITY=40.333332, DESCRY_K=8.0};CandidatesBySNN->ClusterByConnectiveness";0.0"; {K_THRESHOLD=14.444445} {DBSCAN_NUM_PTS=17.88889, DBSCAN_MAX_DIST=33.666668};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=2.311111, DENCLUE_SIGMA=14.111111}
AttractionTree->DensityTree";83.99024719796263"; {DHC_MINPTS=11.666666, DHC_THRESHOLD=15.555555, DHC_SIGMA=2.5555556} {DHC_MINPTS=11.666666, DHC_THRESHOLD=15.555555, DHC_SIGMA=2.5555556};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=2.311111, DENCLUE_SIGMA=20.666666};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=33.77778, DESCRY_K=16.0} {AMR_SLICES=10.555555, AMR_LAMBDA=25.0, AMR_DENSITY=5.2222223};AdaptableKDTree->MergeByOverlap";0.0"; {DESCRY_DENSITY=46.888885, DESCRY_K=18.0} {PHC_RADIUS=50.0, PHC_GRID=50.0};AdaptableKDTree->MergeByOverlap";0.0"; {DESCRY_DENSITY=53.444443, DESCRY_K=20.0} {PHC_RADIUS=28.666668, PHC_GRID=50.0};ASH->ClustersByDistribution";0.0"; {DENCLUE_EPSILON=17.788889, DENCLUE_SIGMA=53.444443} {DBCLASD_PTS=20.0};CandidatesBySNN->DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";0.0"; {K_THRESHOLD=27.777779} {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=2.5555556} {DBCLASD_PTS=13.666667} {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=6.4444447};CandidatesBySNN->MergeByOverlap";0.0"; {K_THRESHOLD=27.777779} {PHC_RADIUS=44.666668, PHC_GRID=34.0};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=10.555555} {AMR_SLICES=10.555555, AMR_LAMBDA=22.333334, AMR_DENSITY=13.666667} {DESCRY_DENSITY=46.888885, DESCRY_K=6.0};ASH->ClustersByDistribution";0.0"; {DENCLUE_EPSILON=15.577778, DENCLUE_SIGMA=46.888885} {DBCLASD_PTS=3.1111112}
AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=14.111111, DESCRY_K=16.0} {AMR_SLICES=30.0, AMR_LAMBDA=9.0, AMR_DENSITY=11.555555};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=17.88889} {DBSCAN_NUM_PTS=5.2222223, DBSCAN_MAX_DIST=33.666668};ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=53.444443} {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=53.444443};CandidatesByNpts->ClustersByDistribution";0.0"; {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0};ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=2.311111, DENCLUE_SIGMA=53.444443} {DENCLUE_EPSILON=2.311111, DENCLUE_SIGMA=53.444443};CandidatesBySNN->ClusterByConnectiveness";0.0"; {K_THRESHOLD=50.0} {DBSCAN_NUM_PTS=13.666667, DBSCAN_MAX_DIST=17.333334};DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_SLICES=31.777779, CLIQUE_THRESHOLD=0.1333334} {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=40.333332};DistanceInformation->CandidatesByNpts->ClustersByDistribution";0.0"; {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=1.2222222} {DBCLASD_PTS=11.555555} {DBCLASD_PTS=11.555555};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=15.577778, DENCLUE_SIGMA=7.5555553};DenseAreas->AMRTree->MergeByDistance";0.0"; {CLIQUE_SLICES=15.333334, CLIQUE_THRESHOLD=0.066666745} {AMR_SLICES=10.555555, AMR_LAMBDA=25.0, AMR_DENSITY=9.444445} {DESCRY_DENSITY=60.0, DESCRY_K=20.0}
