B1";F1";P1;B2";F2";P2;B3";F3";P3;B4";F4";P4;B5";F5";P5;B6";F6";P6;B7";F7";P7;B8";F8";P8;B9";F9";P9;B10";F10";P10
ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=4.522222, DENCLUE_SIGMA=33.77778} {DENCLUE_EPSILON=4.522222, DENCLUE_SIGMA=33.77778};AttractionTree->DensityTree";96.21145716619178"; {DHC_MINPTS=16.666666, DHC_THRESHOLD=60.0, DHC_SIGMA=7.2222223} {DHC_MINPTS=16.666666, DHC_THRESHOLD=60.0, DHC_SIGMA=7.2222223};AttractionTree->DensityTree";96.21145716619178"; {DHC_MINPTS=16.666666, DHC_THRESHOLD=60.0, DHC_SIGMA=7.2222223} {DHC_MINPTS=16.666666, DHC_THRESHOLD=60.0, DHC_SIGMA=7.2222223};AttractionTree->DensityTree";96.21145716619178"; {DHC_MINPTS=16.666666, DHC_THRESHOLD=60.0, DHC_SIGMA=7.2222223} {DHC_MINPTS=16.666666, DHC_THRESHOLD=60.0, DHC_SIGMA=7.2222223};AttractionTree->DensityTree";96.21145716619178"; {DHC_MINPTS=16.666666, DHC_THRESHOLD=60.0, DHC_SIGMA=7.2222223} {DHC_MINPTS=16.666666, DHC_THRESHOLD=60.0, DHC_SIGMA=7.2222223};AttractionTree->DensityTree";96.86029006192433"; {DHC_MINPTS=10.0, DHC_THRESHOLD=43.333332, DHC_SIGMA=7.2222223} {DHC_MINPTS=10.0, DHC_THRESHOLD=43.333332, DHC_SIGMA=7.2222223};AttractionTree->DensityTree";96.86029006192433"; {DHC_MINPTS=10.0, DHC_THRESHOLD=43.333332, DHC_SIGMA=7.2222223} {DHC_MINPTS=10.0, DHC_THRESHOLD=43.333332, DHC_SIGMA=7.2222223};AttractionTree->DensityTree";97.12406405872123"; {DHC_MINPTS=13.333333, DHC_THRESHOLD=43.333332, DHC_SIGMA=13.444445} {DHC_MINPTS=13.333333, DHC_THRESHOLD=43.333332, DHC_SIGMA=13.444445};AttractionTree->DensityTree";97.12406405872123"; {DHC_MINPTS=13.333333, DHC_THRESHOLD=43.333332, DHC_SIGMA=13.444445} {DHC_MINPTS=13.333333, DHC_THRESHOLD=43.333332, DHC_SIGMA=13.444445};AttractionTree->DensityTree";97.12406405872123"; {DHC_MINPTS=13.333333, DHC_THRESHOLD=43.333332, DHC_SIGMA=13.444445} {DHC_MINPTS=13.333333, DHC_THRESHOLD=43.333332, DHC_SIGMA=13.444445}
ASH->ClustersByDistribution";0.0"; {DENCLUE_EPSILON=4.522222, DENCLUE_SIGMA=40.333332} {DBCLASD_PTS=5.2222223};DistanceInformation->CandidatesByNpts->ClustersByDistribution";78.72195416758818"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.6666667} {DBCLASD_PTS=13.666667} {DBCLASD_PTS=13.666667};AdaptableKDTree->MergeByOverlap";90.1941932430908"; {DESCRY_DENSITY=40.333332, DESCRY_K=4.0} {PHC_RADIUS=44.666668, PHC_GRID=44.666668};DenseAreas->ClusterByPartition";90.71523309114741"; {CLIQUE_SLICES=15.333334, CLIQUE_THRESHOLD=0.23333336} {CLIQUE_SLICES=15.333334, CLIQUE_THRESHOLD=0.23333336};AttractionTree->DensityTree";95.01930039558006"; {DHC_MINPTS=11.666666, DHC_THRESHOLD=26.666666, DHC_SIGMA=15.0} {DHC_MINPTS=11.666666, DHC_THRESHOLD=26.666666, DHC_SIGMA=15.0};AdaptableKDTree->MergeByDistance";90.1941932430908"; {DESCRY_DENSITY=27.222221, DESCRY_K=20.0} {DESCRY_DENSITY=27.222221, DESCRY_K=20.0};AttractionTree->DensityTree";95.43966919955392"; {DHC_MINPTS=20.0, DHC_THRESHOLD=37.77778, DHC_SIGMA=11.888889} {DHC_MINPTS=20.0, DHC_THRESHOLD=37.77778, DHC_SIGMA=11.888889};CandidatesByDistance->ClustersByDistribution";73.49118699644114"; {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=39.111115} {DBCLASD_PTS=5.2222223};AttractionTree->DensityTree";93.67469664819087"; {DHC_MINPTS=15.0, DHC_THRESHOLD=21.11111, DHC_SIGMA=11.888889} {DHC_MINPTS=15.0, DHC_THRESHOLD=21.11111, DHC_SIGMA=11.888889};CandidatesBySNN->DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";82.26901935666068"; {K_THRESHOLD=32.22222} {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.2222222} {DBCLASD_PTS=3.1111112} {DBSCAN_NUM_PTS=3.1111112, DBSCAN_MAX_DIST=50.0}
CandidatesByNpts->ClustersByDistribution";0.0"; {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0};CandidatesByDistance->ClustersByDistribution";77.70437034909632"; {DBSCAN_NUM_PTS=7.3333335, DBSCAN_MAX_DIST=17.333334} {DBCLASD_PTS=17.88889};ASH->AttractionTree->DensityTree";86.08115024971588"; {DENCLUE_EPSILON=4.522222, DENCLUE_SIGMA=46.888885} {DHC_MINPTS=20.0, DHC_THRESHOLD=15.555555, DHC_SIGMA=8.777778} {DHC_MINPTS=20.0, DHC_THRESHOLD=15.555555, DHC_SIGMA=8.777778};CandidatesByNpts->ClustersByDistribution";69.87792823069248"; {DBCLASD_PTS=9.444445} {DBCLASD_PTS=9.444445};CandidatesByDistance->ClusterByConnectiveness";82.59223440443022"; {DBSCAN_NUM_PTS=5.2222223, DBSCAN_MAX_DIST=11.888889} {DBSCAN_NUM_PTS=5.2222223, DBSCAN_MAX_DIST=11.888889};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";77.68333439654937"; {DPCI_DC_PERCENT=44.555557, DISTANCE_INFO=3.0} {DBCLASD_PTS=3.1111112} {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=28.222223};CandidatesByDistance->ClustersByDistribution";69.4584705088125"; {DBSCAN_NUM_PTS=3.1111112, DBSCAN_MAX_DIST=28.222223} {DBCLASD_PTS=20.0};DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_SLICES=31.777779, CLIQUE_THRESHOLD=0.3} {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=53.444443};AttractionTree->DensityTree";90.97065696395717"; {DHC_MINPTS=10.0, DHC_THRESHOLD=15.555555, DHC_SIGMA=15.0} {DHC_MINPTS=10.0, DHC_THRESHOLD=15.555555, DHC_SIGMA=15.0};DenseAreas->ClusterByPartition";66.29265383947907"; {CLIQUE_SLICES=27.666668, CLIQUE_THRESHOLD=0.1333334} {CLIQUE_SLICES=27.666668, CLIQUE_THRESHOLD=0.1333334}
AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=27.222221, DESCRY_K=20.0} {AMR_SLICES=10.555555, AMR_LAMBDA=19.666668, AMR_DENSITY=13.666667};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=27.222221} {AMR_SLICES=27.222221, AMR_LAMBDA=14.333334, AMR_DENSITY=17.88889} {AMR_SLICES=27.222221, AMR_LAMBDA=14.333334, AMR_DENSITY=17.88889};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=60.0, DESCRY_K=18.0} {AMR_SLICES=30.0, AMR_LAMBDA=6.3333335, AMR_DENSITY=20.0};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";0.0"; {DPCI_DC_PERCENT=11.888889, DISTANCE_INFO=2.3333335} {DBCLASD_PTS=7.3333335} {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=39.111115};CandidatesBySNN->SNNByConnectiveness";75.69135944593546"; {K_THRESHOLD=41.111115} {K_THRESHOLD=41.111115, SNN_NUM_PTS=20.666668, SNN_MAX_DIST=34.0};CandidatesByNpts->ClustersByDistribution";62.26759083443736"; {DBCLASD_PTS=7.3333335} {DBCLASD_PTS=7.3333335};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=60.0};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=4.522222, DENCLUE_SIGMA=60.0};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";84.72060331738373"; {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=3.0} {DBCLASD_PTS=3.1111112} {DBSCAN_NUM_PTS=17.88889, DBSCAN_MAX_DIST=17.333334};CandidatesByNpts->ClustersByDistribution";59.85248411618609"; {DBCLASD_PTS=17.88889} {DBCLASD_PTS=17.88889}
DistanceInformation->CandidatesByNpts->ClustersByDistribution";54.49230745359166"; {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=2.1111112} {DBCLASD_PTS=15.777779} {DBCLASD_PTS=15.777779};ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=7.5555553} {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=7.5555553};ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=40.333332} {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=40.333332};DenseAreas->AMRTree->MergeByDistance";0.0"; {CLIQUE_SLICES=15.333334, CLIQUE_THRESHOLD=0.1333334} {AMR_SLICES=30.0, AMR_LAMBDA=25.0, AMR_DENSITY=17.88889} {DESCRY_DENSITY=53.444443, DESCRY_K=14.0};CandidatesByDistance->ClustersByDistribution";69.4584705088125"; {DBSCAN_NUM_PTS=3.1111112, DBSCAN_MAX_DIST=28.222223} {DBCLASD_PTS=13.666667};CandidatesByNpts->ClustersByDistribution";0.0"; {DBCLASD_PTS=17.88889} {DBCLASD_PTS=17.88889};ASH->ClustersByDistribution";0.0"; {DENCLUE_EPSILON=6.733333, DENCLUE_SIGMA=27.222221} {DBCLASD_PTS=20.0};DistanceInformation->ClusterByDensityPeak";0.0"; {DPCI_DC_PERCENT=77.22223, DISTANCE_INFO=2.5555556} {DPCI_DC_PERCENT=77.22223, DISTANCE_INFO=2.5555556};CandidatesByNpts->ClusterByConnectiveness";82.86618490299288"; {DBCLASD_PTS=3.1111112} {DBSCAN_NUM_PTS=15.777779, DBSCAN_MAX_DIST=11.888889};DenseAreas->AMRTree->ClustersAMR";0.0"; {CLIQUE_SLICES=27.666668, CLIQUE_THRESHOLD=0.033333424} {AMR_SLICES=10.555555, AMR_LAMBDA=25.0, AMR_DENSITY=9.444445} {AMR_SLICES=10.555555, AMR_LAMBDA=25.0, AMR_DENSITY=9.444445}
DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_SLICES=15.333334, CLIQUE_THRESHOLD=0.1333334} {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=53.444443};CandidatesBySNN->SNNByConnectiveness";0.0"; {K_THRESHOLD=50.0} {K_THRESHOLD=50.0, SNN_NUM_PTS=14.444445, SNN_MAX_DIST=100.0};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=13.366667, DENCLUE_SIGMA=53.444443};CandidatesByNpts->ClustersByDistribution";0.0"; {DBCLASD_PTS=11.555555} {DBCLASD_PTS=11.555555};Equally Sized Grid->AMRTree->MergeByOverlap";0.0"; {AMR_SLICES=7.7777777} {AMR_SLICES=7.7777777, AMR_LAMBDA=11.666667, AMR_DENSITY=3.1111112} {PHC_RADIUS=39.333336, PHC_GRID=12.666667};CandidatesByDistance->ClustersByDistribution";0.0"; {DBSCAN_NUM_PTS=3.1111112, DBSCAN_MAX_DIST=11.888889} {DBCLASD_PTS=20.0};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";0.0"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.2222222} {DBCLASD_PTS=9.444445} {DBSCAN_NUM_PTS=11.555555, DBSCAN_MAX_DIST=28.222223};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=7.5555553};DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.23333336} {DENCLUE_EPSILON=4.522222, DENCLUE_SIGMA=14.111111};CandidatesBySNN->MergeByDistance";0.0"; {K_THRESHOLD=18.88889} {DESCRY_DENSITY=60.0, DESCRY_K=20.0}
DistanceInformation->ClusterByDensityPeak";83.13290168477074"; {DPCI_DC_PERCENT=22.777779, DISTANCE_INFO=1.4444444} {DPCI_DC_PERCENT=22.777779, DISTANCE_INFO=1.4444444};ASH->ClustersByDistribution";0.0"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=60.0} {DBCLASD_PTS=3.1111112};DenseAreas->AMRTree->MergeByOverlap";0.0"; {CLIQUE_SLICES=7.111111, CLIQUE_THRESHOLD=0.3} {AMR_SLICES=21.666666, AMR_LAMBDA=25.0, AMR_DENSITY=13.666667} {PHC_RADIUS=28.666668, PHC_GRID=28.666668};CandidatesByDistance->ClustersByDistribution";0.0"; {DBSCAN_NUM_PTS=15.777779, DBSCAN_MAX_DIST=50.0} {DBCLASD_PTS=3.1111112};DistanceInformation->ClusterByDensityPeak";0.0"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.4444444} {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.4444444};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=15.577778, DENCLUE_SIGMA=60.0};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=27.222221, DESCRY_K=18.0} {AMR_SLICES=30.0, AMR_LAMBDA=11.666667, AMR_DENSITY=3.1111112};DenseAreas->ClusterByPartition";0.0"; {CLIQUE_SLICES=7.111111, CLIQUE_THRESHOLD=0.26666668} {CLIQUE_SLICES=7.111111, CLIQUE_THRESHOLD=0.26666668};ASH->ClustersByDistribution";0.0"; {DENCLUE_EPSILON=6.733333, DENCLUE_SIGMA=40.333332} {DBCLASD_PTS=15.777779};DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_SLICES=31.777779, CLIQUE_THRESHOLD=0.20000005} {DENCLUE_EPSILON=2.311111, DENCLUE_SIGMA=27.222221}
ClustersByAttractors";0.0"; {DENCLUE_EPSILON=17.788889, DENCLUE_SIGMA=53.444443};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=40.333332, DESCRY_K=20.0} {AMR_SLICES=10.555555, AMR_LAMBDA=25.0, AMR_DENSITY=3.1111112};DistanceInformation->ClusterByDensityPeak";0.0"; {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=2.5555556} {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=2.5555556};CandidatesBySNN->DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";0.0"; {K_THRESHOLD=41.111115} {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=1.6666667} {DBCLASD_PTS=9.444445} {DBSCAN_NUM_PTS=7.3333335, DBSCAN_MAX_DIST=33.666668};DistanceInformation->ClusterByDensityPeak";0.0"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.6666667} {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.6666667};AdaptableKDTree->MergeByDistance";0.0"; {DESCRY_DENSITY=60.0, DESCRY_K=10.0} {DESCRY_DENSITY=60.0, DESCRY_K=10.0};ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=15.577778, DENCLUE_SIGMA=53.444443} {DENCLUE_EPSILON=15.577778, DENCLUE_SIGMA=53.444443};CandidatesByDistance->ClustersByDistribution";0.0"; {DBSCAN_NUM_PTS=7.3333335, DBSCAN_MAX_DIST=39.111115} {DBCLASD_PTS=9.444445};CandidatesBySNN->DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";0.0"; {K_THRESHOLD=18.88889} {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.8888888} {DBCLASD_PTS=5.2222223} {DBSCAN_NUM_PTS=5.2222223, DBSCAN_MAX_DIST=44.555557};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=44.555557} {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=44.555557}
CandidatesByNpts->ClusterByConnectiveness";69.66786963061674"; {DBCLASD_PTS=7.3333335} {DBSCAN_NUM_PTS=11.555555, DBSCAN_MAX_DIST=6.4444447};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=27.222221, DESCRY_K=4.0} {AMR_SLICES=16.11111, AMR_LAMBDA=25.0, AMR_DENSITY=13.666667};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=13.333333} {AMR_SLICES=13.333333, AMR_LAMBDA=22.333334, AMR_DENSITY=9.444445} {AMR_SLICES=13.333333, AMR_LAMBDA=22.333334, AMR_DENSITY=9.444445};CandidatesBySNN->ClusterByConnectiveness";0.0"; {K_THRESHOLD=14.444445} {DBSCAN_NUM_PTS=13.666667, DBSCAN_MAX_DIST=39.111115};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=7.3333335} {DBSCAN_NUM_PTS=9.444445, DBSCAN_MAX_DIST=50.0};DenseAreas->AMRTree->MergeByOverlap";0.0"; {CLIQUE_SLICES=19.444445, CLIQUE_THRESHOLD=0.20000005} {AMR_SLICES=7.7777777, AMR_LAMBDA=25.0, AMR_DENSITY=7.3333335} {PHC_RADIUS=50.0, PHC_GRID=34.0};CandidatesBySNN->DistanceInformation->CandidatesByNpts->ClustersByDistribution";0.0"; {K_THRESHOLD=36.666668} {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=2.3333335} {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0};Equally Sized Grid->AMRTree->MergeByOverlap";0.0"; {AMR_SLICES=18.88889} {AMR_SLICES=18.88889, AMR_LAMBDA=9.0, AMR_DENSITY=5.2222223} {PHC_RADIUS=28.666668, PHC_GRID=18.0};CandidatesBySNN->SNNByConnectiveness";0.0"; {K_THRESHOLD=27.777779} {K_THRESHOLD=27.777779, SNN_NUM_PTS=26.88889, SNN_MAX_DIST=67.0};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=7.5555553}
ASH->AttractionTree->DensityTree";93.60282380139716"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=53.444443} {DHC_MINPTS=10.0, DHC_THRESHOLD=37.77778, DHC_SIGMA=8.777778} {DHC_MINPTS=10.0, DHC_THRESHOLD=37.77778, DHC_SIGMA=8.777778};CandidatesBySNN->ClusterByConnectiveness";0.0"; {K_THRESHOLD=32.22222} {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=50.0};DenseAreas->AMRTree->ClustersAMR";0.0"; {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.3} {AMR_SLICES=16.11111, AMR_LAMBDA=25.0, AMR_DENSITY=13.666667} {AMR_SLICES=16.11111, AMR_LAMBDA=25.0, AMR_DENSITY=13.666667};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=14.111111, DESCRY_K=18.0} {AMR_SLICES=16.11111, AMR_LAMBDA=11.666667, AMR_DENSITY=17.88889};Equally Sized Grid->AMRTree->MergeByOverlap";0.0"; {AMR_SLICES=24.444443} {AMR_SLICES=24.444443, AMR_LAMBDA=11.666667, AMR_DENSITY=15.777779} {PHC_RADIUS=12.666667, PHC_GRID=44.666668};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=15.777779} {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=50.0};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=53.444443};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";0.0"; {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=3.0} {DBCLASD_PTS=9.444445} {DBSCAN_NUM_PTS=7.3333335, DBSCAN_MAX_DIST=28.222223};CandidatesByDistance->ClustersByDistribution";0.0"; {DBSCAN_NUM_PTS=11.555555, DBSCAN_MAX_DIST=50.0} {DBCLASD_PTS=11.555555};DenseAreas->AMRTree->MergeByOverlap";0.0"; {CLIQUE_SLICES=35.88889, CLIQUE_THRESHOLD=0.1333334} {AMR_SLICES=30.0, AMR_LAMBDA=11.666667, AMR_DENSITY=20.0} {PHC_RADIUS=34.0, PHC_GRID=23.333334}
