B1";F1";P1;B2";F2";P2;B3";F3";P3;B4";F4";P4;B5";F5";P5;B6";F6";P6;B7";F7";P7;B8";F8";P8;B9";F9";P9;B10";F10";P10
AttractionTree->DensityTree";99.90692748317966"; {DHC_SIGMA=15.0, DHC_THRESHOLD=37.77778, DHC_MINPTS=6.6666665} {DHC_SIGMA=15.0, DHC_THRESHOLD=37.77778, DHC_MINPTS=6.6666665};AttractionTree->DensityTree";99.92657274071996"; {DHC_SIGMA=15.0, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0} {DHC_SIGMA=15.0, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0};AttractionTree->DensityTree";99.92657274071996"; {DHC_SIGMA=15.0, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0} {DHC_SIGMA=15.0, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0};ASH->AttractionTree->DensityTree";99.95866058115237"; {DENCLUE_SIGMA=60.0, DENCLUE_EPSILON=11.155556} {DHC_SIGMA=2.5555556, DHC_THRESHOLD=60.0, DHC_MINPTS=10.0} {DHC_SIGMA=2.5555556, DHC_THRESHOLD=60.0, DHC_MINPTS=10.0};ASH->AttractionTree->DensityTree";99.96490761976735"; {DENCLUE_SIGMA=53.444443, DENCLUE_EPSILON=20.0} {DHC_SIGMA=13.444445, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0} {DHC_SIGMA=13.444445, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0};ASH->AttractionTree->DensityTree";99.96490761976735"; {DENCLUE_SIGMA=53.444443, DENCLUE_EPSILON=20.0} {DHC_SIGMA=13.444445, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0} {DHC_SIGMA=13.444445, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0};ASH->AttractionTree->DensityTree";99.96490761976735"; {DENCLUE_SIGMA=53.444443, DENCLUE_EPSILON=20.0} {DHC_SIGMA=13.444445, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0} {DHC_SIGMA=13.444445, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0};ASH->AttractionTree->DensityTree";99.96490761976735"; {DENCLUE_SIGMA=53.444443, DENCLUE_EPSILON=20.0} {DHC_SIGMA=13.444445, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0} {DHC_SIGMA=13.444445, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0};ASH->AttractionTree->DensityTree";99.96490761976735"; {DENCLUE_SIGMA=53.444443, DENCLUE_EPSILON=20.0} {DHC_SIGMA=13.444445, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0} {DHC_SIGMA=13.444445, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0};ASH->AttractionTree->DensityTree";99.96490761976735"; {DENCLUE_SIGMA=53.444443, DENCLUE_EPSILON=20.0} {DHC_SIGMA=13.444445, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0} {DHC_SIGMA=13.444445, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0}
Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=10.555555} {AMR_LAMBDA=11.666667, AMR_SLICES=10.555555, AMR_DENSITY=7.3333335} {DESCRY_DENSITY=14.111111, DESCRY_K=10.0};ASH->AttractionTree->DensityTree";99.90824662519503"; {DENCLUE_SIGMA=14.111111, DENCLUE_EPSILON=2.311111} {DHC_SIGMA=11.888889, DHC_THRESHOLD=48.888885, DHC_MINPTS=13.333333} {DHC_SIGMA=11.888889, DHC_THRESHOLD=48.888885, DHC_MINPTS=13.333333};AttractionTree->DensityTree";99.89800173901827"; {DHC_SIGMA=15.0, DHC_THRESHOLD=26.666666, DHC_MINPTS=18.333332} {DHC_SIGMA=15.0, DHC_THRESHOLD=26.666666, DHC_MINPTS=18.333332};AttractionTree->DensityTree";99.87156682732171"; {DHC_SIGMA=7.2222223, DHC_THRESHOLD=37.77778, DHC_MINPTS=20.0} {DHC_SIGMA=7.2222223, DHC_THRESHOLD=37.77778, DHC_MINPTS=20.0};AttractionTree->DensityTree";99.9066463727876"; {DHC_SIGMA=15.0, DHC_THRESHOLD=43.333332, DHC_MINPTS=15.0} {DHC_SIGMA=15.0, DHC_THRESHOLD=43.333332, DHC_MINPTS=15.0};AttractionTree->DensityTree";99.92456326694385"; {DHC_SIGMA=10.333334, DHC_THRESHOLD=48.888885, DHC_MINPTS=8.333333} {DHC_SIGMA=10.333334, DHC_THRESHOLD=48.888885, DHC_MINPTS=8.333333};AttractionTree->DensityTree";99.92657274071996"; {DHC_SIGMA=15.0, DHC_THRESHOLD=60.0, DHC_MINPTS=18.333332} {DHC_SIGMA=15.0, DHC_THRESHOLD=60.0, DHC_MINPTS=18.333332};AttractionTree->DensityTree";99.9066463727876"; {DHC_SIGMA=15.0, DHC_THRESHOLD=54.444443, DHC_MINPTS=18.333332} {DHC_SIGMA=15.0, DHC_THRESHOLD=54.444443, DHC_MINPTS=18.333332};AttractionTree->DensityTree";99.92456326694385"; {DHC_SIGMA=10.333334, DHC_THRESHOLD=48.888885, DHC_MINPTS=20.0} {DHC_SIGMA=10.333334, DHC_THRESHOLD=48.888885, DHC_MINPTS=20.0};AttractionTree->DensityTree";99.92657274071996"; {DHC_SIGMA=15.0, DHC_THRESHOLD=60.0, DHC_MINPTS=18.333332} {DHC_SIGMA=15.0, DHC_THRESHOLD=60.0, DHC_MINPTS=18.333332}
ASH->ClustersByAttractors";0.0"; {DENCLUE_SIGMA=53.444443, DENCLUE_EPSILON=2.311111} {DENCLUE_SIGMA=53.444443, DENCLUE_EPSILON=2.311111};DenseAreas->ClustersByAttractors";99.71601715579878"; {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.033333424} {DENCLUE_SIGMA=7.5555553, DENCLUE_EPSILON=2.311111};AttractionTree->DensityTree";99.84555154832849"; {DHC_SIGMA=4.111111, DHC_THRESHOLD=60.0, DHC_MINPTS=6.6666665} {DHC_SIGMA=4.111111, DHC_THRESHOLD=60.0, DHC_MINPTS=6.6666665};AttractionTree->DensityTree";99.86133976087113"; {DHC_SIGMA=10.333334, DHC_THRESHOLD=21.11111, DHC_MINPTS=11.666666} {DHC_SIGMA=10.333334, DHC_THRESHOLD=21.11111, DHC_MINPTS=11.666666};AttractionTree->DensityTree";99.7120413945758"; {DHC_SIGMA=4.111111, DHC_THRESHOLD=15.555555, DHC_MINPTS=16.666666} {DHC_SIGMA=4.111111, DHC_THRESHOLD=15.555555, DHC_MINPTS=16.666666};ASH->AttractionTree->DensityTree";99.92391434058213"; {DENCLUE_SIGMA=20.666666, DENCLUE_EPSILON=11.155556} {DHC_SIGMA=15.0, DHC_THRESHOLD=37.77778, DHC_MINPTS=20.0} {DHC_SIGMA=15.0, DHC_THRESHOLD=37.77778, DHC_MINPTS=20.0};ASH->AttractionTree->DensityTree";99.83065365800098"; {DENCLUE_SIGMA=40.333332, DENCLUE_EPSILON=20.0} {DHC_SIGMA=8.777778, DHC_THRESHOLD=32.22222, DHC_MINPTS=15.0} {DHC_SIGMA=8.777778, DHC_THRESHOLD=32.22222, DHC_MINPTS=15.0};AttractionTree->DensityTree";99.73261745883217"; {DHC_SIGMA=5.666667, DHC_THRESHOLD=15.555555, DHC_MINPTS=16.666666} {DHC_SIGMA=5.666667, DHC_THRESHOLD=15.555555, DHC_MINPTS=16.666666};AttractionTree->DensityTree";99.91732068147311"; {DHC_SIGMA=11.888889, DHC_THRESHOLD=60.0, DHC_MINPTS=10.0} {DHC_SIGMA=11.888889, DHC_THRESHOLD=60.0, DHC_MINPTS=10.0};ASH->AttractionTree->DensityTree";99.9244922296626"; {DENCLUE_SIGMA=14.111111, DENCLUE_EPSILON=17.788889} {DHC_SIGMA=2.5555556, DHC_THRESHOLD=60.0, DHC_MINPTS=8.333333} {DHC_SIGMA=2.5555556, DHC_THRESHOLD=60.0, DHC_MINPTS=8.333333}
CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_MAX_DIST=39.111115, DBSCAN_NUM_PTS=17.88889} {DBSCAN_MAX_DIST=39.111115, DBSCAN_NUM_PTS=17.88889};AdaptableKDTree->MergeByOverlap";97.17710255234094"; {DESCRY_DENSITY=20.666666, DESCRY_K=10.0} {PHC_GRID=50.0, PHC_RADIUS=50.0};AdaptableKDTree->MergeByOverlap";96.83772233983163"; {DESCRY_DENSITY=60.0, DESCRY_K=8.0} {PHC_GRID=50.0, PHC_RADIUS=23.333334};AttractionTree->DensityTree";99.8482952323366"; {DHC_SIGMA=5.666667, DHC_THRESHOLD=48.888885, DHC_MINPTS=6.6666665} {DHC_SIGMA=5.666667, DHC_THRESHOLD=48.888885, DHC_MINPTS=6.6666665};ASH->AttractionTree->DensityTree";98.05754835284293"; {DENCLUE_SIGMA=53.444443, DENCLUE_EPSILON=11.155556} {DHC_SIGMA=4.111111, DHC_THRESHOLD=15.555555, DHC_MINPTS=6.6666665} {DHC_SIGMA=4.111111, DHC_THRESHOLD=15.555555, DHC_MINPTS=6.6666665};AttractionTree->DensityTree";99.83557699370739"; {DHC_SIGMA=5.666667, DHC_THRESHOLD=26.666666, DHC_MINPTS=10.0} {DHC_SIGMA=5.666667, DHC_THRESHOLD=26.666666, DHC_MINPTS=10.0};AttractionTree->DensityTree";99.75783628962867"; {DHC_SIGMA=8.777778, DHC_THRESHOLD=21.11111, DHC_MINPTS=13.333333} {DHC_SIGMA=8.777778, DHC_THRESHOLD=21.11111, DHC_MINPTS=13.333333};CandidatesByNpts->ClustersByDistribution";92.94663201016702"; {DBCLASD_PTS=5.2222223} {DBCLASD_PTS=5.2222223};AttractionTree->DensityTree";99.89269623319693"; {DHC_SIGMA=5.666667, DHC_THRESHOLD=60.0, DHC_MINPTS=13.333333} {DHC_SIGMA=5.666667, DHC_THRESHOLD=60.0, DHC_MINPTS=13.333333};AttractionTree->DensityTree";99.89015476579081"; {DHC_SIGMA=11.888889, DHC_THRESHOLD=32.22222, DHC_MINPTS=8.333333} {DHC_SIGMA=11.888889, DHC_THRESHOLD=32.22222, DHC_MINPTS=8.333333}
Equally Sized Grid->AMRTree->MergeByOverlap";0.0"; {AMR_SLICES=24.444443} {AMR_LAMBDA=17.0, AMR_SLICES=24.444443, AMR_DENSITY=15.777779} {PHC_GRID=23.333334, PHC_RADIUS=34.0};DenseAreas->ClusterByPartition";96.88260156805725"; {CLIQUE_SLICES=35.88889, CLIQUE_THRESHOLD=0.1333334} {CLIQUE_SLICES=35.88889, CLIQUE_THRESHOLD=0.1333334};AdaptableKDTree->MergeByDistance";93.97306412050442"; {DESCRY_DENSITY=46.888885, DESCRY_K=14.0} {DESCRY_DENSITY=46.888885, DESCRY_K=14.0};DistanceInformation->ClusterByDensityPeak";88.92360019600576"; {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=1.6666667} {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=1.6666667};CandidatesByDistance->ClusterByConnectiveness";96.82419637038149"; {DBSCAN_MAX_DIST=39.111115, DBSCAN_NUM_PTS=20.0} {DBSCAN_MAX_DIST=39.111115, DBSCAN_NUM_PTS=20.0};CandidatesByDistance->ClusterByConnectiveness";97.74065380537715"; {DBSCAN_MAX_DIST=17.333334, DBSCAN_NUM_PTS=11.555555} {DBSCAN_MAX_DIST=17.333334, DBSCAN_NUM_PTS=11.555555};AdaptableKDTree->MergeByOverlap";97.17710255234094"; {DESCRY_DENSITY=27.222221, DESCRY_K=16.0} {PHC_GRID=12.666667, PHC_RADIUS=34.0};CandidatesByNpts->ClustersByDistribution";90.52725364973976"; {DBCLASD_PTS=7.3333335} {DBCLASD_PTS=7.3333335};ASH->AttractionTree->DensityTree";99.83541440355964"; {DENCLUE_SIGMA=27.222221, DENCLUE_EPSILON=2.311111} {DHC_SIGMA=10.333334, DHC_THRESHOLD=48.888885, DHC_MINPTS=15.0} {DHC_SIGMA=10.333334, DHC_THRESHOLD=48.888885, DHC_MINPTS=15.0};AdaptableKDTree->MergeByDistance";93.65426464089681"; {DESCRY_DENSITY=46.888885, DESCRY_K=12.0} {DESCRY_DENSITY=46.888885, DESCRY_K=12.0}
ASH->ClustersByDistribution";0.0"; {DENCLUE_SIGMA=60.0, DENCLUE_EPSILON=4.522222} {DBCLASD_PTS=11.555555};AdaptableKDTree->MergeByOverlap";96.83772233983163"; {DESCRY_DENSITY=53.444443, DESCRY_K=4.0} {PHC_GRID=34.0, PHC_RADIUS=34.0};AdaptableKDTree->MergeByDistance";93.55954828742658"; {DESCRY_DENSITY=40.333332, DESCRY_K=16.0} {DESCRY_DENSITY=40.333332, DESCRY_K=16.0};DistanceInformation->ClusterByDensityPeak";85.87409577305954"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=2.3333335} {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=2.3333335};CandidatesBySNN->DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";95.3909153423345"; {K_THRESHOLD=50.0} {DPCI_DC_PERCENT=22.777779, DISTANCE_INFO=2.3333335} {DBCLASD_PTS=9.444445} {DBSCAN_MAX_DIST=39.111115, DBSCAN_NUM_PTS=9.444445};DistanceInformation->CandidatesByNpts->ClustersByDistribution";92.94663201016702"; {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=2.7777777} {DBCLASD_PTS=5.2222223} {DBCLASD_PTS=5.2222223};AdaptableKDTree->MergeByOverlap";96.83772233983163"; {DESCRY_DENSITY=40.333332, DESCRY_K=6.0} {PHC_GRID=7.3333335, PHC_RADIUS=18.0};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=17.88889} {DBSCAN_MAX_DIST=33.666668, DBSCAN_NUM_PTS=3.1111112};CandidatesByDistance->ClustersByDistribution";94.52986968559411"; {DBSCAN_MAX_DIST=50.0, DBSCAN_NUM_PTS=11.555555} {DBCLASD_PTS=17.88889};DistanceInformation->CandidatesByNpts->ClustersByDistribution";90.67514594298908"; {DPCI_DC_PERCENT=77.22223, DISTANCE_INFO=1.4444444} {DBCLASD_PTS=9.444445} {DBCLASD_PTS=9.444445}
CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_MAX_DIST=33.666668, DBSCAN_NUM_PTS=11.555555} {DBSCAN_MAX_DIST=33.666668, DBSCAN_NUM_PTS=11.555555};AdaptableKDTree->MergeByOverlap";96.83772233983163"; {DESCRY_DENSITY=53.444443, DESCRY_K=18.0} {PHC_GRID=50.0, PHC_RADIUS=23.333334};AdaptableKDTree->MergeByDistance";92.8327293505766"; {DESCRY_DENSITY=60.0, DESCRY_K=6.0} {DESCRY_DENSITY=60.0, DESCRY_K=6.0};DistanceInformation->ClusterByDensityPeak";81.97144746622128"; {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=3.0} {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=3.0};DenseAreas->ClusterByPartition";90.96866643425446"; {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.066666745} {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.066666745};CandidatesByNpts->ClustersByDistribution";92.1827145155455"; {DBCLASD_PTS=5.2222223} {DBCLASD_PTS=5.2222223};CandidatesByDistance->ClustersByDistribution";91.36660325008215"; {DBSCAN_MAX_DIST=50.0, DBSCAN_NUM_PTS=7.3333335} {DBCLASD_PTS=20.0};CandidatesByNpts->ClustersByDistribution";0.0"; {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0};CandidatesByNpts->ClustersByDistribution";86.49987422075796"; {DBCLASD_PTS=17.88889} {DBCLASD_PTS=17.88889};DenseAreas->ClusterByPartition";88.81745897263109"; {CLIQUE_SLICES=35.88889, CLIQUE_THRESHOLD=0.10000007} {CLIQUE_SLICES=35.88889, CLIQUE_THRESHOLD=0.10000007}
CandidatesBySNN->ClusterByConnectiveness";0.0"; {K_THRESHOLD=27.777779} {DBSCAN_MAX_DIST=28.222223, DBSCAN_NUM_PTS=3.1111112};CandidatesByDistance->ClusterByConnectiveness";95.64819147669988"; {DBSCAN_MAX_DIST=39.111115, DBSCAN_NUM_PTS=11.555555} {DBSCAN_MAX_DIST=39.111115, DBSCAN_NUM_PTS=11.555555};CandidatesByDistance->ClustersByDistribution";90.54634598379292"; {DBSCAN_MAX_DIST=50.0, DBSCAN_NUM_PTS=15.777779} {DBCLASD_PTS=17.88889};DistanceInformation->ClusterByDensityPeak";67.5510354001294"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.2222222} {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.2222222};DenseAreas->ClusterByPartition";89.90480280930704"; {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.033333424} {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.033333424};CandidatesByNpts->ClusterByConnectiveness";91.671097713736"; {DBCLASD_PTS=15.777779} {DBSCAN_MAX_DIST=22.777779, DBSCAN_NUM_PTS=20.0};CandidatesByNpts->ClustersByDistribution";89.97237508640139"; {DBCLASD_PTS=9.444445} {DBCLASD_PTS=9.444445};CandidatesBySNN->ClustersByDistribution";0.0"; {K_THRESHOLD=23.333334} {DBCLASD_PTS=5.2222223};DistanceInformation->ClusterByDensityPeak";83.52061809259848"; {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=1.8888888} {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=1.8888888};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_MAX_DIST=44.555557, DBSCAN_NUM_PTS=20.0} {DBSCAN_MAX_DIST=44.555557, DBSCAN_NUM_PTS=20.0}
Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=10.555555} {AMR_LAMBDA=9.0, AMR_SLICES=10.555555, AMR_DENSITY=7.3333335} {DESCRY_DENSITY=40.333332, DESCRY_K=18.0};CandidatesByNpts->ClusterByConnectiveness";94.58503371947214"; {DBCLASD_PTS=13.666667} {DBSCAN_MAX_DIST=44.555557, DBSCAN_NUM_PTS=17.88889};DistanceInformation->CandidatesByNpts->ClustersByDistribution";86.75255967098556"; {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=3.0} {DBCLASD_PTS=17.88889} {DBCLASD_PTS=17.88889};CandidatesBySNN->SNNByConnectiveness";0.0"; {K_THRESHOLD=50.0} {SNN_NUM_PTS=11.333334, K_THRESHOLD=50.0, SNN_MAX_DIST=56.0};DistanceInformation->ClusterByDensityPeak";88.92360019600576"; {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=1.8888888} {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=1.8888888};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";91.02194826846755"; {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=2.1111112} {DBCLASD_PTS=5.2222223} {DBSCAN_MAX_DIST=44.555557, DBSCAN_NUM_PTS=15.777779};DistanceInformation->ClusterByDensityPeak";85.87409577305954"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=2.1111112} {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=2.1111112};ClustersByAttractors";0.0"; {DENCLUE_SIGMA=40.333332, DENCLUE_EPSILON=8.944445};DistanceInformation->ClusterByDensityPeak";79.45516034907585"; {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=2.1111112} {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=2.1111112};DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_SLICES=15.333334, CLIQUE_THRESHOLD=0.16666673} {DENCLUE_SIGMA=40.333332, DENCLUE_EPSILON=20.0}
AttractionTree->DensityTree";99.83557699370739"; {DHC_SIGMA=5.666667, DHC_THRESHOLD=26.666666, DHC_MINPTS=11.666666} {DHC_SIGMA=5.666667, DHC_THRESHOLD=26.666666, DHC_MINPTS=11.666666};CandidatesByNpts->ClustersByDistribution";92.94663201016702"; {DBCLASD_PTS=5.2222223} {DBCLASD_PTS=5.2222223};CandidatesBySNN->DistanceInformation->ClusterByDensityPeak";81.97144746622128"; {K_THRESHOLD=14.444445} {DPCI_DC_PERCENT=22.777779, DISTANCE_INFO=3.0} {DPCI_DC_PERCENT=22.777779, DISTANCE_INFO=3.0};ASH->ClustersByAttractors";0.0"; {DENCLUE_SIGMA=46.888885, DENCLUE_EPSILON=13.366667} {DENCLUE_SIGMA=46.888885, DENCLUE_EPSILON=13.366667};DistanceInformation->CandidatesByNpts->ClustersByDistribution";88.76283184263389"; {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=3.0} {DBCLASD_PTS=11.555555} {DBCLASD_PTS=11.555555};CandidatesBySNN->DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";88.75466510138101"; {K_THRESHOLD=45.555557} {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.6666667} {DBCLASD_PTS=9.444445} {DBSCAN_MAX_DIST=11.888889, DBSCAN_NUM_PTS=20.0};DistanceInformation->ClusterByDensityPeak";83.52061809259848"; {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=1.6666667} {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=1.6666667};ClustersByAttractors";0.0"; {DENCLUE_SIGMA=27.222221, DENCLUE_EPSILON=13.366667};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_MAX_DIST=44.555557, DBSCAN_NUM_PTS=20.0} {DBSCAN_MAX_DIST=44.555557, DBSCAN_NUM_PTS=20.0};ClustersByAttractors";0.0"; {DENCLUE_SIGMA=60.0, DENCLUE_EPSILON=17.788889}
