B1";F1";P1;B2";F2";P2;B3";F3";P3;B4";F4";P4;B5";F5";P5;B6";F6";P6;B7";F7";P7;B8";F8";P8;B9";F9";P9;B10";F10";P10
DenseAreas->AMRTree->MergeByOverlap";0.0"; {CLIQUE_SLICES=35.88889, CLIQUE_THRESHOLD=0.20000005} {AMR_SLICES=27.222221, AMR_LAMBDA=25.0, AMR_DENSITY=5.2222223} {PHC_RADIUS=7.3333335, PHC_GRID=50.0};AttractionTree->DensityTree";99.94142192723022"; {DHC_MINPTS=15.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=10.333334} {DHC_MINPTS=15.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=10.333334};AttractionTree->DensityTree";99.94142192723022"; {DHC_MINPTS=15.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=10.333334} {DHC_MINPTS=15.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=10.333334};AttractionTree->DensityTree";99.94142192723022"; {DHC_MINPTS=15.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=10.333334} {DHC_MINPTS=15.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=10.333334};AttractionTree->DensityTree";99.98741019792939"; {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=8.777778} {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=8.777778};AttractionTree->DensityTree";99.98741019792939"; {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=8.777778} {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=8.777778};AttractionTree->DensityTree";99.98741019792939"; {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=8.777778} {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=8.777778};AttractionTree->DensityTree";99.98741019792939"; {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=8.777778} {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=8.777778};AttractionTree->DensityTree";99.98741019792939"; {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=8.777778} {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=8.777778};AttractionTree->DensityTree";99.98741019792939"; {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=8.777778} {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=8.777778}
ASH->AttractionTree->DensityTree";94.92476529969217"; {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=53.444443} {DHC_MINPTS=11.666666, DHC_THRESHOLD=48.888885, DHC_SIGMA=10.333334} {DHC_MINPTS=11.666666, DHC_THRESHOLD=48.888885, DHC_SIGMA=10.333334};AttractionTree->DensityTree";95.17424137175364"; {DHC_MINPTS=8.333333, DHC_THRESHOLD=21.11111, DHC_SIGMA=5.666667} {DHC_MINPTS=8.333333, DHC_THRESHOLD=21.11111, DHC_SIGMA=5.666667};AttractionTree->DensityTree";98.00141145755806"; {DHC_MINPTS=6.6666665, DHC_THRESHOLD=43.333332, DHC_SIGMA=15.0} {DHC_MINPTS=6.6666665, DHC_THRESHOLD=43.333332, DHC_SIGMA=15.0};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";83.33585014750994"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.2222222} {DBCLASD_PTS=3.1111112} {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=22.777779};DistanceInformation->ClusterByDensityPeak";66.56248230759586"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=2.5555556} {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=2.5555556};DistanceInformation->ClusterByDensityPeak";59.88636162480645"; {DPCI_DC_PERCENT=77.22223, DISTANCE_INFO=2.7777777} {DPCI_DC_PERCENT=77.22223, DISTANCE_INFO=2.7777777};AttractionTree->DensityTree";92.48603642202029"; {DHC_MINPTS=18.333332, DHC_THRESHOLD=54.444443, DHC_SIGMA=7.2222223} {DHC_MINPTS=18.333332, DHC_THRESHOLD=54.444443, DHC_SIGMA=7.2222223};AttractionTree->DensityTree";98.00141145755806"; {DHC_MINPTS=20.0, DHC_THRESHOLD=43.333332, DHC_SIGMA=15.0} {DHC_MINPTS=20.0, DHC_THRESHOLD=43.333332, DHC_SIGMA=15.0};AdaptableKDTree->MergeByDistance";87.99038846461846"; {DESCRY_DENSITY=14.111111, DESCRY_K=20.0} {DESCRY_DENSITY=14.111111, DESCRY_K=20.0};AttractionTree->DensityTree";91.78084624230978"; {DHC_MINPTS=10.0, DHC_THRESHOLD=37.77778, DHC_SIGMA=5.666667} {DHC_MINPTS=10.0, DHC_THRESHOLD=37.77778, DHC_SIGMA=5.666667}
ClustersByAttractors";0.0"; {DENCLUE_EPSILON=2.311111, DENCLUE_SIGMA=40.333332};CandidatesByDistance->ClustersByDistribution";71.5899067612848"; {DBSCAN_NUM_PTS=13.666667, DBSCAN_MAX_DIST=33.666668} {DBCLASD_PTS=17.88889};CandidatesByNpts->ClustersByDistribution";79.58849360642914"; {DBCLASD_PTS=3.1111112} {DBCLASD_PTS=3.1111112};DistanceInformation->ClusterByDensityPeak";83.13290168477074"; {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=3.0} {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=3.0};CandidatesByNpts->ClustersByDistribution";58.7711970850541"; {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=13.666667} {DBSCAN_NUM_PTS=7.3333335, DBSCAN_MAX_DIST=39.111115};CandidatesBySNN->SNNByConnectiveness";78.82441576136185"; {K_THRESHOLD=45.555557} {K_THRESHOLD=45.555557, SNN_NUM_PTS=30.0, SNN_MAX_DIST=12.0};AdaptableKDTree->MergeByOverlap";86.12338072933296"; {DESCRY_DENSITY=7.5555553, DESCRY_K=14.0} {PHC_RADIUS=28.666668, PHC_GRID=44.666668};CandidatesByNpts->ClusterByConnectiveness";85.21762811594436"; {DBCLASD_PTS=5.2222223} {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=39.111115};DistanceInformation->ClusterByDensityPeak";78.57406897042186"; {DPCI_DC_PERCENT=22.777779, DISTANCE_INFO=2.5555556} {DPCI_DC_PERCENT=22.777779, DISTANCE_INFO=2.5555556}
DenseAreas->ClusterByPartition";0.0"; {CLIQUE_SLICES=27.666668, CLIQUE_THRESHOLD=0.26666668} {CLIQUE_SLICES=27.666668, CLIQUE_THRESHOLD=0.26666668};DistanceInformation->CandidatesByNpts->ClustersByDistribution";57.005898963919655"; {DPCI_DC_PERCENT=11.888889, DISTANCE_INFO=2.7777777} {DBCLASD_PTS=15.777779} {DBCLASD_PTS=15.777779};DistanceInformation->ClusterByDensityPeak";72.89768149344948"; {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=2.3333335} {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=2.3333335};ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=17.788889, DENCLUE_SIGMA=60.0} {DENCLUE_EPSILON=17.788889, DENCLUE_SIGMA=60.0};DenseAreas->AMRTree->MergeByDistance";0.0"; {CLIQUE_SLICES=7.111111, CLIQUE_THRESHOLD=0.26666668} {AMR_SLICES=24.444443, AMR_LAMBDA=17.0, AMR_DENSITY=5.2222223} {DESCRY_DENSITY=14.111111, DESCRY_K=4.0};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=60.0, DESCRY_K=14.0} {AMR_SLICES=10.555555, AMR_LAMBDA=22.333334, AMR_DENSITY=9.444445};DistanceInformation->ClusterByDensityPeak";78.57406897042186"; {DPCI_DC_PERCENT=22.777779, DISTANCE_INFO=2.3333335} {DPCI_DC_PERCENT=22.777779, DISTANCE_INFO=2.3333335};CandidatesByNpts->ClustersByDistribution";75.52088209634015"; {DBCLASD_PTS=9.444445} {DBCLASD_PTS=9.444445};DenseAreas->ClusterByPartition";70.75961696557312"; {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.033333424} {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.033333424};CandidatesBySNN->SNNByConnectiveness";0.0"; {K_THRESHOLD=23.333334} {K_THRESHOLD=23.333334, SNN_NUM_PTS=23.777779, SNN_MAX_DIST=34.0}
Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=10.555555} {AMR_SLICES=10.555555, AMR_LAMBDA=11.666667, AMR_DENSITY=20.0} {AMR_SLICES=10.555555, AMR_LAMBDA=11.666667, AMR_DENSITY=20.0};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=53.444443};DistanceInformation->ClusterByDensityPeak";68.74976978779104"; {DPCI_DC_PERCENT=77.22223, DISTANCE_INFO=1.4444444} {DPCI_DC_PERCENT=77.22223, DISTANCE_INFO=1.4444444};CandidatesBySNN->ClusterByConnectiveness";0.0"; {K_THRESHOLD=23.333334} {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=50.0};CandidatesBySNN->MergeByDistance";0.0"; {K_THRESHOLD=32.22222} {DESCRY_DENSITY=60.0, DESCRY_K=8.0};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=30.0} {AMR_SLICES=30.0, AMR_LAMBDA=25.0, AMR_DENSITY=20.0} {DESCRY_DENSITY=27.222221, DESCRY_K=18.0};DistanceInformation->ClusterByDensityPeak";73.05761263106456"; {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=2.3333335} {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=2.3333335};CandidatesBySNN->ClustersByDistribution";0.0"; {K_THRESHOLD=32.22222} {DBCLASD_PTS=15.777779};CandidatesByNpts->ClustersByDistribution";59.19068795853537"; {DBCLASD_PTS=9.444445} {DBCLASD_PTS=9.444445};Equally Sized Grid->AMRTree->MergeByOverlap";0.0"; {AMR_SLICES=21.666666} {AMR_SLICES=21.666666, AMR_LAMBDA=25.0, AMR_DENSITY=11.555555} {PHC_RADIUS=44.666668, PHC_GRID=12.666667}
CandidatesBySNN->MergeByOverlap";0.0"; {K_THRESHOLD=14.444445} {PHC_RADIUS=34.0, PHC_GRID=18.0};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";0.0"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.6666667} {DBCLASD_PTS=7.3333335} {DBSCAN_NUM_PTS=11.555555, DBSCAN_MAX_DIST=50.0};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=17.88889} {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=6.4444447};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=14.111111};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=30.0} {AMR_SLICES=30.0, AMR_LAMBDA=9.0, AMR_DENSITY=9.444445} {DESCRY_DENSITY=33.77778, DESCRY_K=6.0};AdaptableKDTree->MergeByDistance";0.0"; {DESCRY_DENSITY=60.0, DESCRY_K=4.0} {DESCRY_DENSITY=60.0, DESCRY_K=4.0};CandidatesBySNN->DistanceInformation->CandidatesByNpts->ClustersByDistribution";65.06379873902428"; {K_THRESHOLD=50.0} {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=1.8888888} {DBCLASD_PTS=15.777779} {DBCLASD_PTS=15.777779};CandidatesBySNN->MergeByDistance";0.0"; {K_THRESHOLD=41.111115} {DESCRY_DENSITY=40.333332, DESCRY_K=12.0};AdaptableKDTree->MergeByOverlap";0.0"; {DESCRY_DENSITY=40.333332, DESCRY_K=8.0} {PHC_RADIUS=50.0, PHC_GRID=34.0};Equally Sized Grid->AMRTree->MergeByOverlap";0.0"; {AMR_SLICES=21.666666} {AMR_SLICES=21.666666, AMR_LAMBDA=19.666668, AMR_DENSITY=15.777779} {PHC_RADIUS=50.0, PHC_GRID=50.0}
AttractionTree->DensityTree";99.94142192723022"; {DHC_MINPTS=15.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=10.333334} {DHC_MINPTS=15.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=10.333334};ASH->AttractionTree->DensityTree";0.0"; {DENCLUE_EPSILON=2.311111, DENCLUE_SIGMA=40.333332} {DHC_MINPTS=15.0, DHC_THRESHOLD=60.0, DHC_SIGMA=13.444445} {DHC_MINPTS=15.0, DHC_THRESHOLD=60.0, DHC_SIGMA=13.444445};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=24.444443} {AMR_SLICES=24.444443, AMR_LAMBDA=14.333334, AMR_DENSITY=9.444445} {AMR_SLICES=24.444443, AMR_LAMBDA=14.333334, AMR_DENSITY=9.444445};Equally Sized Grid->AMRTree->MergeByOverlap";0.0"; {AMR_SLICES=16.11111} {AMR_SLICES=16.11111, AMR_LAMBDA=25.0, AMR_DENSITY=20.0} {PHC_RADIUS=18.0, PHC_GRID=7.3333335};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=7.3333335} {DBSCAN_NUM_PTS=5.2222223, DBSCAN_MAX_DIST=33.666668};CandidatesBySNN->SNNByConnectiveness";0.0"; {K_THRESHOLD=50.0} {K_THRESHOLD=50.0, SNN_NUM_PTS=20.666668, SNN_MAX_DIST=100.0};Equally Sized Grid->AMRTree->MergeByOverlap";0.0"; {AMR_SLICES=13.333333} {AMR_SLICES=13.333333, AMR_LAMBDA=25.0, AMR_DENSITY=11.555555} {PHC_RADIUS=39.333336, PHC_GRID=50.0};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=16.11111} {AMR_SLICES=16.11111, AMR_LAMBDA=22.333334, AMR_DENSITY=20.0} {AMR_SLICES=16.11111, AMR_LAMBDA=22.333334, AMR_DENSITY=20.0};Equally Sized Grid->AMRTree->MergeByOverlap";0.0"; {AMR_SLICES=27.222221} {AMR_SLICES=27.222221, AMR_LAMBDA=9.0, AMR_DENSITY=17.88889} {PHC_RADIUS=50.0, PHC_GRID=12.666667};ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=60.0} {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=60.0}
DistanceInformation->ClusterByDensityPeak";64.88423629608923"; {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=3.0} {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=3.0};ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=6.733333, DENCLUE_SIGMA=33.77778} {DENCLUE_EPSILON=6.733333, DENCLUE_SIGMA=33.77778};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=20.0} {DBSCAN_NUM_PTS=15.777779, DBSCAN_MAX_DIST=11.888889};AdaptableKDTree->MergeByDistance";0.0"; {DESCRY_DENSITY=46.888885, DESCRY_K=4.0} {DESCRY_DENSITY=46.888885, DESCRY_K=4.0};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=2.311111, DENCLUE_SIGMA=60.0};AdaptableKDTree->MergeByDistance";0.0"; {DESCRY_DENSITY=60.0, DESCRY_K=4.0} {DESCRY_DENSITY=60.0, DESCRY_K=4.0};CandidatesBySNN->ClusterByConnectiveness";0.0"; {K_THRESHOLD=45.555557} {DBSCAN_NUM_PTS=5.2222223, DBSCAN_MAX_DIST=22.777779};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=15.777779} {DBSCAN_NUM_PTS=17.88889, DBSCAN_MAX_DIST=11.888889};CandidatesBySNN->ClustersByDistribution";0.0"; {K_THRESHOLD=18.88889} {DBCLASD_PTS=3.1111112};ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=60.0} {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=60.0}
Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=30.0} {AMR_SLICES=30.0, AMR_LAMBDA=6.3333335, AMR_DENSITY=20.0} {DESCRY_DENSITY=33.77778, DESCRY_K=10.0};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=15.777779} {DBSCAN_NUM_PTS=3.1111112, DBSCAN_MAX_DIST=50.0};CandidatesByNpts->ClustersByDistribution";0.0"; {DBCLASD_PTS=7.3333335} {DBCLASD_PTS=7.3333335};ASH->ClustersByDistribution";0.0"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=53.444443} {DBCLASD_PTS=9.444445};CandidatesBySNN->ClustersByDistribution";0.0"; {K_THRESHOLD=45.555557} {DBCLASD_PTS=9.444445};CandidatesByDistance->ClustersByDistribution";0.0"; {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=33.666668} {DBCLASD_PTS=15.777779};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=15.777779, DBSCAN_MAX_DIST=17.333334} {DBSCAN_NUM_PTS=15.777779, DBSCAN_MAX_DIST=17.333334};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=21.666666} {AMR_SLICES=21.666666, AMR_LAMBDA=19.666668, AMR_DENSITY=5.2222223} {AMR_SLICES=21.666666, AMR_LAMBDA=19.666668, AMR_DENSITY=5.2222223};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=17.88889, DBSCAN_MAX_DIST=50.0} {DBSCAN_NUM_PTS=17.88889, DBSCAN_MAX_DIST=50.0};AdaptableKDTree->MergeByOverlap";0.0"; {DESCRY_DENSITY=27.222221, DESCRY_K=12.0} {PHC_RADIUS=18.0, PHC_GRID=23.333334}
ASH->ClustersByDistribution";0.0"; {DENCLUE_EPSILON=13.366667, DENCLUE_SIGMA=7.5555553} {DBCLASD_PTS=20.0};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=60.0, DESCRY_K=12.0} {AMR_SLICES=30.0, AMR_LAMBDA=22.333334, AMR_DENSITY=5.2222223};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=30.0} {AMR_SLICES=30.0, AMR_LAMBDA=19.666668, AMR_DENSITY=15.777779} {AMR_SLICES=30.0, AMR_LAMBDA=19.666668, AMR_DENSITY=15.777779};Equally Sized Grid->AMRTree->MergeByOverlap";0.0"; {AMR_SLICES=7.7777777} {AMR_SLICES=7.7777777, AMR_LAMBDA=6.3333335, AMR_DENSITY=13.666667} {PHC_RADIUS=23.333334, PHC_GRID=12.666667};ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=46.888885} {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=46.888885};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=53.444443, DESCRY_K=14.0} {AMR_SLICES=21.666666, AMR_LAMBDA=25.0, AMR_DENSITY=20.0};DenseAreas->ClusterByPartition";0.0"; {CLIQUE_SLICES=35.88889, CLIQUE_THRESHOLD=0.3} {CLIQUE_SLICES=35.88889, CLIQUE_THRESHOLD=0.3};DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_SLICES=19.444445, CLIQUE_THRESHOLD=0.3} {DENCLUE_EPSILON=2.311111, DENCLUE_SIGMA=7.5555553};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=6.733333, DENCLUE_SIGMA=33.77778};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=33.77778, DESCRY_K=8.0} {AMR_SLICES=24.444443, AMR_LAMBDA=25.0, AMR_DENSITY=15.777779}
