B1";F1";P1;B2";F2";P2;B3";F3";P3;B4";F4";P4;B5";F5";P5;B6";F6";P6;B7";F7";P7;B8";F8";P8;B9";F9";P9;B10";F10";P10
ClustersByAttractors";0.0"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=7.5555553};AttractionTree->DensityTree";93.66581795509813"; {DHC_MINPTS=8.333333, DHC_THRESHOLD=32.22222, DHC_SIGMA=4.111111} {DHC_MINPTS=8.333333, DHC_THRESHOLD=32.22222, DHC_SIGMA=4.111111};AttractionTree->DensityTree";94.27109803235372"; {DHC_MINPTS=20.0, DHC_THRESHOLD=15.555555, DHC_SIGMA=13.444445} {DHC_MINPTS=20.0, DHC_THRESHOLD=15.555555, DHC_SIGMA=13.444445};AttractionTree->DensityTree";94.27109803235372"; {DHC_MINPTS=20.0, DHC_THRESHOLD=15.555555, DHC_SIGMA=13.444445} {DHC_MINPTS=20.0, DHC_THRESHOLD=15.555555, DHC_SIGMA=13.444445};AttractionTree->DensityTree";97.585918421124"; {DHC_MINPTS=20.0, DHC_THRESHOLD=32.22222, DHC_SIGMA=2.5555556} {DHC_MINPTS=20.0, DHC_THRESHOLD=32.22222, DHC_SIGMA=2.5555556};ASH->AttractionTree->DensityTree";99.45828774592803"; {DENCLUE_EPSILON=6.733333, DENCLUE_SIGMA=33.77778} {DHC_MINPTS=15.0, DHC_THRESHOLD=60.0, DHC_SIGMA=7.2222223} {DHC_MINPTS=15.0, DHC_THRESHOLD=60.0, DHC_SIGMA=7.2222223};ASH->AttractionTree->DensityTree";99.45828774592803"; {DENCLUE_EPSILON=6.733333, DENCLUE_SIGMA=33.77778} {DHC_MINPTS=15.0, DHC_THRESHOLD=60.0, DHC_SIGMA=7.2222223} {DHC_MINPTS=15.0, DHC_THRESHOLD=60.0, DHC_SIGMA=7.2222223};ASH->AttractionTree->DensityTree";99.45828774592803"; {DENCLUE_EPSILON=6.733333, DENCLUE_SIGMA=33.77778} {DHC_MINPTS=15.0, DHC_THRESHOLD=60.0, DHC_SIGMA=7.2222223} {DHC_MINPTS=15.0, DHC_THRESHOLD=60.0, DHC_SIGMA=7.2222223};ASH->AttractionTree->DensityTree";99.45828774592803"; {DENCLUE_EPSILON=6.733333, DENCLUE_SIGMA=33.77778} {DHC_MINPTS=15.0, DHC_THRESHOLD=60.0, DHC_SIGMA=7.2222223} {DHC_MINPTS=15.0, DHC_THRESHOLD=60.0, DHC_SIGMA=7.2222223};ASH->AttractionTree->DensityTree";99.45828774592803"; {DENCLUE_EPSILON=6.733333, DENCLUE_SIGMA=33.77778} {DHC_MINPTS=15.0, DHC_THRESHOLD=60.0, DHC_SIGMA=7.2222223} {DHC_MINPTS=15.0, DHC_THRESHOLD=60.0, DHC_SIGMA=7.2222223}
DistanceInformation->CandidatesByNpts->ClustersByDistribution";0.0"; {DPCI_DC_PERCENT=22.777779, DISTANCE_INFO=1.4444444} {DBCLASD_PTS=3.1111112} {DBCLASD_PTS=3.1111112};AdaptableKDTree->MergeByOverlap";90.1941932430908"; {DESCRY_DENSITY=46.888885, DESCRY_K=12.0} {PHC_RADIUS=39.333336, PHC_GRID=28.666668};ASH->AttractionTree->DensityTree";92.71302443171045"; {DENCLUE_EPSILON=4.522222, DENCLUE_SIGMA=33.77778} {DHC_MINPTS=6.6666665, DHC_THRESHOLD=21.11111, DHC_SIGMA=7.2222223} {DHC_MINPTS=6.6666665, DHC_THRESHOLD=21.11111, DHC_SIGMA=7.2222223};AdaptableKDTree->MergeByDistance";90.1941932430908"; {DESCRY_DENSITY=40.333332, DESCRY_K=18.0} {DESCRY_DENSITY=40.333332, DESCRY_K=18.0};DistanceInformation->ClusterByDensityPeak";78.1124629315852"; {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=2.7777777} {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=2.7777777};AttractionTree->DensityTree";99.39702773487808"; {DHC_MINPTS=6.6666665, DHC_THRESHOLD=60.0, DHC_SIGMA=15.0} {DHC_MINPTS=6.6666665, DHC_THRESHOLD=60.0, DHC_SIGMA=15.0};AttractionTree->DensityTree";96.26624534672194"; {DHC_MINPTS=18.333332, DHC_THRESHOLD=26.666666, DHC_SIGMA=11.888889} {DHC_MINPTS=18.333332, DHC_THRESHOLD=26.666666, DHC_SIGMA=11.888889};AttractionTree->DensityTree";99.39702773487808"; {DHC_MINPTS=10.0, DHC_THRESHOLD=60.0, DHC_SIGMA=15.0} {DHC_MINPTS=10.0, DHC_THRESHOLD=60.0, DHC_SIGMA=15.0};AdaptableKDTree->MergeByOverlap";90.1941932430908"; {DESCRY_DENSITY=40.333332, DESCRY_K=20.0} {PHC_RADIUS=18.0, PHC_GRID=44.666668};DenseAreas->ClusterByPartition";88.6039423540362"; {CLIQUE_SLICES=23.555555, CLIQUE_THRESHOLD=0.3} {CLIQUE_SLICES=23.555555, CLIQUE_THRESHOLD=0.3}
DistanceInformation->CandidatesByNpts->ClustersByDistribution";70.72217240018901"; {DPCI_DC_PERCENT=11.888889, DISTANCE_INFO=3.0} {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0};AdaptableKDTree->MergeByOverlap";83.07530662828731"; {DESCRY_DENSITY=20.666666, DESCRY_K=18.0} {PHC_RADIUS=28.666668, PHC_GRID=34.0};CandidatesByNpts->ClusterByConnectiveness";71.0423204877314"; {DBCLASD_PTS=7.3333335} {DBSCAN_NUM_PTS=7.3333335, DBSCAN_MAX_DIST=6.4444447};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";80.13898709040714"; {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=2.1111112} {DBCLASD_PTS=9.444445} {DBSCAN_NUM_PTS=13.666667, DBSCAN_MAX_DIST=44.555557};CandidatesByNpts->ClustersByDistribution";0.0"; {DBCLASD_PTS=7.3333335} {DBCLASD_PTS=7.3333335};DistanceInformation->ClusterByDensityPeak";67.47863270996197"; {DPCI_DC_PERCENT=22.777779, DISTANCE_INFO=1.6666667} {DPCI_DC_PERCENT=22.777779, DISTANCE_INFO=1.6666667};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=15.777779, DBSCAN_MAX_DIST=28.222223} {DBSCAN_NUM_PTS=15.777779, DBSCAN_MAX_DIST=28.222223};AttractionTree->DensityTree";95.64615152887139"; {DHC_MINPTS=20.0, DHC_THRESHOLD=37.77778, DHC_SIGMA=11.888889} {DHC_MINPTS=20.0, DHC_THRESHOLD=37.77778, DHC_SIGMA=11.888889};AdaptableKDTree->MergeByDistance";90.1941932430908"; {DESCRY_DENSITY=27.222221, DESCRY_K=8.0} {DESCRY_DENSITY=27.222221, DESCRY_K=8.0};CandidatesBySNN->SNNByConnectiveness";79.97225768762624"; {K_THRESHOLD=50.0} {K_THRESHOLD=50.0, SNN_NUM_PTS=14.444445, SNN_MAX_DIST=12.0}
ClustersByAttractors";0.0"; {DENCLUE_EPSILON=13.366667, DENCLUE_SIGMA=46.888885};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";78.60675862231273"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.2222222} {DBCLASD_PTS=7.3333335} {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=33.666668};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=28.222223} {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=28.222223};DistanceInformation->ClusterByDensityPeak";78.1124629315852"; {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=2.5555556} {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=2.5555556};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=18.88889} {AMR_SLICES=18.88889, AMR_LAMBDA=3.6666667, AMR_DENSITY=13.666667} {DESCRY_DENSITY=20.666666, DESCRY_K=10.0};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=15.777779} {DBSCAN_NUM_PTS=13.666667, DBSCAN_MAX_DIST=28.222223};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=7.5555553};CandidatesByDistance->ClustersByDistribution";81.81925604149754"; {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=22.777779} {DBCLASD_PTS=15.777779};CandidatesByDistance->ClustersByDistribution";81.78015304830161"; {DBSCAN_NUM_PTS=17.88889, DBSCAN_MAX_DIST=17.333334} {DBCLASD_PTS=3.1111112};CandidatesByDistance->ClustersByDistribution";69.89183413308369"; {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=44.555557} {DBCLASD_PTS=5.2222223}
Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=27.222221} {AMR_SLICES=27.222221, AMR_LAMBDA=9.0, AMR_DENSITY=5.2222223} {AMR_SLICES=27.222221, AMR_LAMBDA=9.0, AMR_DENSITY=5.2222223};CandidatesByDistance->ClustersByDistribution";74.16444687727936"; {DBSCAN_NUM_PTS=5.2222223, DBSCAN_MAX_DIST=11.888889} {DBCLASD_PTS=7.3333335};Equally Sized Grid->AMRTree->MergeByOverlap";0.0"; {AMR_SLICES=7.7777777} {AMR_SLICES=7.7777777, AMR_LAMBDA=9.0, AMR_DENSITY=9.444445} {PHC_RADIUS=7.3333335, PHC_GRID=28.666668};DistanceInformation->CandidatesByNpts->ClustersByDistribution";56.87789469262297"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=2.7777777} {DBCLASD_PTS=17.88889} {DBCLASD_PTS=17.88889};ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=60.0} {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=60.0};CandidatesBySNN->MergeByOverlap";0.0"; {K_THRESHOLD=50.0} {PHC_RADIUS=50.0, PHC_GRID=50.0};AdaptableKDTree->MergeByDistance";0.0"; {DESCRY_DENSITY=60.0, DESCRY_K=12.0} {DESCRY_DENSITY=60.0, DESCRY_K=12.0};CandidatesBySNN->DistanceInformation->CandidatesByNpts->ClustersByDistribution";76.58102099127957"; {K_THRESHOLD=27.777779} {DPCI_DC_PERCENT=11.888889, DISTANCE_INFO=1.6666667} {DBCLASD_PTS=3.1111112} {DBCLASD_PTS=3.1111112};CandidatesByDistance->ClustersByDistribution";79.12620319045773"; {DBSCAN_NUM_PTS=13.666667, DBSCAN_MAX_DIST=17.333334} {DBCLASD_PTS=11.555555};Equally Sized Grid->AMRTree->MergeByOverlap";0.0"; {AMR_SLICES=30.0} {AMR_SLICES=30.0, AMR_LAMBDA=19.666668, AMR_DENSITY=5.2222223} {PHC_RADIUS=50.0, PHC_GRID=12.666667}
DistanceInformation->CandidatesByNpts->ClustersByDistribution";67.84579736105209"; {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=1.8888888} {DBCLASD_PTS=11.555555} {DBCLASD_PTS=11.555555};CandidatesBySNN->DistanceInformation->ClusterByDensityPeak";72.81246798445984"; {K_THRESHOLD=27.777779} {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.6666667} {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.6666667};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=9.444445} {DBSCAN_NUM_PTS=15.777779, DBSCAN_MAX_DIST=22.777779};DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_SLICES=15.333334, CLIQUE_THRESHOLD=0.1333334} {DENCLUE_EPSILON=17.788889, DENCLUE_SIGMA=60.0};CandidatesBySNN->ClusterByConnectiveness";0.0"; {K_THRESHOLD=36.666668} {DBSCAN_NUM_PTS=9.444445, DBSCAN_MAX_DIST=39.111115};CandidatesByNpts->ClustersByDistribution";0.0"; {DBCLASD_PTS=3.1111112} {DBCLASD_PTS=3.1111112};Equally Sized Grid->AMRTree->MergeByOverlap";0.0"; {AMR_SLICES=30.0} {AMR_SLICES=30.0, AMR_LAMBDA=6.3333335, AMR_DENSITY=17.88889} {PHC_RADIUS=44.666668, PHC_GRID=50.0};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";0.0"; {DPCI_DC_PERCENT=77.22223, DISTANCE_INFO=2.3333335} {DBCLASD_PTS=17.88889} {DBSCAN_NUM_PTS=13.666667, DBSCAN_MAX_DIST=50.0};CandidatesByNpts->ClustersByDistribution";75.79131496709053"; {DBCLASD_PTS=5.2222223} {DBCLASD_PTS=5.2222223};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=17.88889, DBSCAN_MAX_DIST=22.777779} {DBSCAN_NUM_PTS=17.88889, DBSCAN_MAX_DIST=22.777779}
DenseAreas->ClusterByPartition";0.0"; {CLIQUE_SLICES=31.777779, CLIQUE_THRESHOLD=0.20000005} {CLIQUE_SLICES=31.777779, CLIQUE_THRESHOLD=0.20000005};CandidatesByDistance->ClustersByDistribution";69.89183413308369"; {DBSCAN_NUM_PTS=15.777779, DBSCAN_MAX_DIST=44.555557} {DBCLASD_PTS=15.777779};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=11.555555} {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=22.777779};CandidatesBySNN->SNNByConnectiveness";0.0"; {K_THRESHOLD=32.22222} {K_THRESHOLD=32.22222, SNN_NUM_PTS=26.88889, SNN_MAX_DIST=100.0};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=30.0} {AMR_SLICES=30.0, AMR_LAMBDA=19.666668, AMR_DENSITY=3.1111112} {DESCRY_DENSITY=7.5555553, DESCRY_K=20.0};DenseAreas->AMRTree->MergeByDistance";0.0"; {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.26666668} {AMR_SLICES=30.0, AMR_LAMBDA=25.0, AMR_DENSITY=13.666667} {DESCRY_DENSITY=40.333332, DESCRY_K=20.0};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=9.444445} {DBSCAN_NUM_PTS=17.88889, DBSCAN_MAX_DIST=50.0};CandidatesBySNN->ClusterByConnectiveness";0.0"; {K_THRESHOLD=41.111115} {DBSCAN_NUM_PTS=3.1111112, DBSCAN_MAX_DIST=44.555557};DistanceInformation->ClusterByDensityPeak";70.61903459563422"; {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=3.0} {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=3.0};ASH->ClustersByDistribution";0.0"; {DENCLUE_EPSILON=6.733333, DENCLUE_SIGMA=60.0} {DBCLASD_PTS=20.0}
AttractionTree->DensityTree";92.04500781441762"; {DHC_MINPTS=13.333333, DHC_THRESHOLD=54.444443, DHC_SIGMA=4.111111} {DHC_MINPTS=13.333333, DHC_THRESHOLD=54.444443, DHC_SIGMA=4.111111};AdaptableKDTree->MergeByOverlap";0.0"; {DESCRY_DENSITY=60.0, DESCRY_K=8.0} {PHC_RADIUS=12.666667, PHC_GRID=7.3333335};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=20.666666, DESCRY_K=12.0} {AMR_SLICES=18.88889, AMR_LAMBDA=3.6666667, AMR_DENSITY=13.666667};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=13.366667, DENCLUE_SIGMA=46.888885};DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_SLICES=27.666668, CLIQUE_THRESHOLD=0.1333334} {DENCLUE_EPSILON=13.366667, DENCLUE_SIGMA=46.888885};ASH->ClustersByDistribution";0.0"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=40.333332} {DBCLASD_PTS=3.1111112};DenseAreas->AMRTree->MergeByDistance";0.0"; {CLIQUE_SLICES=11.222222, CLIQUE_THRESHOLD=0.3} {AMR_SLICES=21.666666, AMR_LAMBDA=6.3333335, AMR_DENSITY=7.3333335} {DESCRY_DENSITY=40.333332, DESCRY_K=14.0};ASH->ClustersByDistribution";0.0"; {DENCLUE_EPSILON=17.788889, DENCLUE_SIGMA=14.111111} {DBCLASD_PTS=5.2222223};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";67.94481921894973"; {DPCI_DC_PERCENT=22.777779, DISTANCE_INFO=2.1111112} {DBCLASD_PTS=7.3333335} {DBSCAN_NUM_PTS=11.555555, DBSCAN_MAX_DIST=17.333334};Equally Sized Grid->AMRTree->MergeByOverlap";0.0"; {AMR_SLICES=30.0} {AMR_SLICES=30.0, AMR_LAMBDA=11.666667, AMR_DENSITY=9.444445} {PHC_RADIUS=50.0, PHC_GRID=28.666668}
ClustersByAttractors";0.0"; {DENCLUE_EPSILON=15.577778, DENCLUE_SIGMA=7.5555553};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=7.3333335, DBSCAN_MAX_DIST=6.4444447} {DBSCAN_NUM_PTS=7.3333335, DBSCAN_MAX_DIST=6.4444447};ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=33.77778} {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=33.77778};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=13.366667, DENCLUE_SIGMA=60.0};CandidatesBySNN->ClusterByConnectiveness";0.0"; {K_THRESHOLD=45.555557} {DBSCAN_NUM_PTS=5.2222223, DBSCAN_MAX_DIST=17.333334};CandidatesBySNN->ClusterByConnectiveness";0.0"; {K_THRESHOLD=18.88889} {DBSCAN_NUM_PTS=7.3333335, DBSCAN_MAX_DIST=28.222223};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=21.666666} {AMR_SLICES=21.666666, AMR_LAMBDA=11.666667, AMR_DENSITY=20.0} {AMR_SLICES=21.666666, AMR_LAMBDA=11.666667, AMR_DENSITY=20.0};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=17.788889, DENCLUE_SIGMA=20.666666};CandidatesByNpts->ClustersByDistribution";56.11784590849824"; {DBCLASD_PTS=11.555555} {DBCLASD_PTS=11.555555};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=13.366667, DENCLUE_SIGMA=7.5555553}
ClustersByAttractors";0.0"; {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=33.77778};CandidatesBySNN->MergeByDistance";0.0"; {K_THRESHOLD=50.0} {DESCRY_DENSITY=46.888885, DESCRY_K=18.0};CandidatesBySNN->ClustersByDistribution";0.0"; {K_THRESHOLD=23.333334} {DBCLASD_PTS=20.0};CandidatesBySNN->ClusterByConnectiveness";0.0"; {K_THRESHOLD=50.0} {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=28.222223};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=13.666667, DBSCAN_MAX_DIST=39.111115} {DBSCAN_NUM_PTS=13.666667, DBSCAN_MAX_DIST=39.111115};CandidatesBySNN->SNNByConnectiveness";0.0"; {K_THRESHOLD=27.777779} {K_THRESHOLD=27.777779, SNN_NUM_PTS=5.111111, SNN_MAX_DIST=45.0};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=2.311111, DENCLUE_SIGMA=7.5555553};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";0.0"; {DPCI_DC_PERCENT=77.22223, DISTANCE_INFO=1.2222222} {DBCLASD_PTS=11.555555} {DBSCAN_NUM_PTS=15.777779, DBSCAN_MAX_DIST=44.555557};AdaptableKDTree->MergeByDistance";0.0"; {DESCRY_DENSITY=60.0, DESCRY_K=12.0} {DESCRY_DENSITY=60.0, DESCRY_K=12.0};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=11.555555} {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=22.777779}
