B1";F1";P1;B2";F2";P2;B3";F3";P3;B4";F4";P4;B5";F5";P5;B6";F6";P6;B7";F7";P7;B8";F8";P8;B9";F9";P9;B10";F10";P10
Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=16.11111} {AMR_SLICES=16.11111, AMR_LAMBDA=11.666667, AMR_DENSITY=9.444445} {AMR_SLICES=16.11111, AMR_LAMBDA=11.666667, AMR_DENSITY=9.444445};ASH->AttractionTree->DensityTree";99.99999653520084"; {DENCLUE_EPSILON=17.788889, DENCLUE_SIGMA=20.666666} {DHC_MINPTS=11.666666, DHC_THRESHOLD=60.0, DHC_SIGMA=2.5555556} {DHC_MINPTS=11.666666, DHC_THRESHOLD=60.0, DHC_SIGMA=2.5555556};ASH->AttractionTree->DensityTree";99.99999653520084"; {DENCLUE_EPSILON=17.788889, DENCLUE_SIGMA=20.666666} {DHC_MINPTS=11.666666, DHC_THRESHOLD=60.0, DHC_SIGMA=2.5555556} {DHC_MINPTS=11.666666, DHC_THRESHOLD=60.0, DHC_SIGMA=2.5555556};AttractionTree->DensityTree";99.99999999990152"; {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=4.111111} {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=4.111111};AttractionTree->DensityTree";99.99999999990152"; {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=4.111111} {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=4.111111};AttractionTree->DensityTree";99.99999999990152"; {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=4.111111} {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=4.111111};AttractionTree->DensityTree";99.99999999990152"; {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=4.111111} {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=4.111111};AttractionTree->DensityTree";99.99999999990152"; {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=4.111111} {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=4.111111};AttractionTree->DensityTree";99.99999999990152"; {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=4.111111} {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=4.111111};AttractionTree->DensityTree";99.99999999990152"; {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=4.111111} {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=4.111111}
ASH->AttractionTree->DensityTree";99.99999653520084"; {DENCLUE_EPSILON=17.788889, DENCLUE_SIGMA=20.666666} {DHC_MINPTS=11.666666, DHC_THRESHOLD=60.0, DHC_SIGMA=2.5555556} {DHC_MINPTS=11.666666, DHC_THRESHOLD=60.0, DHC_SIGMA=2.5555556};AttractionTree->DensityTree";97.08521444617558"; {DHC_MINPTS=15.0, DHC_THRESHOLD=32.22222, DHC_SIGMA=15.0} {DHC_MINPTS=15.0, DHC_THRESHOLD=32.22222, DHC_SIGMA=15.0};AdaptableKDTree->MergeByOverlap";93.06624754718463"; {DESCRY_DENSITY=7.5555553, DESCRY_K=10.0} {PHC_RADIUS=12.666667, PHC_GRID=12.666667};DenseAreas->ClusterByPartition";72.26305727840713"; {CLIQUE_SLICES=7.111111, CLIQUE_THRESHOLD=0.033333424} {CLIQUE_SLICES=7.111111, CLIQUE_THRESHOLD=0.033333424};AttractionTree->DensityTree";95.35715265437433"; {DHC_MINPTS=11.666666, DHC_THRESHOLD=32.22222, DHC_SIGMA=8.777778} {DHC_MINPTS=11.666666, DHC_THRESHOLD=32.22222, DHC_SIGMA=8.777778};ASH->AttractionTree->DensityTree";87.0106803280193"; {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=53.444443} {DHC_MINPTS=16.666666, DHC_THRESHOLD=26.666666, DHC_SIGMA=7.2222223} {DHC_MINPTS=16.666666, DHC_THRESHOLD=26.666666, DHC_SIGMA=7.2222223};AttractionTree->DensityTree";97.14566859149481"; {DHC_MINPTS=20.0, DHC_THRESHOLD=37.77778, DHC_SIGMA=13.444445} {DHC_MINPTS=20.0, DHC_THRESHOLD=37.77778, DHC_SIGMA=13.444445};ASH->AttractionTree->DensityTree";99.98379983876575"; {DENCLUE_EPSILON=17.788889, DENCLUE_SIGMA=20.666666} {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=15.0} {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=15.0};AttractionTree->DensityTree";96.53809546819846"; {DHC_MINPTS=11.666666, DHC_THRESHOLD=37.77778, DHC_SIGMA=4.111111} {DHC_MINPTS=11.666666, DHC_THRESHOLD=37.77778, DHC_SIGMA=4.111111};DenseAreas->ClusterByPartition";82.85014148574912"; {CLIQUE_SLICES=35.88889, CLIQUE_THRESHOLD=0.3} {CLIQUE_SLICES=35.88889, CLIQUE_THRESHOLD=0.3}
DenseAreas->ClusterByPartition";64.78636627668199"; {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.10000007} {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.10000007};DistanceInformation->ClusterByDensityPeak";83.10087160830908"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.8888888} {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.8888888};CandidatesBySNN->DistanceInformation->CandidatesByNpts->ClustersByDistribution";48.15916170156491"; {K_THRESHOLD=18.88889} {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=1.2222222} {DBCLASD_PTS=13.666667} {DBCLASD_PTS=13.666667};CandidatesByNpts->ClustersByDistribution";71.77733362759201"; {DBCLASD_PTS=17.88889} {DBCLASD_PTS=17.88889};DistanceInformation->ClusterByDensityPeak";77.3673632853324"; {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=1.8888888} {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=1.8888888};CandidatesByDistance->ClustersByDistribution";83.34133483023331"; {DBSCAN_NUM_PTS=9.444445, DBSCAN_MAX_DIST=11.888889} {DBCLASD_PTS=11.555555};DistanceInformation->CandidatesByNpts->ClustersByDistribution";81.74015323706973"; {DPCI_DC_PERCENT=11.888889, DISTANCE_INFO=1.4444444} {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0};AttractionTree->DensityTree";99.97922775851073"; {DHC_MINPTS=8.333333, DHC_THRESHOLD=54.444443, DHC_SIGMA=8.777778} {DHC_MINPTS=8.333333, DHC_THRESHOLD=54.444443, DHC_SIGMA=8.777778};CandidatesByDistance->ClustersByDistribution";73.68392088115658"; {DBSCAN_NUM_PTS=7.3333335, DBSCAN_MAX_DIST=50.0} {DBCLASD_PTS=3.1111112};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=30.0} {AMR_SLICES=30.0, AMR_LAMBDA=17.0, AMR_DENSITY=9.444445} {DESCRY_DENSITY=14.111111, DESCRY_K=20.0}
CandidatesBySNN->SNNByConnectiveness";82.84308479320205"; {K_THRESHOLD=41.111115} {K_THRESHOLD=41.111115, SNN_NUM_PTS=5.111111, SNN_MAX_DIST=12.0};DenseAreas->ClusterByPartition";82.59223440443022"; {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.3} {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.3};Equally Sized Grid->AMRTree->MergeByOverlap";0.0"; {AMR_SLICES=16.11111} {AMR_SLICES=16.11111, AMR_LAMBDA=25.0, AMR_DENSITY=9.444445} {PHC_RADIUS=39.333336, PHC_GRID=50.0};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=4.522222, DENCLUE_SIGMA=60.0};CandidatesBySNN->DistanceInformation->ClusterByDensityPeak";76.06169245179706"; {K_THRESHOLD=50.0} {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=2.1111112} {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=2.1111112};AttractionTree->DensityTree";80.67760444974813"; {DHC_MINPTS=20.0, DHC_THRESHOLD=43.333332, DHC_SIGMA=4.111111} {DHC_MINPTS=20.0, DHC_THRESHOLD=43.333332, DHC_SIGMA=4.111111};AttractionTree->DensityTree";66.53451373877435"; {DHC_MINPTS=6.6666665, DHC_THRESHOLD=48.888885, DHC_SIGMA=2.5555556} {DHC_MINPTS=6.6666665, DHC_THRESHOLD=48.888885, DHC_SIGMA=2.5555556};DistanceInformation->ClusterByDensityPeak";83.10087160830908"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.2222222} {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.2222222};DistanceInformation->CandidatesByNpts->ClustersByDistribution";72.1196070079284"; {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=2.7777777} {DBCLASD_PTS=7.3333335} {DBCLASD_PTS=7.3333335};CandidatesByNpts->ClustersByDistribution";0.0"; {DBCLASD_PTS=5.2222223} {DBCLASD_PTS=5.2222223}
DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";0.0"; {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=1.6666667} {DBCLASD_PTS=3.1111112} {DBSCAN_NUM_PTS=15.777779, DBSCAN_MAX_DIST=44.555557};DistanceInformation->CandidatesByNpts->ClustersByDistribution";56.451577656279554"; {DPCI_DC_PERCENT=44.555557, DISTANCE_INFO=2.3333335} {DBCLASD_PTS=17.88889} {DBCLASD_PTS=17.88889};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=6.733333, DENCLUE_SIGMA=27.222221};ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=15.577778, DENCLUE_SIGMA=53.444443} {DENCLUE_EPSILON=15.577778, DENCLUE_SIGMA=53.444443};DistanceInformation->ClusterByDensityPeak";74.20799159333316"; {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=1.4444444} {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=1.4444444};CandidatesByNpts->ClustersByDistribution";72.2471704581844"; {DBCLASD_PTS=3.1111112} {DBCLASD_PTS=3.1111112};DistanceInformation->CandidatesByNpts->ClustersByDistribution";66.11896806200141"; {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=1.4444444} {DBCLASD_PTS=11.555555} {DBCLASD_PTS=11.555555};CandidatesBySNN->DistanceInformation->CandidatesByNpts->ClustersByDistribution";74.74066953612882"; {K_THRESHOLD=18.88889} {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=3.0} {DBCLASD_PTS=17.88889} {DBCLASD_PTS=17.88889};CandidatesBySNN->DistanceInformation->CandidatesByNpts->ClustersByDistribution";71.81803129575984"; {K_THRESHOLD=36.666668} {DPCI_DC_PERCENT=44.555557, DISTANCE_INFO=3.0} {DBCLASD_PTS=11.555555} {DBCLASD_PTS=11.555555};ASH->ClustersByDistribution";0.0"; {DENCLUE_EPSILON=15.577778, DENCLUE_SIGMA=14.111111} {DBCLASD_PTS=5.2222223}
ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=2.311111, DENCLUE_SIGMA=53.444443} {DENCLUE_EPSILON=2.311111, DENCLUE_SIGMA=53.444443};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=40.333332};ASH->ClustersByDistribution";0.0"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=60.0} {DBCLASD_PTS=20.0};DenseAreas->AMRTree->MergeByOverlap";0.0"; {CLIQUE_SLICES=35.88889, CLIQUE_THRESHOLD=0.033333424} {AMR_SLICES=10.555555, AMR_LAMBDA=9.0, AMR_DENSITY=20.0} {PHC_RADIUS=28.666668, PHC_GRID=7.3333335};DistanceInformation->ClusterByDensityPeak";68.13947360596502"; {DPCI_DC_PERCENT=44.555557, DISTANCE_INFO=1.2222222} {DPCI_DC_PERCENT=44.555557, DISTANCE_INFO=1.2222222};DenseAreas->AMRTree->MergeByDistance";0.0"; {CLIQUE_SLICES=7.111111, CLIQUE_THRESHOLD=0.3} {AMR_SLICES=7.7777777, AMR_LAMBDA=17.0, AMR_DENSITY=13.666667} {DESCRY_DENSITY=7.5555553, DESCRY_K=12.0};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=17.88889} {DBSCAN_NUM_PTS=9.444445, DBSCAN_MAX_DIST=11.888889};ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=2.311111, DENCLUE_SIGMA=7.5555553} {DENCLUE_EPSILON=2.311111, DENCLUE_SIGMA=7.5555553};DistanceInformation->ClusterByDensityPeak";69.83457445872506"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=2.3333335} {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=2.3333335};CandidatesBySNN->ClusterByConnectiveness";0.0"; {K_THRESHOLD=18.88889} {DBSCAN_NUM_PTS=5.2222223, DBSCAN_MAX_DIST=39.111115}
AttractionTree->DensityTree";94.50657475127043"; {DHC_MINPTS=11.666666, DHC_THRESHOLD=21.11111, DHC_SIGMA=10.333334} {DHC_MINPTS=11.666666, DHC_THRESHOLD=21.11111, DHC_SIGMA=10.333334};DistanceInformation->CandidatesByNpts->ClustersByDistribution";0.0"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=3.0} {DBCLASD_PTS=3.1111112} {DBCLASD_PTS=3.1111112};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=3.1111112, DBSCAN_MAX_DIST=39.111115} {DBSCAN_NUM_PTS=3.1111112, DBSCAN_MAX_DIST=39.111115};CandidatesBySNN->ClustersByDistribution";0.0"; {K_THRESHOLD=36.666668} {DBCLASD_PTS=20.0};AdaptableKDTree->MergeByOverlap";0.0"; {DESCRY_DENSITY=53.444443, DESCRY_K=18.0} {PHC_RADIUS=34.0, PHC_GRID=23.333334};DenseAreas->ClusterByPartition";0.0"; {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.033333424} {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.033333424};DenseAreas->ClusterByPartition";0.0"; {CLIQUE_SLICES=27.666668, CLIQUE_THRESHOLD=0.16666673} {CLIQUE_SLICES=27.666668, CLIQUE_THRESHOLD=0.16666673};AdaptableKDTree->MergeByOverlap";0.0"; {DESCRY_DENSITY=60.0, DESCRY_K=4.0} {PHC_RADIUS=12.666667, PHC_GRID=34.0};DenseAreas->AMRTree->ClustersAMR";0.0"; {CLIQUE_SLICES=7.111111, CLIQUE_THRESHOLD=0.3} {AMR_SLICES=21.666666, AMR_LAMBDA=17.0, AMR_DENSITY=7.3333335} {AMR_SLICES=21.666666, AMR_LAMBDA=17.0, AMR_DENSITY=7.3333335};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=18.88889} {AMR_SLICES=18.88889, AMR_LAMBDA=3.6666667, AMR_DENSITY=7.3333335} {DESCRY_DENSITY=60.0, DESCRY_K=20.0}
CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=9.444445} {DBSCAN_NUM_PTS=5.2222223, DBSCAN_MAX_DIST=33.666668};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=27.222221} {AMR_SLICES=27.222221, AMR_LAMBDA=17.0, AMR_DENSITY=20.0} {AMR_SLICES=27.222221, AMR_LAMBDA=17.0, AMR_DENSITY=20.0};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=46.888885};DenseAreas->AMRTree->ClustersAMR";0.0"; {CLIQUE_SLICES=11.222222, CLIQUE_THRESHOLD=0.23333336} {AMR_SLICES=21.666666, AMR_LAMBDA=19.666668, AMR_DENSITY=3.1111112} {AMR_SLICES=21.666666, AMR_LAMBDA=19.666668, AMR_DENSITY=3.1111112};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=9.444445} {DBSCAN_NUM_PTS=5.2222223, DBSCAN_MAX_DIST=22.777779};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=40.333332};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=7.3333335, DBSCAN_MAX_DIST=6.4444447} {DBSCAN_NUM_PTS=7.3333335, DBSCAN_MAX_DIST=6.4444447};DistanceInformation->CandidatesByNpts->ClustersByDistribution";0.0"; {DPCI_DC_PERCENT=77.22223, DISTANCE_INFO=1.8888888} {DBCLASD_PTS=11.555555} {DBCLASD_PTS=11.555555};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=17.88889} {DBSCAN_NUM_PTS=13.666667, DBSCAN_MAX_DIST=28.222223};DenseAreas->AMRTree->MergeByOverlap";0.0"; {CLIQUE_SLICES=35.88889, CLIQUE_THRESHOLD=0.3} {AMR_SLICES=16.11111, AMR_LAMBDA=25.0, AMR_DENSITY=7.3333335} {PHC_RADIUS=39.333336, PHC_GRID=34.0}
AttractionTree->DensityTree";99.99997547389873"; {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=13.444445} {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=13.444445};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=18.88889} {AMR_SLICES=18.88889, AMR_LAMBDA=6.3333335, AMR_DENSITY=20.0} {AMR_SLICES=18.88889, AMR_LAMBDA=6.3333335, AMR_DENSITY=20.0};CandidatesByNpts->ClustersByDistribution";0.0"; {DBCLASD_PTS=15.777779} {DBCLASD_PTS=15.777779};AdaptableKDTree->MergeByOverlap";0.0"; {DESCRY_DENSITY=60.0, DESCRY_K=20.0} {PHC_RADIUS=28.666668, PHC_GRID=44.666668};CandidatesBySNN->MergeByOverlap";0.0"; {K_THRESHOLD=41.111115} {PHC_RADIUS=7.3333335, PHC_GRID=39.333336};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=7.5555553, DESCRY_K=12.0} {AMR_SLICES=10.555555, AMR_LAMBDA=19.666668, AMR_DENSITY=20.0};DenseAreas->AMRTree->MergeByOverlap";0.0"; {CLIQUE_SLICES=15.333334, CLIQUE_THRESHOLD=0.16666673} {AMR_SLICES=10.555555, AMR_LAMBDA=19.666668, AMR_DENSITY=20.0} {PHC_RADIUS=7.3333335, PHC_GRID=7.3333335};AdaptableKDTree->MergeByDistance";0.0"; {DESCRY_DENSITY=14.111111, DESCRY_K=16.0} {DESCRY_DENSITY=14.111111, DESCRY_K=16.0};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=33.77778};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=21.666666} {AMR_SLICES=21.666666, AMR_LAMBDA=25.0, AMR_DENSITY=17.88889} {AMR_SLICES=21.666666, AMR_LAMBDA=25.0, AMR_DENSITY=17.88889}
CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=3.1111112, DBSCAN_MAX_DIST=50.0} {DBSCAN_NUM_PTS=3.1111112, DBSCAN_MAX_DIST=50.0};DistanceInformation->CandidatesByNpts->ClustersByDistribution";0.0"; {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=2.7777777} {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0};DenseAreas->AMRTree->MergeByOverlap";0.0"; {CLIQUE_SLICES=7.111111, CLIQUE_THRESHOLD=0.10000007} {AMR_SLICES=24.444443, AMR_LAMBDA=22.333334, AMR_DENSITY=15.777779} {PHC_RADIUS=7.3333335, PHC_GRID=12.666667};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=6.4444447} {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=6.4444447};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=20.0} {DBSCAN_NUM_PTS=11.555555, DBSCAN_MAX_DIST=22.777779};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=3.1111112, DBSCAN_MAX_DIST=39.111115} {DBSCAN_NUM_PTS=3.1111112, DBSCAN_MAX_DIST=39.111115};CandidatesByNpts->ClustersByDistribution";0.0"; {DBCLASD_PTS=3.1111112} {DBCLASD_PTS=3.1111112};Equally Sized Grid->AMRTree->MergeByOverlap";0.0"; {AMR_SLICES=21.666666} {AMR_SLICES=21.666666, AMR_LAMBDA=3.6666667, AMR_DENSITY=15.777779} {PHC_RADIUS=23.333334, PHC_GRID=28.666668};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=13.333333} {AMR_SLICES=13.333333, AMR_LAMBDA=25.0, AMR_DENSITY=9.444445} {AMR_SLICES=13.333333, AMR_LAMBDA=25.0, AMR_DENSITY=9.444445};CandidatesByNpts->ClustersByDistribution";0.0"; {DBCLASD_PTS=9.444445} {DBCLASD_PTS=9.444445}
