B1";F1";P1;B2";F2";P2;B3";F3";P3;B4";F4";P4;B5";F5";P5;B6";F6";P6;B7";F7";P7;B8";F8";P8;B9";F9";P9;B10";F10";P10
AdaptableKDTree->MergeByOverlap";90.1941932430908"; {DESCRY_DENSITY=46.888885, DESCRY_K=18.0} {PHC_RADIUS=18.0, PHC_GRID=23.333334};AttractionTree->DensityTree";99.56479549603834"; {DHC_SIGMA=15.0, DHC_MINPTS=13.333333, DHC_THRESHOLD=54.444443} {DHC_SIGMA=15.0, DHC_MINPTS=13.333333, DHC_THRESHOLD=54.444443};AttractionTree->DensityTree";99.56479549603834"; {DHC_SIGMA=15.0, DHC_MINPTS=13.333333, DHC_THRESHOLD=54.444443} {DHC_SIGMA=15.0, DHC_MINPTS=13.333333, DHC_THRESHOLD=54.444443};AttractionTree->DensityTree";99.56479549603834"; {DHC_SIGMA=15.0, DHC_MINPTS=13.333333, DHC_THRESHOLD=54.444443} {DHC_SIGMA=15.0, DHC_MINPTS=13.333333, DHC_THRESHOLD=54.444443};AttractionTree->DensityTree";99.56479549603834"; {DHC_SIGMA=15.0, DHC_MINPTS=13.333333, DHC_THRESHOLD=54.444443} {DHC_SIGMA=15.0, DHC_MINPTS=13.333333, DHC_THRESHOLD=54.444443};AttractionTree->DensityTree";99.56479549603834"; {DHC_SIGMA=15.0, DHC_MINPTS=13.333333, DHC_THRESHOLD=54.444443} {DHC_SIGMA=15.0, DHC_MINPTS=13.333333, DHC_THRESHOLD=54.444443};AttractionTree->DensityTree";99.56479549603834"; {DHC_SIGMA=15.0, DHC_MINPTS=13.333333, DHC_THRESHOLD=54.444443} {DHC_SIGMA=15.0, DHC_MINPTS=13.333333, DHC_THRESHOLD=54.444443};ASH->AttractionTree->DensityTree";99.72380143952103"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=14.111111} {DHC_SIGMA=15.0, DHC_MINPTS=8.333333, DHC_THRESHOLD=60.0} {DHC_SIGMA=15.0, DHC_MINPTS=8.333333, DHC_THRESHOLD=60.0};ASH->AttractionTree->DensityTree";99.72380143952103"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=14.111111} {DHC_SIGMA=15.0, DHC_MINPTS=8.333333, DHC_THRESHOLD=60.0} {DHC_SIGMA=15.0, DHC_MINPTS=8.333333, DHC_THRESHOLD=60.0};ASH->AttractionTree->DensityTree";99.72380143952103"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=14.111111} {DHC_SIGMA=15.0, DHC_MINPTS=8.333333, DHC_THRESHOLD=60.0} {DHC_SIGMA=15.0, DHC_MINPTS=8.333333, DHC_THRESHOLD=60.0}
ASH->ClustersByDistribution";0.0"; {DENCLUE_EPSILON=17.788889, DENCLUE_SIGMA=33.77778} {DBCLASD_PTS=5.2222223};AttractionTree->DensityTree";94.81891586995663"; {DHC_SIGMA=15.0, DHC_MINPTS=8.333333, DHC_THRESHOLD=26.666666} {DHC_SIGMA=15.0, DHC_MINPTS=8.333333, DHC_THRESHOLD=26.666666};ASH->AttractionTree->DensityTree";98.91381666873122"; {DENCLUE_EPSILON=4.522222, DENCLUE_SIGMA=20.666666} {DHC_SIGMA=8.777778, DHC_MINPTS=20.0, DHC_THRESHOLD=37.77778} {DHC_SIGMA=8.777778, DHC_MINPTS=20.0, DHC_THRESHOLD=37.77778};AttractionTree->DensityTree";93.07363522205873"; {DHC_SIGMA=10.333334, DHC_MINPTS=6.6666665, DHC_THRESHOLD=15.555555} {DHC_SIGMA=10.333334, DHC_MINPTS=6.6666665, DHC_THRESHOLD=15.555555};AttractionTree->DensityTree";94.23844372199677"; {DHC_SIGMA=7.2222223, DHC_MINPTS=13.333333, DHC_THRESHOLD=21.11111} {DHC_SIGMA=7.2222223, DHC_MINPTS=13.333333, DHC_THRESHOLD=21.11111};AttractionTree->DensityTree";95.26996814511783"; {DHC_SIGMA=8.777778, DHC_MINPTS=18.333332, DHC_THRESHOLD=15.555555} {DHC_SIGMA=8.777778, DHC_MINPTS=18.333332, DHC_THRESHOLD=15.555555};AttractionTree->DensityTree";90.01953232565504"; {DHC_SIGMA=2.5555556, DHC_MINPTS=20.0, DHC_THRESHOLD=48.888885} {DHC_SIGMA=2.5555556, DHC_MINPTS=20.0, DHC_THRESHOLD=48.888885};AttractionTree->DensityTree";99.6467321347486"; {DHC_SIGMA=15.0, DHC_MINPTS=11.666666, DHC_THRESHOLD=60.0} {DHC_SIGMA=15.0, DHC_MINPTS=11.666666, DHC_THRESHOLD=60.0};AttractionTree->DensityTree";89.23037461876665"; {DHC_SIGMA=2.5555556, DHC_MINPTS=20.0, DHC_THRESHOLD=60.0} {DHC_SIGMA=2.5555556, DHC_MINPTS=20.0, DHC_THRESHOLD=60.0};ASH->AttractionTree->DensityTree";96.86689343868264"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=7.5555553} {DHC_SIGMA=15.0, DHC_MINPTS=6.6666665, DHC_THRESHOLD=48.888885} {DHC_SIGMA=15.0, DHC_MINPTS=6.6666665, DHC_THRESHOLD=48.888885}
CandidatesByNpts->ClustersByDistribution";0.0"; {DBCLASD_PTS=7.3333335} {DBCLASD_PTS=7.3333335};AdaptableKDTree->MergeByDistance";88.45009436981763"; {DESCRY_DENSITY=7.5555553, DESCRY_K=18.0} {DESCRY_DENSITY=7.5555553, DESCRY_K=18.0};ASH->AttractionTree->DensityTree";96.86793515145555"; {DENCLUE_EPSILON=13.366667, DENCLUE_SIGMA=7.5555553} {DHC_SIGMA=13.444445, DHC_MINPTS=10.0, DHC_THRESHOLD=43.333332} {DHC_SIGMA=13.444445, DHC_MINPTS=10.0, DHC_THRESHOLD=43.333332};CandidatesByDistance->ClustersByDistribution";76.24389772751886"; {DBSCAN_NUM_PTS=17.88889, DBSCAN_MAX_DIST=17.333334} {DBCLASD_PTS=15.777779};DistanceInformation->ClusterByDensityPeak";86.13249509436926"; {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=1.4444444} {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=1.4444444};CandidatesByNpts->ClusterByConnectiveness";79.60276306072633"; {DBCLASD_PTS=3.1111112} {DBSCAN_NUM_PTS=17.88889, DBSCAN_MAX_DIST=33.666668};CandidatesByDistance->ClusterByConnectiveness";82.18258387250505"; {DBSCAN_NUM_PTS=3.1111112, DBSCAN_MAX_DIST=11.888889} {DBSCAN_NUM_PTS=3.1111112, DBSCAN_MAX_DIST=11.888889};AdaptableKDTree->MergeByOverlap";84.86394915422493"; {DESCRY_DENSITY=7.5555553, DESCRY_K=10.0} {PHC_RADIUS=28.666668, PHC_GRID=44.666668};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";0.0"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=2.7777777} {DBCLASD_PTS=17.88889} {DBSCAN_NUM_PTS=7.3333335, DBSCAN_MAX_DIST=17.333334};ASH->AttractionTree->DensityTree";94.91654824413153"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=27.222221} {DHC_SIGMA=7.2222223, DHC_MINPTS=10.0, DHC_THRESHOLD=48.888885} {DHC_SIGMA=7.2222223, DHC_MINPTS=10.0, DHC_THRESHOLD=48.888885}
ClustersByAttractors";0.0"; {DENCLUE_EPSILON=2.311111, DENCLUE_SIGMA=53.444443};CandidatesBySNN->SNNByConnectiveness";85.41829486418138"; {K_THRESHOLD=50.0} {SNN_NUM_PTS=5.111111, K_THRESHOLD=50.0, SNN_MAX_DIST=34.0};AttractionTree->DensityTree";96.69527573354144"; {DHC_SIGMA=7.2222223, DHC_MINPTS=10.0, DHC_THRESHOLD=54.444443} {DHC_SIGMA=7.2222223, DHC_MINPTS=10.0, DHC_THRESHOLD=54.444443};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=60.0, DESCRY_K=18.0} {AMR_LAMBDA=11.666667, AMR_DENSITY=13.666667, AMR_SLICES=21.666666};CandidatesByDistance->ClustersByDistribution";84.45065480643622"; {DBSCAN_NUM_PTS=15.777779, DBSCAN_MAX_DIST=17.333334} {DBCLASD_PTS=17.88889};CandidatesByDistance->ClustersByDistribution";73.79602258288924"; {DBSCAN_NUM_PTS=15.777779, DBSCAN_MAX_DIST=50.0} {DBCLASD_PTS=7.3333335};DistanceInformation->ClusterByDensityPeak";78.05637803562497"; {DPCI_DC_PERCENT=22.777779, DISTANCE_INFO=1.4444444} {DPCI_DC_PERCENT=22.777779, DISTANCE_INFO=1.4444444};ASH->AttractionTree->DensityTree";83.96603659711866"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=7.5555553} {DHC_SIGMA=15.0, DHC_MINPTS=11.666666, DHC_THRESHOLD=60.0} {DHC_SIGMA=15.0, DHC_MINPTS=11.666666, DHC_THRESHOLD=60.0};CandidatesBySNN->DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";0.0"; {K_THRESHOLD=41.111115} {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=2.1111112} {DBCLASD_PTS=11.555555} {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=17.333334};AdaptableKDTree->MergeByDistance";88.15056169963368"; {DESCRY_DENSITY=14.111111, DESCRY_K=18.0} {DESCRY_DENSITY=14.111111, DESCRY_K=18.0}
DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";0.0"; {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=3.0} {DBCLASD_PTS=9.444445} {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=50.0};CandidatesByDistance->ClusterByConnectiveness";82.67107778338467"; {DBSCAN_NUM_PTS=7.3333335, DBSCAN_MAX_DIST=22.777779} {DBSCAN_NUM_PTS=7.3333335, DBSCAN_MAX_DIST=22.777779};ASH->AttractionTree->DensityTree";96.40835964026763"; {DENCLUE_EPSILON=4.522222, DENCLUE_SIGMA=33.77778} {DHC_SIGMA=8.777778, DHC_MINPTS=15.0, DHC_THRESHOLD=54.444443} {DHC_SIGMA=8.777778, DHC_MINPTS=15.0, DHC_THRESHOLD=54.444443};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=30.0} {AMR_LAMBDA=11.666667, AMR_DENSITY=20.0, AMR_SLICES=30.0} {AMR_LAMBDA=11.666667, AMR_DENSITY=20.0, AMR_SLICES=30.0};DistanceInformation->CandidatesByNpts->ClustersByDistribution";64.26032640570183"; {DPCI_DC_PERCENT=77.22223, DISTANCE_INFO=2.5555556} {DBCLASD_PTS=5.2222223} {DBCLASD_PTS=5.2222223};ASH->ClustersByDistribution";0.0"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=46.888885} {DBCLASD_PTS=13.666667};DistanceInformation->CandidatesByNpts->ClustersByDistribution";67.04549309559478"; {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=2.7777777} {DBCLASD_PTS=5.2222223} {DBCLASD_PTS=5.2222223};DistanceInformation->ClusterByDensityPeak";79.52955708813907"; {DPCI_DC_PERCENT=44.555557, DISTANCE_INFO=1.8888888} {DPCI_DC_PERCENT=44.555557, DISTANCE_INFO=1.8888888};CandidatesByNpts->ClustersByDistribution";0.0"; {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0};CandidatesByNpts->ClustersByDistribution";49.0280709815458"; {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0}
Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=16.11111} {AMR_LAMBDA=25.0, AMR_DENSITY=11.555555, AMR_SLICES=16.11111} {DESCRY_DENSITY=33.77778, DESCRY_K=20.0};DistanceInformation->ClusterByDensityPeak";72.7027831427978"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.2222222} {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.2222222};AttractionTree->DensityTree";92.61942164474168"; {DHC_SIGMA=15.0, DHC_MINPTS=8.333333, DHC_THRESHOLD=21.11111} {DHC_SIGMA=15.0, DHC_MINPTS=8.333333, DHC_THRESHOLD=21.11111};ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=27.222221} {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=27.222221};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=6.733333, DENCLUE_SIGMA=27.222221};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=11.555555} {DBSCAN_NUM_PTS=9.444445, DBSCAN_MAX_DIST=50.0};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=16.11111} {AMR_LAMBDA=14.333334, AMR_DENSITY=11.555555, AMR_SLICES=16.11111} {AMR_LAMBDA=14.333334, AMR_DENSITY=11.555555, AMR_SLICES=16.11111};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=11.555555} {DBSCAN_NUM_PTS=3.1111112, DBSCAN_MAX_DIST=44.555557};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=4.522222, DENCLUE_SIGMA=40.333332};CandidatesBySNN->ClusterByConnectiveness";0.0"; {K_THRESHOLD=14.444445} {DBSCAN_NUM_PTS=5.2222223, DBSCAN_MAX_DIST=22.777779}
Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=13.333333} {AMR_LAMBDA=9.0, AMR_DENSITY=13.666667, AMR_SLICES=13.333333} {AMR_LAMBDA=9.0, AMR_DENSITY=13.666667, AMR_SLICES=13.333333};CandidatesBySNN->DistanceInformation->CandidatesByNpts->ClustersByDistribution";57.48897650996214"; {K_THRESHOLD=27.777779} {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=1.2222222} {DBCLASD_PTS=15.777779} {DBCLASD_PTS=15.777779};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=30.0} {AMR_LAMBDA=6.3333335, AMR_DENSITY=3.1111112, AMR_SLICES=30.0} {AMR_LAMBDA=6.3333335, AMR_DENSITY=3.1111112, AMR_SLICES=30.0};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=20.0} {DBSCAN_NUM_PTS=7.3333335, DBSCAN_MAX_DIST=33.666668};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=13.666667, DBSCAN_MAX_DIST=11.888889} {DBSCAN_NUM_PTS=13.666667, DBSCAN_MAX_DIST=11.888889};CandidatesByDistance->ClustersByDistribution";0.0"; {DBSCAN_NUM_PTS=15.777779, DBSCAN_MAX_DIST=50.0} {DBCLASD_PTS=5.2222223};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=15.777779, DBSCAN_MAX_DIST=33.666668} {DBSCAN_NUM_PTS=15.777779, DBSCAN_MAX_DIST=33.666668};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=40.333332, DESCRY_K=18.0} {AMR_LAMBDA=14.333334, AMR_DENSITY=17.88889, AMR_SLICES=10.555555};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=24.444443} {AMR_LAMBDA=9.0, AMR_DENSITY=9.444445, AMR_SLICES=24.444443} {AMR_LAMBDA=9.0, AMR_DENSITY=9.444445, AMR_SLICES=24.444443};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=20.0} {DBSCAN_NUM_PTS=11.555555, DBSCAN_MAX_DIST=33.666668}
ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=60.0} {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=60.0};CandidatesBySNN->DistanceInformation->ClusterByDensityPeak";0.0"; {K_THRESHOLD=45.555557} {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=2.3333335} {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=2.3333335};ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=60.0} {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=60.0};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=33.77778, DESCRY_K=20.0} {AMR_LAMBDA=14.333334, AMR_DENSITY=20.0, AMR_SLICES=24.444443};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=7.5555553};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=16.11111} {AMR_LAMBDA=14.333334, AMR_DENSITY=17.88889, AMR_SLICES=16.11111} {DESCRY_DENSITY=60.0, DESCRY_K=10.0};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";0.0"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.8888888} {DBCLASD_PTS=20.0} {DBSCAN_NUM_PTS=15.777779, DBSCAN_MAX_DIST=6.4444447};CandidatesBySNN->ClusterByConnectiveness";0.0"; {K_THRESHOLD=14.444445} {DBSCAN_NUM_PTS=3.1111112, DBSCAN_MAX_DIST=50.0};ASH->ClustersByDistribution";0.0"; {DENCLUE_EPSILON=17.788889, DENCLUE_SIGMA=27.222221} {DBCLASD_PTS=17.88889};CandidatesByDistance->ClustersByDistribution";0.0"; {DBSCAN_NUM_PTS=13.666667, DBSCAN_MAX_DIST=50.0} {DBCLASD_PTS=20.0}
CandidatesByNpts->ClustersByDistribution";75.64420709711767"; {DBCLASD_PTS=15.777779} {DBCLASD_PTS=15.777779};DenseAreas->AMRTree->MergeByOverlap";0.0"; {CLIQUE_THRESHOLD=0.033333424, CLIQUE_SLICES=40.0} {AMR_LAMBDA=6.3333335, AMR_DENSITY=9.444445, AMR_SLICES=30.0} {PHC_RADIUS=50.0, PHC_GRID=50.0};CandidatesBySNN->ClusterByConnectiveness";0.0"; {K_THRESHOLD=27.777779} {DBSCAN_NUM_PTS=7.3333335, DBSCAN_MAX_DIST=39.111115};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=60.0, DESCRY_K=6.0} {AMR_LAMBDA=19.666668, AMR_DENSITY=11.555555, AMR_SLICES=13.333333};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";0.0"; {DPCI_DC_PERCENT=44.555557, DISTANCE_INFO=3.0} {DBCLASD_PTS=20.0} {DBSCAN_NUM_PTS=11.555555, DBSCAN_MAX_DIST=50.0};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=17.88889, DBSCAN_MAX_DIST=28.222223} {DBSCAN_NUM_PTS=17.88889, DBSCAN_MAX_DIST=28.222223};DenseAreas->ClusterByPartition";0.0"; {CLIQUE_THRESHOLD=0.20000005, CLIQUE_SLICES=7.111111} {CLIQUE_THRESHOLD=0.20000005, CLIQUE_SLICES=7.111111};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=4.522222, DENCLUE_SIGMA=46.888885};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=7.5555553, DESCRY_K=8.0} {AMR_LAMBDA=25.0, AMR_DENSITY=3.1111112, AMR_SLICES=7.7777777};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=6.733333, DENCLUE_SIGMA=7.5555553}
Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=30.0} {AMR_LAMBDA=3.6666667, AMR_DENSITY=20.0, AMR_SLICES=30.0} {AMR_LAMBDA=3.6666667, AMR_DENSITY=20.0, AMR_SLICES=30.0};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=20.0} {DBSCAN_NUM_PTS=15.777779, DBSCAN_MAX_DIST=44.555557};CandidatesByDistance->ClustersByDistribution";0.0"; {DBSCAN_NUM_PTS=11.555555, DBSCAN_MAX_DIST=28.222223} {DBCLASD_PTS=20.0};ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=4.522222, DENCLUE_SIGMA=20.666666} {DENCLUE_EPSILON=4.522222, DENCLUE_SIGMA=20.666666};CandidatesByDistance->ClustersByDistribution";0.0"; {DBSCAN_NUM_PTS=9.444445, DBSCAN_MAX_DIST=28.222223} {DBCLASD_PTS=20.0};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=46.888885, DESCRY_K=6.0} {AMR_LAMBDA=6.3333335, AMR_DENSITY=5.2222223, AMR_SLICES=21.666666};Equally Sized Grid->AMRTree->MergeByOverlap";0.0"; {AMR_SLICES=24.444443} {AMR_LAMBDA=11.666667, AMR_DENSITY=17.88889, AMR_SLICES=24.444443} {PHC_RADIUS=34.0, PHC_GRID=7.3333335};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=13.666667, DBSCAN_MAX_DIST=44.555557} {DBSCAN_NUM_PTS=13.666667, DBSCAN_MAX_DIST=44.555557};DenseAreas->ClusterByPartition";0.0"; {CLIQUE_THRESHOLD=0.16666673, CLIQUE_SLICES=11.222222} {CLIQUE_THRESHOLD=0.16666673, CLIQUE_SLICES=11.222222};CandidatesByDistance->ClustersByDistribution";0.0"; {DBSCAN_NUM_PTS=7.3333335, DBSCAN_MAX_DIST=39.111115} {DBCLASD_PTS=7.3333335}
