B1";F1";P1;B2";F2";P2;B3";F3";P3;B4";F4";P4;B5";F5";P5;B6";F6";P6;B7";F7";P7;B8";F8";P8;B9";F9";P9;B10";F10";P10
DistanceInformation->ClusterByDensityPeak";83.52061809259848"; {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=1.6666667} {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=1.6666667};ASH->AttractionTree->DensityTree";99.98653608565651"; {DENCLUE_SIGMA=33.77778, DENCLUE_EPSILON=2.311111} {DHC_SIGMA=11.888889, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0} {DHC_SIGMA=11.888889, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0};ASH->AttractionTree->DensityTree";99.98653608565651"; {DENCLUE_SIGMA=33.77778, DENCLUE_EPSILON=2.311111} {DHC_SIGMA=11.888889, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0} {DHC_SIGMA=11.888889, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0};ASH->AttractionTree->DensityTree";99.98653608565651"; {DENCLUE_SIGMA=33.77778, DENCLUE_EPSILON=2.311111} {DHC_SIGMA=11.888889, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0} {DHC_SIGMA=11.888889, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0};ASH->AttractionTree->DensityTree";99.98653608565651"; {DENCLUE_SIGMA=33.77778, DENCLUE_EPSILON=2.311111} {DHC_SIGMA=11.888889, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0} {DHC_SIGMA=11.888889, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0};ASH->AttractionTree->DensityTree";99.98653608565651"; {DENCLUE_SIGMA=33.77778, DENCLUE_EPSILON=2.311111} {DHC_SIGMA=11.888889, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0} {DHC_SIGMA=11.888889, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0};ASH->AttractionTree->DensityTree";99.98653608565651"; {DENCLUE_SIGMA=33.77778, DENCLUE_EPSILON=2.311111} {DHC_SIGMA=11.888889, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0} {DHC_SIGMA=11.888889, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0};ASH->AttractionTree->DensityTree";99.98653608565651"; {DENCLUE_SIGMA=33.77778, DENCLUE_EPSILON=2.311111} {DHC_SIGMA=11.888889, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0} {DHC_SIGMA=11.888889, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0};ASH->AttractionTree->DensityTree";99.98653608565651"; {DENCLUE_SIGMA=33.77778, DENCLUE_EPSILON=2.311111} {DHC_SIGMA=11.888889, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0} {DHC_SIGMA=11.888889, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0};ASH->AttractionTree->DensityTree";99.98653608565651"; {DENCLUE_SIGMA=33.77778, DENCLUE_EPSILON=2.311111} {DHC_SIGMA=11.888889, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0} {DHC_SIGMA=11.888889, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0}
AdaptableKDTree->MergeByDistance";92.64949010907728"; {DESCRY_DENSITY=60.0, DESCRY_K=8.0} {DESCRY_DENSITY=60.0, DESCRY_K=8.0};AttractionTree->DensityTree";99.92456326694385"; {DHC_SIGMA=10.333334, DHC_THRESHOLD=43.333332, DHC_MINPTS=15.0} {DHC_SIGMA=10.333334, DHC_THRESHOLD=43.333332, DHC_MINPTS=15.0};AttractionTree->DensityTree";99.92044342932441"; {DHC_SIGMA=11.888889, DHC_THRESHOLD=54.444443, DHC_MINPTS=8.333333} {DHC_SIGMA=11.888889, DHC_THRESHOLD=54.444443, DHC_MINPTS=8.333333};AttractionTree->DensityTree";99.8482952323366"; {DHC_SIGMA=5.666667, DHC_THRESHOLD=48.888885, DHC_MINPTS=8.333333} {DHC_SIGMA=5.666667, DHC_THRESHOLD=48.888885, DHC_MINPTS=8.333333};AttractionTree->DensityTree";99.898487411482"; {DHC_SIGMA=8.777778, DHC_THRESHOLD=60.0, DHC_MINPTS=13.333333} {DHC_SIGMA=8.777778, DHC_THRESHOLD=60.0, DHC_MINPTS=13.333333};AttractionTree->DensityTree";99.8482952323366"; {DHC_SIGMA=5.666667, DHC_THRESHOLD=48.888885, DHC_MINPTS=20.0} {DHC_SIGMA=5.666667, DHC_THRESHOLD=48.888885, DHC_MINPTS=20.0};AttractionTree->DensityTree";99.91732068147311"; {DHC_SIGMA=11.888889, DHC_THRESHOLD=60.0, DHC_MINPTS=6.6666665} {DHC_SIGMA=11.888889, DHC_THRESHOLD=60.0, DHC_MINPTS=6.6666665};AttractionTree->DensityTree";99.92657274071996"; {DHC_SIGMA=15.0, DHC_THRESHOLD=60.0, DHC_MINPTS=10.0} {DHC_SIGMA=15.0, DHC_THRESHOLD=60.0, DHC_MINPTS=10.0};AttractionTree->DensityTree";99.92657274071996"; {DHC_SIGMA=15.0, DHC_THRESHOLD=60.0, DHC_MINPTS=18.333332} {DHC_SIGMA=15.0, DHC_THRESHOLD=60.0, DHC_MINPTS=18.333332};AttractionTree->DensityTree";99.89269623319693"; {DHC_SIGMA=5.666667, DHC_THRESHOLD=60.0, DHC_MINPTS=6.6666665} {DHC_SIGMA=5.666667, DHC_THRESHOLD=60.0, DHC_MINPTS=6.6666665}
CandidatesByDistance->ClustersByDistribution";0.0"; {DBSCAN_MAX_DIST=22.777779, DBSCAN_NUM_PTS=5.2222223} {DBCLASD_PTS=3.1111112};ASH->ClustersByAttractors";99.73729300935975"; {DENCLUE_SIGMA=7.5555553, DENCLUE_EPSILON=2.311111} {DENCLUE_SIGMA=7.5555553, DENCLUE_EPSILON=2.311111};AttractionTree->DensityTree";99.91732068147311"; {DHC_SIGMA=11.888889, DHC_THRESHOLD=60.0, DHC_MINPTS=18.333332} {DHC_SIGMA=11.888889, DHC_THRESHOLD=60.0, DHC_MINPTS=18.333332};ASH->AttractionTree->DensityTree";99.06485270288955"; {DENCLUE_SIGMA=20.666666, DENCLUE_EPSILON=2.311111} {DHC_SIGMA=15.0, DHC_THRESHOLD=15.555555, DHC_MINPTS=8.333333} {DHC_SIGMA=15.0, DHC_THRESHOLD=15.555555, DHC_MINPTS=8.333333};AttractionTree->DensityTree";99.81030931684401"; {DHC_SIGMA=4.111111, DHC_THRESHOLD=54.444443, DHC_MINPTS=6.6666665} {DHC_SIGMA=4.111111, DHC_THRESHOLD=54.444443, DHC_MINPTS=6.6666665};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";94.46962511147134"; {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=3.0} {DBCLASD_PTS=7.3333335} {DBSCAN_MAX_DIST=50.0, DBSCAN_NUM_PTS=11.555555};AttractionTree->DensityTree";99.9066463727876"; {DHC_SIGMA=15.0, DHC_THRESHOLD=43.333332, DHC_MINPTS=20.0} {DHC_SIGMA=15.0, DHC_THRESHOLD=43.333332, DHC_MINPTS=20.0};AttractionTree->DensityTree";99.81030931684401"; {DHC_SIGMA=4.111111, DHC_THRESHOLD=37.77778, DHC_MINPTS=20.0} {DHC_SIGMA=4.111111, DHC_THRESHOLD=37.77778, DHC_MINPTS=20.0};AttractionTree->DensityTree";99.84555154832849"; {DHC_SIGMA=4.111111, DHC_THRESHOLD=60.0, DHC_MINPTS=13.333333} {DHC_SIGMA=4.111111, DHC_THRESHOLD=60.0, DHC_MINPTS=13.333333};AdaptableKDTree->MergeByOverlap";96.83772233983163"; {DESCRY_DENSITY=7.5555553, DESCRY_K=14.0} {PHC_GRID=44.666668, PHC_RADIUS=7.3333335}
ASH->AttractionTree->DensityTree";99.98653608565651"; {DENCLUE_SIGMA=33.77778, DENCLUE_EPSILON=2.311111} {DHC_SIGMA=11.888889, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0} {DHC_SIGMA=11.888889, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0};CandidatesByDistance->ClusterByConnectiveness";96.00568024162584"; {DBSCAN_MAX_DIST=6.4444447, DBSCAN_NUM_PTS=20.0} {DBSCAN_MAX_DIST=6.4444447, DBSCAN_NUM_PTS=20.0};AdaptableKDTree->MergeByOverlap";96.83772233983163"; {DESCRY_DENSITY=46.888885, DESCRY_K=8.0} {PHC_GRID=50.0, PHC_RADIUS=44.666668};ASH->AttractionTree->DensityTree";98.23295028158743"; {DENCLUE_SIGMA=46.888885, DENCLUE_EPSILON=6.733333} {DHC_SIGMA=4.111111, DHC_THRESHOLD=15.555555, DHC_MINPTS=6.6666665} {DHC_SIGMA=4.111111, DHC_THRESHOLD=15.555555, DHC_MINPTS=6.6666665};ASH->AttractionTree->DensityTree";98.75976804826053"; {DENCLUE_SIGMA=60.0, DENCLUE_EPSILON=8.944445} {DHC_SIGMA=7.2222223, DHC_THRESHOLD=26.666666, DHC_MINPTS=18.333332} {DHC_SIGMA=7.2222223, DHC_THRESHOLD=26.666666, DHC_MINPTS=18.333332};AdaptableKDTree->MergeByDistance";93.55954828742658"; {DESCRY_DENSITY=40.333332, DESCRY_K=16.0} {DESCRY_DENSITY=40.333332, DESCRY_K=16.0};AttractionTree->DensityTree";99.79977624513772"; {DHC_SIGMA=7.2222223, DHC_THRESHOLD=15.555555, DHC_MINPTS=8.333333} {DHC_SIGMA=7.2222223, DHC_THRESHOLD=15.555555, DHC_MINPTS=8.333333};AdaptableKDTree->MergeByDistance";91.49202083437518"; {DESCRY_DENSITY=20.666666, DESCRY_K=4.0} {DESCRY_DENSITY=20.666666, DESCRY_K=4.0};AdaptableKDTree->MergeByOverlap";97.17710255234094"; {DESCRY_DENSITY=27.222221, DESCRY_K=16.0} {PHC_GRID=50.0, PHC_RADIUS=50.0};CandidatesByNpts->ClusterByConnectiveness";94.84340630492541"; {DBCLASD_PTS=5.2222223} {DBSCAN_MAX_DIST=44.555557, DBSCAN_NUM_PTS=13.666667}
ClustersByAttractors";0.0"; {DENCLUE_SIGMA=60.0, DENCLUE_EPSILON=13.366667};AdaptableKDTree->MergeByDistance";92.64949010907728"; {DESCRY_DENSITY=33.77778, DESCRY_K=8.0} {DESCRY_DENSITY=33.77778, DESCRY_K=8.0};CandidatesByDistance->ClusterByConnectiveness";95.18064474397428"; {DBSCAN_MAX_DIST=6.4444447, DBSCAN_NUM_PTS=5.2222223} {DBSCAN_MAX_DIST=6.4444447, DBSCAN_NUM_PTS=5.2222223};AdaptableKDTree->MergeByOverlap";96.83772233983163"; {DESCRY_DENSITY=40.333332, DESCRY_K=20.0} {PHC_GRID=44.666668, PHC_RADIUS=34.0};AdaptableKDTree->MergeByOverlap";97.17710255234094"; {DESCRY_DENSITY=20.666666, DESCRY_K=14.0} {PHC_GRID=50.0, PHC_RADIUS=28.666668};CandidatesByNpts->ClusterByConnectiveness";92.41057111943358"; {DBCLASD_PTS=15.777779} {DBSCAN_MAX_DIST=6.4444447, DBSCAN_NUM_PTS=15.777779};AdaptableKDTree->MergeByOverlap";96.83772233983163"; {DESCRY_DENSITY=53.444443, DESCRY_K=8.0} {PHC_GRID=39.333336, PHC_RADIUS=50.0};CandidatesBySNN->DistanceInformation->ClusterByDensityPeak";83.52061809259848"; {K_THRESHOLD=50.0} {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=3.0} {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=3.0};CandidatesByNpts->ClusterByConnectiveness";95.86226086034482"; {DBCLASD_PTS=7.3333335} {DBSCAN_MAX_DIST=11.888889, DBSCAN_NUM_PTS=3.1111112};AdaptableKDTree->MergeByDistance";94.51474927416669"; {DESCRY_DENSITY=60.0, DESCRY_K=20.0} {DESCRY_DENSITY=60.0, DESCRY_K=20.0}
AdaptableKDTree->MergeByOverlap";96.83772233983163"; {DESCRY_DENSITY=46.888885, DESCRY_K=16.0} {PHC_GRID=50.0, PHC_RADIUS=23.333334};CandidatesByNpts->ClusterByConnectiveness";92.45036088244592"; {DBCLASD_PTS=20.0} {DBSCAN_MAX_DIST=11.888889, DBSCAN_NUM_PTS=15.777779};AdaptableKDTree->MergeByDistance";89.7467909928829"; {DESCRY_DENSITY=7.5555553, DESCRY_K=20.0} {DESCRY_DENSITY=7.5555553, DESCRY_K=20.0};AdaptableKDTree->MergeByOverlap";96.83772233983163"; {DESCRY_DENSITY=46.888885, DESCRY_K=14.0} {PHC_GRID=18.0, PHC_RADIUS=50.0};AdaptableKDTree->MergeByOverlap";96.97665334438804"; {DESCRY_DENSITY=14.111111, DESCRY_K=4.0} {PHC_GRID=18.0, PHC_RADIUS=50.0};DistanceInformation->ClusterByDensityPeak";85.87409577305954"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=2.5555556} {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=2.5555556};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";94.36552474117639"; {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=1.6666667} {DBCLASD_PTS=3.1111112} {DBSCAN_MAX_DIST=6.4444447, DBSCAN_NUM_PTS=13.666667};CandidatesByDistance->ClustersByDistribution";81.47795217830726"; {DBSCAN_MAX_DIST=44.555557, DBSCAN_NUM_PTS=17.88889} {DBCLASD_PTS=13.666667};AdaptableKDTree->MergeByDistance";94.51474927416669"; {DESCRY_DENSITY=40.333332, DESCRY_K=20.0} {DESCRY_DENSITY=40.333332, DESCRY_K=20.0};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";89.03269773856755"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=2.3333335} {DBCLASD_PTS=7.3333335} {DBSCAN_MAX_DIST=6.4444447, DBSCAN_NUM_PTS=15.777779}
CandidatesByNpts->ClustersByDistribution";84.24268975170179"; {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0};CandidatesByDistance->ClustersByDistribution";90.54634598379292"; {DBSCAN_MAX_DIST=50.0, DBSCAN_NUM_PTS=9.444445} {DBCLASD_PTS=11.555555};CandidatesByNpts->ClustersByDistribution";86.87052100529323"; {DBCLASD_PTS=13.666667} {DBCLASD_PTS=13.666667};DenseAreas->ClusterByPartition";94.67727151861601"; {CLIQUE_SLICES=19.444445, CLIQUE_THRESHOLD=0.16666673} {CLIQUE_SLICES=19.444445, CLIQUE_THRESHOLD=0.16666673};CandidatesByDistance->ClusterByConnectiveness";96.82819260152225"; {DBSCAN_MAX_DIST=39.111115, DBSCAN_NUM_PTS=9.444445} {DBSCAN_MAX_DIST=39.111115, DBSCAN_NUM_PTS=9.444445};DistanceInformation->ClusterByDensityPeak";81.97144746622128"; {DPCI_DC_PERCENT=11.888889, DISTANCE_INFO=1.8888888} {DPCI_DC_PERCENT=11.888889, DISTANCE_INFO=1.8888888};AdaptableKDTree->MergeByDistance";90.66692703199358"; {DESCRY_DENSITY=20.666666, DESCRY_K=14.0} {DESCRY_DENSITY=20.666666, DESCRY_K=14.0};ClustersByAttractors";0.0"; {DENCLUE_SIGMA=14.111111, DENCLUE_EPSILON=13.366667};CandidatesByDistance->ClusterByConnectiveness";94.39742463958548"; {DBSCAN_MAX_DIST=28.222223, DBSCAN_NUM_PTS=15.777779} {DBSCAN_MAX_DIST=28.222223, DBSCAN_NUM_PTS=15.777779};CandidatesByNpts->ClustersByDistribution";85.26872072993258"; {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0}
DistanceInformation->ClusterByDensityPeak";56.946621042087365"; {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=3.0} {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=3.0};CandidatesByDistance->ClustersByDistribution";81.93104064004484"; {DBSCAN_MAX_DIST=39.111115, DBSCAN_NUM_PTS=9.444445} {DBCLASD_PTS=15.777779};CandidatesByNpts->ClustersByDistribution";0.0"; {DBCLASD_PTS=15.777779} {DBCLASD_PTS=15.777779};CandidatesByNpts->ClusterByConnectiveness";94.21039739248867"; {DBCLASD_PTS=3.1111112} {DBSCAN_MAX_DIST=6.4444447, DBSCAN_NUM_PTS=20.0};CandidatesByNpts->ClusterByConnectiveness";91.34114307613912"; {DBCLASD_PTS=15.777779} {DBSCAN_MAX_DIST=6.4444447, DBSCAN_NUM_PTS=13.666667};CandidatesByDistance->ClustersByDistribution";77.98869774881058"; {DBSCAN_MAX_DIST=11.888889, DBSCAN_NUM_PTS=20.0} {DBCLASD_PTS=17.88889};CandidatesByDistance->ClustersByDistribution";90.54634598379292"; {DBSCAN_MAX_DIST=50.0, DBSCAN_NUM_PTS=11.555555} {DBCLASD_PTS=17.88889};Equally Sized Grid->AMRTree->MergeByOverlap";0.0"; {AMR_SLICES=24.444443} {AMR_LAMBDA=11.666667, AMR_SLICES=24.444443, AMR_DENSITY=9.444445} {PHC_GRID=7.3333335, PHC_RADIUS=28.666668};CandidatesByNpts->ClusterByConnectiveness";93.56154702792922"; {DBCLASD_PTS=15.777779} {DBSCAN_MAX_DIST=22.777779, DBSCAN_NUM_PTS=15.777779};CandidatesBySNN->DistanceInformation->ClusterByDensityPeak";81.97144746622128"; {K_THRESHOLD=32.22222} {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=1.6666667} {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=1.6666667}
DenseAreas->ClusterByPartition";0.0"; {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.3} {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.3};DenseAreas->AMRTree->ClustersAMR";0.0"; {CLIQUE_SLICES=7.111111, CLIQUE_THRESHOLD=0.3} {AMR_LAMBDA=22.333334, AMR_SLICES=30.0, AMR_DENSITY=3.1111112} {AMR_LAMBDA=22.333334, AMR_SLICES=30.0, AMR_DENSITY=3.1111112};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=60.0, DESCRY_K=20.0} {AMR_LAMBDA=22.333334, AMR_SLICES=16.11111, AMR_DENSITY=17.88889};AdaptableKDTree->MergeByDistance";92.15179297267825"; {DESCRY_DENSITY=20.666666, DESCRY_K=20.0} {DESCRY_DENSITY=20.666666, DESCRY_K=20.0};CandidatesByNpts->ClustersByDistribution";88.85710611495944"; {DBCLASD_PTS=13.666667} {DBCLASD_PTS=13.666667};ClustersByAttractors";0.0"; {DENCLUE_SIGMA=40.333332, DENCLUE_EPSILON=11.155556};DistanceInformation->ClusterByDensityPeak";83.52061809259848"; {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=1.6666667} {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=1.6666667};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=33.77778, DESCRY_K=14.0} {AMR_LAMBDA=25.0, AMR_SLICES=18.88889, AMR_DENSITY=3.1111112};CandidatesByDistance->ClustersByDistribution";86.54912707945283"; {DBSCAN_MAX_DIST=33.666668, DBSCAN_NUM_PTS=5.2222223} {DBCLASD_PTS=13.666667};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=21.666666} {AMR_LAMBDA=17.0, AMR_SLICES=21.666666, AMR_DENSITY=11.555555} {AMR_LAMBDA=17.0, AMR_SLICES=21.666666, AMR_DENSITY=11.555555}
DistanceInformation->ClusterByDensityPeak";57.06689804536978"; {DPCI_DC_PERCENT=44.555557, DISTANCE_INFO=2.1111112} {DPCI_DC_PERCENT=44.555557, DISTANCE_INFO=2.1111112};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=24.444443} {AMR_LAMBDA=17.0, AMR_SLICES=24.444443, AMR_DENSITY=5.2222223} {AMR_LAMBDA=17.0, AMR_SLICES=24.444443, AMR_DENSITY=5.2222223};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_MAX_DIST=39.111115, DBSCAN_NUM_PTS=11.555555} {DBSCAN_MAX_DIST=39.111115, DBSCAN_NUM_PTS=11.555555};CandidatesBySNN->DistanceInformation->CandidatesByNpts->ClustersByDistribution";85.70416704952677"; {K_THRESHOLD=23.333334} {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=1.6666667} {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0};DistanceInformation->CandidatesByNpts->ClustersByDistribution";88.65516797496515"; {DPCI_DC_PERCENT=22.777779, DISTANCE_INFO=1.6666667} {DBCLASD_PTS=9.444445} {DBCLASD_PTS=9.444445};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=20.0} {DBSCAN_MAX_DIST=11.888889, DBSCAN_NUM_PTS=11.555555};DistanceInformation->ClusterByDensityPeak";81.97144746622128"; {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=3.0} {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=3.0};CandidatesBySNN->ClustersByDistribution";0.0"; {K_THRESHOLD=18.88889} {DBCLASD_PTS=9.444445};CandidatesByDistance->ClustersByDistribution";77.98869774881058"; {DBSCAN_MAX_DIST=11.888889, DBSCAN_NUM_PTS=20.0} {DBCLASD_PTS=20.0};DenseAreas->ClusterByPartition";0.0"; {CLIQUE_SLICES=11.222222, CLIQUE_THRESHOLD=0.3} {CLIQUE_SLICES=11.222222, CLIQUE_THRESHOLD=0.3}
