B1";F1";P1;B2";F2";P2;B3";F3";P3;B4";F4";P4;B5";F5";P5;B6";F6";P6;B7";F7";P7;B8";F8";P8;B9";F9";P9;B10";F10";P10
AttractionTree->DensityTree";95.81506358915352"; {DHC_MINPTS=15.0, DHC_THRESHOLD=60.0, DHC_SIGMA=11.888889} {DHC_MINPTS=15.0, DHC_THRESHOLD=60.0, DHC_SIGMA=11.888889};AttractionTree->DensityTree";96.53982888701681"; {DHC_MINPTS=11.666666, DHC_THRESHOLD=60.0, DHC_SIGMA=15.0} {DHC_MINPTS=11.666666, DHC_THRESHOLD=60.0, DHC_SIGMA=15.0};AttractionTree->DensityTree";96.53982888701681"; {DHC_MINPTS=11.666666, DHC_THRESHOLD=60.0, DHC_SIGMA=15.0} {DHC_MINPTS=11.666666, DHC_THRESHOLD=60.0, DHC_SIGMA=15.0};AttractionTree->DensityTree";96.53982888701681"; {DHC_MINPTS=11.666666, DHC_THRESHOLD=60.0, DHC_SIGMA=15.0} {DHC_MINPTS=11.666666, DHC_THRESHOLD=60.0, DHC_SIGMA=15.0};ASH->AttractionTree->DensityTree";97.18774160214024"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=14.111111} {DHC_MINPTS=16.666666, DHC_THRESHOLD=54.444443, DHC_SIGMA=13.444445} {DHC_MINPTS=16.666666, DHC_THRESHOLD=54.444443, DHC_SIGMA=13.444445};ASH->AttractionTree->DensityTree";97.18774160214024"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=14.111111} {DHC_MINPTS=16.666666, DHC_THRESHOLD=54.444443, DHC_SIGMA=13.444445} {DHC_MINPTS=16.666666, DHC_THRESHOLD=54.444443, DHC_SIGMA=13.444445};ASH->AttractionTree->DensityTree";97.18774160214024"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=14.111111} {DHC_MINPTS=16.666666, DHC_THRESHOLD=54.444443, DHC_SIGMA=13.444445} {DHC_MINPTS=16.666666, DHC_THRESHOLD=54.444443, DHC_SIGMA=13.444445};ASH->AttractionTree->DensityTree";97.18774160214024"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=14.111111} {DHC_MINPTS=16.666666, DHC_THRESHOLD=54.444443, DHC_SIGMA=13.444445} {DHC_MINPTS=16.666666, DHC_THRESHOLD=54.444443, DHC_SIGMA=13.444445};ASH->AttractionTree->DensityTree";97.18774160214024"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=14.111111} {DHC_MINPTS=16.666666, DHC_THRESHOLD=54.444443, DHC_SIGMA=13.444445} {DHC_MINPTS=16.666666, DHC_THRESHOLD=54.444443, DHC_SIGMA=13.444445};ASH->AttractionTree->DensityTree";97.18774160214024"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=14.111111} {DHC_MINPTS=16.666666, DHC_THRESHOLD=54.444443, DHC_SIGMA=13.444445} {DHC_MINPTS=16.666666, DHC_THRESHOLD=54.444443, DHC_SIGMA=13.444445}
ClustersByAttractors";0.0"; {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=27.222221};AdaptableKDTree->MergeByOverlap";90.1941932430908"; {DESCRY_DENSITY=46.888885, DESCRY_K=14.0} {PHC_RADIUS=34.0, PHC_GRID=28.666668};AdaptableKDTree->MergeByOverlap";90.1941932430908"; {DESCRY_DENSITY=40.333332, DESCRY_K=20.0} {PHC_RADIUS=39.333336, PHC_GRID=44.666668};AttractionTree->DensityTree";91.5526065555868"; {DHC_MINPTS=16.666666, DHC_THRESHOLD=32.22222, DHC_SIGMA=4.111111} {DHC_MINPTS=16.666666, DHC_THRESHOLD=32.22222, DHC_SIGMA=4.111111};DistanceInformation->ClusterByDensityPeak";80.82686181106651"; {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=1.4444444} {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=1.4444444};AttractionTree->DensityTree";94.77903005201604"; {DHC_MINPTS=18.333332, DHC_THRESHOLD=54.444443, DHC_SIGMA=7.2222223} {DHC_MINPTS=18.333332, DHC_THRESHOLD=54.444443, DHC_SIGMA=7.2222223};CandidatesByDistance->ClustersByDistribution";72.4262761972881"; {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=44.555557} {DBCLASD_PTS=17.88889};AttractionTree->DensityTree";92.42920386490587"; {DHC_MINPTS=15.0, DHC_THRESHOLD=26.666666, DHC_SIGMA=4.111111} {DHC_MINPTS=15.0, DHC_THRESHOLD=26.666666, DHC_SIGMA=4.111111};AttractionTree->DensityTree";92.98481947410289"; {DHC_MINPTS=20.0, DHC_THRESHOLD=60.0, DHC_SIGMA=5.666667} {DHC_MINPTS=20.0, DHC_THRESHOLD=60.0, DHC_SIGMA=5.666667};AttractionTree->DensityTree";93.50450923544842"; {DHC_MINPTS=10.0, DHC_THRESHOLD=60.0, DHC_SIGMA=8.777778} {DHC_MINPTS=10.0, DHC_THRESHOLD=60.0, DHC_SIGMA=8.777778}
AttractionTree->DensityTree";95.26529411021093"; {DHC_MINPTS=13.333333, DHC_THRESHOLD=15.555555, DHC_SIGMA=5.666667} {DHC_MINPTS=13.333333, DHC_THRESHOLD=15.555555, DHC_SIGMA=5.666667};AdaptableKDTree->MergeByOverlap";90.1941932430908"; {DESCRY_DENSITY=14.111111, DESCRY_K=14.0} {PHC_RADIUS=34.0, PHC_GRID=28.666668};DistanceInformation->ClusterByDensityPeak";68.41993894374868"; {DPCI_DC_PERCENT=77.22223, DISTANCE_INFO=1.4444444} {DPCI_DC_PERCENT=77.22223, DISTANCE_INFO=1.4444444};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=9.444445, DBSCAN_MAX_DIST=39.111115} {DBSCAN_NUM_PTS=9.444445, DBSCAN_MAX_DIST=39.111115};DistanceInformation->ClusterByDensityPeak";69.19209547071475"; {DPCI_DC_PERCENT=77.22223, DISTANCE_INFO=2.3333335} {DPCI_DC_PERCENT=77.22223, DISTANCE_INFO=2.3333335};AdaptableKDTree->MergeByOverlap";85.66323353957252"; {DESCRY_DENSITY=7.5555553, DESCRY_K=10.0} {PHC_RADIUS=23.333334, PHC_GRID=12.666667};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=33.77778, DESCRY_K=4.0} {AMR_SLICES=30.0, AMR_LAMBDA=22.333334, AMR_DENSITY=13.666667};CandidatesByNpts->ClustersByDistribution";76.18193122271116"; {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0};AdaptableKDTree->MergeByOverlap";90.1941932430908"; {DESCRY_DENSITY=46.888885, DESCRY_K=6.0} {PHC_RADIUS=39.333336, PHC_GRID=39.333336};AdaptableKDTree->MergeByDistance";90.1941932430908"; {DESCRY_DENSITY=20.666666, DESCRY_K=6.0} {DESCRY_DENSITY=20.666666, DESCRY_K=6.0}
CandidatesByDistance->ClustersByDistribution";69.6883780262313"; {DBSCAN_NUM_PTS=15.777779, DBSCAN_MAX_DIST=22.777779} {DBCLASD_PTS=20.0};AttractionTree->DensityTree";90.06920850888864"; {DHC_MINPTS=6.6666665, DHC_THRESHOLD=54.444443, DHC_SIGMA=4.111111} {DHC_MINPTS=6.6666665, DHC_THRESHOLD=54.444443, DHC_SIGMA=4.111111};Equally Sized Grid->AMRTree->MergeByOverlap";0.0"; {AMR_SLICES=7.7777777} {AMR_SLICES=7.7777777, AMR_LAMBDA=3.6666667, AMR_DENSITY=13.666667} {PHC_RADIUS=23.333334, PHC_GRID=12.666667};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=6.733333, DENCLUE_SIGMA=60.0};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=3.1111112, DBSCAN_MAX_DIST=39.111115} {DBSCAN_NUM_PTS=3.1111112, DBSCAN_MAX_DIST=39.111115};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=17.88889, DBSCAN_MAX_DIST=39.111115} {DBSCAN_NUM_PTS=17.88889, DBSCAN_MAX_DIST=39.111115};CandidatesBySNN->ClusterByConnectiveness";0.0"; {K_THRESHOLD=32.22222} {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=39.111115};CandidatesByNpts->ClustersByDistribution";50.291119495493916"; {DBCLASD_PTS=13.666667} {DBCLASD_PTS=13.666667};AdaptableKDTree->MergeByOverlap";90.1941932430908"; {DESCRY_DENSITY=46.888885, DESCRY_K=4.0} {PHC_RADIUS=39.333336, PHC_GRID=23.333334};ASH->AttractionTree->DensityTree";86.31457042349619"; {DENCLUE_EPSILON=13.366667, DENCLUE_SIGMA=60.0} {DHC_MINPTS=11.666666, DHC_THRESHOLD=15.555555, DHC_SIGMA=11.888889} {DHC_MINPTS=11.666666, DHC_THRESHOLD=15.555555, DHC_SIGMA=11.888889}
ClustersByAttractors";0.0"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=14.111111};ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=27.222221} {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=27.222221};ASH->ClustersByDistribution";0.0"; {DENCLUE_EPSILON=17.788889, DENCLUE_SIGMA=7.5555553} {DBCLASD_PTS=5.2222223};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=40.333332};CandidatesBySNN->SNNByConnectiveness";0.0"; {K_THRESHOLD=27.777779} {K_THRESHOLD=27.777779, SNN_NUM_PTS=20.666668, SNN_MAX_DIST=100.0};AdaptableKDTree->MergeByOverlap";0.0"; {DESCRY_DENSITY=53.444443, DESCRY_K=20.0} {PHC_RADIUS=44.666668, PHC_GRID=39.333336};CandidatesByDistance->ClustersByDistribution";0.0"; {DBSCAN_NUM_PTS=7.3333335, DBSCAN_MAX_DIST=39.111115} {DBCLASD_PTS=9.444445};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=13.666667, DBSCAN_MAX_DIST=6.4444447} {DBSCAN_NUM_PTS=13.666667, DBSCAN_MAX_DIST=6.4444447};AdaptableKDTree->MergeByDistance";0.0"; {DESCRY_DENSITY=53.444443, DESCRY_K=12.0} {DESCRY_DENSITY=53.444443, DESCRY_K=12.0};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=60.0, DESCRY_K=20.0} {AMR_SLICES=24.444443, AMR_LAMBDA=3.6666667, AMR_DENSITY=5.2222223}
AdaptableKDTree->MergeByDistance";90.1941932430908"; {DESCRY_DENSITY=40.333332, DESCRY_K=8.0} {DESCRY_DENSITY=40.333332, DESCRY_K=8.0};AdaptableKDTree->MergeByDistance";0.0"; {DESCRY_DENSITY=60.0, DESCRY_K=18.0} {DESCRY_DENSITY=60.0, DESCRY_K=18.0};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=60.0};DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.3} {DENCLUE_EPSILON=13.366667, DENCLUE_SIGMA=27.222221};CandidatesByNpts->ClustersByDistribution";0.0"; {DBCLASD_PTS=9.444445} {DBCLASD_PTS=9.444445};CandidatesBySNN->MergeByDistance";0.0"; {K_THRESHOLD=32.22222} {DESCRY_DENSITY=33.77778, DESCRY_K=10.0};DenseAreas->AMRTree->ClustersAMR";0.0"; {CLIQUE_SLICES=23.555555, CLIQUE_THRESHOLD=0.26666668} {AMR_SLICES=10.555555, AMR_LAMBDA=9.0, AMR_DENSITY=11.555555} {AMR_SLICES=10.555555, AMR_LAMBDA=9.0, AMR_DENSITY=11.555555};DenseAreas->AMRTree->ClustersAMR";0.0"; {CLIQUE_SLICES=27.666668, CLIQUE_THRESHOLD=0.3} {AMR_SLICES=7.7777777, AMR_LAMBDA=17.0, AMR_DENSITY=11.555555} {AMR_SLICES=7.7777777, AMR_LAMBDA=17.0, AMR_DENSITY=11.555555};ASH->ClustersByDistribution";0.0"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=14.111111} {DBCLASD_PTS=20.0};CandidatesByNpts->ClustersByDistribution";0.0"; {DBCLASD_PTS=13.666667} {DBCLASD_PTS=13.666667}
CandidatesByNpts->ClustersByDistribution";64.88750129843757"; {DBCLASD_PTS=7.3333335} {DBCLASD_PTS=7.3333335};Equally Sized Grid->AMRTree->MergeByOverlap";0.0"; {AMR_SLICES=18.88889} {AMR_SLICES=18.88889, AMR_LAMBDA=25.0, AMR_DENSITY=20.0} {PHC_RADIUS=50.0, PHC_GRID=50.0};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=6.733333, DENCLUE_SIGMA=27.222221};CandidatesByNpts->ClustersByDistribution";0.0"; {DBCLASD_PTS=5.2222223} {DBCLASD_PTS=5.2222223};CandidatesByDistance->ClustersByDistribution";0.0"; {DBSCAN_NUM_PTS=7.3333335, DBSCAN_MAX_DIST=28.222223} {DBCLASD_PTS=3.1111112};ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=7.5555553} {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=7.5555553};CandidatesBySNN->SNNByConnectiveness";0.0"; {K_THRESHOLD=18.88889} {K_THRESHOLD=18.88889, SNN_NUM_PTS=26.88889, SNN_MAX_DIST=78.0};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=60.0, DESCRY_K=20.0} {AMR_SLICES=10.555555, AMR_LAMBDA=17.0, AMR_DENSITY=17.88889};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=7.3333335, DBSCAN_MAX_DIST=28.222223} {DBSCAN_NUM_PTS=7.3333335, DBSCAN_MAX_DIST=28.222223};Equally Sized Grid->AMRTree->MergeByOverlap";0.0"; {AMR_SLICES=30.0} {AMR_SLICES=30.0, AMR_LAMBDA=17.0, AMR_DENSITY=20.0} {PHC_RADIUS=12.666667, PHC_GRID=50.0}
ClustersByAttractors";0.0"; {DENCLUE_EPSILON=15.577778, DENCLUE_SIGMA=20.666666};CandidatesBySNN->MergeByDistance";0.0"; {K_THRESHOLD=50.0} {DESCRY_DENSITY=46.888885, DESCRY_K=10.0};Equally Sized Grid->AMRTree->MergeByOverlap";0.0"; {AMR_SLICES=24.444443} {AMR_SLICES=24.444443, AMR_LAMBDA=6.3333335, AMR_DENSITY=7.3333335} {PHC_RADIUS=28.666668, PHC_GRID=7.3333335};Equally Sized Grid->AMRTree->MergeByOverlap";0.0"; {AMR_SLICES=13.333333} {AMR_SLICES=13.333333, AMR_LAMBDA=3.6666667, AMR_DENSITY=17.88889} {PHC_RADIUS=23.333334, PHC_GRID=23.333334};CandidatesBySNN->MergeByDistance";0.0"; {K_THRESHOLD=50.0} {DESCRY_DENSITY=14.111111, DESCRY_K=20.0};ASH->ClustersByDistribution";0.0"; {DENCLUE_EPSILON=6.733333, DENCLUE_SIGMA=27.222221} {DBCLASD_PTS=11.555555};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=30.0} {AMR_SLICES=30.0, AMR_LAMBDA=22.333334, AMR_DENSITY=7.3333335} {AMR_SLICES=30.0, AMR_LAMBDA=22.333334, AMR_DENSITY=7.3333335};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=13.366667, DENCLUE_SIGMA=7.5555553};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=53.444443};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=5.2222223, DBSCAN_MAX_DIST=17.333334} {DBSCAN_NUM_PTS=5.2222223, DBSCAN_MAX_DIST=17.333334}
AdaptableKDTree->MergeByOverlap";90.1941932430908"; {DESCRY_DENSITY=33.77778, DESCRY_K=10.0} {PHC_RADIUS=50.0, PHC_GRID=28.666668};AdaptableKDTree->MergeByOverlap";0.0"; {DESCRY_DENSITY=53.444443, DESCRY_K=4.0} {PHC_RADIUS=18.0, PHC_GRID=28.666668};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=18.88889} {AMR_SLICES=18.88889, AMR_LAMBDA=14.333334, AMR_DENSITY=7.3333335} {AMR_SLICES=18.88889, AMR_LAMBDA=14.333334, AMR_DENSITY=7.3333335};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=4.522222, DENCLUE_SIGMA=60.0};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=16.11111} {AMR_SLICES=16.11111, AMR_LAMBDA=25.0, AMR_DENSITY=13.666667} {AMR_SLICES=16.11111, AMR_LAMBDA=25.0, AMR_DENSITY=13.666667};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=27.222221, DESCRY_K=6.0} {AMR_SLICES=16.11111, AMR_LAMBDA=14.333334, AMR_DENSITY=17.88889};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=24.444443} {AMR_SLICES=24.444443, AMR_LAMBDA=17.0, AMR_DENSITY=17.88889} {AMR_SLICES=24.444443, AMR_LAMBDA=17.0, AMR_DENSITY=17.88889};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=18.88889} {AMR_SLICES=18.88889, AMR_LAMBDA=9.0, AMR_DENSITY=20.0} {DESCRY_DENSITY=40.333332, DESCRY_K=20.0};CandidatesBySNN->ClusterByConnectiveness";0.0"; {K_THRESHOLD=27.777779} {DBSCAN_NUM_PTS=17.88889, DBSCAN_MAX_DIST=28.222223};AdaptableKDTree->MergeByDistance";0.0"; {DESCRY_DENSITY=60.0, DESCRY_K=20.0} {DESCRY_DENSITY=60.0, DESCRY_K=20.0}
AdaptableKDTree->MergeByDistance";85.62033983765737"; {DESCRY_DENSITY=7.5555553, DESCRY_K=20.0} {DESCRY_DENSITY=7.5555553, DESCRY_K=20.0};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=18.88889} {AMR_SLICES=18.88889, AMR_LAMBDA=17.0, AMR_DENSITY=7.3333335} {AMR_SLICES=18.88889, AMR_LAMBDA=17.0, AMR_DENSITY=7.3333335};DenseAreas->AMRTree->ClustersAMR";0.0"; {CLIQUE_SLICES=11.222222, CLIQUE_THRESHOLD=0.10000007} {AMR_SLICES=21.666666, AMR_LAMBDA=25.0, AMR_DENSITY=17.88889} {AMR_SLICES=21.666666, AMR_LAMBDA=25.0, AMR_DENSITY=17.88889};DenseAreas->AMRTree->MergeByDistance";0.0"; {CLIQUE_SLICES=35.88889, CLIQUE_THRESHOLD=0.23333336} {AMR_SLICES=13.333333, AMR_LAMBDA=3.6666667, AMR_DENSITY=20.0} {DESCRY_DENSITY=46.888885, DESCRY_K=8.0};DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_SLICES=31.777779, CLIQUE_THRESHOLD=0.033333424} {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=20.666666};ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=13.366667, DENCLUE_SIGMA=27.222221} {DENCLUE_EPSILON=13.366667, DENCLUE_SIGMA=27.222221};DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_SLICES=35.88889, CLIQUE_THRESHOLD=0.10000007} {DENCLUE_EPSILON=17.788889, DENCLUE_SIGMA=33.77778};CandidatesBySNN->MergeByDistance";0.0"; {K_THRESHOLD=45.555557} {DESCRY_DENSITY=14.111111, DESCRY_K=8.0};ASH->ClustersByDistribution";0.0"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=40.333332} {DBCLASD_PTS=15.777779};CandidatesBySNN->DistanceInformation->CandidatesByNpts->ClustersByDistribution";0.0"; {K_THRESHOLD=36.666668} {DPCI_DC_PERCENT=11.888889, DISTANCE_INFO=2.3333335} {DBCLASD_PTS=3.1111112} {DBCLASD_PTS=3.1111112}
