B1";F1";P1;B2";F2";P2;B3";F3";P3;B4";F4";P4;B5";F5";P5;B6";F6";P6;B7";F7";P7;B8";F8";P8;B9";F9";P9;B10";F10";P10
ASH->ClustersByAttractors";0.0"; {DENCLUE_SIGMA=46.888885, DENCLUE_EPSILON=4.522222} {DENCLUE_SIGMA=46.888885, DENCLUE_EPSILON=4.522222};ASH->AttractionTree->DensityTree";99.9244922296626"; {DENCLUE_SIGMA=14.111111, DENCLUE_EPSILON=8.944445} {DHC_SIGMA=8.777778, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0} {DHC_SIGMA=8.777778, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0};ASH->AttractionTree->DensityTree";99.9244922296626"; {DENCLUE_SIGMA=14.111111, DENCLUE_EPSILON=8.944445} {DHC_SIGMA=8.777778, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0} {DHC_SIGMA=8.777778, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0};ASH->AttractionTree->DensityTree";99.9244922296626"; {DENCLUE_SIGMA=14.111111, DENCLUE_EPSILON=8.944445} {DHC_SIGMA=8.777778, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0} {DHC_SIGMA=8.777778, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0};ASH->AttractionTree->DensityTree";99.9244922296626"; {DENCLUE_SIGMA=14.111111, DENCLUE_EPSILON=8.944445} {DHC_SIGMA=8.777778, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0} {DHC_SIGMA=8.777778, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0};ASH->AttractionTree->DensityTree";99.9244922296626"; {DENCLUE_SIGMA=14.111111, DENCLUE_EPSILON=8.944445} {DHC_SIGMA=8.777778, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0} {DHC_SIGMA=8.777778, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0};ASH->AttractionTree->DensityTree";99.9244922296626"; {DENCLUE_SIGMA=14.111111, DENCLUE_EPSILON=8.944445} {DHC_SIGMA=8.777778, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0} {DHC_SIGMA=8.777778, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0};ASH->AttractionTree->DensityTree";99.9244922296626"; {DENCLUE_SIGMA=14.111111, DENCLUE_EPSILON=8.944445} {DHC_SIGMA=8.777778, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0} {DHC_SIGMA=8.777778, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0};ASH->AttractionTree->DensityTree";99.9244922296626"; {DENCLUE_SIGMA=14.111111, DENCLUE_EPSILON=8.944445} {DHC_SIGMA=8.777778, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0} {DHC_SIGMA=8.777778, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0};ASH->AttractionTree->DensityTree";99.99953612047227"; {DENCLUE_SIGMA=20.666666, DENCLUE_EPSILON=8.944445} {DHC_SIGMA=15.0, DHC_THRESHOLD=60.0, DHC_MINPTS=10.0} {DHC_SIGMA=15.0, DHC_THRESHOLD=60.0, DHC_MINPTS=10.0}
ASH->ClustersByAttractors";0.0"; {DENCLUE_SIGMA=14.111111, DENCLUE_EPSILON=8.944445} {DENCLUE_SIGMA=14.111111, DENCLUE_EPSILON=8.944445};AttractionTree->DensityTree";99.9066463727876"; {DHC_SIGMA=15.0, DHC_THRESHOLD=54.444443, DHC_MINPTS=16.666666} {DHC_SIGMA=15.0, DHC_THRESHOLD=54.444443, DHC_MINPTS=16.666666};AttractionTree->DensityTree";99.91279727537542"; {DHC_SIGMA=13.444445, DHC_THRESHOLD=26.666666, DHC_MINPTS=13.333333} {DHC_SIGMA=13.444445, DHC_THRESHOLD=26.666666, DHC_MINPTS=13.333333};AttractionTree->DensityTree";99.90200381284272"; {DHC_SIGMA=8.777778, DHC_THRESHOLD=43.333332, DHC_MINPTS=20.0} {DHC_SIGMA=8.777778, DHC_THRESHOLD=43.333332, DHC_MINPTS=20.0};AttractionTree->DensityTree";99.9066463727876"; {DHC_SIGMA=15.0, DHC_THRESHOLD=43.333332, DHC_MINPTS=8.333333} {DHC_SIGMA=15.0, DHC_THRESHOLD=43.333332, DHC_MINPTS=8.333333};AttractionTree->DensityTree";99.90541087854194"; {DHC_SIGMA=13.444445, DHC_THRESHOLD=32.22222, DHC_MINPTS=20.0} {DHC_SIGMA=13.444445, DHC_THRESHOLD=32.22222, DHC_MINPTS=20.0};ASH->AttractionTree->DensityTree";99.83541440355964"; {DENCLUE_SIGMA=27.222221, DENCLUE_EPSILON=8.944445} {DHC_SIGMA=11.888889, DHC_THRESHOLD=43.333332, DHC_MINPTS=16.666666} {DHC_SIGMA=11.888889, DHC_THRESHOLD=43.333332, DHC_MINPTS=16.666666};AttractionTree->DensityTree";99.89121429442956"; {DHC_SIGMA=10.333334, DHC_THRESHOLD=32.22222, DHC_MINPTS=6.6666665} {DHC_SIGMA=10.333334, DHC_THRESHOLD=32.22222, DHC_MINPTS=6.6666665};AttractionTree->DensityTree";99.91279727537542"; {DHC_SIGMA=13.444445, DHC_THRESHOLD=26.666666, DHC_MINPTS=20.0} {DHC_SIGMA=13.444445, DHC_THRESHOLD=26.666666, DHC_MINPTS=20.0};ASH->AttractionTree->DensityTree";99.99953612047227"; {DENCLUE_SIGMA=20.666666, DENCLUE_EPSILON=20.0} {DHC_SIGMA=8.777778, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0} {DHC_SIGMA=8.777778, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0}
ASH->ClustersByAttractors";0.0"; {DENCLUE_SIGMA=33.77778, DENCLUE_EPSILON=13.366667} {DENCLUE_SIGMA=33.77778, DENCLUE_EPSILON=13.366667};AttractionTree->DensityTree";99.8482952323366"; {DHC_SIGMA=5.666667, DHC_THRESHOLD=43.333332, DHC_MINPTS=6.6666665} {DHC_SIGMA=5.666667, DHC_THRESHOLD=43.333332, DHC_MINPTS=6.6666665};ASH->AttractionTree->DensityTree";98.42534532671999"; {DENCLUE_SIGMA=40.333332, DENCLUE_EPSILON=20.0} {DHC_SIGMA=4.111111, DHC_THRESHOLD=15.555555, DHC_MINPTS=13.333333} {DHC_SIGMA=4.111111, DHC_THRESHOLD=15.555555, DHC_MINPTS=13.333333};AttractionTree->DensityTree";99.90200381284272"; {DHC_SIGMA=8.777778, DHC_THRESHOLD=48.888885, DHC_MINPTS=18.333332} {DHC_SIGMA=8.777778, DHC_THRESHOLD=48.888885, DHC_MINPTS=18.333332};AttractionTree->DensityTree";99.83557699370739"; {DHC_SIGMA=5.666667, DHC_THRESHOLD=26.666666, DHC_MINPTS=15.0} {DHC_SIGMA=5.666667, DHC_THRESHOLD=26.666666, DHC_MINPTS=15.0};AttractionTree->DensityTree";99.89800173901827"; {DHC_SIGMA=15.0, DHC_THRESHOLD=26.666666, DHC_MINPTS=13.333333} {DHC_SIGMA=15.0, DHC_THRESHOLD=26.666666, DHC_MINPTS=13.333333};ASH->AttractionTree->DensityTree";99.77068514511002"; {DENCLUE_SIGMA=46.888885, DENCLUE_EPSILON=4.522222} {DHC_SIGMA=11.888889, DHC_THRESHOLD=26.666666, DHC_MINPTS=20.0} {DHC_SIGMA=11.888889, DHC_THRESHOLD=26.666666, DHC_MINPTS=20.0};AttractionTree->DensityTree";99.75219528171088"; {DHC_SIGMA=4.111111, DHC_THRESHOLD=32.22222, DHC_MINPTS=11.666666} {DHC_SIGMA=4.111111, DHC_THRESHOLD=32.22222, DHC_MINPTS=11.666666};AttractionTree->DensityTree";99.90200381284272"; {DHC_SIGMA=8.777778, DHC_THRESHOLD=43.333332, DHC_MINPTS=16.666666} {DHC_SIGMA=8.777778, DHC_THRESHOLD=43.333332, DHC_MINPTS=16.666666};AttractionTree->DensityTree";99.89121429442956"; {DHC_SIGMA=10.333334, DHC_THRESHOLD=32.22222, DHC_MINPTS=20.0} {DHC_SIGMA=10.333334, DHC_THRESHOLD=32.22222, DHC_MINPTS=20.0}
CandidatesByDistance->ClustersByDistribution";94.5301723610224"; {DBSCAN_MAX_DIST=33.666668, DBSCAN_NUM_PTS=15.777779} {DBCLASD_PTS=9.444445};AttractionTree->DensityTree";99.8482952323366"; {DHC_SIGMA=5.666667, DHC_THRESHOLD=43.333332, DHC_MINPTS=11.666666} {DHC_SIGMA=5.666667, DHC_THRESHOLD=43.333332, DHC_MINPTS=11.666666};DenseAreas->ClusterByPartition";96.88260156805725"; {CLIQUE_SLICES=35.88889, CLIQUE_THRESHOLD=0.1333334} {CLIQUE_SLICES=35.88889, CLIQUE_THRESHOLD=0.1333334};CandidatesByNpts->ClusterByConnectiveness";95.91633609208111"; {DBCLASD_PTS=3.1111112} {DBSCAN_MAX_DIST=39.111115, DBSCAN_NUM_PTS=20.0};AdaptableKDTree->MergeByOverlap";96.97665334438804"; {DESCRY_DENSITY=14.111111, DESCRY_K=6.0} {PHC_GRID=18.0, PHC_RADIUS=50.0};AdaptableKDTree->MergeByOverlap";96.97665334438804"; {DESCRY_DENSITY=14.111111, DESCRY_K=20.0} {PHC_GRID=18.0, PHC_RADIUS=50.0};DistanceInformation->CandidatesByNpts->ClustersByDistribution";85.25320732277449"; {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=3.0} {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0};ASH->AttractionTree->DensityTree";98.56316147091704"; {DENCLUE_SIGMA=60.0, DENCLUE_EPSILON=8.944445} {DHC_SIGMA=13.444445, DHC_THRESHOLD=54.444443, DHC_MINPTS=6.6666665} {DHC_SIGMA=13.444445, DHC_THRESHOLD=54.444443, DHC_MINPTS=6.6666665};AttractionTree->DensityTree";99.88043934083544"; {DHC_SIGMA=7.2222223, DHC_THRESHOLD=60.0, DHC_MINPTS=6.6666665} {DHC_SIGMA=7.2222223, DHC_THRESHOLD=60.0, DHC_MINPTS=6.6666665};AttractionTree->DensityTree";99.86426867480408"; {DHC_SIGMA=13.444445, DHC_THRESHOLD=21.11111, DHC_MINPTS=20.0} {DHC_SIGMA=13.444445, DHC_THRESHOLD=21.11111, DHC_MINPTS=20.0}
ASH->ClustersByDistribution";0.0"; {DENCLUE_SIGMA=46.888885, DENCLUE_EPSILON=20.0} {DBCLASD_PTS=7.3333335};ASH->AttractionTree->DensityTree";98.62864607121698"; {DENCLUE_SIGMA=33.77778, DENCLUE_EPSILON=8.944445} {DHC_SIGMA=15.0, DHC_THRESHOLD=15.555555, DHC_MINPTS=20.0} {DHC_SIGMA=15.0, DHC_THRESHOLD=15.555555, DHC_MINPTS=20.0};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";93.8208030646444"; {DPCI_DC_PERCENT=44.555557, DISTANCE_INFO=2.5555556} {DBCLASD_PTS=17.88889} {DBSCAN_MAX_DIST=17.333334, DBSCAN_NUM_PTS=17.88889};CandidatesByDistance->ClusterByConnectiveness";95.57006866101129"; {DBSCAN_MAX_DIST=33.666668, DBSCAN_NUM_PTS=11.555555} {DBSCAN_MAX_DIST=33.666668, DBSCAN_NUM_PTS=11.555555};AdaptableKDTree->MergeByOverlap";96.83772233983163"; {DESCRY_DENSITY=40.333332, DESCRY_K=6.0} {PHC_GRID=12.666667, PHC_RADIUS=50.0};AdaptableKDTree->MergeByOverlap";96.83772233983163"; {DESCRY_DENSITY=40.333332, DESCRY_K=20.0} {PHC_GRID=18.0, PHC_RADIUS=23.333334};Equally Sized Grid->AMRTree->MergeByOverlap";0.0"; {AMR_SLICES=7.7777777} {AMR_LAMBDA=22.333334, AMR_SLICES=7.7777777, AMR_DENSITY=11.555555} {PHC_GRID=23.333334, PHC_RADIUS=23.333334};AdaptableKDTree->MergeByOverlap";96.97665334438804"; {DESCRY_DENSITY=14.111111, DESCRY_K=4.0} {PHC_GRID=7.3333335, PHC_RADIUS=44.666668};CandidatesByDistance->ClusterByConnectiveness";95.06650155526751"; {DBSCAN_MAX_DIST=28.222223, DBSCAN_NUM_PTS=3.1111112} {DBSCAN_MAX_DIST=28.222223, DBSCAN_NUM_PTS=3.1111112};AdaptableKDTree->MergeByOverlap";96.83772233983163"; {DESCRY_DENSITY=7.5555553, DESCRY_K=20.0} {PHC_GRID=50.0, PHC_RADIUS=7.3333335}
CandidatesByDistance->ClusterByConnectiveness";97.73949960545788"; {DBSCAN_MAX_DIST=17.333334, DBSCAN_NUM_PTS=15.777779} {DBSCAN_MAX_DIST=17.333334, DBSCAN_NUM_PTS=15.777779};AdaptableKDTree->MergeByOverlap";96.83772233983163"; {DESCRY_DENSITY=40.333332, DESCRY_K=10.0} {PHC_GRID=34.0, PHC_RADIUS=23.333334};AdaptableKDTree->MergeByDistance";92.15179297267825"; {DESCRY_DENSITY=27.222221, DESCRY_K=20.0} {DESCRY_DENSITY=27.222221, DESCRY_K=20.0};DistanceInformation->CandidatesByNpts->ClustersByDistribution";83.37250785845313"; {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=1.4444444} {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0};AdaptableKDTree->MergeByDistance";94.51474927416669"; {DESCRY_DENSITY=60.0, DESCRY_K=20.0} {DESCRY_DENSITY=60.0, DESCRY_K=20.0};CandidatesByNpts->ClustersByDistribution";88.27491259399731"; {DBCLASD_PTS=15.777779} {DBCLASD_PTS=15.777779};ClustersByAttractors";0.0"; {DENCLUE_SIGMA=33.77778, DENCLUE_EPSILON=20.0};CandidatesByNpts->ClusterByConnectiveness";95.95115828373176"; {DBCLASD_PTS=9.444445} {DBSCAN_MAX_DIST=11.888889, DBSCAN_NUM_PTS=3.1111112};CandidatesByNpts->ClusterByConnectiveness";94.69702232745341"; {DBCLASD_PTS=7.3333335} {DBSCAN_MAX_DIST=11.888889, DBSCAN_NUM_PTS=7.3333335};CandidatesByNpts->ClustersByDistribution";87.95402487200022"; {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0}
CandidatesBySNN->MergeByOverlap";0.0"; {K_THRESHOLD=50.0} {PHC_GRID=28.666668, PHC_RADIUS=23.333334};CandidatesBySNN->MergeByDistance";0.0"; {K_THRESHOLD=50.0} {DESCRY_DENSITY=53.444443, DESCRY_K=4.0};DistanceInformation->CandidatesByNpts->ClustersByDistribution";88.79187115960983"; {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=1.6666667} {DBCLASD_PTS=9.444445} {DBCLASD_PTS=9.444445};CandidatesBySNN->DistanceInformation->ClusterByDensityPeak";81.97144746622128"; {K_THRESHOLD=36.666668} {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=1.8888888} {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=1.8888888};CandidatesByNpts->ClusterByConnectiveness";93.16745464609556"; {DBCLASD_PTS=9.444445} {DBSCAN_MAX_DIST=28.222223, DBSCAN_NUM_PTS=3.1111112};DistanceInformation->ClusterByDensityPeak";80.09369028237381"; {DPCI_DC_PERCENT=44.555557, DISTANCE_INFO=3.0} {DPCI_DC_PERCENT=44.555557, DISTANCE_INFO=3.0};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=11.555555} {DBSCAN_MAX_DIST=50.0, DBSCAN_NUM_PTS=20.0};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";91.63915962061641"; {DPCI_DC_PERCENT=11.888889, DISTANCE_INFO=1.4444444} {DBCLASD_PTS=9.444445} {DBSCAN_MAX_DIST=11.888889, DBSCAN_NUM_PTS=3.1111112};CandidatesByNpts->ClusterByConnectiveness";92.91795677228485"; {DBCLASD_PTS=13.666667} {DBSCAN_MAX_DIST=6.4444447, DBSCAN_NUM_PTS=20.0};DistanceInformation->ClusterByDensityPeak";83.52061809259848"; {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=1.6666667} {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=1.6666667}
DenseAreas->ClusterByPartition";95.06135201675205"; {CLIQUE_SLICES=11.222222, CLIQUE_THRESHOLD=0.26666668} {CLIQUE_SLICES=11.222222, CLIQUE_THRESHOLD=0.26666668};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=10.555555} {AMR_LAMBDA=25.0, AMR_SLICES=10.555555, AMR_DENSITY=11.555555} {AMR_LAMBDA=25.0, AMR_SLICES=10.555555, AMR_DENSITY=11.555555};CandidatesByNpts->ClustersByDistribution";87.2862994702643"; {DBCLASD_PTS=15.777779} {DBCLASD_PTS=15.777779};DistanceInformation->ClusterByDensityPeak";59.32039111799241"; {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=2.3333335} {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=2.3333335};DistanceInformation->ClusterByDensityPeak";81.97144746622128"; {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=1.6666667} {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=1.6666667};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=27.222221, DESCRY_K=10.0} {AMR_LAMBDA=19.666668, AMR_SLICES=24.444443, AMR_DENSITY=13.666667};CandidatesBySNN->SNNByConnectiveness";0.0"; {K_THRESHOLD=23.333334} {SNN_NUM_PTS=14.444445, K_THRESHOLD=23.333334, SNN_MAX_DIST=89.0};DistanceInformation->ClusterByDensityPeak";79.45516034907585"; {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=2.7777777} {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=2.7777777};CandidatesByDistance->ClustersByDistribution";92.63758120526848"; {DBSCAN_MAX_DIST=28.222223, DBSCAN_NUM_PTS=9.444445} {DBCLASD_PTS=13.666667};DistanceInformation->ClusterByDensityPeak";80.09369028237381"; {DPCI_DC_PERCENT=44.555557, DISTANCE_INFO=1.2222222} {DPCI_DC_PERCENT=44.555557, DISTANCE_INFO=1.2222222}
ClustersByAttractors";0.0"; {DENCLUE_SIGMA=53.444443, DENCLUE_EPSILON=4.522222};CandidatesBySNN->ClusterByConnectiveness";0.0"; {K_THRESHOLD=32.22222} {DBSCAN_MAX_DIST=22.777779, DBSCAN_NUM_PTS=20.0};DistanceInformation->ClusterByDensityPeak";67.5510354001294"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=3.0} {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=3.0};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_MAX_DIST=28.222223, DBSCAN_NUM_PTS=17.88889} {DBSCAN_MAX_DIST=28.222223, DBSCAN_NUM_PTS=17.88889};CandidatesBySNN->DistanceInformation->ClusterByDensityPeak";81.97144746622128"; {K_THRESHOLD=41.111115} {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=3.0} {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=3.0};CandidatesBySNN->MergeByDistance";0.0"; {K_THRESHOLD=50.0} {DESCRY_DENSITY=33.77778, DESCRY_K=6.0};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=24.444443} {AMR_LAMBDA=25.0, AMR_SLICES=24.444443, AMR_DENSITY=7.3333335} {AMR_LAMBDA=25.0, AMR_SLICES=24.444443, AMR_DENSITY=7.3333335};ClustersByAttractors";0.0"; {DENCLUE_SIGMA=27.222221, DENCLUE_EPSILON=8.944445};DistanceInformation->CandidatesByNpts->ClustersByDistribution";87.54936704655293"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.6666667} {DBCLASD_PTS=15.777779} {DBCLASD_PTS=15.777779};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=7.5555553, DESCRY_K=18.0} {AMR_LAMBDA=17.0, AMR_SLICES=21.666666, AMR_DENSITY=5.2222223}
ClustersByAttractors";0.0"; {DENCLUE_SIGMA=14.111111, DENCLUE_EPSILON=20.0};DistanceInformation->CandidatesByNpts->ClustersByDistribution";0.0"; {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=2.5555556} {DBCLASD_PTS=7.3333335} {DBCLASD_PTS=7.3333335};CandidatesBySNN->SNNByConnectiveness";0.0"; {K_THRESHOLD=36.666668} {SNN_NUM_PTS=30.0, K_THRESHOLD=36.666668, SNN_MAX_DIST=56.0};CandidatesByDistance->ClustersByDistribution";0.0"; {DBSCAN_MAX_DIST=50.0, DBSCAN_NUM_PTS=17.88889} {DBCLASD_PTS=11.555555};DistanceInformation->ClusterByDensityPeak";79.45516034907585"; {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=2.3333335} {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=2.3333335};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_MAX_DIST=33.666668, DBSCAN_NUM_PTS=11.555555} {DBSCAN_MAX_DIST=33.666668, DBSCAN_NUM_PTS=11.555555};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_MAX_DIST=11.888889, DBSCAN_NUM_PTS=13.666667} {DBSCAN_MAX_DIST=11.888889, DBSCAN_NUM_PTS=13.666667};CandidatesBySNN->MergeByDistance";0.0"; {K_THRESHOLD=50.0} {DESCRY_DENSITY=7.5555553, DESCRY_K=8.0};CandidatesByDistance->ClustersByDistribution";81.47795217830726"; {DBSCAN_MAX_DIST=44.555557, DBSCAN_NUM_PTS=11.555555} {DBCLASD_PTS=7.3333335};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=30.0} {AMR_LAMBDA=11.666667, AMR_SLICES=30.0, AMR_DENSITY=7.3333335} {DESCRY_DENSITY=33.77778, DESCRY_K=6.0}
