B1";F1";P1;B2";F2";P2;B3";F3";P3;B4";F4";P4;B5";F5";P5;B6";F6";P6;B7";F7";P7;B8";F8";P8;B9";F9";P9;B10";F10";P10
ClustersByAttractors";0.0"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=40.333332};AttractionTree->DensityTree";99.69038621251786"; {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=15.0} {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=15.0};AttractionTree->DensityTree";99.69038621251786"; {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=15.0} {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=15.0};AttractionTree->DensityTree";99.69038621251786"; {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=15.0} {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=15.0};AttractionTree->DensityTree";99.69038621251786"; {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=15.0} {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=15.0};AttractionTree->DensityTree";99.69038621251786"; {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=15.0} {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=15.0};AttractionTree->DensityTree";99.69038621251786"; {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=15.0} {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=15.0};AttractionTree->DensityTree";99.69038621251786"; {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=15.0} {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=15.0};AttractionTree->DensityTree";99.70576929540445"; {DHC_MINPTS=11.666666, DHC_THRESHOLD=60.0, DHC_SIGMA=8.777778} {DHC_MINPTS=11.666666, DHC_THRESHOLD=60.0, DHC_SIGMA=8.777778};AttractionTree->DensityTree";99.70576929540445"; {DHC_MINPTS=11.666666, DHC_THRESHOLD=60.0, DHC_SIGMA=8.777778} {DHC_MINPTS=11.666666, DHC_THRESHOLD=60.0, DHC_SIGMA=8.777778}
ASH->ClustersByDistribution";0.0"; {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=53.444443} {DBCLASD_PTS=20.0};AttractionTree->DensityTree";99.68223288635801"; {DHC_MINPTS=18.333332, DHC_THRESHOLD=43.333332, DHC_SIGMA=15.0} {DHC_MINPTS=18.333332, DHC_THRESHOLD=43.333332, DHC_SIGMA=15.0};AdaptableKDTree->MergeByOverlap";93.06624754718463"; {DESCRY_DENSITY=20.666666, DESCRY_K=20.0} {PHC_RADIUS=44.666668, PHC_GRID=12.666667};AdaptableKDTree->MergeByOverlap";93.06624754718463"; {DESCRY_DENSITY=20.666666, DESCRY_K=12.0} {PHC_RADIUS=23.333334, PHC_GRID=50.0};ASH->AttractionTree->DensityTree";92.05254896504947"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=60.0} {DHC_MINPTS=20.0, DHC_THRESHOLD=60.0, DHC_SIGMA=2.5555556} {DHC_MINPTS=20.0, DHC_THRESHOLD=60.0, DHC_SIGMA=2.5555556};ASH->AttractionTree->DensityTree";95.57778003342095"; {DENCLUE_EPSILON=2.311111, DENCLUE_SIGMA=27.222221} {DHC_MINPTS=15.0, DHC_THRESHOLD=37.77778, DHC_SIGMA=5.666667} {DHC_MINPTS=15.0, DHC_THRESHOLD=37.77778, DHC_SIGMA=5.666667};AttractionTree->DensityTree";99.48884887105827"; {DHC_MINPTS=20.0, DHC_THRESHOLD=60.0, DHC_SIGMA=10.333334} {DHC_MINPTS=20.0, DHC_THRESHOLD=60.0, DHC_SIGMA=10.333334};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=9.444445} {DBSCAN_NUM_PTS=3.1111112, DBSCAN_MAX_DIST=50.0};DenseAreas->ClusterByPartition";87.87321874818335"; {CLIQUE_SLICES=35.88889, CLIQUE_THRESHOLD=0.26666668} {CLIQUE_SLICES=35.88889, CLIQUE_THRESHOLD=0.26666668};AttractionTree->DensityTree";94.04846401264619"; {DHC_MINPTS=20.0, DHC_THRESHOLD=21.11111, DHC_SIGMA=11.888889} {DHC_MINPTS=20.0, DHC_THRESHOLD=21.11111, DHC_SIGMA=11.888889}
CandidatesBySNN->ClusterByConnectiveness";0.0"; {K_THRESHOLD=41.111115} {DBSCAN_NUM_PTS=11.555555, DBSCAN_MAX_DIST=17.333334};AttractionTree->DensityTree";93.42440196944341"; {DHC_MINPTS=15.0, DHC_THRESHOLD=26.666666, DHC_SIGMA=5.666667} {DHC_MINPTS=15.0, DHC_THRESHOLD=26.666666, DHC_SIGMA=5.666667};ASH->AttractionTree->DensityTree";88.36689443114652"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=60.0} {DHC_MINPTS=15.0, DHC_THRESHOLD=26.666666, DHC_SIGMA=10.333334} {DHC_MINPTS=15.0, DHC_THRESHOLD=26.666666, DHC_SIGMA=10.333334};CandidatesByNpts->ClusterByConnectiveness";71.27303885867903"; {DBCLASD_PTS=7.3333335} {DBSCAN_NUM_PTS=3.1111112, DBSCAN_MAX_DIST=17.333334};DistanceInformation->ClusterByDensityPeak";80.58336015203346"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.8888888} {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.8888888};AdaptableKDTree->MergeByOverlap";85.6468451956651"; {DESCRY_DENSITY=7.5555553, DESCRY_K=16.0} {PHC_RADIUS=39.333336, PHC_GRID=39.333336};CandidatesByDistance->ClustersByDistribution";78.4066053940669"; {DBSCAN_NUM_PTS=13.666667, DBSCAN_MAX_DIST=50.0} {DBCLASD_PTS=11.555555};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=6.4444447} {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=6.4444447};CandidatesByNpts->ClustersByDistribution";0.0"; {DBCLASD_PTS=9.444445} {DBCLASD_PTS=9.444445};ASH->AttractionTree->DensityTree";92.83992002607957"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=53.444443} {DHC_MINPTS=11.666666, DHC_THRESHOLD=60.0, DHC_SIGMA=13.444445} {DHC_MINPTS=11.666666, DHC_THRESHOLD=60.0, DHC_SIGMA=13.444445}
Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=30.0} {AMR_SLICES=30.0, AMR_LAMBDA=6.3333335, AMR_DENSITY=5.2222223} {AMR_SLICES=30.0, AMR_LAMBDA=6.3333335, AMR_DENSITY=5.2222223};CandidatesBySNN->SNNByConnectiveness";0.0"; {K_THRESHOLD=18.88889} {K_THRESHOLD=18.88889, SNN_NUM_PTS=26.88889, SNN_MAX_DIST=56.0};CandidatesBySNN->DistanceInformation->ClusterByDensityPeak";77.45789789036152"; {K_THRESHOLD=50.0} {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=2.7777777} {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=2.7777777};CandidatesBySNN->DistanceInformation->CandidatesByNpts->ClustersByDistribution";69.68893980851415"; {K_THRESHOLD=18.88889} {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=2.1111112} {DBCLASD_PTS=17.88889} {DBCLASD_PTS=17.88889};CandidatesByNpts->ClusterByConnectiveness";79.27928183529119"; {DBCLASD_PTS=5.2222223} {DBSCAN_NUM_PTS=11.555555, DBSCAN_MAX_DIST=6.4444447};CandidatesBySNN->DistanceInformation->ClusterByDensityPeak";74.55943746254376"; {K_THRESHOLD=27.777779} {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=2.7777777} {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=2.7777777};DistanceInformation->ClusterByDensityPeak";71.63017435291297"; {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=1.6666667} {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=1.6666667};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=11.555555} {DBSCAN_NUM_PTS=9.444445, DBSCAN_MAX_DIST=50.0};AdaptableKDTree->MergeByOverlap";0.0"; {DESCRY_DENSITY=40.333332, DESCRY_K=20.0} {PHC_RADIUS=34.0, PHC_GRID=50.0};DenseAreas->ClusterByPartition";88.45687150186511"; {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.23333336} {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.23333336}
DenseAreas->ClusterByPartition";0.0"; {CLIQUE_SLICES=35.88889, CLIQUE_THRESHOLD=0.3} {CLIQUE_SLICES=35.88889, CLIQUE_THRESHOLD=0.3};CandidatesByDistance->ClustersByDistribution";0.0"; {DBSCAN_NUM_PTS=7.3333335, DBSCAN_MAX_DIST=22.777779} {DBCLASD_PTS=5.2222223};CandidatesBySNN->DistanceInformation->CandidatesByNpts->ClustersByDistribution";70.75030570411609"; {K_THRESHOLD=45.555557} {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=2.7777777} {DBCLASD_PTS=5.2222223} {DBCLASD_PTS=5.2222223};CandidatesByNpts->ClustersByDistribution";69.50172858825378"; {DBCLASD_PTS=3.1111112} {DBCLASD_PTS=3.1111112};CandidatesByNpts->ClustersByDistribution";66.76798004953201"; {DBCLASD_PTS=11.555555} {DBCLASD_PTS=11.555555};CandidatesBySNN->MergeByDistance";0.0"; {K_THRESHOLD=23.333334} {DESCRY_DENSITY=40.333332, DESCRY_K=14.0};Equally Sized Grid->AMRTree->MergeByOverlap";0.0"; {AMR_SLICES=10.555555} {AMR_SLICES=10.555555, AMR_LAMBDA=22.333334, AMR_DENSITY=7.3333335} {PHC_RADIUS=50.0, PHC_GRID=28.666668};DenseAreas->AMRTree->MergeByOverlap";0.0"; {CLIQUE_SLICES=23.555555, CLIQUE_THRESHOLD=0.10000007} {AMR_SLICES=27.222221, AMR_LAMBDA=25.0, AMR_DENSITY=13.666667} {PHC_RADIUS=12.666667, PHC_GRID=28.666668};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=13.666667, DBSCAN_MAX_DIST=39.111115} {DBSCAN_NUM_PTS=13.666667, DBSCAN_MAX_DIST=39.111115};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=5.2222223} {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=44.555557}
CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=17.88889} {DBSCAN_NUM_PTS=17.88889, DBSCAN_MAX_DIST=6.4444447};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=2.311111, DENCLUE_SIGMA=60.0};CandidatesByNpts->ClustersByDistribution";0.0"; {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=9.444445} {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=28.222223};ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=13.366667, DENCLUE_SIGMA=53.444443} {DENCLUE_EPSILON=13.366667, DENCLUE_SIGMA=53.444443};DenseAreas->AMRTree->MergeByDistance";0.0"; {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.10000007} {AMR_SLICES=30.0, AMR_LAMBDA=25.0, AMR_DENSITY=11.555555} {DESCRY_DENSITY=14.111111, DESCRY_K=6.0};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=13.366667, DENCLUE_SIGMA=33.77778};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=9.444445, DBSCAN_MAX_DIST=22.777779} {DBSCAN_NUM_PTS=9.444445, DBSCAN_MAX_DIST=22.777779};ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=4.522222, DENCLUE_SIGMA=60.0} {DENCLUE_EPSILON=4.522222, DENCLUE_SIGMA=60.0};ASH->ClustersByDistribution";0.0"; {DENCLUE_EPSILON=6.733333, DENCLUE_SIGMA=7.5555553} {DBCLASD_PTS=7.3333335}
CandidatesBySNN->DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";0.0"; {K_THRESHOLD=14.444445} {DPCI_DC_PERCENT=44.555557, DISTANCE_INFO=2.5555556} {DBCLASD_PTS=13.666667} {DBSCAN_NUM_PTS=15.777779, DBSCAN_MAX_DIST=11.888889};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=11.888889} {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=11.888889};CandidatesByNpts->ClustersByDistribution";0.0"; {DBCLASD_PTS=5.2222223} {DBCLASD_PTS=5.2222223};CandidatesBySNN->ClusterByConnectiveness";0.0"; {K_THRESHOLD=50.0} {DBSCAN_NUM_PTS=13.666667, DBSCAN_MAX_DIST=50.0};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=7.5555553};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=24.444443} {AMR_SLICES=24.444443, AMR_LAMBDA=6.3333335, AMR_DENSITY=15.777779} {AMR_SLICES=24.444443, AMR_LAMBDA=6.3333335, AMR_DENSITY=15.777779};ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=2.311111, DENCLUE_SIGMA=14.111111} {DENCLUE_EPSILON=2.311111, DENCLUE_SIGMA=14.111111};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=20.666666, DESCRY_K=18.0} {AMR_SLICES=27.222221, AMR_LAMBDA=25.0, AMR_DENSITY=7.3333335};CandidatesByNpts->ClustersByDistribution";0.0"; {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=17.88889} {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=50.0}
ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=15.577778, DENCLUE_SIGMA=7.5555553} {DENCLUE_EPSILON=15.577778, DENCLUE_SIGMA=7.5555553};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=5.2222223} {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=44.555557};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=30.0} {AMR_SLICES=30.0, AMR_LAMBDA=25.0, AMR_DENSITY=13.666667} {AMR_SLICES=30.0, AMR_LAMBDA=25.0, AMR_DENSITY=13.666667};AdaptableKDTree->MergeByOverlap";0.0"; {DESCRY_DENSITY=60.0, DESCRY_K=12.0} {PHC_RADIUS=28.666668, PHC_GRID=28.666668};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=13.366667, DENCLUE_SIGMA=40.333332};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=46.888885, DESCRY_K=20.0} {AMR_SLICES=21.666666, AMR_LAMBDA=6.3333335, AMR_DENSITY=5.2222223};ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=60.0} {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=60.0};CandidatesByDistance->ClustersByDistribution";0.0"; {DBSCAN_NUM_PTS=9.444445, DBSCAN_MAX_DIST=6.4444447} {DBCLASD_PTS=11.555555};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=33.77778, DESCRY_K=20.0} {AMR_SLICES=16.11111, AMR_LAMBDA=6.3333335, AMR_DENSITY=9.444445};CandidatesByDistance->ClustersByDistribution";0.0"; {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=17.333334} {DBCLASD_PTS=20.0}
CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=9.444445, DBSCAN_MAX_DIST=50.0} {DBSCAN_NUM_PTS=9.444445, DBSCAN_MAX_DIST=50.0};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=60.0};DenseAreas->AMRTree->ClustersAMR";0.0"; {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.10000007} {AMR_SLICES=24.444443, AMR_LAMBDA=19.666668, AMR_DENSITY=3.1111112} {AMR_SLICES=24.444443, AMR_LAMBDA=19.666668, AMR_DENSITY=3.1111112};Equally Sized Grid->AMRTree->MergeByOverlap";0.0"; {AMR_SLICES=30.0} {AMR_SLICES=30.0, AMR_LAMBDA=9.0, AMR_DENSITY=5.2222223} {PHC_RADIUS=12.666667, PHC_GRID=28.666668};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=60.0, DESCRY_K=6.0} {AMR_SLICES=7.7777777, AMR_LAMBDA=25.0, AMR_DENSITY=17.88889};CandidatesByDistance->ClustersByDistribution";0.0"; {DBSCAN_NUM_PTS=13.666667, DBSCAN_MAX_DIST=17.333334} {DBCLASD_PTS=3.1111112};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=17.788889, DENCLUE_SIGMA=60.0};CandidatesByNpts->ClustersByDistribution";0.0"; {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=15.577778, DENCLUE_SIGMA=40.333332};DistanceInformation->CandidatesByNpts->ClustersByDistribution";0.0"; {DPCI_DC_PERCENT=44.555557, DISTANCE_INFO=1.2222222} {DBCLASD_PTS=3.1111112} {DBCLASD_PTS=3.1111112}
AdaptableKDTree->MergeByOverlap";93.06624754718463"; {DESCRY_DENSITY=20.666666, DESCRY_K=14.0} {PHC_RADIUS=12.666667, PHC_GRID=34.0};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=11.555555} {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=50.0};CandidatesBySNN->MergeByOverlap";0.0"; {K_THRESHOLD=14.444445} {PHC_RADIUS=7.3333335, PHC_GRID=44.666668};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=16.11111} {AMR_SLICES=16.11111, AMR_LAMBDA=19.666668, AMR_DENSITY=9.444445} {DESCRY_DENSITY=7.5555553, DESCRY_K=12.0};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=15.577778, DENCLUE_SIGMA=40.333332};DenseAreas->AMRTree->MergeByOverlap";0.0"; {CLIQUE_SLICES=27.666668, CLIQUE_THRESHOLD=0.20000005} {AMR_SLICES=30.0, AMR_LAMBDA=17.0, AMR_DENSITY=3.1111112} {PHC_RADIUS=39.333336, PHC_GRID=39.333336};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=17.788889, DENCLUE_SIGMA=40.333332};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=28.222223} {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=28.222223};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=11.555555, DBSCAN_MAX_DIST=33.666668} {DBSCAN_NUM_PTS=11.555555, DBSCAN_MAX_DIST=33.666668};CandidatesBySNN->ClustersByDistribution";0.0"; {K_THRESHOLD=23.333334} {DBCLASD_PTS=20.0}
