B1";F1";P1;B2";F2";P2;B3";F3";P3;B4";F4";P4;B5";F5";P5;B6";F6";P6;B7";F7";P7;B8";F8";P8;B9";F9";P9;B10";F10";P10
AdaptableKDTree->MergeByOverlap";0.0"; {DESCRY_DENSITY=53.444443, DESCRY_K=14.0} {PHC_RADIUS=50.0, PHC_GRID=50.0};AttractionTree->DensityTree";94.73039104916516"; {DHC_MINPTS=11.666666, DHC_THRESHOLD=48.888885, DHC_SIGMA=15.0} {DHC_MINPTS=11.666666, DHC_THRESHOLD=48.888885, DHC_SIGMA=15.0};AttractionTree->DensityTree";94.73039104916516"; {DHC_MINPTS=11.666666, DHC_THRESHOLD=48.888885, DHC_SIGMA=15.0} {DHC_MINPTS=11.666666, DHC_THRESHOLD=48.888885, DHC_SIGMA=15.0};AttractionTree->DensityTree";94.73039104916516"; {DHC_MINPTS=20.0, DHC_THRESHOLD=48.888885, DHC_SIGMA=15.0} {DHC_MINPTS=20.0, DHC_THRESHOLD=48.888885, DHC_SIGMA=15.0};AttractionTree->DensityTree";95.02580974051799"; {DHC_MINPTS=18.333332, DHC_THRESHOLD=32.22222, DHC_SIGMA=7.2222223} {DHC_MINPTS=18.333332, DHC_THRESHOLD=32.22222, DHC_SIGMA=7.2222223};ASH->AttractionTree->DensityTree";97.39359701686047"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=40.333332} {DHC_MINPTS=10.0, DHC_THRESHOLD=48.888885, DHC_SIGMA=5.666667} {DHC_MINPTS=10.0, DHC_THRESHOLD=48.888885, DHC_SIGMA=5.666667};ASH->AttractionTree->DensityTree";97.39359701686047"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=40.333332} {DHC_MINPTS=10.0, DHC_THRESHOLD=48.888885, DHC_SIGMA=5.666667} {DHC_MINPTS=10.0, DHC_THRESHOLD=48.888885, DHC_SIGMA=5.666667};ASH->AttractionTree->DensityTree";97.39359701686047"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=40.333332} {DHC_MINPTS=10.0, DHC_THRESHOLD=48.888885, DHC_SIGMA=5.666667} {DHC_MINPTS=10.0, DHC_THRESHOLD=48.888885, DHC_SIGMA=5.666667};ASH->AttractionTree->DensityTree";97.39359701686047"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=40.333332} {DHC_MINPTS=10.0, DHC_THRESHOLD=48.888885, DHC_SIGMA=5.666667} {DHC_MINPTS=10.0, DHC_THRESHOLD=48.888885, DHC_SIGMA=5.666667};ASH->AttractionTree->DensityTree";97.39359701686047"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=40.333332} {DHC_MINPTS=10.0, DHC_THRESHOLD=48.888885, DHC_SIGMA=5.666667} {DHC_MINPTS=10.0, DHC_THRESHOLD=48.888885, DHC_SIGMA=5.666667}
CandidatesByDistance->ClustersByDistribution";76.66384629616937"; {DBSCAN_NUM_PTS=15.777779, DBSCAN_MAX_DIST=22.777779} {DBCLASD_PTS=20.0};ASH->ClustersByAttractors";91.10483115815924"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=33.77778} {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=33.77778};CandidatesByDistance->ClusterByConnectiveness";91.03778570103557"; {DBSCAN_NUM_PTS=7.3333335, DBSCAN_MAX_DIST=28.222223} {DBSCAN_NUM_PTS=7.3333335, DBSCAN_MAX_DIST=28.222223};AttractionTree->DensityTree";94.60791476889625"; {DHC_MINPTS=8.333333, DHC_THRESHOLD=21.11111, DHC_SIGMA=15.0} {DHC_MINPTS=8.333333, DHC_THRESHOLD=21.11111, DHC_SIGMA=15.0};CandidatesBySNN->SNNByConnectiveness";78.35536888079976"; {K_THRESHOLD=41.111115} {K_THRESHOLD=41.111115, SNN_NUM_PTS=8.222222, SNN_MAX_DIST=12.0};AdaptableKDTree->MergeByOverlap";90.1941932430908"; {DESCRY_DENSITY=33.77778, DESCRY_K=6.0} {PHC_RADIUS=12.666667, PHC_GRID=44.666668};AttractionTree->DensityTree";96.45914821216414"; {DHC_MINPTS=6.6666665, DHC_THRESHOLD=26.666666, DHC_SIGMA=15.0} {DHC_MINPTS=6.6666665, DHC_THRESHOLD=26.666666, DHC_SIGMA=15.0};AdaptableKDTree->MergeByDistance";87.99038846461846"; {DESCRY_DENSITY=20.666666, DESCRY_K=12.0} {DESCRY_DENSITY=20.666666, DESCRY_K=12.0};ASH->AttractionTree->DensityTree";93.95304721733561"; {DENCLUE_EPSILON=2.311111, DENCLUE_SIGMA=20.666666} {DHC_MINPTS=11.666666, DHC_THRESHOLD=21.11111, DHC_SIGMA=7.2222223} {DHC_MINPTS=11.666666, DHC_THRESHOLD=21.11111, DHC_SIGMA=7.2222223};AttractionTree->DensityTree";93.08499979208919"; {DHC_MINPTS=16.666666, DHC_THRESHOLD=26.666666, DHC_SIGMA=11.888889} {DHC_MINPTS=16.666666, DHC_THRESHOLD=26.666666, DHC_SIGMA=11.888889}
Equally Sized Grid->AMRTree->MergeByOverlap";0.0"; {AMR_SLICES=7.7777777} {AMR_SLICES=7.7777777, AMR_LAMBDA=22.333334, AMR_DENSITY=20.0} {PHC_RADIUS=39.333336, PHC_GRID=44.666668};DistanceInformation->CandidatesByNpts->ClustersByDistribution";70.99955030515292"; {DPCI_DC_PERCENT=22.777779, DISTANCE_INFO=1.8888888} {DBCLASD_PTS=3.1111112} {DBCLASD_PTS=3.1111112};AdaptableKDTree->MergeByOverlap";90.1941932430908"; {DESCRY_DENSITY=46.888885, DESCRY_K=14.0} {PHC_RADIUS=23.333334, PHC_GRID=39.333336};AttractionTree->DensityTree";91.51922789962812"; {DHC_MINPTS=13.333333, DHC_THRESHOLD=43.333332, DHC_SIGMA=5.666667} {DHC_MINPTS=13.333333, DHC_THRESHOLD=43.333332, DHC_SIGMA=5.666667};CandidatesByDistance->ClustersByDistribution";76.9439817274761"; {DBSCAN_NUM_PTS=7.3333335, DBSCAN_MAX_DIST=39.111115} {DBCLASD_PTS=20.0};AdaptableKDTree->MergeByOverlap";90.1941932430908"; {DESCRY_DENSITY=46.888885, DESCRY_K=20.0} {PHC_RADIUS=39.333336, PHC_GRID=23.333334};AttractionTree->DensityTree";94.73039104916516"; {DHC_MINPTS=11.666666, DHC_THRESHOLD=48.888885, DHC_SIGMA=15.0} {DHC_MINPTS=11.666666, DHC_THRESHOLD=48.888885, DHC_SIGMA=15.0};CandidatesBySNN->DistanceInformation->ClusterByDensityPeak";85.93720729948318"; {K_THRESHOLD=18.88889} {DPCI_DC_PERCENT=22.777779, DISTANCE_INFO=1.8888888} {DPCI_DC_PERCENT=22.777779, DISTANCE_INFO=1.8888888};AdaptableKDTree->MergeByOverlap";90.1941932430908"; {DESCRY_DENSITY=33.77778, DESCRY_K=4.0} {PHC_RADIUS=34.0, PHC_GRID=50.0};CandidatesByDistance->ClusterByConnectiveness";90.57190958417937"; {DBSCAN_NUM_PTS=3.1111112, DBSCAN_MAX_DIST=28.222223} {DBSCAN_NUM_PTS=3.1111112, DBSCAN_MAX_DIST=28.222223}
AttractionTree->DensityTree";94.73039104916516"; {DHC_MINPTS=11.666666, DHC_THRESHOLD=48.888885, DHC_SIGMA=15.0} {DHC_MINPTS=11.666666, DHC_THRESHOLD=48.888885, DHC_SIGMA=15.0};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=13.333333} {AMR_SLICES=13.333333, AMR_LAMBDA=17.0, AMR_DENSITY=13.666667} {DESCRY_DENSITY=7.5555553, DESCRY_K=12.0};CandidatesByDistance->ClustersByDistribution";79.67571293019309"; {DBSCAN_NUM_PTS=5.2222223, DBSCAN_MAX_DIST=50.0} {DBCLASD_PTS=20.0};CandidatesByDistance->ClustersByDistribution";77.49459102613919"; {DBSCAN_NUM_PTS=7.3333335, DBSCAN_MAX_DIST=11.888889} {DBCLASD_PTS=13.666667};DistanceInformation->ClusterByDensityPeak";59.058117024873155"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.6666667} {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.6666667};CandidatesByDistance->ClustersByDistribution";85.06162550611724"; {DBSCAN_NUM_PTS=9.444445, DBSCAN_MAX_DIST=11.888889} {DBCLASD_PTS=20.0};AdaptableKDTree->MergeByOverlap";87.99038846461846"; {DESCRY_DENSITY=14.111111, DESCRY_K=12.0} {PHC_RADIUS=44.666668, PHC_GRID=44.666668};CandidatesByDistance->ClustersByDistribution";83.38485237187511"; {DBSCAN_NUM_PTS=17.88889, DBSCAN_MAX_DIST=17.333334} {DBCLASD_PTS=13.666667};CandidatesByDistance->ClusterByConnectiveness";87.09005551264195"; {DBSCAN_NUM_PTS=3.1111112, DBSCAN_MAX_DIST=28.222223} {DBSCAN_NUM_PTS=3.1111112, DBSCAN_MAX_DIST=28.222223};AdaptableKDTree->MergeByOverlap";90.1941932430908"; {DESCRY_DENSITY=40.333332, DESCRY_K=16.0} {PHC_RADIUS=18.0, PHC_GRID=12.666667}
DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_SLICES=19.444445, CLIQUE_THRESHOLD=0.3} {DENCLUE_EPSILON=2.311111, DENCLUE_SIGMA=60.0};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=27.222221} {AMR_SLICES=27.222221, AMR_LAMBDA=22.333334, AMR_DENSITY=3.1111112} {DESCRY_DENSITY=53.444443, DESCRY_K=8.0};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=14.111111, DESCRY_K=12.0} {AMR_SLICES=24.444443, AMR_LAMBDA=9.0, AMR_DENSITY=9.444445};DistanceInformation->CandidatesByNpts->ClustersByDistribution";67.94166299154948"; {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=1.6666667} {DBCLASD_PTS=9.444445} {DBCLASD_PTS=9.444445};DistanceInformation->CandidatesByNpts->ClustersByDistribution";53.064837674082256"; {DPCI_DC_PERCENT=22.777779, DISTANCE_INFO=1.2222222} {DBCLASD_PTS=17.88889} {DBCLASD_PTS=17.88889};CandidatesBySNN->ClustersByDistribution";0.0"; {K_THRESHOLD=36.666668} {DBCLASD_PTS=13.666667};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=13.366667, DENCLUE_SIGMA=46.888885};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=18.88889} {AMR_SLICES=18.88889, AMR_LAMBDA=14.333334, AMR_DENSITY=13.666667} {DESCRY_DENSITY=46.888885, DESCRY_K=6.0};CandidatesByDistance->ClustersByDistribution";83.28761840628032"; {DBSCAN_NUM_PTS=9.444445, DBSCAN_MAX_DIST=17.333334} {DBCLASD_PTS=20.0};CandidatesBySNN->DistanceInformation->ClusterByDensityPeak";85.93720729948318"; {K_THRESHOLD=23.333334} {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=1.4444444} {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=1.4444444}
AttractionTree->DensityTree";94.73039104916516"; {DHC_MINPTS=20.0, DHC_THRESHOLD=48.888885, DHC_SIGMA=15.0} {DHC_MINPTS=20.0, DHC_THRESHOLD=48.888885, DHC_SIGMA=15.0};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=40.333332};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=18.88889} {AMR_SLICES=18.88889, AMR_LAMBDA=19.666668, AMR_DENSITY=13.666667} {DESCRY_DENSITY=60.0, DESCRY_K=6.0};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=13.366667, DENCLUE_SIGMA=7.5555553};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=4.522222, DENCLUE_SIGMA=20.666666};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";0.0"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=2.5555556} {DBCLASD_PTS=5.2222223} {DBSCAN_NUM_PTS=17.88889, DBSCAN_MAX_DIST=22.777779};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=6.733333, DENCLUE_SIGMA=46.888885};DenseAreas->AMRTree->MergeByOverlap";0.0"; {CLIQUE_SLICES=35.88889, CLIQUE_THRESHOLD=0.1333334} {AMR_SLICES=16.11111, AMR_LAMBDA=22.333334, AMR_DENSITY=5.2222223} {PHC_RADIUS=28.666668, PHC_GRID=18.0};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=18.88889} {AMR_SLICES=18.88889, AMR_LAMBDA=25.0, AMR_DENSITY=15.777779} {DESCRY_DENSITY=7.5555553, DESCRY_K=16.0};AttractionTree->DensityTree";72.81358546664745"; {DHC_MINPTS=11.666666, DHC_THRESHOLD=60.0, DHC_SIGMA=2.5555556} {DHC_MINPTS=11.666666, DHC_THRESHOLD=60.0, DHC_SIGMA=2.5555556}
ASH->AttractionTree->DensityTree";93.62107017424681"; {DENCLUE_EPSILON=6.733333, DENCLUE_SIGMA=20.666666} {DHC_MINPTS=13.333333, DHC_THRESHOLD=32.22222, DHC_SIGMA=5.666667} {DHC_MINPTS=13.333333, DHC_THRESHOLD=32.22222, DHC_SIGMA=5.666667};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=17.88889} {DBSCAN_NUM_PTS=17.88889, DBSCAN_MAX_DIST=11.888889};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=60.0, DESCRY_K=8.0} {AMR_SLICES=18.88889, AMR_LAMBDA=25.0, AMR_DENSITY=9.444445};DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_SLICES=19.444445, CLIQUE_THRESHOLD=0.10000007} {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=7.5555553};ASH->ClustersByDistribution";0.0"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=7.5555553} {DBCLASD_PTS=3.1111112};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=2.311111, DENCLUE_SIGMA=46.888885};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=4.522222, DENCLUE_SIGMA=60.0};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=33.666668} {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=33.666668};CandidatesBySNN->SNNByConnectiveness";0.0"; {K_THRESHOLD=50.0} {K_THRESHOLD=50.0, SNN_NUM_PTS=30.0, SNN_MAX_DIST=78.0};CandidatesByNpts->ClustersByDistribution";67.0194417383734"; {DBCLASD_PTS=11.555555} {DBCLASD_PTS=11.555555}
ASH->ClustersByDistribution";0.0"; {DENCLUE_EPSILON=6.733333, DENCLUE_SIGMA=53.444443} {DBCLASD_PTS=20.0};DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_SLICES=27.666668, CLIQUE_THRESHOLD=0.20000005} {DENCLUE_EPSILON=2.311111, DENCLUE_SIGMA=60.0};DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_SLICES=7.111111, CLIQUE_THRESHOLD=0.26666668} {DENCLUE_EPSILON=4.522222, DENCLUE_SIGMA=40.333332};ASH->ClustersByDistribution";0.0"; {DENCLUE_EPSILON=2.311111, DENCLUE_SIGMA=27.222221} {DBCLASD_PTS=11.555555};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=33.666668} {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=33.666668};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=24.444443} {AMR_SLICES=24.444443, AMR_LAMBDA=3.6666667, AMR_DENSITY=20.0} {DESCRY_DENSITY=27.222221, DESCRY_K=16.0};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=24.444443} {AMR_SLICES=24.444443, AMR_LAMBDA=25.0, AMR_DENSITY=15.777779} {DESCRY_DENSITY=60.0, DESCRY_K=10.0};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=7.7777777} {AMR_SLICES=7.7777777, AMR_LAMBDA=25.0, AMR_DENSITY=9.444445} {DESCRY_DENSITY=7.5555553, DESCRY_K=10.0};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=7.3333335} {DBSCAN_NUM_PTS=3.1111112, DBSCAN_MAX_DIST=50.0};AdaptableKDTree->MergeByDistance";0.0"; {DESCRY_DENSITY=60.0, DESCRY_K=8.0} {DESCRY_DENSITY=60.0, DESCRY_K=8.0}
AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=60.0, DESCRY_K=14.0} {AMR_SLICES=30.0, AMR_LAMBDA=9.0, AMR_DENSITY=15.777779};CandidatesBySNN->MergeByOverlap";0.0"; {K_THRESHOLD=32.22222} {PHC_RADIUS=44.666668, PHC_GRID=50.0};DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.10000007} {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=33.77778};DenseAreas->AMRTree->MergeByDistance";0.0"; {CLIQUE_SLICES=31.777779, CLIQUE_THRESHOLD=0.3} {AMR_SLICES=30.0, AMR_LAMBDA=22.333334, AMR_DENSITY=15.777779} {DESCRY_DENSITY=7.5555553, DESCRY_K=14.0};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=6.733333, DENCLUE_SIGMA=7.5555553};DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_SLICES=7.111111, CLIQUE_THRESHOLD=0.1333334} {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=60.0};AdaptableKDTree->MergeByDistance";0.0"; {DESCRY_DENSITY=53.444443, DESCRY_K=8.0} {DESCRY_DENSITY=53.444443, DESCRY_K=8.0};CandidatesBySNN->MergeByDistance";0.0"; {K_THRESHOLD=23.333334} {DESCRY_DENSITY=53.444443, DESCRY_K=4.0};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=13.333333} {AMR_SLICES=13.333333, AMR_LAMBDA=22.333334, AMR_DENSITY=9.444445} {AMR_SLICES=13.333333, AMR_LAMBDA=22.333334, AMR_DENSITY=9.444445};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=4.522222, DENCLUE_SIGMA=20.666666}
AdaptableKDTree->MergeByOverlap";0.0"; {DESCRY_DENSITY=60.0, DESCRY_K=20.0} {PHC_RADIUS=44.666668, PHC_GRID=12.666667};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=13.333333} {AMR_SLICES=13.333333, AMR_LAMBDA=22.333334, AMR_DENSITY=20.0} {DESCRY_DENSITY=53.444443, DESCRY_K=12.0};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";0.0"; {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=2.1111112} {DBCLASD_PTS=7.3333335} {DBSCAN_NUM_PTS=9.444445, DBSCAN_MAX_DIST=50.0};DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_SLICES=15.333334, CLIQUE_THRESHOLD=0.066666745} {DENCLUE_EPSILON=13.366667, DENCLUE_SIGMA=53.444443};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";0.0"; {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=2.1111112} {DBCLASD_PTS=15.777779} {DBSCAN_NUM_PTS=17.88889, DBSCAN_MAX_DIST=50.0};ASH->ClustersByDistribution";0.0"; {DENCLUE_EPSILON=6.733333, DENCLUE_SIGMA=46.888885} {DBCLASD_PTS=13.666667};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=27.222221} {AMR_SLICES=27.222221, AMR_LAMBDA=9.0, AMR_DENSITY=11.555555} {DESCRY_DENSITY=7.5555553, DESCRY_K=6.0};CandidatesByDistance->ClustersByDistribution";0.0"; {DBSCAN_NUM_PTS=13.666667, DBSCAN_MAX_DIST=28.222223} {DBCLASD_PTS=11.555555};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";0.0"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=2.7777777} {DBCLASD_PTS=20.0} {DBSCAN_NUM_PTS=17.88889, DBSCAN_MAX_DIST=33.666668};DenseAreas->AMRTree->MergeByDistance";0.0"; {CLIQUE_SLICES=31.777779, CLIQUE_THRESHOLD=0.1333334} {AMR_SLICES=27.222221, AMR_LAMBDA=14.333334, AMR_DENSITY=9.444445} {DESCRY_DENSITY=53.444443, DESCRY_K=4.0}
