B1";F1";P1;B2";F2";P2;B3";F3";P3;B4";F4";P4;B5";F5";P5;B6";F6";P6;B7";F7";P7;B8";F8";P8;B9";F9";P9;B10";F10";P10
DenseAreas->AMRTree->ClustersAMR";0.0"; {CLIQUE_SLICES=7.111111, CLIQUE_THRESHOLD=0.23333336} {AMR_LAMBDA=14.333334, AMR_SLICES=21.666666, AMR_DENSITY=20.0} {AMR_LAMBDA=14.333334, AMR_SLICES=21.666666, AMR_DENSITY=20.0};AttractionTree->DensityTree";99.92456326694385"; {DHC_SIGMA=10.333334, DHC_THRESHOLD=43.333332, DHC_MINPTS=10.0} {DHC_SIGMA=10.333334, DHC_THRESHOLD=43.333332, DHC_MINPTS=10.0};ASH->AttractionTree->DensityTree";99.97870644942533"; {DENCLUE_SIGMA=40.333332, DENCLUE_EPSILON=8.944445} {DHC_SIGMA=2.5555556, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0} {DHC_SIGMA=2.5555556, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0};ASH->AttractionTree->DensityTree";99.97870644942533"; {DENCLUE_SIGMA=40.333332, DENCLUE_EPSILON=8.944445} {DHC_SIGMA=2.5555556, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0} {DHC_SIGMA=2.5555556, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0};ASH->AttractionTree->DensityTree";99.97870644942533"; {DENCLUE_SIGMA=40.333332, DENCLUE_EPSILON=8.944445} {DHC_SIGMA=2.5555556, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0} {DHC_SIGMA=2.5555556, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0};ASH->AttractionTree->DensityTree";99.97870644942533"; {DENCLUE_SIGMA=40.333332, DENCLUE_EPSILON=8.944445} {DHC_SIGMA=2.5555556, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0} {DHC_SIGMA=2.5555556, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0};ASH->AttractionTree->DensityTree";99.97870644942533"; {DENCLUE_SIGMA=40.333332, DENCLUE_EPSILON=8.944445} {DHC_SIGMA=2.5555556, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0} {DHC_SIGMA=2.5555556, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0};ASH->AttractionTree->DensityTree";99.97870644942533"; {DENCLUE_SIGMA=40.333332, DENCLUE_EPSILON=8.944445} {DHC_SIGMA=2.5555556, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0} {DHC_SIGMA=2.5555556, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0};ASH->AttractionTree->DensityTree";99.97870644942533"; {DENCLUE_SIGMA=40.333332, DENCLUE_EPSILON=8.944445} {DHC_SIGMA=2.5555556, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0} {DHC_SIGMA=2.5555556, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0};ASH->AttractionTree->DensityTree";99.97870644942533"; {DENCLUE_SIGMA=40.333332, DENCLUE_EPSILON=8.944445} {DHC_SIGMA=2.5555556, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0} {DHC_SIGMA=2.5555556, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0}
CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=20.0} {DBSCAN_MAX_DIST=22.777779, DBSCAN_NUM_PTS=3.1111112};AttractionTree->DensityTree";99.89269623319693"; {DHC_SIGMA=5.666667, DHC_THRESHOLD=60.0, DHC_MINPTS=10.0} {DHC_SIGMA=5.666667, DHC_THRESHOLD=60.0, DHC_MINPTS=10.0};AttractionTree->DensityTree";99.88043934083544"; {DHC_SIGMA=7.2222223, DHC_THRESHOLD=60.0, DHC_MINPTS=16.666666} {DHC_SIGMA=7.2222223, DHC_THRESHOLD=60.0, DHC_MINPTS=16.666666};AttractionTree->DensityTree";99.88043934083544"; {DHC_SIGMA=7.2222223, DHC_THRESHOLD=60.0, DHC_MINPTS=18.333332} {DHC_SIGMA=7.2222223, DHC_THRESHOLD=60.0, DHC_MINPTS=18.333332};AttractionTree->DensityTree";99.9066463727876"; {DHC_SIGMA=15.0, DHC_THRESHOLD=48.888885, DHC_MINPTS=11.666666} {DHC_SIGMA=15.0, DHC_THRESHOLD=48.888885, DHC_MINPTS=11.666666};AttractionTree->DensityTree";99.91732068147311"; {DHC_SIGMA=11.888889, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0} {DHC_SIGMA=11.888889, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0};AttractionTree->DensityTree";99.9066463727876"; {DHC_SIGMA=15.0, DHC_THRESHOLD=54.444443, DHC_MINPTS=6.6666665} {DHC_SIGMA=15.0, DHC_THRESHOLD=54.444443, DHC_MINPTS=6.6666665};AttractionTree->DensityTree";99.90975188195183"; {DHC_SIGMA=10.333334, DHC_THRESHOLD=60.0, DHC_MINPTS=18.333332} {DHC_SIGMA=10.333334, DHC_THRESHOLD=60.0, DHC_MINPTS=18.333332};AttractionTree->DensityTree";99.92657274071996"; {DHC_SIGMA=15.0, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0} {DHC_SIGMA=15.0, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0};AttractionTree->DensityTree";99.90200436556943"; {DHC_SIGMA=8.777778, DHC_THRESHOLD=37.77778, DHC_MINPTS=15.0} {DHC_SIGMA=8.777778, DHC_THRESHOLD=37.77778, DHC_MINPTS=15.0}
AdaptableKDTree->MergeByOverlap";96.83772233983163"; {DESCRY_DENSITY=53.444443, DESCRY_K=6.0} {PHC_GRID=50.0, PHC_RADIUS=44.666668};AttractionTree->DensityTree";99.33447858840435"; {DHC_SIGMA=2.5555556, DHC_THRESHOLD=26.666666, DHC_MINPTS=18.333332} {DHC_SIGMA=2.5555556, DHC_THRESHOLD=26.666666, DHC_MINPTS=18.333332};AttractionTree->DensityTree";99.85249405769227"; {DHC_SIGMA=10.333334, DHC_THRESHOLD=26.666666, DHC_MINPTS=20.0} {DHC_SIGMA=10.333334, DHC_THRESHOLD=26.666666, DHC_MINPTS=20.0};AttractionTree->DensityTree";99.84922475187294"; {DHC_SIGMA=7.2222223, DHC_THRESHOLD=32.22222, DHC_MINPTS=13.333333} {DHC_SIGMA=7.2222223, DHC_THRESHOLD=32.22222, DHC_MINPTS=13.333333};AttractionTree->DensityTree";99.89269623319693"; {DHC_SIGMA=5.666667, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0} {DHC_SIGMA=5.666667, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0};ASH->AttractionTree->DensityTree";99.90824662519503"; {DENCLUE_SIGMA=14.111111, DENCLUE_EPSILON=8.944445} {DHC_SIGMA=10.333334, DHC_THRESHOLD=43.333332, DHC_MINPTS=15.0} {DHC_SIGMA=10.333334, DHC_THRESHOLD=43.333332, DHC_MINPTS=15.0};CandidatesByDistance->ClusterByConnectiveness";97.75775735334562"; {DBSCAN_MAX_DIST=28.222223, DBSCAN_NUM_PTS=3.1111112} {DBSCAN_MAX_DIST=28.222223, DBSCAN_NUM_PTS=3.1111112};AttractionTree->DensityTree";99.89269623319693"; {DHC_SIGMA=5.666667, DHC_THRESHOLD=60.0, DHC_MINPTS=10.0} {DHC_SIGMA=5.666667, DHC_THRESHOLD=60.0, DHC_MINPTS=10.0};AttractionTree->DensityTree";99.92044342932441"; {DHC_SIGMA=11.888889, DHC_THRESHOLD=54.444443, DHC_MINPTS=8.333333} {DHC_SIGMA=11.888889, DHC_THRESHOLD=54.444443, DHC_MINPTS=8.333333};AttractionTree->DensityTree";99.40112208863388"; {DHC_SIGMA=8.777778, DHC_THRESHOLD=15.555555, DHC_MINPTS=11.666666} {DHC_SIGMA=8.777778, DHC_THRESHOLD=15.555555, DHC_MINPTS=11.666666}
ASH->AttractionTree->DensityTree";99.40732444730463"; {DENCLUE_SIGMA=40.333332, DENCLUE_EPSILON=2.311111} {DHC_SIGMA=4.111111, DHC_THRESHOLD=21.11111, DHC_MINPTS=16.666666} {DHC_SIGMA=4.111111, DHC_THRESHOLD=21.11111, DHC_MINPTS=16.666666};ASH->AttractionTree->DensityTree";98.83663745965782"; {DENCLUE_SIGMA=40.333332, DENCLUE_EPSILON=8.944445} {DHC_SIGMA=11.888889, DHC_THRESHOLD=43.333332, DHC_MINPTS=13.333333} {DHC_SIGMA=11.888889, DHC_THRESHOLD=43.333332, DHC_MINPTS=13.333333};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";91.9628682325286"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=3.0} {DBCLASD_PTS=5.2222223} {DBSCAN_MAX_DIST=6.4444447, DBSCAN_NUM_PTS=5.2222223};AdaptableKDTree->MergeByOverlap";97.17710255234094"; {DESCRY_DENSITY=27.222221, DESCRY_K=8.0} {PHC_GRID=23.333334, PHC_RADIUS=7.3333335};ASH->AttractionTree->DensityTree";99.8837144906516"; {DENCLUE_SIGMA=20.666666, DENCLUE_EPSILON=20.0} {DHC_SIGMA=13.444445, DHC_THRESHOLD=32.22222, DHC_MINPTS=13.333333} {DHC_SIGMA=13.444445, DHC_THRESHOLD=32.22222, DHC_MINPTS=13.333333};AttractionTree->DensityTree";99.42446108047746"; {DHC_SIGMA=2.5555556, DHC_THRESHOLD=60.0, DHC_MINPTS=6.6666665} {DHC_SIGMA=2.5555556, DHC_THRESHOLD=60.0, DHC_MINPTS=6.6666665};CandidatesByDistance->ClusterByConnectiveness";97.7543677177799"; {DBSCAN_MAX_DIST=17.333334, DBSCAN_NUM_PTS=3.1111112} {DBSCAN_MAX_DIST=17.333334, DBSCAN_NUM_PTS=3.1111112};CandidatesByNpts->ClustersByDistribution";94.5297098729525"; {DBCLASD_PTS=3.1111112} {DBCLASD_PTS=3.1111112};ASH->AttractionTree->DensityTree";99.84051664220392"; {DENCLUE_SIGMA=27.222221, DENCLUE_EPSILON=15.577778} {DHC_SIGMA=2.5555556, DHC_THRESHOLD=32.22222, DHC_MINPTS=10.0} {DHC_SIGMA=2.5555556, DHC_THRESHOLD=32.22222, DHC_MINPTS=10.0};AdaptableKDTree->MergeByOverlap";96.83772233983163"; {DESCRY_DENSITY=46.888885, DESCRY_K=6.0} {PHC_GRID=39.333336, PHC_RADIUS=34.0}
AttractionTree->DensityTree";99.92456326694385"; {DHC_SIGMA=10.333334, DHC_THRESHOLD=43.333332, DHC_MINPTS=10.0} {DHC_SIGMA=10.333334, DHC_THRESHOLD=43.333332, DHC_MINPTS=10.0};AdaptableKDTree->MergeByOverlap";96.97665334438804"; {DESCRY_DENSITY=14.111111, DESCRY_K=10.0} {PHC_GRID=18.0, PHC_RADIUS=50.0};CandidatesBySNN->DistanceInformation->ClusterByDensityPeak";56.946621042087365"; {K_THRESHOLD=14.444445} {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=1.2222222} {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=1.2222222};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";96.87648358177951"; {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=1.8888888} {DBCLASD_PTS=20.0} {DBSCAN_MAX_DIST=33.666668, DBSCAN_NUM_PTS=13.666667};AttractionTree->DensityTree";99.87156593021867"; {DHC_SIGMA=7.2222223, DHC_THRESHOLD=48.888885, DHC_MINPTS=20.0} {DHC_SIGMA=7.2222223, DHC_THRESHOLD=48.888885, DHC_MINPTS=20.0};AdaptableKDTree->MergeByOverlap";96.83772233983163"; {DESCRY_DENSITY=7.5555553, DESCRY_K=4.0} {PHC_GRID=7.3333335, PHC_RADIUS=39.333336};AdaptableKDTree->MergeByOverlap";96.83772233983163"; {DESCRY_DENSITY=33.77778, DESCRY_K=20.0} {PHC_GRID=18.0, PHC_RADIUS=50.0};AdaptableKDTree->MergeByDistance";94.51474927416669"; {DESCRY_DENSITY=53.444443, DESCRY_K=20.0} {DESCRY_DENSITY=53.444443, DESCRY_K=20.0};ASH->AttractionTree->DensityTree";99.82008828957385"; {DENCLUE_SIGMA=7.5555553, DENCLUE_EPSILON=20.0} {DHC_SIGMA=2.5555556, DHC_THRESHOLD=15.555555, DHC_MINPTS=20.0} {DHC_SIGMA=2.5555556, DHC_THRESHOLD=15.555555, DHC_MINPTS=20.0};AdaptableKDTree->MergeByDistance";92.7186573592648"; {DESCRY_DENSITY=60.0, DESCRY_K=10.0} {DESCRY_DENSITY=60.0, DESCRY_K=10.0}
CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=11.555555} {DBSCAN_MAX_DIST=44.555557, DBSCAN_NUM_PTS=7.3333335};CandidatesByNpts->ClusterByConnectiveness";94.16407718816792"; {DBCLASD_PTS=11.555555} {DBSCAN_MAX_DIST=11.888889, DBSCAN_NUM_PTS=20.0};CandidatesByNpts->ClustersByDistribution";0.0"; {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";96.80866825777572"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.8888888} {DBCLASD_PTS=17.88889} {DBSCAN_MAX_DIST=22.777779, DBSCAN_NUM_PTS=3.1111112};AttractionTree->DensityTree";99.85249405769227"; {DHC_SIGMA=10.333334, DHC_THRESHOLD=26.666666, DHC_MINPTS=20.0} {DHC_SIGMA=10.333334, DHC_THRESHOLD=26.666666, DHC_MINPTS=20.0};DenseAreas->ClusterByPartition";96.81333063528547"; {CLIQUE_SLICES=15.333334, CLIQUE_THRESHOLD=0.26666668} {CLIQUE_SLICES=15.333334, CLIQUE_THRESHOLD=0.26666668};DistanceInformation->CandidatesByNpts->ClustersByDistribution";94.5297098729525"; {DPCI_DC_PERCENT=77.22223, DISTANCE_INFO=1.6666667} {DBCLASD_PTS=3.1111112} {DBCLASD_PTS=3.1111112};CandidatesByNpts->ClusterByConnectiveness";92.95313531671708"; {DBCLASD_PTS=20.0} {DBSCAN_MAX_DIST=6.4444447, DBSCAN_NUM_PTS=7.3333335};AdaptableKDTree->MergeByOverlap";97.17710255234094"; {DESCRY_DENSITY=27.222221, DESCRY_K=6.0} {PHC_GRID=7.3333335, PHC_RADIUS=50.0};DistanceInformation->ClusterByDensityPeak";77.82501702633262"; {DPCI_DC_PERCENT=77.22223, DISTANCE_INFO=2.7777777} {DPCI_DC_PERCENT=77.22223, DISTANCE_INFO=2.7777777}
CandidatesBySNN->ClustersByDistribution";0.0"; {K_THRESHOLD=27.777779} {DBCLASD_PTS=3.1111112};DistanceInformation->CandidatesByNpts->ClustersByDistribution";92.94663201016702"; {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=1.8888888} {DBCLASD_PTS=5.2222223} {DBCLASD_PTS=5.2222223};DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.066666745} {DENCLUE_SIGMA=20.666666, DENCLUE_EPSILON=17.788889};CandidatesByNpts->ClusterByConnectiveness";95.50839394534901"; {DBCLASD_PTS=20.0} {DBSCAN_MAX_DIST=17.333334, DBSCAN_NUM_PTS=13.666667};AttractionTree->DensityTree";99.8405171883964"; {DHC_SIGMA=15.0, DHC_THRESHOLD=21.11111, DHC_MINPTS=6.6666665} {DHC_SIGMA=15.0, DHC_THRESHOLD=21.11111, DHC_MINPTS=6.6666665};AdaptableKDTree->MergeByDistance";92.8327293505766"; {DESCRY_DENSITY=33.77778, DESCRY_K=6.0} {DESCRY_DENSITY=33.77778, DESCRY_K=6.0};AdaptableKDTree->MergeByDistance";93.1790422898962"; {DESCRY_DENSITY=60.0, DESCRY_K=4.0} {DESCRY_DENSITY=60.0, DESCRY_K=4.0};CandidatesByNpts->ClustersByDistribution";87.33585542808564"; {DBCLASD_PTS=13.666667} {DBCLASD_PTS=13.666667};AdaptableKDTree->MergeByOverlap";96.83772233983163"; {DESCRY_DENSITY=33.77778, DESCRY_K=10.0} {PHC_GRID=28.666668, PHC_RADIUS=50.0};DistanceInformation->ClusterByDensityPeak";67.5510354001294"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.2222222} {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.2222222}
DistanceInformation->CandidatesByNpts->ClustersByDistribution";0.0"; {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=1.8888888} {DBCLASD_PTS=7.3333335} {DBCLASD_PTS=7.3333335};CandidatesByNpts->ClustersByDistribution";86.48062266560204"; {DBCLASD_PTS=17.88889} {DBCLASD_PTS=17.88889};ClustersByAttractors";0.0"; {DENCLUE_SIGMA=7.5555553, DENCLUE_EPSILON=4.522222};CandidatesByNpts->ClustersByDistribution";88.83269227802704"; {DBCLASD_PTS=9.444445} {DBCLASD_PTS=9.444445};AttractionTree->DensityTree";99.5135857932445"; {DHC_SIGMA=2.5555556, DHC_THRESHOLD=48.888885, DHC_MINPTS=11.666666} {DHC_SIGMA=2.5555556, DHC_THRESHOLD=48.888885, DHC_MINPTS=11.666666};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=46.888885, DESCRY_K=16.0} {AMR_LAMBDA=11.666667, AMR_SLICES=30.0, AMR_DENSITY=20.0};CandidatesByNpts->ClusterByConnectiveness";89.74239335525316"; {DBCLASD_PTS=20.0} {DBSCAN_MAX_DIST=6.4444447, DBSCAN_NUM_PTS=15.777779};DistanceInformation->ClusterByDensityPeak";83.52061809259848"; {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=3.0} {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=3.0};AdaptableKDTree->MergeByOverlap";96.83772233983163"; {DESCRY_DENSITY=40.333332, DESCRY_K=20.0} {PHC_GRID=12.666667, PHC_RADIUS=50.0};ASH->ClustersByDistribution";0.0"; {DENCLUE_SIGMA=60.0, DENCLUE_EPSILON=2.311111} {DBCLASD_PTS=20.0}
DenseAreas->ClusterByPartition";0.0"; {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.3} {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.3};CandidatesByNpts->ClustersByDistribution";84.1092406889118"; {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0};CandidatesBySNN->SNNByConnectiveness";0.0"; {K_THRESHOLD=41.111115} {SNN_NUM_PTS=23.777779, K_THRESHOLD=41.111115, SNN_MAX_DIST=89.0};DistanceInformation->CandidatesByNpts->ClustersByDistribution";85.11410180725292"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=2.7777777} {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";93.18371115094017"; {DPCI_DC_PERCENT=44.555557, DISTANCE_INFO=1.8888888} {DBCLASD_PTS=3.1111112} {DBSCAN_MAX_DIST=11.888889, DBSCAN_NUM_PTS=11.555555};CandidatesBySNN->MergeByOverlap";0.0"; {K_THRESHOLD=27.777779} {PHC_GRID=18.0, PHC_RADIUS=23.333334};CandidatesByDistance->ClustersByDistribution";86.54912707945283"; {DBSCAN_MAX_DIST=33.666668, DBSCAN_NUM_PTS=20.0} {DBCLASD_PTS=13.666667};Equally Sized Grid->AMRTree->MergeByOverlap";0.0"; {AMR_SLICES=30.0} {AMR_LAMBDA=17.0, AMR_SLICES=30.0, AMR_DENSITY=11.555555} {PHC_GRID=7.3333335, PHC_RADIUS=44.666668};AdaptableKDTree->MergeByDistance";93.1790422898962"; {DESCRY_DENSITY=40.333332, DESCRY_K=4.0} {DESCRY_DENSITY=40.333332, DESCRY_K=4.0};CandidatesBySNN->MergeByDistance";0.0"; {K_THRESHOLD=14.444445} {DESCRY_DENSITY=7.5555553, DESCRY_K=16.0}
AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=53.444443, DESCRY_K=12.0} {AMR_LAMBDA=14.333334, AMR_SLICES=27.222221, AMR_DENSITY=3.1111112};CandidatesBySNN->DistanceInformation->ClusterByDensityPeak";59.32039111799241"; {K_THRESHOLD=18.88889} {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=2.1111112} {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=2.1111112};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=16.11111} {AMR_LAMBDA=9.0, AMR_SLICES=16.11111, AMR_DENSITY=13.666667} {DESCRY_DENSITY=27.222221, DESCRY_K=18.0};DistanceInformation->ClusterByDensityPeak";78.0738444433815"; {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=2.5555556} {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=2.5555556};CandidatesBySNN->ClusterByConnectiveness";0.0"; {K_THRESHOLD=14.444445} {DBSCAN_MAX_DIST=33.666668, DBSCAN_NUM_PTS=20.0};CandidatesBySNN->MergeByOverlap";0.0"; {K_THRESHOLD=45.555557} {PHC_GRID=23.333334, PHC_RADIUS=18.0};CandidatesByDistance->ClustersByDistribution";81.93104064004484"; {DBSCAN_MAX_DIST=39.111115, DBSCAN_NUM_PTS=15.777779} {DBCLASD_PTS=3.1111112};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_MAX_DIST=11.888889, DBSCAN_NUM_PTS=13.666667} {DBSCAN_MAX_DIST=11.888889, DBSCAN_NUM_PTS=13.666667};CandidatesByNpts->ClustersByDistribution";88.73660204925413"; {DBCLASD_PTS=11.555555} {DBCLASD_PTS=11.555555};ClustersByAttractors";0.0"; {DENCLUE_SIGMA=33.77778, DENCLUE_EPSILON=17.788889}
