B1";F1";P1;B2";F2";P2;B3";F3";P3;B4";F4";P4;B5";F5";P5;B6";F6";P6;B7";F7";P7;B8";F8";P8;B9";F9";P9;B10";F10";P10
AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=7.5555553, DESCRY_K=14.0} {AMR_LAMBDA=3.6666667, AMR_SLICES=24.444443, AMR_DENSITY=5.2222223};AttractionTree->DensityTree";99.92456326694385"; {DHC_SIGMA=10.333334, DHC_THRESHOLD=43.333332, DHC_MINPTS=15.0} {DHC_SIGMA=10.333334, DHC_THRESHOLD=43.333332, DHC_MINPTS=15.0};ASH->AttractionTree->DensityTree";99.97150312243164"; {DENCLUE_SIGMA=46.888885, DENCLUE_EPSILON=4.522222} {DHC_SIGMA=4.111111, DHC_THRESHOLD=60.0, DHC_MINPTS=10.0} {DHC_SIGMA=4.111111, DHC_THRESHOLD=60.0, DHC_MINPTS=10.0};ASH->AttractionTree->DensityTree";99.97150312243164"; {DENCLUE_SIGMA=46.888885, DENCLUE_EPSILON=4.522222} {DHC_SIGMA=4.111111, DHC_THRESHOLD=60.0, DHC_MINPTS=10.0} {DHC_SIGMA=4.111111, DHC_THRESHOLD=60.0, DHC_MINPTS=10.0};ASH->AttractionTree->DensityTree";99.97150312243164"; {DENCLUE_SIGMA=46.888885, DENCLUE_EPSILON=4.522222} {DHC_SIGMA=4.111111, DHC_THRESHOLD=60.0, DHC_MINPTS=10.0} {DHC_SIGMA=4.111111, DHC_THRESHOLD=60.0, DHC_MINPTS=10.0};ASH->AttractionTree->DensityTree";99.97150312243164"; {DENCLUE_SIGMA=46.888885, DENCLUE_EPSILON=4.522222} {DHC_SIGMA=4.111111, DHC_THRESHOLD=60.0, DHC_MINPTS=10.0} {DHC_SIGMA=4.111111, DHC_THRESHOLD=60.0, DHC_MINPTS=10.0};ASH->AttractionTree->DensityTree";99.97150312243164"; {DENCLUE_SIGMA=46.888885, DENCLUE_EPSILON=4.522222} {DHC_SIGMA=4.111111, DHC_THRESHOLD=60.0, DHC_MINPTS=10.0} {DHC_SIGMA=4.111111, DHC_THRESHOLD=60.0, DHC_MINPTS=10.0};ASH->AttractionTree->DensityTree";99.97150312243164"; {DENCLUE_SIGMA=46.888885, DENCLUE_EPSILON=4.522222} {DHC_SIGMA=4.111111, DHC_THRESHOLD=60.0, DHC_MINPTS=10.0} {DHC_SIGMA=4.111111, DHC_THRESHOLD=60.0, DHC_MINPTS=10.0};ASH->AttractionTree->DensityTree";99.97150312243164"; {DENCLUE_SIGMA=46.888885, DENCLUE_EPSILON=4.522222} {DHC_SIGMA=4.111111, DHC_THRESHOLD=60.0, DHC_MINPTS=10.0} {DHC_SIGMA=4.111111, DHC_THRESHOLD=60.0, DHC_MINPTS=10.0};ASH->AttractionTree->DensityTree";99.97150312243164"; {DENCLUE_SIGMA=46.888885, DENCLUE_EPSILON=4.522222} {DHC_SIGMA=4.111111, DHC_THRESHOLD=60.0, DHC_MINPTS=10.0} {DHC_SIGMA=4.111111, DHC_THRESHOLD=60.0, DHC_MINPTS=10.0}
AttractionTree->DensityTree";99.40483197777999"; {DHC_SIGMA=2.5555556, DHC_THRESHOLD=21.11111, DHC_MINPTS=16.666666} {DHC_SIGMA=2.5555556, DHC_THRESHOLD=21.11111, DHC_MINPTS=16.666666};AttractionTree->DensityTree";99.898487411482"; {DHC_SIGMA=8.777778, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0} {DHC_SIGMA=8.777778, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0};AttractionTree->DensityTree";99.90975188195183"; {DHC_SIGMA=10.333334, DHC_THRESHOLD=60.0, DHC_MINPTS=8.333333} {DHC_SIGMA=10.333334, DHC_THRESHOLD=60.0, DHC_MINPTS=8.333333};AttractionTree->DensityTree";99.87158850038279"; {DHC_SIGMA=11.888889, DHC_THRESHOLD=21.11111, DHC_MINPTS=8.333333} {DHC_SIGMA=11.888889, DHC_THRESHOLD=21.11111, DHC_MINPTS=8.333333};AttractionTree->DensityTree";99.87158850038279"; {DHC_SIGMA=11.888889, DHC_THRESHOLD=21.11111, DHC_MINPTS=13.333333} {DHC_SIGMA=11.888889, DHC_THRESHOLD=21.11111, DHC_MINPTS=13.333333};AttractionTree->DensityTree";99.9066463727876"; {DHC_SIGMA=15.0, DHC_THRESHOLD=54.444443, DHC_MINPTS=11.666666} {DHC_SIGMA=15.0, DHC_THRESHOLD=54.444443, DHC_MINPTS=11.666666};AttractionTree->DensityTree";99.89800173901827"; {DHC_SIGMA=15.0, DHC_THRESHOLD=26.666666, DHC_MINPTS=13.333333} {DHC_SIGMA=15.0, DHC_THRESHOLD=26.666666, DHC_MINPTS=13.333333};AttractionTree->DensityTree";99.8405171883964"; {DHC_SIGMA=15.0, DHC_THRESHOLD=21.11111, DHC_MINPTS=6.6666665} {DHC_SIGMA=15.0, DHC_THRESHOLD=21.11111, DHC_MINPTS=6.6666665};AttractionTree->DensityTree";99.90942436707986"; {DHC_SIGMA=13.444445, DHC_THRESHOLD=43.333332, DHC_MINPTS=8.333333} {DHC_SIGMA=13.444445, DHC_THRESHOLD=43.333332, DHC_MINPTS=8.333333};AttractionTree->DensityTree";99.32956030958002"; {DHC_SIGMA=13.444445, DHC_THRESHOLD=15.555555, DHC_MINPTS=6.6666665} {DHC_SIGMA=13.444445, DHC_THRESHOLD=15.555555, DHC_MINPTS=6.6666665}
Equally Sized Grid->AMRTree->MergeByOverlap";0.0"; {AMR_SLICES=13.333333} {AMR_LAMBDA=19.666668, AMR_SLICES=13.333333, AMR_DENSITY=17.88889} {PHC_GRID=28.666668, PHC_RADIUS=18.0};AttractionTree->DensityTree";99.89269623319693"; {DHC_SIGMA=5.666667, DHC_THRESHOLD=60.0, DHC_MINPTS=13.333333} {DHC_SIGMA=5.666667, DHC_THRESHOLD=60.0, DHC_MINPTS=13.333333};AttractionTree->DensityTree";99.8482952323366"; {DHC_SIGMA=5.666667, DHC_THRESHOLD=48.888885, DHC_MINPTS=20.0} {DHC_SIGMA=5.666667, DHC_THRESHOLD=48.888885, DHC_MINPTS=20.0};DenseAreas->ClusterByPartition";96.55989541923108"; {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.10000007} {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.10000007};ASH->AttractionTree->DensityTree";98.55687454304645"; {DENCLUE_SIGMA=60.0, DENCLUE_EPSILON=13.366667} {DHC_SIGMA=2.5555556, DHC_THRESHOLD=48.888885, DHC_MINPTS=13.333333} {DHC_SIGMA=2.5555556, DHC_THRESHOLD=48.888885, DHC_MINPTS=13.333333};AdaptableKDTree->MergeByOverlap";96.83772233983163"; {DESCRY_DENSITY=53.444443, DESCRY_K=8.0} {PHC_GRID=7.3333335, PHC_RADIUS=39.333336};AttractionTree->DensityTree";99.86426867480408"; {DHC_SIGMA=13.444445, DHC_THRESHOLD=21.11111, DHC_MINPTS=10.0} {DHC_SIGMA=13.444445, DHC_THRESHOLD=21.11111, DHC_MINPTS=10.0};AttractionTree->DensityTree";99.81268329568863"; {DHC_SIGMA=8.777778, DHC_THRESHOLD=32.22222, DHC_MINPTS=6.6666665} {DHC_SIGMA=8.777778, DHC_THRESHOLD=32.22222, DHC_MINPTS=6.6666665};AttractionTree->DensityTree";99.86426867480408"; {DHC_SIGMA=13.444445, DHC_THRESHOLD=21.11111, DHC_MINPTS=11.666666} {DHC_SIGMA=13.444445, DHC_THRESHOLD=21.11111, DHC_MINPTS=11.666666};AttractionTree->DensityTree";99.32956030958002"; {DHC_SIGMA=13.444445, DHC_THRESHOLD=15.555555, DHC_MINPTS=11.666666} {DHC_SIGMA=13.444445, DHC_THRESHOLD=15.555555, DHC_MINPTS=11.666666}
CandidatesByDistance->ClusterByConnectiveness";95.50456743207346"; {DBSCAN_MAX_DIST=22.777779, DBSCAN_NUM_PTS=3.1111112} {DBSCAN_MAX_DIST=22.777779, DBSCAN_NUM_PTS=3.1111112};AttractionTree->DensityTree";99.84555154832849"; {DHC_SIGMA=4.111111, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0} {DHC_SIGMA=4.111111, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0};CandidatesByNpts->ClusterByConnectiveness";97.75266712512253"; {DBCLASD_PTS=9.444445} {DBSCAN_MAX_DIST=50.0, DBSCAN_NUM_PTS=20.0};CandidatesByDistance->ClusterByConnectiveness";94.72943733796897"; {DBSCAN_MAX_DIST=22.777779, DBSCAN_NUM_PTS=11.555555} {DBSCAN_MAX_DIST=22.777779, DBSCAN_NUM_PTS=11.555555};AdaptableKDTree->MergeByDistance";94.51474927416669"; {DESCRY_DENSITY=33.77778, DESCRY_K=20.0} {DESCRY_DENSITY=33.77778, DESCRY_K=20.0};AdaptableKDTree->MergeByOverlap";96.83772233983163"; {DESCRY_DENSITY=60.0, DESCRY_K=16.0} {PHC_GRID=39.333336, PHC_RADIUS=28.666668};AttractionTree->DensityTree";99.81030931684401"; {DHC_SIGMA=4.111111, DHC_THRESHOLD=54.444443, DHC_MINPTS=13.333333} {DHC_SIGMA=4.111111, DHC_THRESHOLD=54.444443, DHC_MINPTS=13.333333};CandidatesByDistance->ClusterByConnectiveness";97.75775735334562"; {DBSCAN_MAX_DIST=33.666668, DBSCAN_NUM_PTS=5.2222223} {DBSCAN_MAX_DIST=33.666668, DBSCAN_NUM_PTS=5.2222223};AttractionTree->DensityTree";99.74336935119712"; {DHC_SIGMA=4.111111, DHC_THRESHOLD=26.666666, DHC_MINPTS=10.0} {DHC_SIGMA=4.111111, DHC_THRESHOLD=26.666666, DHC_MINPTS=10.0};ASH->AttractionTree->DensityTree";98.7105375263391"; {DENCLUE_SIGMA=53.444443, DENCLUE_EPSILON=6.733333} {DHC_SIGMA=4.111111, DHC_THRESHOLD=32.22222, DHC_MINPTS=8.333333} {DHC_SIGMA=4.111111, DHC_THRESHOLD=32.22222, DHC_MINPTS=8.333333}
ASH->ClustersByDistribution";0.0"; {DENCLUE_SIGMA=53.444443, DENCLUE_EPSILON=13.366667} {DBCLASD_PTS=5.2222223};AttractionTree->DensityTree";99.84555154832849"; {DHC_SIGMA=4.111111, DHC_THRESHOLD=60.0, DHC_MINPTS=8.333333} {DHC_SIGMA=4.111111, DHC_THRESHOLD=60.0, DHC_MINPTS=8.333333};CandidatesByNpts->ClusterByConnectiveness";96.71372785190265"; {DBCLASD_PTS=5.2222223} {DBSCAN_MAX_DIST=22.777779, DBSCAN_NUM_PTS=15.777779};CandidatesByDistance->ClusterByConnectiveness";93.61828891500357"; {DBSCAN_MAX_DIST=22.777779, DBSCAN_NUM_PTS=13.666667} {DBSCAN_MAX_DIST=22.777779, DBSCAN_NUM_PTS=13.666667};CandidatesByDistance->ClusterByConnectiveness";91.65397105977975"; {DBSCAN_MAX_DIST=6.4444447, DBSCAN_NUM_PTS=17.88889} {DBSCAN_MAX_DIST=6.4444447, DBSCAN_NUM_PTS=17.88889};CandidatesByNpts->ClustersByDistribution";94.5297098729525"; {DBCLASD_PTS=3.1111112} {DBCLASD_PTS=3.1111112};AttractionTree->DensityTree";99.0528134082168"; {DHC_SIGMA=2.5555556, DHC_THRESHOLD=15.555555, DHC_MINPTS=20.0} {DHC_SIGMA=2.5555556, DHC_THRESHOLD=15.555555, DHC_MINPTS=20.0};AdaptableKDTree->MergeByOverlap";96.83772233983163"; {DESCRY_DENSITY=46.888885, DESCRY_K=10.0} {PHC_GRID=34.0, PHC_RADIUS=18.0};AttractionTree->DensityTree";99.5135857932445"; {DHC_SIGMA=2.5555556, DHC_THRESHOLD=48.888885, DHC_MINPTS=8.333333} {DHC_SIGMA=2.5555556, DHC_THRESHOLD=48.888885, DHC_MINPTS=8.333333};AdaptableKDTree->MergeByOverlap";97.17710255234094"; {DESCRY_DENSITY=27.222221, DESCRY_K=10.0} {PHC_GRID=39.333336, PHC_RADIUS=23.333334}
CandidatesBySNN->ClusterByConnectiveness";0.0"; {K_THRESHOLD=23.333334} {DBSCAN_MAX_DIST=11.888889, DBSCAN_NUM_PTS=7.3333335};AttractionTree->DensityTree";99.7673197007609"; {DHC_SIGMA=8.777778, DHC_THRESHOLD=26.666666, DHC_MINPTS=16.666666} {DHC_SIGMA=8.777778, DHC_THRESHOLD=26.666666, DHC_MINPTS=16.666666};CandidatesByNpts->ClusterByConnectiveness";95.76321305537802"; {DBCLASD_PTS=9.444445} {DBSCAN_MAX_DIST=33.666668, DBSCAN_NUM_PTS=9.444445};CandidatesByNpts->ClustersByDistribution";91.05267476889816"; {DBCLASD_PTS=7.3333335} {DBCLASD_PTS=7.3333335};DistanceInformation->ClusterByDensityPeak";78.0738444433815"; {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=2.7777777} {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=2.7777777};CandidatesByNpts->ClusterByConnectiveness";93.6648434883314"; {DBCLASD_PTS=17.88889} {DBSCAN_MAX_DIST=11.888889, DBSCAN_NUM_PTS=20.0};AdaptableKDTree->MergeByOverlap";96.83772233983163"; {DESCRY_DENSITY=46.888885, DESCRY_K=14.0} {PHC_GRID=7.3333335, PHC_RADIUS=44.666668};AdaptableKDTree->MergeByOverlap";96.83772233983163"; {DESCRY_DENSITY=53.444443, DESCRY_K=4.0} {PHC_GRID=12.666667, PHC_RADIUS=23.333334};AttractionTree->DensityTree";99.36331045803355"; {DHC_SIGMA=2.5555556, DHC_THRESHOLD=32.22222, DHC_MINPTS=15.0} {DHC_SIGMA=2.5555556, DHC_THRESHOLD=32.22222, DHC_MINPTS=15.0};CandidatesByNpts->ClusterByConnectiveness";94.68577860658611"; {DBCLASD_PTS=15.777779} {DBSCAN_MAX_DIST=17.333334, DBSCAN_NUM_PTS=17.88889}
AttractionTree->DensityTree";99.90942436707986"; {DHC_SIGMA=13.444445, DHC_THRESHOLD=43.333332, DHC_MINPTS=18.333332} {DHC_SIGMA=13.444445, DHC_THRESHOLD=43.333332, DHC_MINPTS=18.333332};AttractionTree->DensityTree";99.2980542122583"; {DHC_SIGMA=15.0, DHC_THRESHOLD=15.555555, DHC_MINPTS=18.333332} {DHC_SIGMA=15.0, DHC_THRESHOLD=15.555555, DHC_MINPTS=18.333332};CandidatesByNpts->ClusterByConnectiveness";91.7574967709451"; {DBCLASD_PTS=7.3333335} {DBSCAN_MAX_DIST=6.4444447, DBSCAN_NUM_PTS=17.88889};DistanceInformation->ClusterByDensityPeak";81.97144746622128"; {DPCI_DC_PERCENT=11.888889, DISTANCE_INFO=1.2222222} {DPCI_DC_PERCENT=11.888889, DISTANCE_INFO=1.2222222};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=27.222221} {AMR_LAMBDA=22.333334, AMR_SLICES=27.222221, AMR_DENSITY=20.0} {AMR_LAMBDA=22.333334, AMR_SLICES=27.222221, AMR_DENSITY=20.0};AdaptableKDTree->MergeByDistance";90.93007596462749"; {DESCRY_DENSITY=27.222221, DESCRY_K=16.0} {DESCRY_DENSITY=27.222221, DESCRY_K=16.0};DenseAreas->ClusterByPartition";96.19168498752694"; {CLIQUE_SLICES=27.666668, CLIQUE_THRESHOLD=0.26666668} {CLIQUE_SLICES=27.666668, CLIQUE_THRESHOLD=0.26666668};CandidatesByNpts->ClusterByConnectiveness";94.17451806057284"; {DBCLASD_PTS=17.88889} {DBSCAN_MAX_DIST=22.777779, DBSCAN_NUM_PTS=5.2222223};AdaptableKDTree->MergeByOverlap";97.17710255234094"; {DESCRY_DENSITY=20.666666, DESCRY_K=18.0} {PHC_GRID=12.666667, PHC_RADIUS=12.666667};CandidatesByDistance->ClustersByDistribution";93.69104984174186"; {DBSCAN_MAX_DIST=50.0, DBSCAN_NUM_PTS=20.0} {DBCLASD_PTS=20.0}
DenseAreas->ClusterByPartition";94.20368114964137"; {CLIQUE_SLICES=19.444445, CLIQUE_THRESHOLD=0.23333336} {CLIQUE_SLICES=19.444445, CLIQUE_THRESHOLD=0.23333336};CandidatesByDistance->ClusterByConnectiveness";96.0511218772307"; {DBSCAN_MAX_DIST=11.888889, DBSCAN_NUM_PTS=11.555555} {DBSCAN_MAX_DIST=11.888889, DBSCAN_NUM_PTS=11.555555};DistanceInformation->ClusterByDensityPeak";81.97144746622128"; {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=1.6666667} {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=1.6666667};DistanceInformation->ClusterByDensityPeak";59.32039111799241"; {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=2.5555556} {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=2.5555556};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=7.7777777} {AMR_LAMBDA=11.666667, AMR_SLICES=7.7777777, AMR_DENSITY=9.444445} {DESCRY_DENSITY=60.0, DESCRY_K=12.0};CandidatesBySNN->SNNByConnectiveness";86.60016587766694"; {K_THRESHOLD=27.777779} {SNN_NUM_PTS=17.555555, K_THRESHOLD=27.777779, SNN_MAX_DIST=12.0};DistanceInformation->ClusterByDensityPeak";56.946621042087365"; {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=3.0} {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=3.0};DistanceInformation->CandidatesByNpts->ClustersByDistribution";92.15127367668751"; {DPCI_DC_PERCENT=77.22223, DISTANCE_INFO=2.7777777} {DBCLASD_PTS=5.2222223} {DBCLASD_PTS=5.2222223};AdaptableKDTree->MergeByOverlap";96.83772233983163"; {DESCRY_DENSITY=60.0, DESCRY_K=20.0} {PHC_GRID=12.666667, PHC_RADIUS=34.0};AdaptableKDTree->MergeByDistance";93.65426464089681"; {DESCRY_DENSITY=60.0, DESCRY_K=12.0} {DESCRY_DENSITY=60.0, DESCRY_K=12.0}
DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";0.0"; {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=3.0} {DBCLASD_PTS=11.555555} {DBSCAN_MAX_DIST=11.888889, DBSCAN_NUM_PTS=11.555555};CandidatesByDistance->ClusterByConnectiveness";95.57006866101129"; {DBSCAN_MAX_DIST=33.666668, DBSCAN_NUM_PTS=9.444445} {DBSCAN_MAX_DIST=33.666668, DBSCAN_NUM_PTS=9.444445};DistanceInformation->CandidatesByNpts->ClustersByDistribution";0.0"; {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=2.3333335} {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0};CandidatesBySNN->MergeByDistance";0.0"; {K_THRESHOLD=14.444445} {DESCRY_DENSITY=60.0, DESCRY_K=20.0};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_MAX_DIST=44.555557, DBSCAN_NUM_PTS=17.88889} {DBSCAN_MAX_DIST=44.555557, DBSCAN_NUM_PTS=17.88889};DistanceInformation->ClusterByDensityPeak";81.97144746622128"; {DPCI_DC_PERCENT=22.777779, DISTANCE_INFO=1.4444444} {DPCI_DC_PERCENT=22.777779, DISTANCE_INFO=1.4444444};CandidatesByNpts->ClustersByDistribution";0.0"; {DBCLASD_PTS=11.555555} {DBCLASD_PTS=11.555555};DenseAreas->ClusterByPartition";91.13182747908736"; {CLIQUE_SLICES=27.666668, CLIQUE_THRESHOLD=0.1333334} {CLIQUE_SLICES=27.666668, CLIQUE_THRESHOLD=0.1333334};AdaptableKDTree->MergeByDistance";93.97306412050442"; {DESCRY_DENSITY=46.888885, DESCRY_K=14.0} {DESCRY_DENSITY=46.888885, DESCRY_K=14.0};CandidatesByDistance->ClustersByDistribution";92.63758120526848"; {DBSCAN_MAX_DIST=28.222223, DBSCAN_NUM_PTS=17.88889} {DBCLASD_PTS=13.666667}
CandidatesByNpts->ClusterByConnectiveness";95.91633609208111"; {DBCLASD_PTS=3.1111112} {DBSCAN_MAX_DIST=50.0, DBSCAN_NUM_PTS=11.555555};AdaptableKDTree->MergeByDistance";94.68455908452306"; {DESCRY_DENSITY=46.888885, DESCRY_K=18.0} {DESCRY_DENSITY=46.888885, DESCRY_K=18.0};ClustersByAttractors";0.0"; {DENCLUE_SIGMA=53.444443, DENCLUE_EPSILON=8.944445};CandidatesByNpts->ClustersByDistribution";0.0"; {DBCLASD_PTS=13.666667} {DBCLASD_PTS=13.666667};DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_SLICES=27.666668, CLIQUE_THRESHOLD=0.066666745} {DENCLUE_SIGMA=27.222221, DENCLUE_EPSILON=8.944445};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=27.222221} {AMR_LAMBDA=3.6666667, AMR_SLICES=27.222221, AMR_DENSITY=20.0} {AMR_LAMBDA=3.6666667, AMR_SLICES=27.222221, AMR_DENSITY=20.0};CandidatesBySNN->ClustersByDistribution";0.0"; {K_THRESHOLD=32.22222} {DBCLASD_PTS=15.777779};CandidatesByNpts->ClustersByDistribution";90.51512304176867"; {DBCLASD_PTS=15.777779} {DBCLASD_PTS=15.777779};AdaptableKDTree->MergeByDistance";92.15179297267825"; {DESCRY_DENSITY=20.666666, DESCRY_K=20.0} {DESCRY_DENSITY=20.666666, DESCRY_K=20.0};CandidatesByDistance->ClustersByDistribution";83.50353879125615"; {DBSCAN_MAX_DIST=6.4444447, DBSCAN_NUM_PTS=20.0} {DBCLASD_PTS=5.2222223}
