B1";F1";P1;B2";F2";P2;B3";F3";P3;B4";F4";P4;B5";F5";P5;B6";F6";P6;B7";F7";P7;B8";F8";P8;B9";F9";P9;B10";F10";P10
ASH->AttractionTree->DensityTree";94.6078313518736"; {DENCLUE_EPSILON=4.522222, DENCLUE_SIGMA=7.5555553} {DHC_MINPTS=15.0, DHC_THRESHOLD=37.77778, DHC_SIGMA=5.666667} {DHC_MINPTS=15.0, DHC_THRESHOLD=37.77778, DHC_SIGMA=5.666667};ASH->AttractionTree->DensityTree";97.18312424920992"; {DENCLUE_EPSILON=15.577778, DENCLUE_SIGMA=20.666666} {DHC_MINPTS=10.0, DHC_THRESHOLD=26.666666, DHC_SIGMA=15.0} {DHC_MINPTS=10.0, DHC_THRESHOLD=26.666666, DHC_SIGMA=15.0};AttractionTree->DensityTree";99.65728557409"; {DHC_MINPTS=20.0, DHC_THRESHOLD=60.0, DHC_SIGMA=15.0} {DHC_MINPTS=20.0, DHC_THRESHOLD=60.0, DHC_SIGMA=15.0};AttractionTree->DensityTree";99.99967857329645"; {DHC_MINPTS=16.666666, DHC_THRESHOLD=54.444443, DHC_SIGMA=7.2222223} {DHC_MINPTS=16.666666, DHC_THRESHOLD=54.444443, DHC_SIGMA=7.2222223};AttractionTree->DensityTree";99.99967857329645"; {DHC_MINPTS=16.666666, DHC_THRESHOLD=54.444443, DHC_SIGMA=7.2222223} {DHC_MINPTS=16.666666, DHC_THRESHOLD=54.444443, DHC_SIGMA=7.2222223};AttractionTree->DensityTree";99.99967857329645"; {DHC_MINPTS=16.666666, DHC_THRESHOLD=54.444443, DHC_SIGMA=7.2222223} {DHC_MINPTS=16.666666, DHC_THRESHOLD=54.444443, DHC_SIGMA=7.2222223};AttractionTree->DensityTree";99.99967857329645"; {DHC_MINPTS=16.666666, DHC_THRESHOLD=54.444443, DHC_SIGMA=7.2222223} {DHC_MINPTS=16.666666, DHC_THRESHOLD=54.444443, DHC_SIGMA=7.2222223};AttractionTree->DensityTree";99.99967857329645"; {DHC_MINPTS=16.666666, DHC_THRESHOLD=54.444443, DHC_SIGMA=7.2222223} {DHC_MINPTS=16.666666, DHC_THRESHOLD=54.444443, DHC_SIGMA=7.2222223};AttractionTree->DensityTree";99.99967857329645"; {DHC_MINPTS=16.666666, DHC_THRESHOLD=54.444443, DHC_SIGMA=7.2222223} {DHC_MINPTS=16.666666, DHC_THRESHOLD=54.444443, DHC_SIGMA=7.2222223};AttractionTree->DensityTree";99.99967857329645"; {DHC_MINPTS=16.666666, DHC_THRESHOLD=54.444443, DHC_SIGMA=7.2222223} {DHC_MINPTS=16.666666, DHC_THRESHOLD=54.444443, DHC_SIGMA=7.2222223}
ClustersByAttractors";0.0"; {DENCLUE_EPSILON=15.577778, DENCLUE_SIGMA=46.888885};ASH->AttractionTree->DensityTree";89.72957878957965"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=40.333332} {DHC_MINPTS=16.666666, DHC_THRESHOLD=21.11111, DHC_SIGMA=7.2222223} {DHC_MINPTS=16.666666, DHC_THRESHOLD=21.11111, DHC_SIGMA=7.2222223};ASH->AttractionTree->DensityTree";89.64281417242312"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=53.444443} {DHC_MINPTS=16.666666, DHC_THRESHOLD=21.11111, DHC_SIGMA=8.777778} {DHC_MINPTS=16.666666, DHC_THRESHOLD=21.11111, DHC_SIGMA=8.777778};AttractionTree->DensityTree";99.97109261695594"; {DHC_MINPTS=13.333333, DHC_THRESHOLD=37.77778, DHC_SIGMA=10.333334} {DHC_MINPTS=13.333333, DHC_THRESHOLD=37.77778, DHC_SIGMA=10.333334};AttractionTree->DensityTree";99.95740956965675"; {DHC_MINPTS=20.0, DHC_THRESHOLD=48.888885, DHC_SIGMA=10.333334} {DHC_MINPTS=20.0, DHC_THRESHOLD=48.888885, DHC_SIGMA=10.333334};AttractionTree->DensityTree";87.33590519517107"; {DHC_MINPTS=18.333332, DHC_THRESHOLD=21.11111, DHC_SIGMA=4.111111} {DHC_MINPTS=18.333332, DHC_THRESHOLD=21.11111, DHC_SIGMA=4.111111};AttractionTree->DensityTree";95.39667598342481"; {DHC_MINPTS=8.333333, DHC_THRESHOLD=26.666666, DHC_SIGMA=10.333334} {DHC_MINPTS=8.333333, DHC_THRESHOLD=26.666666, DHC_SIGMA=10.333334};AttractionTree->DensityTree";99.91058765887809"; {DHC_MINPTS=6.6666665, DHC_THRESHOLD=37.77778, DHC_SIGMA=11.888889} {DHC_MINPTS=6.6666665, DHC_THRESHOLD=37.77778, DHC_SIGMA=11.888889};ASH->AttractionTree->DensityTree";96.10903469923765"; {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=33.77778} {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=10.333334} {DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=10.333334};AttractionTree->DensityTree";92.05596763655558"; {DHC_MINPTS=6.6666665, DHC_THRESHOLD=26.666666, DHC_SIGMA=4.111111} {DHC_MINPTS=6.6666665, DHC_THRESHOLD=26.666666, DHC_SIGMA=4.111111}
ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=40.333332} {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=40.333332};ASH->AttractionTree->DensityTree";87.58545848765473"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=27.222221} {DHC_MINPTS=11.666666, DHC_THRESHOLD=15.555555, DHC_SIGMA=15.0} {DHC_MINPTS=11.666666, DHC_THRESHOLD=15.555555, DHC_SIGMA=15.0};CandidatesByDistance->ClustersByDistribution";68.86132247636696"; {DBSCAN_NUM_PTS=15.777779, DBSCAN_MAX_DIST=33.666668} {DBCLASD_PTS=5.2222223};AttractionTree->DensityTree";99.97109261695594"; {DHC_MINPTS=16.666666, DHC_THRESHOLD=43.333332, DHC_SIGMA=10.333334} {DHC_MINPTS=16.666666, DHC_THRESHOLD=43.333332, DHC_SIGMA=10.333334};ASH->AttractionTree->DensityTree";94.6078313518736"; {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=7.5555553} {DHC_MINPTS=20.0, DHC_THRESHOLD=37.77778, DHC_SIGMA=8.777778} {DHC_MINPTS=20.0, DHC_THRESHOLD=37.77778, DHC_SIGMA=8.777778};AdaptableKDTree->MergeByDistance";81.97378081816787"; {DESCRY_DENSITY=20.666666, DESCRY_K=8.0} {DESCRY_DENSITY=20.666666, DESCRY_K=8.0};AttractionTree->DensityTree";94.54245202564525"; {DHC_MINPTS=15.0, DHC_THRESHOLD=21.11111, DHC_SIGMA=15.0} {DHC_MINPTS=15.0, DHC_THRESHOLD=21.11111, DHC_SIGMA=15.0};AttractionTree->DensityTree";99.86556984453404"; {DHC_MINPTS=10.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=11.888889} {DHC_MINPTS=10.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=11.888889};AttractionTree->DensityTree";92.52592572399469"; {DHC_MINPTS=10.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=5.666667} {DHC_MINPTS=10.0, DHC_THRESHOLD=54.444443, DHC_SIGMA=5.666667};DenseAreas->ClusterByPartition";87.96141469142307"; {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.3} {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.3}
ClustersByAttractors";0.0"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=14.111111};CandidatesByNpts->ClustersByDistribution";58.92804043902118"; {DBCLASD_PTS=15.777779} {DBCLASD_PTS=15.777779};ASH->ClustersByDistribution";0.0"; {DENCLUE_EPSILON=6.733333, DENCLUE_SIGMA=60.0} {DBCLASD_PTS=15.777779};AttractionTree->DensityTree";96.61879140465464"; {DHC_MINPTS=8.333333, DHC_THRESHOLD=26.666666, DHC_SIGMA=2.5555556} {DHC_MINPTS=8.333333, DHC_THRESHOLD=26.666666, DHC_SIGMA=2.5555556};CandidatesBySNN->DistanceInformation->CandidatesByNpts->ClustersByDistribution";65.09689727970522"; {K_THRESHOLD=50.0} {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=2.5555556} {DBCLASD_PTS=17.88889} {DBCLASD_PTS=17.88889};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=20.0} {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=39.111115};CandidatesByDistance->ClusterByConnectiveness";87.24068329415078"; {DBSCAN_NUM_PTS=3.1111112, DBSCAN_MAX_DIST=33.666668} {DBSCAN_NUM_PTS=3.1111112, DBSCAN_MAX_DIST=33.666668};AttractionTree->DensityTree";99.54530612911861"; {DHC_MINPTS=8.333333, DHC_THRESHOLD=48.888885, DHC_SIGMA=15.0} {DHC_MINPTS=8.333333, DHC_THRESHOLD=48.888885, DHC_SIGMA=15.0};DistanceInformation->ClusterByDensityPeak";86.14335381548125"; {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=2.7777777} {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=2.7777777};DistanceInformation->ClusterByDensityPeak";79.70930253150823"; {DPCI_DC_PERCENT=11.888889, DISTANCE_INFO=1.4444444} {DPCI_DC_PERCENT=11.888889, DISTANCE_INFO=1.4444444}
DistanceInformation->CandidatesByNpts->ClustersByDistribution";0.0"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.8888888} {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=60.0, DESCRY_K=18.0} {AMR_SLICES=18.88889, AMR_LAMBDA=11.666667, AMR_DENSITY=7.3333335};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=21.666666} {AMR_SLICES=21.666666, AMR_LAMBDA=25.0, AMR_DENSITY=9.444445} {DESCRY_DENSITY=20.666666, DESCRY_K=6.0};AttractionTree->DensityTree";92.74413772634986"; {DHC_MINPTS=10.0, DHC_THRESHOLD=32.22222, DHC_SIGMA=4.111111} {DHC_MINPTS=10.0, DHC_THRESHOLD=32.22222, DHC_SIGMA=4.111111};CandidatesByNpts->ClustersByDistribution";60.77697798667959"; {DBCLASD_PTS=9.444445} {DBCLASD_PTS=9.444445};CandidatesBySNN->SNNByConnectiveness";0.0"; {K_THRESHOLD=23.333334} {K_THRESHOLD=23.333334, SNN_NUM_PTS=8.222222, SNN_MAX_DIST=34.0};CandidatesByDistance->ClustersByDistribution";78.89361886199538"; {DBSCAN_NUM_PTS=7.3333335, DBSCAN_MAX_DIST=17.333334} {DBCLASD_PTS=9.444445};DenseAreas->ClusterByPartition";84.0888543164854"; {CLIQUE_SLICES=19.444445, CLIQUE_THRESHOLD=0.3} {CLIQUE_SLICES=19.444445, CLIQUE_THRESHOLD=0.3};DistanceInformation->ClusterByDensityPeak";76.4610150386134"; {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=1.8888888} {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=1.8888888};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=20.0} {DBSCAN_NUM_PTS=7.3333335, DBSCAN_MAX_DIST=11.888889}
ClustersByAttractors";0.0"; {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=40.333332};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=6.733333, DENCLUE_SIGMA=33.77778};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=4.522222, DENCLUE_SIGMA=7.5555553};ASH->ClustersByDistribution";0.0"; {DENCLUE_EPSILON=13.366667, DENCLUE_SIGMA=46.888885} {DBCLASD_PTS=13.666667};CandidatesByNpts->ClustersByDistribution";0.0"; {DBCLASD_PTS=7.3333335} {DBCLASD_PTS=7.3333335};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=53.444443, DESCRY_K=20.0} {AMR_SLICES=13.333333, AMR_LAMBDA=19.666668, AMR_DENSITY=17.88889};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=14.111111, DESCRY_K=4.0} {AMR_SLICES=13.333333, AMR_LAMBDA=11.666667, AMR_DENSITY=7.3333335};CandidatesByNpts->ClusterByConnectiveness";74.23197895023176"; {DBCLASD_PTS=7.3333335} {DBSCAN_NUM_PTS=15.777779, DBSCAN_MAX_DIST=6.4444447};CandidatesByDistance->ClustersByDistribution";0.0"; {DBSCAN_NUM_PTS=3.1111112, DBSCAN_MAX_DIST=11.888889} {DBCLASD_PTS=3.1111112};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=13.333333} {AMR_SLICES=13.333333, AMR_LAMBDA=3.6666667, AMR_DENSITY=5.2222223} {DESCRY_DENSITY=20.666666, DESCRY_K=12.0}
ASH->AttractionTree->DensityTree";89.49694241378259"; {DENCLUE_EPSILON=13.366667, DENCLUE_SIGMA=40.333332} {DHC_MINPTS=11.666666, DHC_THRESHOLD=26.666666, DHC_SIGMA=15.0} {DHC_MINPTS=11.666666, DHC_THRESHOLD=26.666666, DHC_SIGMA=15.0};CandidatesByDistance->ClustersByDistribution";0.0"; {DBSCAN_NUM_PTS=17.88889, DBSCAN_MAX_DIST=22.777779} {DBCLASD_PTS=7.3333335};CandidatesByNpts->ClustersByDistribution";0.0"; {DBCLASD_PTS=13.666667} {DBCLASD_PTS=13.666667};ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=17.788889, DENCLUE_SIGMA=7.5555553} {DENCLUE_EPSILON=17.788889, DENCLUE_SIGMA=7.5555553};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=11.555555, DBSCAN_MAX_DIST=50.0} {DBSCAN_NUM_PTS=11.555555, DBSCAN_MAX_DIST=50.0};DenseAreas->ClusterByPartition";0.0"; {CLIQUE_SLICES=27.666668, CLIQUE_THRESHOLD=0.20000005} {CLIQUE_SLICES=27.666668, CLIQUE_THRESHOLD=0.20000005};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=9.444445} {DBSCAN_NUM_PTS=17.88889, DBSCAN_MAX_DIST=50.0};CandidatesBySNN->MergeByDistance";0.0"; {K_THRESHOLD=36.666668} {DESCRY_DENSITY=33.77778, DESCRY_K=8.0};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=30.0} {AMR_SLICES=30.0, AMR_LAMBDA=25.0, AMR_DENSITY=7.3333335} {AMR_SLICES=30.0, AMR_LAMBDA=25.0, AMR_DENSITY=7.3333335};CandidatesBySNN->MergeByDistance";0.0"; {K_THRESHOLD=50.0} {DESCRY_DENSITY=7.5555553, DESCRY_K=16.0}
CandidatesByNpts->ClustersByDistribution";58.75378848725028"; {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0};CandidatesBySNN->SNNByConnectiveness";0.0"; {K_THRESHOLD=27.777779} {K_THRESHOLD=27.777779, SNN_NUM_PTS=30.0, SNN_MAX_DIST=100.0};AdaptableKDTree->MergeByDistance";0.0"; {DESCRY_DENSITY=33.77778, DESCRY_K=20.0} {DESCRY_DENSITY=33.77778, DESCRY_K=20.0};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=13.333333} {AMR_SLICES=13.333333, AMR_LAMBDA=11.666667, AMR_DENSITY=5.2222223} {DESCRY_DENSITY=60.0, DESCRY_K=10.0};CandidatesByNpts->ClustersByDistribution";0.0"; {DBCLASD_PTS=11.555555} {DBCLASD_PTS=11.555555};DistanceInformation->CandidatesByNpts->ClustersByDistribution";0.0"; {DPCI_DC_PERCENT=77.22223, DISTANCE_INFO=3.0} {DBCLASD_PTS=3.1111112} {DBCLASD_PTS=3.1111112};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=30.0} {AMR_SLICES=30.0, AMR_LAMBDA=22.333334, AMR_DENSITY=13.666667} {DESCRY_DENSITY=60.0, DESCRY_K=6.0};DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.26666668} {DENCLUE_EPSILON=13.366667, DENCLUE_SIGMA=60.0};ASH->ClustersByDistribution";0.0"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=27.222221} {DBCLASD_PTS=9.444445};ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=7.5555553} {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=7.5555553}
CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=3.1111112, DBSCAN_MAX_DIST=39.111115} {DBSCAN_NUM_PTS=3.1111112, DBSCAN_MAX_DIST=39.111115};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=53.444443, DESCRY_K=4.0} {AMR_SLICES=30.0, AMR_LAMBDA=22.333334, AMR_DENSITY=7.3333335};AdaptableKDTree->MergeByOverlap";0.0"; {DESCRY_DENSITY=27.222221, DESCRY_K=10.0} {PHC_RADIUS=18.0, PHC_GRID=28.666668};ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=4.522222, DENCLUE_SIGMA=60.0} {DENCLUE_EPSILON=4.522222, DENCLUE_SIGMA=60.0};Equally Sized Grid->AMRTree->MergeByOverlap";0.0"; {AMR_SLICES=7.7777777} {AMR_SLICES=7.7777777, AMR_LAMBDA=14.333334, AMR_DENSITY=7.3333335} {PHC_RADIUS=23.333334, PHC_GRID=39.333336};ASH->ClustersByDistribution";0.0"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=60.0} {DBCLASD_PTS=20.0};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=13.333333} {AMR_SLICES=13.333333, AMR_LAMBDA=11.666667, AMR_DENSITY=17.88889} {DESCRY_DENSITY=27.222221, DESCRY_K=8.0};ASH->ClustersByDistribution";0.0"; {DENCLUE_EPSILON=2.311111, DENCLUE_SIGMA=40.333332} {DBCLASD_PTS=20.0};CandidatesByDistance->ClustersByDistribution";0.0"; {DBSCAN_NUM_PTS=7.3333335, DBSCAN_MAX_DIST=6.4444447} {DBCLASD_PTS=17.88889};CandidatesBySNN->MergeByDistance";0.0"; {K_THRESHOLD=41.111115} {DESCRY_DENSITY=27.222221, DESCRY_K=16.0}
CandidatesBySNN->ClusterByConnectiveness";0.0"; {K_THRESHOLD=27.777779} {DBSCAN_NUM_PTS=13.666667, DBSCAN_MAX_DIST=22.777779};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=40.333332, DESCRY_K=12.0} {AMR_SLICES=10.555555, AMR_LAMBDA=3.6666667, AMR_DENSITY=7.3333335};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=5.2222223, DBSCAN_MAX_DIST=50.0} {DBSCAN_NUM_PTS=5.2222223, DBSCAN_MAX_DIST=50.0};ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=14.111111} {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=14.111111};DenseAreas->AMRTree->MergeByDistance";0.0"; {CLIQUE_SLICES=15.333334, CLIQUE_THRESHOLD=0.3} {AMR_SLICES=16.11111, AMR_LAMBDA=22.333334, AMR_DENSITY=9.444445} {DESCRY_DENSITY=60.0, DESCRY_K=20.0};DenseAreas->AMRTree->MergeByDistance";0.0"; {CLIQUE_SLICES=27.666668, CLIQUE_THRESHOLD=0.066666745} {AMR_SLICES=27.222221, AMR_LAMBDA=25.0, AMR_DENSITY=5.2222223} {DESCRY_DENSITY=40.333332, DESCRY_K=8.0};AdaptableKDTree->MergeByDistance";0.0"; {DESCRY_DENSITY=27.222221, DESCRY_K=14.0} {DESCRY_DENSITY=27.222221, DESCRY_K=14.0};DenseAreas->AMRTree->MergeByDistance";0.0"; {CLIQUE_SLICES=11.222222, CLIQUE_THRESHOLD=0.066666745} {AMR_SLICES=30.0, AMR_LAMBDA=22.333334, AMR_DENSITY=20.0} {DESCRY_DENSITY=53.444443, DESCRY_K=12.0};CandidatesBySNN->MergeByDistance";0.0"; {K_THRESHOLD=50.0} {DESCRY_DENSITY=27.222221, DESCRY_K=18.0};DistanceInformation->CandidatesByNpts->ClustersByDistribution";0.0"; {DPCI_DC_PERCENT=22.777779, DISTANCE_INFO=2.5555556} {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0}
