B1";F1";P1;B2";F2";P2;B3";F3";P3;B4";F4";P4;B5";F5";P5;B6";F6";P6;B7";F7";P7;B8";F8";P8;B9";F9";P9;B10";F10";P10
ClustersByAttractors";0.0"; {DENCLUE_SIGMA=46.888885, DENCLUE_EPSILON=11.155556};AttractionTree->DensityTree";99.92456326694385"; {DHC_SIGMA=10.333334, DHC_THRESHOLD=48.888885, DHC_MINPTS=16.666666} {DHC_SIGMA=10.333334, DHC_THRESHOLD=48.888885, DHC_MINPTS=16.666666};AttractionTree->DensityTree";99.92456326694385"; {DHC_SIGMA=10.333334, DHC_THRESHOLD=48.888885, DHC_MINPTS=16.666666} {DHC_SIGMA=10.333334, DHC_THRESHOLD=48.888885, DHC_MINPTS=16.666666};AttractionTree->DensityTree";99.92657274071996"; {DHC_SIGMA=15.0, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0} {DHC_SIGMA=15.0, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0};AttractionTree->DensityTree";99.92657274071996"; {DHC_SIGMA=15.0, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0} {DHC_SIGMA=15.0, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0};AttractionTree->DensityTree";99.92657274071996"; {DHC_SIGMA=15.0, DHC_THRESHOLD=60.0, DHC_MINPTS=11.666666} {DHC_SIGMA=15.0, DHC_THRESHOLD=60.0, DHC_MINPTS=11.666666};AttractionTree->DensityTree";99.92657274071996"; {DHC_SIGMA=15.0, DHC_THRESHOLD=60.0, DHC_MINPTS=11.666666} {DHC_SIGMA=15.0, DHC_THRESHOLD=60.0, DHC_MINPTS=11.666666};AttractionTree->DensityTree";99.92657274071996"; {DHC_SIGMA=15.0, DHC_THRESHOLD=60.0, DHC_MINPTS=11.666666} {DHC_SIGMA=15.0, DHC_THRESHOLD=60.0, DHC_MINPTS=11.666666};AttractionTree->DensityTree";99.92657274071996"; {DHC_SIGMA=15.0, DHC_THRESHOLD=60.0, DHC_MINPTS=11.666666} {DHC_SIGMA=15.0, DHC_THRESHOLD=60.0, DHC_MINPTS=11.666666};AttractionTree->DensityTree";99.92657274071996"; {DHC_SIGMA=15.0, DHC_THRESHOLD=60.0, DHC_MINPTS=11.666666} {DHC_SIGMA=15.0, DHC_THRESHOLD=60.0, DHC_MINPTS=11.666666}
CandidatesBySNN->MergeByDistance";0.0"; {K_THRESHOLD=36.666668} {DESCRY_DENSITY=20.666666, DESCRY_K=20.0};AttractionTree->DensityTree";99.83958282661071"; {DHC_SIGMA=7.2222223, DHC_THRESHOLD=26.666666, DHC_MINPTS=20.0} {DHC_SIGMA=7.2222223, DHC_THRESHOLD=26.666666, DHC_MINPTS=20.0};ASH->AttractionTree->DensityTree";98.64500744621797"; {DENCLUE_SIGMA=60.0, DENCLUE_EPSILON=8.944445} {DHC_SIGMA=13.444445, DHC_THRESHOLD=32.22222, DHC_MINPTS=8.333333} {DHC_SIGMA=13.444445, DHC_THRESHOLD=32.22222, DHC_MINPTS=8.333333};AttractionTree->DensityTree";99.90692748317966"; {DHC_SIGMA=15.0, DHC_THRESHOLD=37.77778, DHC_MINPTS=11.666666} {DHC_SIGMA=15.0, DHC_THRESHOLD=37.77778, DHC_MINPTS=11.666666};ASH->AttractionTree->DensityTree";98.75976804826053"; {DENCLUE_SIGMA=60.0, DENCLUE_EPSILON=15.577778} {DHC_SIGMA=8.777778, DHC_THRESHOLD=26.666666, DHC_MINPTS=13.333333} {DHC_SIGMA=8.777778, DHC_THRESHOLD=26.666666, DHC_MINPTS=13.333333};AttractionTree->DensityTree";99.92456326694385"; {DHC_SIGMA=10.333334, DHC_THRESHOLD=54.444443, DHC_MINPTS=20.0} {DHC_SIGMA=10.333334, DHC_THRESHOLD=54.444443, DHC_MINPTS=20.0};ASH->AttractionTree->DensityTree";98.60422055663096"; {DENCLUE_SIGMA=53.444443, DENCLUE_EPSILON=15.577778} {DHC_SIGMA=11.888889, DHC_THRESHOLD=54.444443, DHC_MINPTS=15.0} {DHC_SIGMA=11.888889, DHC_THRESHOLD=54.444443, DHC_MINPTS=15.0};AttractionTree->DensityTree";99.42446108047746"; {DHC_SIGMA=2.5555556, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0} {DHC_SIGMA=2.5555556, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0};ASH->AttractionTree->DensityTree";99.86722870778947"; {DENCLUE_SIGMA=7.5555553, DENCLUE_EPSILON=15.577778} {DHC_SIGMA=15.0, DHC_THRESHOLD=54.444443, DHC_MINPTS=16.666666} {DHC_SIGMA=15.0, DHC_THRESHOLD=54.444443, DHC_MINPTS=16.666666};AttractionTree->DensityTree";99.90975188195183"; {DHC_SIGMA=10.333334, DHC_THRESHOLD=60.0, DHC_MINPTS=8.333333} {DHC_SIGMA=10.333334, DHC_THRESHOLD=60.0, DHC_MINPTS=8.333333}
DistanceInformation->ClusterByDensityPeak";76.82403620978788"; {DPCI_DC_PERCENT=22.777779, DISTANCE_INFO=2.5555556} {DPCI_DC_PERCENT=22.777779, DISTANCE_INFO=2.5555556};AttractionTree->DensityTree";99.75783628962867"; {DHC_SIGMA=8.777778, DHC_THRESHOLD=21.11111, DHC_MINPTS=18.333332} {DHC_SIGMA=8.777778, DHC_THRESHOLD=21.11111, DHC_MINPTS=18.333332};ASH->AttractionTree->DensityTree";98.05754835284293"; {DENCLUE_SIGMA=53.444443, DENCLUE_EPSILON=4.522222} {DHC_SIGMA=15.0, DHC_THRESHOLD=15.555555, DHC_MINPTS=15.0} {DHC_SIGMA=15.0, DHC_THRESHOLD=15.555555, DHC_MINPTS=15.0};DenseAreas->ClusterByPartition";96.19168498752694"; {CLIQUE_SLICES=27.666668, CLIQUE_THRESHOLD=0.26666668} {CLIQUE_SLICES=27.666668, CLIQUE_THRESHOLD=0.26666668};CandidatesByDistance->ClustersByDistribution";94.52986968559411"; {DBSCAN_MAX_DIST=50.0, DBSCAN_NUM_PTS=9.444445} {DBCLASD_PTS=17.88889};AttractionTree->DensityTree";99.91732068147311"; {DHC_SIGMA=11.888889, DHC_THRESHOLD=60.0, DHC_MINPTS=16.666666} {DHC_SIGMA=11.888889, DHC_THRESHOLD=60.0, DHC_MINPTS=16.666666};ASH->AttractionTree->DensityTree";98.56316147091704"; {DENCLUE_SIGMA=60.0, DENCLUE_EPSILON=20.0} {DHC_SIGMA=5.666667, DHC_THRESHOLD=54.444443, DHC_MINPTS=13.333333} {DHC_SIGMA=5.666667, DHC_THRESHOLD=54.444443, DHC_MINPTS=13.333333};ASH->AttractionTree->DensityTree";98.77301433683847"; {DENCLUE_SIGMA=27.222221, DENCLUE_EPSILON=2.311111} {DHC_SIGMA=15.0, DHC_THRESHOLD=15.555555, DHC_MINPTS=20.0} {DHC_SIGMA=15.0, DHC_THRESHOLD=15.555555, DHC_MINPTS=20.0};AdaptableKDTree->MergeByOverlap";96.83772233983163"; {DESCRY_DENSITY=7.5555553, DESCRY_K=20.0} {PHC_GRID=44.666668, PHC_RADIUS=12.666667};AttractionTree->DensityTree";99.81406901975234"; {DHC_SIGMA=5.666667, DHC_THRESHOLD=21.11111, DHC_MINPTS=16.666666} {DHC_SIGMA=5.666667, DHC_THRESHOLD=21.11111, DHC_MINPTS=16.666666}
AttractionTree->DensityTree";99.88043934083544"; {DHC_SIGMA=7.2222223, DHC_THRESHOLD=60.0, DHC_MINPTS=16.666666} {DHC_SIGMA=7.2222223, DHC_THRESHOLD=60.0, DHC_MINPTS=16.666666};AttractionTree->DensityTree";99.74336935119712"; {DHC_SIGMA=4.111111, DHC_THRESHOLD=26.666666, DHC_MINPTS=20.0} {DHC_SIGMA=4.111111, DHC_THRESHOLD=26.666666, DHC_MINPTS=20.0};AdaptableKDTree->MergeByOverlap";96.83772233983163"; {DESCRY_DENSITY=33.77778, DESCRY_K=10.0} {PHC_GRID=12.666667, PHC_RADIUS=28.666668};CandidatesByDistance->ClusterByConnectiveness";96.03957229847047"; {DBSCAN_MAX_DIST=17.333334, DBSCAN_NUM_PTS=5.2222223} {DBSCAN_MAX_DIST=17.333334, DBSCAN_NUM_PTS=5.2222223};DenseAreas->ClusterByPartition";92.95398440201484"; {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.20000005} {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.20000005};AttractionTree->DensityTree";99.82205641356765"; {DHC_SIGMA=7.2222223, DHC_THRESHOLD=21.11111, DHC_MINPTS=13.333333} {DHC_SIGMA=7.2222223, DHC_THRESHOLD=21.11111, DHC_MINPTS=13.333333};CandidatesByDistance->ClusterByConnectiveness";94.18479188763673"; {DBSCAN_MAX_DIST=17.333334, DBSCAN_NUM_PTS=9.444445} {DBSCAN_MAX_DIST=17.333334, DBSCAN_NUM_PTS=9.444445};ASH->AttractionTree->DensityTree";98.56688715722586"; {DENCLUE_SIGMA=53.444443, DENCLUE_EPSILON=8.944445} {DHC_SIGMA=5.666667, DHC_THRESHOLD=37.77778, DHC_MINPTS=18.333332} {DHC_SIGMA=5.666667, DHC_THRESHOLD=37.77778, DHC_MINPTS=18.333332};CandidatesByNpts->ClusterByConnectiveness";94.09421188908493"; {DBCLASD_PTS=13.666667} {DBSCAN_MAX_DIST=22.777779, DBSCAN_NUM_PTS=13.666667};AttractionTree->DensityTree";99.32956030958002"; {DHC_SIGMA=13.444445, DHC_THRESHOLD=15.555555, DHC_MINPTS=13.333333} {DHC_SIGMA=13.444445, DHC_THRESHOLD=15.555555, DHC_MINPTS=13.333333}
ASH->AttractionTree->DensityTree";99.90843603744631"; {DENCLUE_SIGMA=14.111111, DENCLUE_EPSILON=20.0} {DHC_SIGMA=13.444445, DHC_THRESHOLD=37.77778, DHC_MINPTS=20.0} {DHC_SIGMA=13.444445, DHC_THRESHOLD=37.77778, DHC_MINPTS=20.0};AdaptableKDTree->MergeByOverlap";96.83772233983163"; {DESCRY_DENSITY=60.0, DESCRY_K=4.0} {PHC_GRID=34.0, PHC_RADIUS=44.666668};CandidatesByDistance->ClusterByConnectiveness";94.61361997511345"; {DBSCAN_MAX_DIST=6.4444447, DBSCAN_NUM_PTS=3.1111112} {DBSCAN_MAX_DIST=6.4444447, DBSCAN_NUM_PTS=3.1111112};CandidatesByNpts->ClusterByConnectiveness";94.72220186030741"; {DBCLASD_PTS=3.1111112} {DBSCAN_MAX_DIST=50.0, DBSCAN_NUM_PTS=15.777779};DistanceInformation->ClusterByDensityPeak";78.0738444433815"; {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=2.5555556} {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=2.5555556};CandidatesByNpts->ClustersByDistribution";91.90350625016325"; {DBCLASD_PTS=7.3333335} {DBCLASD_PTS=7.3333335};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";89.14900696812285"; {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=2.1111112} {DBCLASD_PTS=9.444445} {DBSCAN_MAX_DIST=6.4444447, DBSCAN_NUM_PTS=9.444445};AdaptableKDTree->MergeByOverlap";96.83772233983163"; {DESCRY_DENSITY=33.77778, DESCRY_K=6.0} {PHC_GRID=18.0, PHC_RADIUS=34.0};CandidatesByDistance->ClustersByDistribution";93.95483866300134"; {DBSCAN_MAX_DIST=44.555557, DBSCAN_NUM_PTS=5.2222223} {DBCLASD_PTS=15.777779};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";93.84166005930096"; {DPCI_DC_PERCENT=77.22223, DISTANCE_INFO=1.4444444} {DBCLASD_PTS=7.3333335} {DBSCAN_MAX_DIST=17.333334, DBSCAN_NUM_PTS=3.1111112}
ASH->AttractionTree->DensityTree";99.7884899012692"; {DENCLUE_SIGMA=33.77778, DENCLUE_EPSILON=20.0} {DHC_SIGMA=10.333334, DHC_THRESHOLD=43.333332, DHC_MINPTS=15.0} {DHC_SIGMA=10.333334, DHC_THRESHOLD=43.333332, DHC_MINPTS=15.0};CandidatesByNpts->ClusterByConnectiveness";93.98870643054683"; {DBCLASD_PTS=20.0} {DBSCAN_MAX_DIST=33.666668, DBSCAN_NUM_PTS=20.0};CandidatesByNpts->ClustersByDistribution";94.5297098729525"; {DBCLASD_PTS=3.1111112} {DBCLASD_PTS=3.1111112};AdaptableKDTree->MergeByDistance";92.64949010907728"; {DESCRY_DENSITY=33.77778, DESCRY_K=8.0} {DESCRY_DENSITY=33.77778, DESCRY_K=8.0};DistanceInformation->ClusterByDensityPeak";58.5008114771544"; {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=2.1111112} {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=2.1111112};DistanceInformation->ClusterByDensityPeak";88.92360019600576"; {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=1.2222222} {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=1.2222222};DistanceInformation->CandidatesByNpts->ClustersByDistribution";88.17979404132385"; {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=1.6666667} {DBCLASD_PTS=11.555555} {DBCLASD_PTS=11.555555};CandidatesByNpts->ClusterByConnectiveness";94.1177637216979"; {DBCLASD_PTS=5.2222223} {DBSCAN_MAX_DIST=17.333334, DBSCAN_NUM_PTS=15.777779};AdaptableKDTree->MergeByDistance";92.8327293505766"; {DESCRY_DENSITY=33.77778, DESCRY_K=6.0} {DESCRY_DENSITY=33.77778, DESCRY_K=6.0};CandidatesByNpts->ClustersByDistribution";90.38493564658629"; {DBCLASD_PTS=9.444445} {DBCLASD_PTS=9.444445}
CandidatesBySNN->ClusterByConnectiveness";0.0"; {K_THRESHOLD=50.0} {DBSCAN_MAX_DIST=28.222223, DBSCAN_NUM_PTS=5.2222223};CandidatesByNpts->ClustersByDistribution";91.66189025773375"; {DBCLASD_PTS=7.3333335} {DBCLASD_PTS=7.3333335};CandidatesByNpts->ClusterByConnectiveness";93.51207665320806"; {DBCLASD_PTS=11.555555} {DBSCAN_MAX_DIST=33.666668, DBSCAN_NUM_PTS=20.0};CandidatesByNpts->ClusterByConnectiveness";89.16676758737039"; {DBCLASD_PTS=13.666667} {DBSCAN_MAX_DIST=11.888889, DBSCAN_NUM_PTS=20.0};DenseAreas->ClusterByPartition";0.0"; {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.23333336} {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.23333336};DistanceInformation->ClusterByDensityPeak";67.5510354001294"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=3.0} {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=3.0};DistanceInformation->ClusterByDensityPeak";85.87409577305954"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=2.7777777} {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=2.7777777};DenseAreas->ClusterByPartition";93.86278276533815"; {CLIQUE_SLICES=11.222222, CLIQUE_THRESHOLD=0.23333336} {CLIQUE_SLICES=11.222222, CLIQUE_THRESHOLD=0.23333336};AdaptableKDTree->MergeByDistance";89.44710208156391"; {DESCRY_DENSITY=7.5555553, DESCRY_K=6.0} {DESCRY_DENSITY=7.5555553, DESCRY_K=6.0};CandidatesByNpts->ClustersByDistribution";87.36274721370117"; {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0}
CandidatesBySNN->MergeByOverlap";0.0"; {K_THRESHOLD=36.666668} {PHC_GRID=50.0, PHC_RADIUS=50.0};CandidatesByNpts->ClusterByConnectiveness";90.86934316942195"; {DBCLASD_PTS=7.3333335} {DBSCAN_MAX_DIST=6.4444447, DBSCAN_NUM_PTS=11.555555};CandidatesByNpts->ClustersByDistribution";91.66189025773375"; {DBCLASD_PTS=7.3333335} {DBCLASD_PTS=7.3333335};CandidatesByNpts->ClustersByDistribution";87.8312464384124"; {DBCLASD_PTS=11.555555} {DBCLASD_PTS=11.555555};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=18.88889} {AMR_LAMBDA=25.0, AMR_SLICES=18.88889, AMR_DENSITY=7.3333335} {AMR_LAMBDA=25.0, AMR_SLICES=18.88889, AMR_DENSITY=7.3333335};ClustersByAttractors";0.0"; {DENCLUE_SIGMA=60.0, DENCLUE_EPSILON=15.577778};DistanceInformation->ClusterByDensityPeak";81.97144746622128"; {DPCI_DC_PERCENT=11.888889, DISTANCE_INFO=1.6666667} {DPCI_DC_PERCENT=11.888889, DISTANCE_INFO=1.6666667};DistanceInformation->CandidatesByNpts->ClustersByDistribution";90.55545751684865"; {DPCI_DC_PERCENT=44.555557, DISTANCE_INFO=2.3333335} {DBCLASD_PTS=9.444445} {DBCLASD_PTS=9.444445};CandidatesByNpts->ClustersByDistribution";85.8740729296265"; {DBCLASD_PTS=15.777779} {DBCLASD_PTS=15.777779};CandidatesByNpts->ClustersByDistribution";85.46811520061625"; {DBCLASD_PTS=17.88889} {DBCLASD_PTS=17.88889}
CandidatesBySNN->ClustersByDistribution";0.0"; {K_THRESHOLD=27.777779} {DBCLASD_PTS=3.1111112};CandidatesByNpts->ClustersByDistribution";88.6649613485859"; {DBCLASD_PTS=11.555555} {DBCLASD_PTS=11.555555};DistanceInformation->CandidatesByNpts->ClustersByDistribution";89.06940518493076"; {DPCI_DC_PERCENT=44.555557, DISTANCE_INFO=1.8888888} {DBCLASD_PTS=9.444445} {DBCLASD_PTS=9.444445};DistanceInformation->ClusterByDensityPeak";81.97144746622128"; {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=1.4444444} {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=1.4444444};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";0.0"; {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=3.0} {DBCLASD_PTS=5.2222223} {DBSCAN_MAX_DIST=50.0, DBSCAN_NUM_PTS=15.777779};ClustersByAttractors";0.0"; {DENCLUE_SIGMA=40.333332, DENCLUE_EPSILON=2.311111};DenseAreas->AMRTree->ClustersAMR";0.0"; {CLIQUE_SLICES=7.111111, CLIQUE_THRESHOLD=0.1333334} {AMR_LAMBDA=6.3333335, AMR_SLICES=18.88889, AMR_DENSITY=5.2222223} {AMR_LAMBDA=6.3333335, AMR_SLICES=18.88889, AMR_DENSITY=5.2222223};CandidatesBySNN->DistanceInformation->ClusterByDensityPeak";85.87409577305954"; {K_THRESHOLD=18.88889} {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=2.1111112} {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=2.1111112};CandidatesByDistance->ClustersByDistribution";79.15861737407556"; {DBSCAN_MAX_DIST=22.777779, DBSCAN_NUM_PTS=13.666667} {DBCLASD_PTS=3.1111112};DistanceInformation->ClusterByDensityPeak";81.97144746622128"; {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=3.0} {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=3.0}
ClustersByAttractors";0.0"; {DENCLUE_SIGMA=40.333332, DENCLUE_EPSILON=13.366667};CandidatesBySNN->DistanceInformation->CandidatesByNpts->ClustersByDistribution";85.06386062475053"; {K_THRESHOLD=50.0} {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=1.8888888} {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0};CandidatesBySNN->DistanceInformation->CandidatesByNpts->ClustersByDistribution";88.43256015535877"; {K_THRESHOLD=41.111115} {DPCI_DC_PERCENT=77.22223, DISTANCE_INFO=3.0} {DBCLASD_PTS=9.444445} {DBCLASD_PTS=9.444445};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=60.0, DESCRY_K=4.0} {AMR_LAMBDA=25.0, AMR_SLICES=16.11111, AMR_DENSITY=20.0};CandidatesBySNN->ClustersByDistribution";0.0"; {K_THRESHOLD=14.444445} {DBCLASD_PTS=17.88889};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_MAX_DIST=33.666668, DBSCAN_NUM_PTS=13.666667} {DBSCAN_MAX_DIST=33.666668, DBSCAN_NUM_PTS=13.666667};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=30.0} {AMR_LAMBDA=22.333334, AMR_SLICES=30.0, AMR_DENSITY=15.777779} {AMR_LAMBDA=22.333334, AMR_SLICES=30.0, AMR_DENSITY=15.777779};DistanceInformation->ClusterByDensityPeak";83.52061809259848"; {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=1.8888888} {DPCI_DC_PERCENT=66.333336, DISTANCE_INFO=1.8888888};ASH->ClustersByAttractors";0.0"; {DENCLUE_SIGMA=40.333332, DENCLUE_EPSILON=4.522222} {DENCLUE_SIGMA=40.333332, DENCLUE_EPSILON=4.522222};CandidatesBySNN->SNNByConnectiveness";0.0"; {K_THRESHOLD=50.0} {SNN_NUM_PTS=30.0, K_THRESHOLD=50.0, SNN_MAX_DIST=89.0}
