B1";F1";P1;B2";F2";P2;B3";F3";P3;B4";F4";P4;B5";F5";P5;B6";F6";P6;B7";F7";P7;B8";F8";P8;B9";F9";P9;B10";F10";P10
DenseAreas->AMRTree->MergeByOverlap";0.0"; {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.20000005} {AMR_LAMBDA=25.0, AMR_SLICES=24.444443, AMR_DENSITY=17.88889} {PHC_GRID=50.0, PHC_RADIUS=50.0};AttractionTree->DensityTree";99.91732068147311"; {DHC_SIGMA=11.888889, DHC_THRESHOLD=60.0, DHC_MINPTS=6.6666665} {DHC_SIGMA=11.888889, DHC_THRESHOLD=60.0, DHC_MINPTS=6.6666665};AttractionTree->DensityTree";99.91732068147311"; {DHC_SIGMA=11.888889, DHC_THRESHOLD=60.0, DHC_MINPTS=6.6666665} {DHC_SIGMA=11.888889, DHC_THRESHOLD=60.0, DHC_MINPTS=6.6666665};AttractionTree->DensityTree";99.91732068147311"; {DHC_SIGMA=11.888889, DHC_THRESHOLD=60.0, DHC_MINPTS=6.6666665} {DHC_SIGMA=11.888889, DHC_THRESHOLD=60.0, DHC_MINPTS=6.6666665};ASH->AttractionTree->DensityTree";99.96490761976735"; {DENCLUE_SIGMA=53.444443, DENCLUE_EPSILON=11.155556} {DHC_SIGMA=4.111111, DHC_THRESHOLD=60.0, DHC_MINPTS=16.666666} {DHC_SIGMA=4.111111, DHC_THRESHOLD=60.0, DHC_MINPTS=16.666666};ASH->AttractionTree->DensityTree";99.96490761976735"; {DENCLUE_SIGMA=53.444443, DENCLUE_EPSILON=11.155556} {DHC_SIGMA=4.111111, DHC_THRESHOLD=60.0, DHC_MINPTS=16.666666} {DHC_SIGMA=4.111111, DHC_THRESHOLD=60.0, DHC_MINPTS=16.666666};ASH->AttractionTree->DensityTree";99.96490761976735"; {DENCLUE_SIGMA=53.444443, DENCLUE_EPSILON=11.155556} {DHC_SIGMA=4.111111, DHC_THRESHOLD=60.0, DHC_MINPTS=16.666666} {DHC_SIGMA=4.111111, DHC_THRESHOLD=60.0, DHC_MINPTS=16.666666};ASH->AttractionTree->DensityTree";99.96490761976735"; {DENCLUE_SIGMA=53.444443, DENCLUE_EPSILON=11.155556} {DHC_SIGMA=4.111111, DHC_THRESHOLD=60.0, DHC_MINPTS=16.666666} {DHC_SIGMA=4.111111, DHC_THRESHOLD=60.0, DHC_MINPTS=16.666666};ASH->AttractionTree->DensityTree";99.96490761976735"; {DENCLUE_SIGMA=53.444443, DENCLUE_EPSILON=11.155556} {DHC_SIGMA=4.111111, DHC_THRESHOLD=60.0, DHC_MINPTS=16.666666} {DHC_SIGMA=4.111111, DHC_THRESHOLD=60.0, DHC_MINPTS=16.666666};ASH->AttractionTree->DensityTree";99.96490761976735"; {DENCLUE_SIGMA=53.444443, DENCLUE_EPSILON=11.155556} {DHC_SIGMA=4.111111, DHC_THRESHOLD=60.0, DHC_MINPTS=16.666666} {DHC_SIGMA=4.111111, DHC_THRESHOLD=60.0, DHC_MINPTS=16.666666}
ASH->ClustersByDistribution";0.0"; {DENCLUE_SIGMA=27.222221, DENCLUE_EPSILON=6.733333} {DBCLASD_PTS=5.2222223};AttractionTree->DensityTree";99.8482952323366"; {DHC_SIGMA=5.666667, DHC_THRESHOLD=43.333332, DHC_MINPTS=16.666666} {DHC_SIGMA=5.666667, DHC_THRESHOLD=43.333332, DHC_MINPTS=16.666666};AttractionTree->DensityTree";99.89015476579081"; {DHC_SIGMA=11.888889, DHC_THRESHOLD=32.22222, DHC_MINPTS=11.666666} {DHC_SIGMA=11.888889, DHC_THRESHOLD=32.22222, DHC_MINPTS=11.666666};AttractionTree->DensityTree";99.89800173901827"; {DHC_SIGMA=15.0, DHC_THRESHOLD=26.666666, DHC_MINPTS=20.0} {DHC_SIGMA=15.0, DHC_THRESHOLD=26.666666, DHC_MINPTS=20.0};AttractionTree->DensityTree";99.91732068147311"; {DHC_SIGMA=11.888889, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0} {DHC_SIGMA=11.888889, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0};AttractionTree->DensityTree";99.90200381284272"; {DHC_SIGMA=8.777778, DHC_THRESHOLD=54.444443, DHC_MINPTS=15.0} {DHC_SIGMA=8.777778, DHC_THRESHOLD=54.444443, DHC_MINPTS=15.0};AttractionTree->DensityTree";99.91732068147311"; {DHC_SIGMA=11.888889, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0} {DHC_SIGMA=11.888889, DHC_THRESHOLD=60.0, DHC_MINPTS=15.0};ASH->AttractionTree->DensityTree";99.90824662519503"; {DENCLUE_SIGMA=14.111111, DENCLUE_EPSILON=6.733333} {DHC_SIGMA=5.666667, DHC_THRESHOLD=43.333332, DHC_MINPTS=10.0} {DHC_SIGMA=5.666667, DHC_THRESHOLD=43.333332, DHC_MINPTS=10.0};AttractionTree->DensityTree";99.8405171883964"; {DHC_SIGMA=15.0, DHC_THRESHOLD=21.11111, DHC_MINPTS=20.0} {DHC_SIGMA=15.0, DHC_THRESHOLD=21.11111, DHC_MINPTS=20.0};AttractionTree->DensityTree";99.87156593021867"; {DHC_SIGMA=7.2222223, DHC_THRESHOLD=43.333332, DHC_MINPTS=20.0} {DHC_SIGMA=7.2222223, DHC_THRESHOLD=43.333332, DHC_MINPTS=20.0}
CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_MAX_DIST=50.0, DBSCAN_NUM_PTS=7.3333335} {DBSCAN_MAX_DIST=50.0, DBSCAN_NUM_PTS=7.3333335};AttractionTree->DensityTree";99.28717937610084"; {DHC_SIGMA=2.5555556, DHC_THRESHOLD=37.77778, DHC_MINPTS=13.333333} {DHC_SIGMA=2.5555556, DHC_THRESHOLD=37.77778, DHC_MINPTS=13.333333};AttractionTree->DensityTree";99.87156682732171"; {DHC_SIGMA=7.2222223, DHC_THRESHOLD=37.77778, DHC_MINPTS=8.333333} {DHC_SIGMA=7.2222223, DHC_THRESHOLD=37.77778, DHC_MINPTS=8.333333};AttractionTree->DensityTree";99.33865290191775"; {DHC_SIGMA=11.888889, DHC_THRESHOLD=15.555555, DHC_MINPTS=8.333333} {DHC_SIGMA=11.888889, DHC_THRESHOLD=15.555555, DHC_MINPTS=8.333333};AttractionTree->DensityTree";99.88043934083544"; {DHC_SIGMA=7.2222223, DHC_THRESHOLD=60.0, DHC_MINPTS=16.666666} {DHC_SIGMA=7.2222223, DHC_THRESHOLD=60.0, DHC_MINPTS=16.666666};CandidatesByDistance->ClustersByDistribution";93.95483866300134"; {DBSCAN_MAX_DIST=44.555557, DBSCAN_NUM_PTS=20.0} {DBCLASD_PTS=15.777779};AttractionTree->DensityTree";99.84922475187294"; {DHC_SIGMA=7.2222223, DHC_THRESHOLD=32.22222, DHC_MINPTS=18.333332} {DHC_SIGMA=7.2222223, DHC_THRESHOLD=32.22222, DHC_MINPTS=18.333332};AttractionTree->DensityTree";99.89602228197475"; {DHC_SIGMA=15.0, DHC_THRESHOLD=32.22222, DHC_MINPTS=10.0} {DHC_SIGMA=15.0, DHC_THRESHOLD=32.22222, DHC_MINPTS=10.0};AttractionTree->DensityTree";99.40483197777999"; {DHC_SIGMA=2.5555556, DHC_THRESHOLD=21.11111, DHC_MINPTS=16.666666} {DHC_SIGMA=2.5555556, DHC_THRESHOLD=21.11111, DHC_MINPTS=16.666666};ASH->AttractionTree->DensityTree";99.85082418748281"; {DENCLUE_SIGMA=33.77778, DENCLUE_EPSILON=2.311111} {DHC_SIGMA=7.2222223, DHC_THRESHOLD=32.22222, DHC_MINPTS=16.666666} {DHC_SIGMA=7.2222223, DHC_THRESHOLD=32.22222, DHC_MINPTS=16.666666}
DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_SLICES=35.88889, CLIQUE_THRESHOLD=0.23333336} {DENCLUE_SIGMA=33.77778, DENCLUE_EPSILON=15.577778};AdaptableKDTree->MergeByOverlap";96.83772233983163"; {DESCRY_DENSITY=46.888885, DESCRY_K=6.0} {PHC_GRID=44.666668, PHC_RADIUS=39.333336};AttractionTree->DensityTree";99.85249405769227"; {DHC_SIGMA=10.333334, DHC_THRESHOLD=26.666666, DHC_MINPTS=10.0} {DHC_SIGMA=10.333334, DHC_THRESHOLD=26.666666, DHC_MINPTS=10.0};AdaptableKDTree->MergeByOverlap";96.83772233983163"; {DESCRY_DENSITY=46.888885, DESCRY_K=16.0} {PHC_GRID=44.666668, PHC_RADIUS=34.0};AttractionTree->DensityTree";99.42446108047746"; {DHC_SIGMA=2.5555556, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0} {DHC_SIGMA=2.5555556, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0};CandidatesBySNN->DistanceInformation->ClusterByDensityPeak";77.82501702633262"; {K_THRESHOLD=18.88889} {DPCI_DC_PERCENT=77.22223, DISTANCE_INFO=2.7777777} {DPCI_DC_PERCENT=77.22223, DISTANCE_INFO=2.7777777};AttractionTree->DensityTree";99.2980542122583"; {DHC_SIGMA=15.0, DHC_THRESHOLD=15.555555, DHC_MINPTS=13.333333} {DHC_SIGMA=15.0, DHC_THRESHOLD=15.555555, DHC_MINPTS=13.333333};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";96.29408467217726"; {DPCI_DC_PERCENT=77.22223, DISTANCE_INFO=1.2222222} {DBCLASD_PTS=7.3333335} {DBSCAN_MAX_DIST=22.777779, DBSCAN_NUM_PTS=11.555555};CandidatesByDistance->ClustersByDistribution";93.93853852702951"; {DBSCAN_MAX_DIST=33.666668, DBSCAN_NUM_PTS=15.777779} {DBCLASD_PTS=11.555555};AttractionTree->DensityTree";99.40483197777999"; {DHC_SIGMA=2.5555556, DHC_THRESHOLD=21.11111, DHC_MINPTS=10.0} {DHC_SIGMA=2.5555556, DHC_THRESHOLD=21.11111, DHC_MINPTS=10.0}
AttractionTree->DensityTree";99.90942436707986"; {DHC_SIGMA=13.444445, DHC_THRESHOLD=43.333332, DHC_MINPTS=20.0} {DHC_SIGMA=13.444445, DHC_THRESHOLD=43.333332, DHC_MINPTS=20.0};CandidatesByNpts->ClustersByDistribution";91.66189025773375"; {DBCLASD_PTS=7.3333335} {DBCLASD_PTS=7.3333335};AttractionTree->DensityTree";99.84555154832849"; {DHC_SIGMA=4.111111, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0} {DHC_SIGMA=4.111111, DHC_THRESHOLD=60.0, DHC_MINPTS=20.0};AdaptableKDTree->MergeByDistance";91.92360037326095"; {DESCRY_DENSITY=14.111111, DESCRY_K=8.0} {DESCRY_DENSITY=14.111111, DESCRY_K=8.0};AttractionTree->DensityTree";99.36331045803355"; {DHC_SIGMA=2.5555556, DHC_THRESHOLD=32.22222, DHC_MINPTS=20.0} {DHC_SIGMA=2.5555556, DHC_THRESHOLD=32.22222, DHC_MINPTS=20.0};DistanceInformation->ClusterByDensityPeak";67.5510354001294"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.2222222} {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.2222222};AdaptableKDTree->MergeByDistance";92.64949010907728"; {DESCRY_DENSITY=60.0, DESCRY_K=8.0} {DESCRY_DENSITY=60.0, DESCRY_K=8.0};CandidatesByDistance->ClusterByConnectiveness";96.00568024162584"; {DBSCAN_MAX_DIST=6.4444447, DBSCAN_NUM_PTS=20.0} {DBSCAN_MAX_DIST=6.4444447, DBSCAN_NUM_PTS=20.0};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";93.45095777192876"; {DPCI_DC_PERCENT=22.777779, DISTANCE_INFO=3.0} {DBCLASD_PTS=17.88889} {DBSCAN_MAX_DIST=22.777779, DBSCAN_NUM_PTS=15.777779};AdaptableKDTree->MergeByOverlap";96.83772233983163"; {DESCRY_DENSITY=33.77778, DESCRY_K=18.0} {PHC_GRID=7.3333335, PHC_RADIUS=34.0}
ClustersByAttractors";0.0"; {DENCLUE_SIGMA=40.333332, DENCLUE_EPSILON=2.311111};DistanceInformation->ClusterByDensityPeak";81.97144746622128"; {DPCI_DC_PERCENT=22.777779, DISTANCE_INFO=1.4444444} {DPCI_DC_PERCENT=22.777779, DISTANCE_INFO=1.4444444};AdaptableKDTree->MergeByOverlap";96.83772233983163"; {DESCRY_DENSITY=40.333332, DESCRY_K=20.0} {PHC_GRID=50.0, PHC_RADIUS=18.0};DistanceInformation->ClusterByDensityPeak";85.87409577305954"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=2.7777777} {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=2.7777777};CandidatesByDistance->ClustersByDistribution";94.5301723610224"; {DBSCAN_MAX_DIST=33.666668, DBSCAN_NUM_PTS=15.777779} {DBCLASD_PTS=15.777779};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=10.555555} {AMR_LAMBDA=17.0, AMR_SLICES=10.555555, AMR_DENSITY=5.2222223} {DESCRY_DENSITY=53.444443, DESCRY_K=6.0};AdaptableKDTree->MergeByDistance";91.70862205145434"; {DESCRY_DENSITY=27.222221, DESCRY_K=18.0} {DESCRY_DENSITY=27.222221, DESCRY_K=18.0};DenseAreas->ClusterByPartition";95.9610380413899"; {CLIQUE_SLICES=15.333334, CLIQUE_THRESHOLD=0.20000005} {CLIQUE_SLICES=15.333334, CLIQUE_THRESHOLD=0.20000005};AdaptableKDTree->MergeByDistance";92.15179297267825"; {DESCRY_DENSITY=27.222221, DESCRY_K=20.0} {DESCRY_DENSITY=27.222221, DESCRY_K=20.0};DistanceInformation->CandidatesByNpts->ClustersByDistribution";91.65477589676729"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=2.3333335} {DBCLASD_PTS=7.3333335} {DBCLASD_PTS=7.3333335}
AdaptableKDTree->MergeByDistance";92.7186573592648"; {DESCRY_DENSITY=40.333332, DESCRY_K=10.0} {DESCRY_DENSITY=40.333332, DESCRY_K=10.0};ASH->ClustersByDistribution";0.0"; {DENCLUE_SIGMA=53.444443, DENCLUE_EPSILON=2.311111} {DBCLASD_PTS=5.2222223};DenseAreas->ClusterByPartition";94.20368114964137"; {CLIQUE_SLICES=19.444445, CLIQUE_THRESHOLD=0.23333336} {CLIQUE_SLICES=19.444445, CLIQUE_THRESHOLD=0.23333336};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=10.555555} {AMR_LAMBDA=19.666668, AMR_SLICES=10.555555, AMR_DENSITY=5.2222223} {DESCRY_DENSITY=40.333332, DESCRY_K=18.0};AdaptableKDTree->MergeByDistance";94.51474927416669"; {DESCRY_DENSITY=33.77778, DESCRY_K=20.0} {DESCRY_DENSITY=33.77778, DESCRY_K=20.0};ASH->ClustersByAttractors";0.0"; {DENCLUE_SIGMA=60.0, DENCLUE_EPSILON=20.0} {DENCLUE_SIGMA=60.0, DENCLUE_EPSILON=20.0};DenseAreas->ClusterByPartition";85.57085428211906"; {CLIQUE_SLICES=11.222222, CLIQUE_THRESHOLD=0.066666745} {CLIQUE_SLICES=11.222222, CLIQUE_THRESHOLD=0.066666745};CandidatesByDistance->ClustersByDistribution";86.54912707945283"; {DBSCAN_MAX_DIST=33.666668, DBSCAN_NUM_PTS=11.555555} {DBCLASD_PTS=20.0};DenseAreas->ClusterByPartition";89.90480280930704"; {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.033333424} {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.033333424};CandidatesByDistance->ClustersByDistribution";86.54912707945283"; {DBSCAN_MAX_DIST=33.666668, DBSCAN_NUM_PTS=11.555555} {DBCLASD_PTS=11.555555}
CandidatesByDistance->ClusterByConnectiveness";96.00568024162584"; {DBSCAN_MAX_DIST=6.4444447, DBSCAN_NUM_PTS=20.0} {DBSCAN_MAX_DIST=6.4444447, DBSCAN_NUM_PTS=20.0};ClustersByAttractors";0.0"; {DENCLUE_SIGMA=60.0, DENCLUE_EPSILON=11.155556};DenseAreas->ClusterByPartition";94.20368114964137"; {CLIQUE_SLICES=19.444445, CLIQUE_THRESHOLD=0.23333336} {CLIQUE_SLICES=19.444445, CLIQUE_THRESHOLD=0.23333336};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=60.0, DESCRY_K=20.0} {AMR_LAMBDA=14.333334, AMR_SLICES=30.0, AMR_DENSITY=20.0};CandidatesByDistance->ClusterByConnectiveness";93.61828891500357"; {DBSCAN_MAX_DIST=22.777779, DBSCAN_NUM_PTS=13.666667} {DBSCAN_MAX_DIST=22.777779, DBSCAN_NUM_PTS=13.666667};ClustersByAttractors";0.0"; {DENCLUE_SIGMA=53.444443, DENCLUE_EPSILON=4.522222};DistanceInformation->ClusterByDensityPeak";59.32039111799241"; {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=2.5555556} {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=2.5555556};CandidatesByNpts->ClustersByDistribution";86.03987062473877"; {DBCLASD_PTS=17.88889} {DBCLASD_PTS=17.88889};AdaptableKDTree->MergeByDistance";89.7467909928829"; {DESCRY_DENSITY=7.5555553, DESCRY_K=20.0} {DESCRY_DENSITY=7.5555553, DESCRY_K=20.0};DistanceInformation->ClusterByDensityPeak";67.5510354001294"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.2222222} {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.2222222}
AttractionTree->DensityTree";99.73261745883217"; {DHC_SIGMA=5.666667, DHC_THRESHOLD=15.555555, DHC_MINPTS=16.666666} {DHC_SIGMA=5.666667, DHC_THRESHOLD=15.555555, DHC_MINPTS=16.666666};DenseAreas->AMRTree->MergeByOverlap";0.0"; {CLIQUE_SLICES=23.555555, CLIQUE_THRESHOLD=0.10000007} {AMR_LAMBDA=19.666668, AMR_SLICES=24.444443, AMR_DENSITY=15.777779} {PHC_GRID=12.666667, PHC_RADIUS=44.666668};DistanceInformation->ClusterByDensityPeak";88.92360019600576"; {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=3.0} {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=3.0};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_MAX_DIST=17.333334, DBSCAN_NUM_PTS=13.666667} {DBSCAN_MAX_DIST=17.333334, DBSCAN_NUM_PTS=13.666667};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_MAX_DIST=39.111115, DBSCAN_NUM_PTS=11.555555} {DBSCAN_MAX_DIST=39.111115, DBSCAN_NUM_PTS=11.555555};DistanceInformation->CandidatesByNpts->ClustersByDistribution";0.0"; {DPCI_DC_PERCENT=11.888889, DISTANCE_INFO=1.6666667} {DBCLASD_PTS=5.2222223} {DBCLASD_PTS=5.2222223};ClustersByAttractors";0.0"; {DENCLUE_SIGMA=33.77778, DENCLUE_EPSILON=20.0};CandidatesBySNN->DistanceInformation->ClusterByDensityPeak";85.87409577305954"; {K_THRESHOLD=18.88889} {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=2.1111112} {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=2.1111112};CandidatesByDistance->ClustersByDistribution";79.15861737407556"; {DBSCAN_MAX_DIST=22.777779, DBSCAN_NUM_PTS=20.0} {DBCLASD_PTS=5.2222223};CandidatesBySNN->ClusterByConnectiveness";0.0"; {K_THRESHOLD=14.444445} {DBSCAN_MAX_DIST=39.111115, DBSCAN_NUM_PTS=13.666667}
AttractionTree->DensityTree";99.87156682732171"; {DHC_SIGMA=7.2222223, DHC_THRESHOLD=37.77778, DHC_MINPTS=16.666666} {DHC_SIGMA=7.2222223, DHC_THRESHOLD=37.77778, DHC_MINPTS=16.666666};DenseAreas->AMRTree->ClustersAMR";0.0"; {CLIQUE_SLICES=11.222222, CLIQUE_THRESHOLD=0.26666668} {AMR_LAMBDA=25.0, AMR_SLICES=7.7777777, AMR_DENSITY=11.555555} {AMR_LAMBDA=25.0, AMR_SLICES=7.7777777, AMR_DENSITY=11.555555};CandidatesBySNN->DistanceInformation->ClusterByDensityPeak";81.97144746622128"; {K_THRESHOLD=36.666668} {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=3.0} {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=3.0};ASH->ClustersByAttractors";0.0"; {DENCLUE_SIGMA=53.444443, DENCLUE_EPSILON=2.311111} {DENCLUE_SIGMA=53.444443, DENCLUE_EPSILON=2.311111};CandidatesBySNN->SNNByConnectiveness";0.0"; {K_THRESHOLD=14.444445} {SNN_NUM_PTS=30.0, K_THRESHOLD=14.444445, SNN_MAX_DIST=45.0};DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.20000005} {DENCLUE_SIGMA=7.5555553, DENCLUE_EPSILON=13.366667};Equally Sized Grid->AMRTree->MergeByOverlap";0.0"; {AMR_SLICES=18.88889} {AMR_LAMBDA=14.333334, AMR_SLICES=18.88889, AMR_DENSITY=3.1111112} {PHC_GRID=44.666668, PHC_RADIUS=28.666668};ClustersByAttractors";0.0"; {DENCLUE_SIGMA=60.0, DENCLUE_EPSILON=2.311111};CandidatesBySNN->DistanceInformation->ClusterByDensityPeak";58.5008114771544"; {K_THRESHOLD=45.555557} {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=2.5555556} {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=2.5555556};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=27.222221, DESCRY_K=8.0} {AMR_LAMBDA=14.333334, AMR_SLICES=24.444443, AMR_DENSITY=5.2222223}
