B1";F1";P1;B2";F2";P2;B3";F3";P3;B4";F4";P4;B5";F5";P5;B6";F6";P6;B7";F7";P7;B8";F8";P8;B9";F9";P9;B10";F10";P10
AttractionTree->DensityTree";89.73827746160816"; {DHC_SIGMA=4.111111, DHC_MINPTS=15.0, DHC_THRESHOLD=43.333332} {DHC_SIGMA=4.111111, DHC_MINPTS=15.0, DHC_THRESHOLD=43.333332};AttractionTree->DensityTree";94.35695184552631"; {DHC_SIGMA=7.2222223, DHC_MINPTS=10.0, DHC_THRESHOLD=15.555555} {DHC_SIGMA=7.2222223, DHC_MINPTS=10.0, DHC_THRESHOLD=15.555555};ASH->AttractionTree->DensityTree";97.87712982209399"; {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=60.0} {DHC_SIGMA=13.444445, DHC_MINPTS=20.0, DHC_THRESHOLD=60.0} {DHC_SIGMA=13.444445, DHC_MINPTS=20.0, DHC_THRESHOLD=60.0};ASH->AttractionTree->DensityTree";97.87712982209399"; {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=60.0} {DHC_SIGMA=13.444445, DHC_MINPTS=20.0, DHC_THRESHOLD=60.0} {DHC_SIGMA=13.444445, DHC_MINPTS=20.0, DHC_THRESHOLD=60.0};ASH->AttractionTree->DensityTree";97.87712982209399"; {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=60.0} {DHC_SIGMA=13.444445, DHC_MINPTS=20.0, DHC_THRESHOLD=60.0} {DHC_SIGMA=13.444445, DHC_MINPTS=20.0, DHC_THRESHOLD=60.0};ASH->AttractionTree->DensityTree";98.78157329725548"; {DENCLUE_EPSILON=15.577778, DENCLUE_SIGMA=46.888885} {DHC_SIGMA=15.0, DHC_MINPTS=13.333333, DHC_THRESHOLD=60.0} {DHC_SIGMA=15.0, DHC_MINPTS=13.333333, DHC_THRESHOLD=60.0};ASH->AttractionTree->DensityTree";98.78157329725548"; {DENCLUE_EPSILON=15.577778, DENCLUE_SIGMA=46.888885} {DHC_SIGMA=15.0, DHC_MINPTS=13.333333, DHC_THRESHOLD=60.0} {DHC_SIGMA=15.0, DHC_MINPTS=13.333333, DHC_THRESHOLD=60.0};ASH->AttractionTree->DensityTree";98.78157329725548"; {DENCLUE_EPSILON=15.577778, DENCLUE_SIGMA=46.888885} {DHC_SIGMA=15.0, DHC_MINPTS=13.333333, DHC_THRESHOLD=60.0} {DHC_SIGMA=15.0, DHC_MINPTS=13.333333, DHC_THRESHOLD=60.0};ASH->AttractionTree->DensityTree";98.78157329725548"; {DENCLUE_EPSILON=15.577778, DENCLUE_SIGMA=46.888885} {DHC_SIGMA=15.0, DHC_MINPTS=13.333333, DHC_THRESHOLD=60.0} {DHC_SIGMA=15.0, DHC_MINPTS=13.333333, DHC_THRESHOLD=60.0};ASH->AttractionTree->DensityTree";98.78157329725548"; {DENCLUE_EPSILON=15.577778, DENCLUE_SIGMA=46.888885} {DHC_SIGMA=15.0, DHC_MINPTS=13.333333, DHC_THRESHOLD=60.0} {DHC_SIGMA=15.0, DHC_MINPTS=13.333333, DHC_THRESHOLD=60.0}
AttractionTree->DensityTree";92.96658196594765"; {DHC_SIGMA=5.666667, DHC_MINPTS=8.333333, DHC_THRESHOLD=43.333332} {DHC_SIGMA=5.666667, DHC_MINPTS=8.333333, DHC_THRESHOLD=43.333332};AttractionTree->DensityTree";94.13693526876979"; {DHC_SIGMA=2.5555556, DHC_MINPTS=20.0, DHC_THRESHOLD=32.22222} {DHC_SIGMA=2.5555556, DHC_MINPTS=20.0, DHC_THRESHOLD=32.22222};AttractionTree->DensityTree";94.4515469272516"; {DHC_SIGMA=7.2222223, DHC_MINPTS=10.0, DHC_THRESHOLD=26.666666} {DHC_SIGMA=7.2222223, DHC_MINPTS=10.0, DHC_THRESHOLD=26.666666};AdaptableKDTree->MergeByOverlap";90.1941932430908"; {DESCRY_DENSITY=27.222221, DESCRY_K=12.0} {PHC_RADIUS=44.666668, PHC_GRID=39.333336};AdaptableKDTree->MergeByDistance";90.1941932430908"; {DESCRY_DENSITY=33.77778, DESCRY_K=20.0} {DESCRY_DENSITY=33.77778, DESCRY_K=20.0};AttractionTree->DensityTree";93.56623388953757"; {DHC_SIGMA=2.5555556, DHC_MINPTS=11.666666, DHC_THRESHOLD=37.77778} {DHC_SIGMA=2.5555556, DHC_MINPTS=11.666666, DHC_THRESHOLD=37.77778};AttractionTree->DensityTree";90.01885120287731"; {DHC_SIGMA=2.5555556, DHC_MINPTS=10.0, DHC_THRESHOLD=60.0} {DHC_SIGMA=2.5555556, DHC_MINPTS=10.0, DHC_THRESHOLD=60.0};AttractionTree->DensityTree";96.43832353963424"; {DHC_SIGMA=10.333334, DHC_MINPTS=15.0, DHC_THRESHOLD=54.444443} {DHC_SIGMA=10.333334, DHC_MINPTS=15.0, DHC_THRESHOLD=54.444443};AttractionTree->DensityTree";94.95281939234317"; {DHC_SIGMA=15.0, DHC_MINPTS=16.666666, DHC_THRESHOLD=32.22222} {DHC_SIGMA=15.0, DHC_MINPTS=16.666666, DHC_THRESHOLD=32.22222};AttractionTree->DensityTree";91.69194401035534"; {DHC_SIGMA=5.666667, DHC_MINPTS=20.0, DHC_THRESHOLD=60.0} {DHC_SIGMA=5.666667, DHC_MINPTS=20.0, DHC_THRESHOLD=60.0}
AttractionTree->DensityTree";94.35695184552631"; {DHC_SIGMA=7.2222223, DHC_MINPTS=10.0, DHC_THRESHOLD=15.555555} {DHC_SIGMA=7.2222223, DHC_MINPTS=10.0, DHC_THRESHOLD=15.555555};AttractionTree->DensityTree";92.30735959102104"; {DHC_SIGMA=5.666667, DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443} {DHC_SIGMA=5.666667, DHC_MINPTS=20.0, DHC_THRESHOLD=54.444443};DenseAreas->ClusterByPartition";83.67006838144549"; {CLIQUE_THRESHOLD=0.3, CLIQUE_SLICES=31.777779} {CLIQUE_THRESHOLD=0.3, CLIQUE_SLICES=31.777779};AttractionTree->DensityTree";89.73827746160816"; {DHC_SIGMA=4.111111, DHC_MINPTS=20.0, DHC_THRESHOLD=43.333332} {DHC_SIGMA=4.111111, DHC_MINPTS=20.0, DHC_THRESHOLD=43.333332};Equally Sized Grid->AMRTree->MergeByOverlap";0.0"; {AMR_SLICES=18.88889} {AMR_LAMBDA=14.333334, AMR_DENSITY=20.0, AMR_SLICES=18.88889} {PHC_RADIUS=34.0, PHC_GRID=50.0};ASH->AttractionTree->DensityTree";93.5197905563996"; {DENCLUE_EPSILON=17.788889, DENCLUE_SIGMA=60.0} {DHC_SIGMA=13.444445, DHC_MINPTS=18.333332, DHC_THRESHOLD=43.333332} {DHC_SIGMA=13.444445, DHC_MINPTS=18.333332, DHC_THRESHOLD=43.333332};DistanceInformation->ClusterByDensityPeak";72.48549925828324"; {DPCI_DC_PERCENT=44.555557, DISTANCE_INFO=2.7777777} {DPCI_DC_PERCENT=44.555557, DISTANCE_INFO=2.7777777};AttractionTree->DensityTree";95.5984756821413"; {DHC_SIGMA=8.777778, DHC_MINPTS=11.666666, DHC_THRESHOLD=21.11111} {DHC_SIGMA=8.777778, DHC_MINPTS=11.666666, DHC_THRESHOLD=21.11111};ASH->AttractionTree->DensityTree";92.97925755930548"; {DENCLUE_EPSILON=6.733333, DENCLUE_SIGMA=40.333332} {DHC_SIGMA=8.777778, DHC_MINPTS=6.6666665, DHC_THRESHOLD=37.77778} {DHC_SIGMA=8.777778, DHC_MINPTS=6.6666665, DHC_THRESHOLD=37.77778};AdaptableKDTree->MergeByDistance";87.99038846461846"; {DESCRY_DENSITY=20.666666, DESCRY_K=14.0} {DESCRY_DENSITY=20.666666, DESCRY_K=14.0}
AdaptableKDTree->MergeByOverlap";90.1941932430908"; {DESCRY_DENSITY=40.333332, DESCRY_K=20.0} {PHC_RADIUS=12.666667, PHC_GRID=39.333336};AdaptableKDTree->MergeByDistance";87.99038846461846"; {DESCRY_DENSITY=20.666666, DESCRY_K=6.0} {DESCRY_DENSITY=20.666666, DESCRY_K=6.0};DistanceInformation->CandidatesByNpts->ClustersByDistribution";70.04950845068988"; {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=2.7777777} {DBCLASD_PTS=5.2222223} {DBCLASD_PTS=5.2222223};CandidatesByNpts->ClusterByConnectiveness";85.03558580799155"; {DBCLASD_PTS=3.1111112} {DBSCAN_NUM_PTS=5.2222223, DBSCAN_MAX_DIST=6.4444447};DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_THRESHOLD=0.26666668, CLIQUE_SLICES=31.777779} {DENCLUE_EPSILON=17.788889, DENCLUE_SIGMA=53.444443};AttractionTree->DensityTree";88.1660538426118"; {DHC_SIGMA=4.111111, DHC_MINPTS=13.333333, DHC_THRESHOLD=60.0} {DHC_SIGMA=4.111111, DHC_MINPTS=13.333333, DHC_THRESHOLD=60.0};DistanceInformation->ClusterByDensityPeak";67.16307496593492"; {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=1.2222222} {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=1.2222222};AttractionTree->DensityTree";93.15536297347882"; {DHC_SIGMA=7.2222223, DHC_MINPTS=15.0, DHC_THRESHOLD=43.333332} {DHC_SIGMA=7.2222223, DHC_MINPTS=15.0, DHC_THRESHOLD=43.333332};CandidatesByNpts->ClustersByDistribution";65.87617181447125"; {DBCLASD_PTS=5.2222223} {DBCLASD_PTS=5.2222223};CandidatesBySNN->DistanceInformation->CandidatesByNpts->ClustersByDistribution";0.0"; {K_THRESHOLD=18.88889} {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=3.0} {DBCLASD_PTS=15.777779} {DBCLASD_PTS=15.777779}
ClustersByAttractors";0.0"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=40.333332};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=17.788889, DENCLUE_SIGMA=14.111111};DistanceInformation->ClusterByDensityPeak";68.19314862880783"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=2.5555556} {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=2.5555556};CandidatesByDistance->ClustersByDistribution";80.18515190246957"; {DBSCAN_NUM_PTS=3.1111112, DBSCAN_MAX_DIST=50.0} {DBCLASD_PTS=9.444445};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=14.111111};CandidatesBySNN->SNNByConnectiveness";0.0"; {K_THRESHOLD=32.22222} {SNN_NUM_PTS=11.333334, K_THRESHOLD=32.22222, SNN_MAX_DIST=100.0};CandidatesByDistance->ClustersByDistribution";0.0"; {DBSCAN_NUM_PTS=11.555555, DBSCAN_MAX_DIST=44.555557} {DBCLASD_PTS=15.777779};AdaptableKDTree->MergeByDistance";87.99038846461846"; {DESCRY_DENSITY=20.666666, DESCRY_K=20.0} {DESCRY_DENSITY=20.666666, DESCRY_K=20.0};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=27.222221} {AMR_LAMBDA=11.666667, AMR_DENSITY=5.2222223, AMR_SLICES=27.222221} {AMR_LAMBDA=11.666667, AMR_DENSITY=5.2222223, AMR_SLICES=27.222221};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=13.366667, DENCLUE_SIGMA=60.0}
DenseAreas->AMRTree->ClustersAMR";0.0"; {CLIQUE_THRESHOLD=0.26666668, CLIQUE_SLICES=31.777779} {AMR_LAMBDA=11.666667, AMR_DENSITY=13.666667, AMR_SLICES=24.444443} {AMR_LAMBDA=11.666667, AMR_DENSITY=13.666667, AMR_SLICES=24.444443};CandidatesByDistance->ClustersByDistribution";0.0"; {DBSCAN_NUM_PTS=15.777779, DBSCAN_MAX_DIST=6.4444447} {DBCLASD_PTS=20.0};DistanceInformation->ClusterByDensityPeak";66.11066602699542"; {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=2.1111112} {DPCI_DC_PERCENT=55.444447, DISTANCE_INFO=2.1111112};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=30.0} {AMR_LAMBDA=25.0, AMR_DENSITY=20.0, AMR_SLICES=30.0} {DESCRY_DENSITY=7.5555553, DESCRY_K=10.0};DistanceInformation->CandidatesByNpts->ClustersByDistribution";0.0"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.2222222} {DBCLASD_PTS=13.666667} {DBCLASD_PTS=13.666667};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=13.366667, DENCLUE_SIGMA=60.0};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=13.366667, DENCLUE_SIGMA=27.222221};CandidatesBySNN->SNNByConnectiveness";76.473264617063"; {K_THRESHOLD=50.0} {SNN_NUM_PTS=11.333334, K_THRESHOLD=50.0, SNN_MAX_DIST=34.0};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=2.311111, DENCLUE_SIGMA=53.444443};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=6.733333, DENCLUE_SIGMA=40.333332}
CandidatesBySNN->DistanceInformation->ClusterByDensityPeak";68.19314862880783"; {K_THRESHOLD=27.777779} {DPCI_DC_PERCENT=77.22223, DISTANCE_INFO=2.5555556} {DPCI_DC_PERCENT=77.22223, DISTANCE_INFO=2.5555556};DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_THRESHOLD=0.1333334, CLIQUE_SLICES=27.666668} {DENCLUE_EPSILON=15.577778, DENCLUE_SIGMA=46.888885};CandidatesByNpts->ClustersByDistribution";56.3582579159734"; {DBCLASD_PTS=13.666667} {DBCLASD_PTS=13.666667};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=17.788889, DENCLUE_SIGMA=27.222221};CandidatesByNpts->ClustersByDistribution";0.0"; {DBCLASD_PTS=5.2222223} {DBCLASD_PTS=5.2222223};CandidatesBySNN->ClusterByConnectiveness";0.0"; {K_THRESHOLD=27.777779} {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=33.666668};AdaptableKDTree->MergeByOverlap";0.0"; {DESCRY_DENSITY=60.0, DESCRY_K=4.0} {PHC_RADIUS=7.3333335, PHC_GRID=28.666668};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=53.444443};CandidatesBySNN->MergeByDistance";0.0"; {K_THRESHOLD=50.0} {DESCRY_DENSITY=46.888885, DESCRY_K=12.0};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=24.444443} {AMR_LAMBDA=22.333334, AMR_DENSITY=9.444445, AMR_SLICES=24.444443} {AMR_LAMBDA=22.333334, AMR_DENSITY=9.444445, AMR_SLICES=24.444443}
ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=60.0} {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=60.0};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=21.666666} {AMR_LAMBDA=25.0, AMR_DENSITY=13.666667, AMR_SLICES=21.666666} {AMR_LAMBDA=25.0, AMR_DENSITY=13.666667, AMR_SLICES=21.666666};DistanceInformation->CandidatesByNpts->ClustersByDistribution";0.0"; {DPCI_DC_PERCENT=22.777779, DISTANCE_INFO=2.5555556} {DBCLASD_PTS=13.666667} {DBCLASD_PTS=13.666667};CandidatesBySNN->MergeByOverlap";0.0"; {K_THRESHOLD=50.0} {PHC_RADIUS=28.666668, PHC_GRID=50.0};DenseAreas->ClusterByPartition";0.0"; {CLIQUE_THRESHOLD=0.20000005, CLIQUE_SLICES=31.777779} {CLIQUE_THRESHOLD=0.20000005, CLIQUE_SLICES=31.777779};AdaptableKDTree->MergeByDistance";0.0"; {DESCRY_DENSITY=60.0, DESCRY_K=18.0} {DESCRY_DENSITY=60.0, DESCRY_K=18.0};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=11.555555} {DBSCAN_NUM_PTS=7.3333335, DBSCAN_MAX_DIST=50.0};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=27.222221, DESCRY_K=8.0} {AMR_LAMBDA=14.333334, AMR_DENSITY=20.0, AMR_SLICES=13.333333};CandidatesByDistance->ClustersByDistribution";0.0"; {DBSCAN_NUM_PTS=13.666667, DBSCAN_MAX_DIST=6.4444447} {DBCLASD_PTS=7.3333335};AdaptableKDTree->MergeByDistance";0.0"; {DESCRY_DENSITY=53.444443, DESCRY_K=8.0} {DESCRY_DENSITY=53.444443, DESCRY_K=8.0}
AdaptableKDTree->MergeByDistance";90.1941932430908"; {DESCRY_DENSITY=33.77778, DESCRY_K=8.0} {DESCRY_DENSITY=33.77778, DESCRY_K=8.0};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=60.0, DESCRY_K=20.0} {AMR_LAMBDA=25.0, AMR_DENSITY=3.1111112, AMR_SLICES=24.444443};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=15.577778, DENCLUE_SIGMA=60.0};DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_THRESHOLD=0.3, CLIQUE_SLICES=40.0} {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=60.0};CandidatesByNpts->ClustersByDistribution";0.0"; {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=6.733333, DENCLUE_SIGMA=7.5555553};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=7.5555553};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=7.7777777} {AMR_LAMBDA=6.3333335, AMR_DENSITY=15.777779, AMR_SLICES=7.7777777} {DESCRY_DENSITY=33.77778, DESCRY_K=20.0};ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=17.788889, DENCLUE_SIGMA=46.888885} {DENCLUE_EPSILON=17.788889, DENCLUE_SIGMA=46.888885};DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_THRESHOLD=0.26666668, CLIQUE_SLICES=35.88889} {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=40.333332}
CandidatesByDistance->ClustersByDistribution";80.18515190246957"; {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=50.0} {DBCLASD_PTS=17.88889};CandidatesBySNN->SNNByConnectiveness";0.0"; {K_THRESHOLD=14.444445} {SNN_NUM_PTS=23.777779, K_THRESHOLD=14.444445, SNN_MAX_DIST=100.0};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=17.88889} {DBSCAN_NUM_PTS=13.666667, DBSCAN_MAX_DIST=33.666668};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=6.733333, DENCLUE_SIGMA=40.333332};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=13.333333} {AMR_LAMBDA=25.0, AMR_DENSITY=20.0, AMR_SLICES=13.333333} {AMR_LAMBDA=25.0, AMR_DENSITY=20.0, AMR_SLICES=13.333333};CandidatesBySNN->ClusterByConnectiveness";0.0"; {K_THRESHOLD=27.777779} {DBSCAN_NUM_PTS=3.1111112, DBSCAN_MAX_DIST=44.555557};CandidatesByNpts->ClustersByDistribution";0.0"; {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=30.0} {AMR_LAMBDA=6.3333335, AMR_DENSITY=5.2222223, AMR_SLICES=30.0} {DESCRY_DENSITY=46.888885, DESCRY_K=4.0};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=46.888885, DESCRY_K=20.0} {AMR_LAMBDA=3.6666667, AMR_DENSITY=15.777779, AMR_SLICES=21.666666};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=33.77778}
