B1";F1";P1;B2";F2";P2;B3";F3";P3;B4";F4";P4;B5";F5";P5;B6";F6";P6;B7";F7";P7;B8";F8";P8;B9";F9";P9;B10";F10";P10
CandidatesByDistance->ClustersByDistribution";83.86256939080243"; {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=50.0} {DBCLASD_PTS=20.0};AttractionTree->DensityTree";95.53616068746558"; {DHC_MINPTS=8.333333, DHC_THRESHOLD=21.11111, DHC_SIGMA=15.0} {DHC_MINPTS=8.333333, DHC_THRESHOLD=21.11111, DHC_SIGMA=15.0};AttractionTree->DensityTree";95.53616068746558"; {DHC_MINPTS=8.333333, DHC_THRESHOLD=21.11111, DHC_SIGMA=15.0} {DHC_MINPTS=8.333333, DHC_THRESHOLD=21.11111, DHC_SIGMA=15.0};AttractionTree->DensityTree";95.70555175130784"; {DHC_MINPTS=20.0, DHC_THRESHOLD=60.0, DHC_SIGMA=8.777778} {DHC_MINPTS=20.0, DHC_THRESHOLD=60.0, DHC_SIGMA=8.777778};AttractionTree->DensityTree";99.70072014407079"; {DHC_MINPTS=15.0, DHC_THRESHOLD=60.0, DHC_SIGMA=15.0} {DHC_MINPTS=15.0, DHC_THRESHOLD=60.0, DHC_SIGMA=15.0};AttractionTree->DensityTree";99.70072014407079"; {DHC_MINPTS=15.0, DHC_THRESHOLD=60.0, DHC_SIGMA=15.0} {DHC_MINPTS=15.0, DHC_THRESHOLD=60.0, DHC_SIGMA=15.0};AttractionTree->DensityTree";99.70072014407079"; {DHC_MINPTS=15.0, DHC_THRESHOLD=60.0, DHC_SIGMA=15.0} {DHC_MINPTS=15.0, DHC_THRESHOLD=60.0, DHC_SIGMA=15.0};AttractionTree->DensityTree";99.70072014407079"; {DHC_MINPTS=15.0, DHC_THRESHOLD=60.0, DHC_SIGMA=15.0} {DHC_MINPTS=15.0, DHC_THRESHOLD=60.0, DHC_SIGMA=15.0};AttractionTree->DensityTree";99.70072014407079"; {DHC_MINPTS=18.333332, DHC_THRESHOLD=60.0, DHC_SIGMA=15.0} {DHC_MINPTS=18.333332, DHC_THRESHOLD=60.0, DHC_SIGMA=15.0};AttractionTree->DensityTree";99.70072014407079"; {DHC_MINPTS=18.333332, DHC_THRESHOLD=60.0, DHC_SIGMA=15.0} {DHC_MINPTS=18.333332, DHC_THRESHOLD=60.0, DHC_SIGMA=15.0}
ClustersByAttractors";0.0"; {DENCLUE_EPSILON=13.366667, DENCLUE_SIGMA=7.5555553};AttractionTree->DensityTree";93.02714644158311"; {DHC_MINPTS=16.666666, DHC_THRESHOLD=21.11111, DHC_SIGMA=4.111111} {DHC_MINPTS=16.666666, DHC_THRESHOLD=21.11111, DHC_SIGMA=4.111111};CandidatesByDistance->ClustersByDistribution";85.43241442480101"; {DBSCAN_NUM_PTS=7.3333335, DBSCAN_MAX_DIST=22.777779} {DBCLASD_PTS=11.555555};ASH->AttractionTree->DensityTree";88.8033147598449"; {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=60.0} {DHC_MINPTS=11.666666, DHC_THRESHOLD=26.666666, DHC_SIGMA=15.0} {DHC_MINPTS=11.666666, DHC_THRESHOLD=26.666666, DHC_SIGMA=15.0};AttractionTree->DensityTree";94.51383024129242"; {DHC_MINPTS=8.333333, DHC_THRESHOLD=54.444443, DHC_SIGMA=7.2222223} {DHC_MINPTS=8.333333, DHC_THRESHOLD=54.444443, DHC_SIGMA=7.2222223};AttractionTree->DensityTree";92.74865445402544"; {DHC_MINPTS=13.333333, DHC_THRESHOLD=43.333332, DHC_SIGMA=2.5555556} {DHC_MINPTS=13.333333, DHC_THRESHOLD=43.333332, DHC_SIGMA=2.5555556};AttractionTree->DensityTree";95.97325590186739"; {DHC_MINPTS=10.0, DHC_THRESHOLD=32.22222, DHC_SIGMA=11.888889} {DHC_MINPTS=10.0, DHC_THRESHOLD=32.22222, DHC_SIGMA=11.888889};AttractionTree->DensityTree";97.73398362898703"; {DHC_MINPTS=8.333333, DHC_THRESHOLD=43.333332, DHC_SIGMA=11.888889} {DHC_MINPTS=8.333333, DHC_THRESHOLD=43.333332, DHC_SIGMA=11.888889};CandidatesBySNN->SNNByConnectiveness";82.02169715408672"; {K_THRESHOLD=36.666668} {K_THRESHOLD=36.666668, SNN_NUM_PTS=30.0, SNN_MAX_DIST=23.0};AttractionTree->DensityTree";95.70555175130784"; {DHC_MINPTS=16.666666, DHC_THRESHOLD=60.0, DHC_SIGMA=8.777778} {DHC_MINPTS=16.666666, DHC_THRESHOLD=60.0, DHC_SIGMA=8.777778}
DenseAreas->AMRTree->ClustersAMR";0.0"; {CLIQUE_SLICES=27.666668, CLIQUE_THRESHOLD=0.26666668} {AMR_SLICES=13.333333, AMR_LAMBDA=6.3333335, AMR_DENSITY=9.444445} {AMR_SLICES=13.333333, AMR_LAMBDA=6.3333335, AMR_DENSITY=9.444445};CandidatesByDistance->ClusterByConnectiveness";89.80156297726226"; {DBSCAN_NUM_PTS=5.2222223, DBSCAN_MAX_DIST=22.777779} {DBSCAN_NUM_PTS=5.2222223, DBSCAN_MAX_DIST=22.777779};DistanceInformation->CandidatesByNpts->ClustersByDistribution";59.00688873006528"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=3.0} {DBCLASD_PTS=17.88889} {DBCLASD_PTS=17.88889};AdaptableKDTree->MergeByDistance";86.13249509436926"; {DESCRY_DENSITY=46.888885, DESCRY_K=4.0} {DESCRY_DENSITY=46.888885, DESCRY_K=4.0};AttractionTree->DensityTree";90.7407369185642"; {DHC_MINPTS=15.0, DHC_THRESHOLD=43.333332, DHC_SIGMA=4.111111} {DHC_MINPTS=15.0, DHC_THRESHOLD=43.333332, DHC_SIGMA=4.111111};AttractionTree->DensityTree";90.00651294152912"; {DHC_MINPTS=8.333333, DHC_THRESHOLD=60.0, DHC_SIGMA=4.111111} {DHC_MINPTS=8.333333, DHC_THRESHOLD=60.0, DHC_SIGMA=4.111111};AttractionTree->DensityTree";95.85345203740701"; {DHC_MINPTS=6.6666665, DHC_THRESHOLD=32.22222, DHC_SIGMA=8.777778} {DHC_MINPTS=6.6666665, DHC_THRESHOLD=32.22222, DHC_SIGMA=8.777778};ASH->AttractionTree->DensityTree";95.33155961509301"; {DENCLUE_EPSILON=6.733333, DENCLUE_SIGMA=7.5555553} {DHC_MINPTS=18.333332, DHC_THRESHOLD=32.22222, DHC_SIGMA=11.888889} {DHC_MINPTS=18.333332, DHC_THRESHOLD=32.22222, DHC_SIGMA=11.888889};CandidatesByDistance->ClustersByDistribution";71.66174567240921"; {DBSCAN_NUM_PTS=13.666667, DBSCAN_MAX_DIST=50.0} {DBCLASD_PTS=13.666667};ASH->AttractionTree->DensityTree";90.31672168048115"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=14.111111} {DHC_MINPTS=11.666666, DHC_THRESHOLD=21.11111, DHC_SIGMA=4.111111} {DHC_MINPTS=11.666666, DHC_THRESHOLD=21.11111, DHC_SIGMA=4.111111}
CandidatesByNpts->ClustersByDistribution";0.0"; {DBCLASD_PTS=7.3333335} {DBCLASD_PTS=7.3333335};DistanceInformation->CandidatesByNpts->ClustersByDistribution";70.51897012206597"; {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=2.7777777} {DBCLASD_PTS=5.2222223} {DBCLASD_PTS=5.2222223};CandidatesBySNN->ClusterByConnectiveness";0.0"; {K_THRESHOLD=14.444445} {DBSCAN_NUM_PTS=9.444445, DBSCAN_MAX_DIST=6.4444447};DistanceInformation->ClusterByDensityPeak";69.1154706692267"; {DPCI_DC_PERCENT=77.22223, DISTANCE_INFO=2.5555556} {DPCI_DC_PERCENT=77.22223, DISTANCE_INFO=2.5555556};DenseAreas->ClusterByPartition";85.17501366677797"; {CLIQUE_SLICES=19.444445, CLIQUE_THRESHOLD=0.3} {CLIQUE_SLICES=19.444445, CLIQUE_THRESHOLD=0.3};AdaptableKDTree->MergeByOverlap";86.13249509436926"; {DESCRY_DENSITY=46.888885, DESCRY_K=8.0} {PHC_RADIUS=18.0, PHC_GRID=7.3333335};CandidatesByDistance->ClusterByConnectiveness";89.80156297726226"; {DBSCAN_NUM_PTS=5.2222223, DBSCAN_MAX_DIST=22.777779} {DBSCAN_NUM_PTS=5.2222223, DBSCAN_MAX_DIST=22.777779};CandidatesBySNN->MergeByDistance";0.0"; {K_THRESHOLD=23.333334} {DESCRY_DENSITY=20.666666, DESCRY_K=20.0};DistanceInformation->ClusterByDensityPeak";69.1154706692267"; {DPCI_DC_PERCENT=44.555557, DISTANCE_INFO=2.1111112} {DPCI_DC_PERCENT=44.555557, DISTANCE_INFO=2.1111112};ASH->AttractionTree->DensityTree";88.82244607682944"; {DENCLUE_EPSILON=13.366667, DENCLUE_SIGMA=53.444443} {DHC_MINPTS=18.333332, DHC_THRESHOLD=32.22222, DHC_SIGMA=13.444445} {DHC_MINPTS=18.333332, DHC_THRESHOLD=32.22222, DHC_SIGMA=13.444445}
AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=20.666666, DESCRY_K=16.0} {AMR_SLICES=21.666666, AMR_LAMBDA=17.0, AMR_DENSITY=17.88889};DistanceInformation->CandidatesByNpts->ClustersByDistribution";61.128450966317814"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=2.7777777} {DBCLASD_PTS=15.777779} {DBCLASD_PTS=15.777779};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=15.577778, DENCLUE_SIGMA=14.111111};CandidatesByNpts->ClustersByDistribution";60.58253421993791"; {DBCLASD_PTS=13.666667} {DBCLASD_PTS=13.666667};DistanceInformation->ClusterByDensityPeak";69.14665680584552"; {DPCI_DC_PERCENT=11.888889, DISTANCE_INFO=3.0} {DPCI_DC_PERCENT=11.888889, DISTANCE_INFO=3.0};DistanceInformation->ClusterByDensityPeak";61.151754166988525"; {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=1.8888888} {DPCI_DC_PERCENT=88.111115, DISTANCE_INFO=1.8888888};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=60.0};CandidatesBySNN->ClusterByConnectiveness";0.0"; {K_THRESHOLD=27.777779} {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=33.666668};CandidatesBySNN->DistanceInformation->ClusterByDensityPeak";68.91220198356058"; {K_THRESHOLD=32.22222} {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=2.5555556} {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=2.5555556};CandidatesBySNN->DistanceInformation->ClusterByDensityPeak";69.1154706692267"; {K_THRESHOLD=23.333334} {DPCI_DC_PERCENT=44.555557, DISTANCE_INFO=2.1111112} {DPCI_DC_PERCENT=44.555557, DISTANCE_INFO=2.1111112}
CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=20.0} {DBSCAN_NUM_PTS=20.0, DBSCAN_MAX_DIST=50.0};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=16.11111} {AMR_SLICES=16.11111, AMR_LAMBDA=22.333334, AMR_DENSITY=17.88889} {DESCRY_DENSITY=20.666666, DESCRY_K=12.0};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=20.666666};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=13.366667, DENCLUE_SIGMA=60.0};DistanceInformation->ClusterByDensityPeak";68.91220198356058"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=2.7777777} {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=2.7777777};DistanceInformation->CandidatesByNpts->ClustersByDistribution";49.572543441636"; {DPCI_DC_PERCENT=44.555557, DISTANCE_INFO=2.7777777} {DBCLASD_PTS=13.666667} {DBCLASD_PTS=13.666667};Equally Sized Grid->AMRTree->MergeByOverlap";0.0"; {AMR_SLICES=30.0} {AMR_SLICES=30.0, AMR_LAMBDA=14.333334, AMR_DENSITY=3.1111112} {PHC_RADIUS=28.666668, PHC_GRID=18.0};ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=13.366667, DENCLUE_SIGMA=33.77778} {DENCLUE_EPSILON=13.366667, DENCLUE_SIGMA=33.77778};AdaptableKDTree->MergeByDistance";0.0"; {DESCRY_DENSITY=53.444443, DESCRY_K=10.0} {DESCRY_DENSITY=53.444443, DESCRY_K=10.0};DistanceInformation->ClusterByDensityPeak";66.09899164680249"; {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=1.8888888} {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=1.8888888}
Equally Sized Grid->AMRTree->MergeByOverlap";0.0"; {AMR_SLICES=30.0} {AMR_SLICES=30.0, AMR_LAMBDA=22.333334, AMR_DENSITY=7.3333335} {PHC_RADIUS=50.0, PHC_GRID=50.0};AdaptableKDTree->MergeByOverlap";0.0"; {DESCRY_DENSITY=53.444443, DESCRY_K=6.0} {PHC_RADIUS=50.0, PHC_GRID=39.333336};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=13.666667} {DBSCAN_NUM_PTS=17.88889, DBSCAN_MAX_DIST=44.555557};CandidatesBySNN->SNNByConnectiveness";0.0"; {K_THRESHOLD=18.88889} {K_THRESHOLD=18.88889, SNN_NUM_PTS=30.0, SNN_MAX_DIST=12.0};DistanceInformation->ClusterByDensityPeak";61.29468156359476"; {DPCI_DC_PERCENT=44.555557, DISTANCE_INFO=3.0} {DPCI_DC_PERCENT=44.555557, DISTANCE_INFO=3.0};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=4.522222, DENCLUE_SIGMA=20.666666};ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=2.311111, DENCLUE_SIGMA=60.0} {DENCLUE_EPSILON=2.311111, DENCLUE_SIGMA=60.0};CandidatesBySNN->SNNByConnectiveness";0.0"; {K_THRESHOLD=27.777779} {K_THRESHOLD=27.777779, SNN_NUM_PTS=17.555555, SNN_MAX_DIST=56.0};CandidatesBySNN->SNNByConnectiveness";0.0"; {K_THRESHOLD=36.666668} {K_THRESHOLD=36.666668, SNN_NUM_PTS=23.777779, SNN_MAX_DIST=89.0};CandidatesByNpts->ClustersByDistribution";63.63258662363591"; {DBCLASD_PTS=9.444445} {DBCLASD_PTS=9.444445}
CandidatesBySNN->ClusterByConnectiveness";0.0"; {K_THRESHOLD=18.88889} {DBSCAN_NUM_PTS=15.777779, DBSCAN_MAX_DIST=50.0};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=60.0, DESCRY_K=14.0} {AMR_SLICES=30.0, AMR_LAMBDA=14.333334, AMR_DENSITY=7.3333335};CandidatesBySNN->MergeByDistance";0.0"; {K_THRESHOLD=41.111115} {DESCRY_DENSITY=7.5555553, DESCRY_K=12.0};CandidatesBySNN->ClustersByDistribution";0.0"; {K_THRESHOLD=50.0} {DBCLASD_PTS=13.666667};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=17.788889, DENCLUE_SIGMA=20.666666};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=7.3333335} {DBSCAN_NUM_PTS=13.666667, DBSCAN_MAX_DIST=28.222223};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=7.7777777} {AMR_SLICES=7.7777777, AMR_LAMBDA=3.6666667, AMR_DENSITY=17.88889} {DESCRY_DENSITY=60.0, DESCRY_K=20.0};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=60.0, DESCRY_K=16.0} {AMR_SLICES=16.11111, AMR_LAMBDA=25.0, AMR_DENSITY=13.666667};DenseAreas->AMRTree->MergeByOverlap";0.0"; {CLIQUE_SLICES=27.666668, CLIQUE_THRESHOLD=0.16666673} {AMR_SLICES=13.333333, AMR_LAMBDA=19.666668, AMR_DENSITY=5.2222223} {PHC_RADIUS=23.333334, PHC_GRID=44.666668};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=5.2222223, DBSCAN_MAX_DIST=17.333334} {DBSCAN_NUM_PTS=5.2222223, DBSCAN_MAX_DIST=17.333334}
DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_SLICES=23.555555, CLIQUE_THRESHOLD=0.20000005} {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=7.5555553};DenseAreas->AMRTree->ClustersAMR";0.0"; {CLIQUE_SLICES=7.111111, CLIQUE_THRESHOLD=0.20000005} {AMR_SLICES=27.222221, AMR_LAMBDA=25.0, AMR_DENSITY=15.777779} {AMR_SLICES=27.222221, AMR_LAMBDA=25.0, AMR_DENSITY=15.777779};AdaptableKDTree->MergeByDistance";0.0"; {DESCRY_DENSITY=60.0, DESCRY_K=18.0} {DESCRY_DENSITY=60.0, DESCRY_K=18.0};CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=20.0} {DBSCAN_NUM_PTS=5.2222223, DBSCAN_MAX_DIST=6.4444447};CandidatesByDistance->ClustersByDistribution";0.0"; {DBSCAN_NUM_PTS=5.2222223, DBSCAN_MAX_DIST=6.4444447} {DBCLASD_PTS=7.3333335};DenseAreas->AMRTree->MergeByOverlap";0.0"; {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.033333424} {AMR_SLICES=30.0, AMR_LAMBDA=3.6666667, AMR_DENSITY=20.0} {PHC_RADIUS=12.666667, PHC_GRID=50.0};CandidatesByDistance->ClustersByDistribution";0.0"; {DBSCAN_NUM_PTS=15.777779, DBSCAN_MAX_DIST=6.4444447} {DBCLASD_PTS=7.3333335};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=33.77778};ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=33.77778} {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=33.77778};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=18.88889} {AMR_SLICES=18.88889, AMR_LAMBDA=14.333334, AMR_DENSITY=20.0} {AMR_SLICES=18.88889, AMR_LAMBDA=14.333334, AMR_DENSITY=20.0}
DenseAreas->ClusterByPartition";0.0"; {CLIQUE_SLICES=31.777779, CLIQUE_THRESHOLD=0.20000005} {CLIQUE_SLICES=31.777779, CLIQUE_THRESHOLD=0.20000005};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=20.666666};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";0.0"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.4444444} {DBCLASD_PTS=17.88889} {DBSCAN_NUM_PTS=5.2222223, DBSCAN_MAX_DIST=50.0};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=4.522222, DENCLUE_SIGMA=33.77778};DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_SLICES=15.333334, CLIQUE_THRESHOLD=0.066666745} {DENCLUE_EPSILON=4.522222, DENCLUE_SIGMA=46.888885};AdaptableKDTree->MergeByDistance";0.0"; {DESCRY_DENSITY=60.0, DESCRY_K=20.0} {DESCRY_DENSITY=60.0, DESCRY_K=20.0};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=27.222221};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=46.888885, DESCRY_K=10.0} {AMR_SLICES=30.0, AMR_LAMBDA=9.0, AMR_DENSITY=9.444445};CandidatesByDistance->ClustersByDistribution";0.0"; {DBSCAN_NUM_PTS=13.666667, DBSCAN_MAX_DIST=39.111115} {DBCLASD_PTS=13.666667};DenseAreas->ClusterByPartition";0.0"; {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.20000005} {CLIQUE_SLICES=40.0, CLIQUE_THRESHOLD=0.20000005}
