B1";F1";P1;B2";F2";P2;B3";F3";P3;B4";F4";P4;B5";F5";P5;B6";F6";P6;B7";F7";P7;B8";F8";P8;B9";F9";P9;B10";F10";P10
CandidatesByNpts->ClustersByDistribution";0.0"; {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0};AttractionTree->DensityTree";90.08949374055183"; {DHC_SIGMA=4.111111, DHC_MINPTS=13.333333, DHC_THRESHOLD=54.444443} {DHC_SIGMA=4.111111, DHC_MINPTS=13.333333, DHC_THRESHOLD=54.444443};AttractionTree->DensityTree";97.61609849481387"; {DHC_SIGMA=15.0, DHC_MINPTS=18.333332, DHC_THRESHOLD=48.888885} {DHC_SIGMA=15.0, DHC_MINPTS=18.333332, DHC_THRESHOLD=48.888885};AttractionTree->DensityTree";97.61609849481387"; {DHC_SIGMA=15.0, DHC_MINPTS=18.333332, DHC_THRESHOLD=48.888885} {DHC_SIGMA=15.0, DHC_MINPTS=18.333332, DHC_THRESHOLD=48.888885};AttractionTree->DensityTree";97.61609849481387"; {DHC_SIGMA=15.0, DHC_MINPTS=18.333332, DHC_THRESHOLD=48.888885} {DHC_SIGMA=15.0, DHC_MINPTS=18.333332, DHC_THRESHOLD=48.888885};AttractionTree->DensityTree";97.61609849481387"; {DHC_SIGMA=15.0, DHC_MINPTS=18.333332, DHC_THRESHOLD=48.888885} {DHC_SIGMA=15.0, DHC_MINPTS=18.333332, DHC_THRESHOLD=48.888885};AttractionTree->DensityTree";97.61609849481387"; {DHC_SIGMA=15.0, DHC_MINPTS=18.333332, DHC_THRESHOLD=48.888885} {DHC_SIGMA=15.0, DHC_MINPTS=18.333332, DHC_THRESHOLD=48.888885};AttractionTree->DensityTree";97.61609849481387"; {DHC_SIGMA=15.0, DHC_MINPTS=18.333332, DHC_THRESHOLD=48.888885} {DHC_SIGMA=15.0, DHC_MINPTS=18.333332, DHC_THRESHOLD=48.888885};AttractionTree->DensityTree";97.61609849481387"; {DHC_SIGMA=15.0, DHC_MINPTS=18.333332, DHC_THRESHOLD=48.888885} {DHC_SIGMA=15.0, DHC_MINPTS=18.333332, DHC_THRESHOLD=48.888885};AttractionTree->DensityTree";97.61609849481387"; {DHC_SIGMA=15.0, DHC_MINPTS=18.333332, DHC_THRESHOLD=48.888885} {DHC_SIGMA=15.0, DHC_MINPTS=18.333332, DHC_THRESHOLD=48.888885}
Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=21.666666} {AMR_LAMBDA=25.0, AMR_DENSITY=7.3333335, AMR_SLICES=21.666666} {DESCRY_DENSITY=53.444443, DESCRY_K=8.0};DenseAreas->ClusterByPartition";79.72787864801543"; {CLIQUE_THRESHOLD=0.26666668, CLIQUE_SLICES=27.666668} {CLIQUE_THRESHOLD=0.26666668, CLIQUE_SLICES=27.666668};CandidatesByDistance->ClustersByDistribution";80.7113303946571"; {DBSCAN_NUM_PTS=13.666667, DBSCAN_MAX_DIST=17.333334} {DBCLASD_PTS=17.88889};ASH->AttractionTree->DensityTree";94.5011867704021"; {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=20.666666} {DHC_SIGMA=5.666667, DHC_MINPTS=18.333332, DHC_THRESHOLD=26.666666} {DHC_SIGMA=5.666667, DHC_MINPTS=18.333332, DHC_THRESHOLD=26.666666};DenseAreas->ClusterByPartition";82.85421980892352"; {CLIQUE_THRESHOLD=0.1333334, CLIQUE_SLICES=7.111111} {CLIQUE_THRESHOLD=0.1333334, CLIQUE_SLICES=7.111111};AdaptableKDTree->MergeByOverlap";90.1941932430908"; {DESCRY_DENSITY=27.222221, DESCRY_K=20.0} {PHC_RADIUS=18.0, PHC_GRID=7.3333335};AttractionTree->DensityTree";96.03024982204036"; {DHC_SIGMA=7.2222223, DHC_MINPTS=10.0, DHC_THRESHOLD=54.444443} {DHC_SIGMA=7.2222223, DHC_MINPTS=10.0, DHC_THRESHOLD=54.444443};AttractionTree->DensityTree";96.88543622139194"; {DHC_SIGMA=8.777778, DHC_MINPTS=15.0, DHC_THRESHOLD=32.22222} {DHC_SIGMA=8.777778, DHC_MINPTS=15.0, DHC_THRESHOLD=32.22222};AttractionTree->DensityTree";96.31516450408529"; {DHC_SIGMA=7.2222223, DHC_MINPTS=20.0, DHC_THRESHOLD=48.888885} {DHC_SIGMA=7.2222223, DHC_MINPTS=20.0, DHC_THRESHOLD=48.888885};AttractionTree->DensityTree";95.0071949323732"; {DHC_SIGMA=7.2222223, DHC_MINPTS=13.333333, DHC_THRESHOLD=26.666666} {DHC_SIGMA=7.2222223, DHC_MINPTS=13.333333, DHC_THRESHOLD=26.666666}
CandidatesByNpts->ClusterByConnectiveness";0.0"; {DBCLASD_PTS=15.777779} {DBSCAN_NUM_PTS=17.88889, DBSCAN_MAX_DIST=11.888889};DenseAreas->ClusterByPartition";0.0"; {CLIQUE_THRESHOLD=0.23333336, CLIQUE_SLICES=40.0} {CLIQUE_THRESHOLD=0.23333336, CLIQUE_SLICES=40.0};DistanceInformation->ClusterByDensityPeak";69.45888183222573"; {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.4444444} {DPCI_DC_PERCENT=99.0, DISTANCE_INFO=1.4444444};CandidatesByNpts->ClustersByDistribution";69.39940042374668"; {DBCLASD_PTS=17.88889} {DBCLASD_PTS=17.88889};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=16.11111} {AMR_LAMBDA=14.333334, AMR_DENSITY=9.444445, AMR_SLICES=16.11111} {DESCRY_DENSITY=60.0, DESCRY_K=12.0};DistanceInformation->ClusterByDensityPeak";64.29748634742283"; {DPCI_DC_PERCENT=77.22223, DISTANCE_INFO=1.2222222} {DPCI_DC_PERCENT=77.22223, DISTANCE_INFO=1.2222222};AdaptableKDTree->MergeByOverlap";90.1941932430908"; {DESCRY_DENSITY=27.222221, DESCRY_K=10.0} {PHC_RADIUS=12.666667, PHC_GRID=28.666668};AdaptableKDTree->MergeByOverlap";90.1941932430908"; {DESCRY_DENSITY=46.888885, DESCRY_K=16.0} {PHC_RADIUS=18.0, PHC_GRID=34.0};AttractionTree->DensityTree";93.54798342424269"; {DHC_SIGMA=15.0, DHC_MINPTS=16.666666, DHC_THRESHOLD=21.11111} {DHC_SIGMA=15.0, DHC_MINPTS=16.666666, DHC_THRESHOLD=21.11111};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=15.577778, DENCLUE_SIGMA=60.0}
CandidatesByDistance->ClustersByDistribution";0.0"; {DBSCAN_NUM_PTS=3.1111112, DBSCAN_MAX_DIST=39.111115} {DBCLASD_PTS=9.444445};Equally Sized Grid->AMRTree->MergeByOverlap";0.0"; {AMR_SLICES=18.88889} {AMR_LAMBDA=25.0, AMR_DENSITY=7.3333335, AMR_SLICES=18.88889} {PHC_RADIUS=12.666667, PHC_GRID=44.666668};DistanceInformation->ClusterByDensityPeak";64.29748634742283"; {DPCI_DC_PERCENT=77.22223, DISTANCE_INFO=1.2222222} {DPCI_DC_PERCENT=77.22223, DISTANCE_INFO=1.2222222};DistanceInformation->ClusterByDensityPeak";64.29748634742283"; {DPCI_DC_PERCENT=77.22223, DISTANCE_INFO=1.6666667} {DPCI_DC_PERCENT=77.22223, DISTANCE_INFO=1.6666667};DistanceInformation->CandidatesByNpts->ClustersByDistribution";0.0"; {DPCI_DC_PERCENT=77.22223, DISTANCE_INFO=3.0} {DBCLASD_PTS=11.555555} {DBCLASD_PTS=11.555555};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=11.555555, DBSCAN_MAX_DIST=50.0} {DBSCAN_NUM_PTS=11.555555, DBSCAN_MAX_DIST=50.0};AdaptableKDTree->MergeByDistance";87.91072758687966"; {DESCRY_DENSITY=20.666666, DESCRY_K=14.0} {DESCRY_DENSITY=20.666666, DESCRY_K=14.0};CandidatesByNpts->ClustersByDistribution";64.20033617004076"; {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0};AdaptableKDTree->MergeByDistance";87.91072758687966"; {DESCRY_DENSITY=20.666666, DESCRY_K=6.0} {DESCRY_DENSITY=20.666666, DESCRY_K=6.0};DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_THRESHOLD=0.066666745, CLIQUE_SLICES=27.666668} {DENCLUE_EPSILON=15.577778, DENCLUE_SIGMA=46.888885}
AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=40.333332, DESCRY_K=16.0} {AMR_LAMBDA=25.0, AMR_DENSITY=11.555555, AMR_SLICES=7.7777777};Equally Sized Grid->AMRTree->MergeByOverlap";0.0"; {AMR_SLICES=24.444443} {AMR_LAMBDA=6.3333335, AMR_DENSITY=3.1111112, AMR_SLICES=24.444443} {PHC_RADIUS=23.333334, PHC_GRID=12.666667};CandidatesBySNN->MergeByOverlap";0.0"; {K_THRESHOLD=27.777779} {PHC_RADIUS=12.666667, PHC_GRID=28.666668};CandidatesBySNN->ClustersByDistribution";0.0"; {K_THRESHOLD=18.88889} {DBCLASD_PTS=9.444445};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=2.311111, DENCLUE_SIGMA=33.77778};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=13.366667, DENCLUE_SIGMA=46.888885};CandidatesByNpts->ClustersByDistribution";69.48564665097153"; {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=13.333333} {AMR_LAMBDA=19.666668, AMR_DENSITY=3.1111112, AMR_SLICES=13.333333} {AMR_LAMBDA=19.666668, AMR_DENSITY=3.1111112, AMR_SLICES=13.333333};DenseAreas->ClusterByPartition";60.41262919152048"; {CLIQUE_THRESHOLD=0.1333334, CLIQUE_SLICES=31.777779} {CLIQUE_THRESHOLD=0.1333334, CLIQUE_SLICES=31.777779};DenseAreas->AMRTree->ClustersAMR";0.0"; {CLIQUE_THRESHOLD=0.10000007, CLIQUE_SLICES=31.777779} {AMR_LAMBDA=11.666667, AMR_DENSITY=13.666667, AMR_SLICES=24.444443} {AMR_LAMBDA=11.666667, AMR_DENSITY=13.666667, AMR_SLICES=24.444443}
ClustersByAttractors";0.0"; {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=20.666666};ASH->ClustersByDistribution";0.0"; {DENCLUE_EPSILON=17.788889, DENCLUE_SIGMA=40.333332} {DBCLASD_PTS=13.666667};DistanceInformation->CandidatesByNpts->ClustersByDistribution";0.0"; {DPCI_DC_PERCENT=11.888889, DISTANCE_INFO=1.4444444} {DBCLASD_PTS=17.88889} {DBCLASD_PTS=17.88889};ASH->ClustersByDistribution";0.0"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=27.222221} {DBCLASD_PTS=13.666667};CandidatesBySNN->DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";0.0"; {K_THRESHOLD=14.444445} {DPCI_DC_PERCENT=33.666668, DISTANCE_INFO=1.8888888} {DBCLASD_PTS=20.0} {DBSCAN_NUM_PTS=9.444445, DBSCAN_MAX_DIST=44.555557};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=53.444443, DESCRY_K=8.0} {AMR_LAMBDA=19.666668, AMR_DENSITY=11.555555, AMR_SLICES=16.11111};CandidatesBySNN->ClusterByConnectiveness";0.0"; {K_THRESHOLD=27.777779} {DBSCAN_NUM_PTS=11.555555, DBSCAN_MAX_DIST=44.555557};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=53.444443};CandidatesBySNN->SNNByConnectiveness";0.0"; {K_THRESHOLD=45.555557} {SNN_NUM_PTS=20.666668, K_THRESHOLD=45.555557, SNN_MAX_DIST=45.0};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=4.522222, DENCLUE_SIGMA=14.111111}
CandidatesByNpts->ClusterByConnectiveness";80.97370240955955"; {DBCLASD_PTS=5.2222223} {DBSCAN_NUM_PTS=7.3333335, DBSCAN_MAX_DIST=44.555557};CandidatesByNpts->ClustersByDistribution";0.0"; {DBCLASD_PTS=20.0} {DBCLASD_PTS=20.0};DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_THRESHOLD=0.3, CLIQUE_SLICES=40.0} {DENCLUE_EPSILON=20.0, DENCLUE_SIGMA=40.333332};CandidatesByDistance->ClustersByDistribution";0.0"; {DBSCAN_NUM_PTS=17.88889, DBSCAN_MAX_DIST=33.666668} {DBCLASD_PTS=20.0};ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=17.788889, DENCLUE_SIGMA=40.333332} {DENCLUE_EPSILON=17.788889, DENCLUE_SIGMA=40.333332};CandidatesBySNN->MergeByDistance";0.0"; {K_THRESHOLD=23.333334} {DESCRY_DENSITY=20.666666, DESCRY_K=14.0};ASH->ClustersByDistribution";0.0"; {DENCLUE_EPSILON=2.311111, DENCLUE_SIGMA=46.888885} {DBCLASD_PTS=17.88889};ASH->ClustersByAttractors";0.0"; {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=20.666666} {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=20.666666};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";0.0"; {DPCI_DC_PERCENT=44.555557, DISTANCE_INFO=1.2222222} {DBCLASD_PTS=9.444445} {DBSCAN_NUM_PTS=5.2222223, DBSCAN_MAX_DIST=28.222223};CandidatesBySNN->ClusterByConnectiveness";0.0"; {K_THRESHOLD=23.333334} {DBSCAN_NUM_PTS=5.2222223, DBSCAN_MAX_DIST=39.111115}
AdaptableKDTree->MergeByOverlap";87.91072758687966"; {DESCRY_DENSITY=14.111111, DESCRY_K=4.0} {PHC_RADIUS=18.0, PHC_GRID=34.0};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=5.2222223, DBSCAN_MAX_DIST=50.0} {DBSCAN_NUM_PTS=5.2222223, DBSCAN_MAX_DIST=50.0};DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_THRESHOLD=0.16666673, CLIQUE_SLICES=15.333334} {DENCLUE_EPSILON=6.733333, DENCLUE_SIGMA=33.77778};DistanceInformation->ClusterByDensityPeak";0.0"; {DPCI_DC_PERCENT=77.22223, DISTANCE_INFO=2.1111112} {DPCI_DC_PERCENT=77.22223, DISTANCE_INFO=2.1111112};CandidatesBySNN->ClustersByDistribution";0.0"; {K_THRESHOLD=14.444445} {DBCLASD_PTS=17.88889};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=53.444443, DESCRY_K=16.0} {AMR_LAMBDA=6.3333335, AMR_DENSITY=17.88889, AMR_SLICES=24.444443};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=21.666666} {AMR_LAMBDA=17.0, AMR_DENSITY=11.555555, AMR_SLICES=21.666666} {AMR_LAMBDA=17.0, AMR_DENSITY=11.555555, AMR_SLICES=21.666666};Equally Sized Grid->AMRTree->MergeByOverlap";0.0"; {AMR_SLICES=13.333333} {AMR_LAMBDA=25.0, AMR_DENSITY=17.88889, AMR_SLICES=13.333333} {PHC_RADIUS=44.666668, PHC_GRID=18.0};CandidatesBySNN->ClustersByDistribution";0.0"; {K_THRESHOLD=23.333334} {DBCLASD_PTS=13.666667};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=13.366667, DENCLUE_SIGMA=40.333332}
AttractionTree->DensityTree";90.08949374055183"; {DHC_SIGMA=4.111111, DHC_MINPTS=13.333333, DHC_THRESHOLD=54.444443} {DHC_SIGMA=4.111111, DHC_MINPTS=13.333333, DHC_THRESHOLD=54.444443};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=27.222221} {AMR_LAMBDA=25.0, AMR_DENSITY=5.2222223, AMR_SLICES=27.222221} {DESCRY_DENSITY=14.111111, DESCRY_K=12.0};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=2.311111, DENCLUE_SIGMA=33.77778};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=60.0};CandidatesBySNN->MergeByOverlap";0.0"; {K_THRESHOLD=18.88889} {PHC_RADIUS=18.0, PHC_GRID=23.333334};CandidatesBySNN->MergeByOverlap";0.0"; {K_THRESHOLD=50.0} {PHC_RADIUS=18.0, PHC_GRID=12.666667};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=7.7777777} {AMR_LAMBDA=25.0, AMR_DENSITY=3.1111112, AMR_SLICES=7.7777777} {AMR_LAMBDA=25.0, AMR_DENSITY=3.1111112, AMR_SLICES=7.7777777};DenseAreas->ClustersByAttractors";0.0"; {CLIQUE_THRESHOLD=0.033333424, CLIQUE_SLICES=23.555555} {DENCLUE_EPSILON=15.577778, DENCLUE_SIGMA=20.666666};DistanceInformation->CandidatesByNpts->ClusterByConnectiveness";0.0"; {DPCI_DC_PERCENT=44.555557, DISTANCE_INFO=1.4444444} {DBCLASD_PTS=20.0} {DBSCAN_NUM_PTS=3.1111112, DBSCAN_MAX_DIST=22.777779};ASH->ClustersByDistribution";0.0"; {DENCLUE_EPSILON=2.311111, DENCLUE_SIGMA=14.111111} {DBCLASD_PTS=20.0}
CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=3.1111112, DBSCAN_MAX_DIST=44.555557} {DBSCAN_NUM_PTS=3.1111112, DBSCAN_MAX_DIST=44.555557};CandidatesByDistance->ClusterByConnectiveness";0.0"; {DBSCAN_NUM_PTS=17.88889, DBSCAN_MAX_DIST=39.111115} {DBSCAN_NUM_PTS=17.88889, DBSCAN_MAX_DIST=39.111115};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=11.155556, DENCLUE_SIGMA=60.0};Equally Sized Grid->AMRTree->ClustersAMR";0.0"; {AMR_SLICES=16.11111} {AMR_LAMBDA=17.0, AMR_DENSITY=11.555555, AMR_SLICES=16.11111} {AMR_LAMBDA=17.0, AMR_DENSITY=11.555555, AMR_SLICES=16.11111};AdaptableKDTree->ClustersAMR";0.0"; {DESCRY_DENSITY=60.0, DESCRY_K=18.0} {AMR_LAMBDA=17.0, AMR_DENSITY=9.444445, AMR_SLICES=7.7777777};CandidatesBySNN->MergeByOverlap";0.0"; {K_THRESHOLD=50.0} {PHC_RADIUS=50.0, PHC_GRID=7.3333335};CandidatesBySNN->ClustersByDistribution";0.0"; {K_THRESHOLD=50.0} {DBCLASD_PTS=15.777779};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=27.222221} {AMR_LAMBDA=19.666668, AMR_DENSITY=20.0, AMR_SLICES=27.222221} {DESCRY_DENSITY=27.222221, DESCRY_K=20.0};ClustersByAttractors";0.0"; {DENCLUE_EPSILON=8.944445, DENCLUE_SIGMA=20.666666};Equally Sized Grid->AMRTree->MergeByDistance";0.0"; {AMR_SLICES=13.333333} {AMR_LAMBDA=11.666667, AMR_DENSITY=20.0, AMR_SLICES=13.333333} {DESCRY_DENSITY=7.5555553, DESCRY_K=10.0}
